segmentnr	original	analyzed	folio	translated
['BO_T02_D1184:271a-12']	de ni aa sht'a na n'a zhes pa n'a da'i rang bzhin cha dang bcas pa nyid ji sid cha dang bral ba'i n'a da zhes pa'o //	de ni aa sht'a na n'a zhes pa n'a da'i rang bzhin cha dang bcas pa nyid ji sid cha dang bral ba'i n'a da zhes pa'o //	271a	That is the nature of the nāda with parts, called aṣṭānana.
['BO_T02_D1184:271a-13']	de ltar gyur pa'i a'a yang ye shes ta /	de ltar gyur pa'i a'a yang ye shes ta /	271a	The ā that has become that is jñāna.
['BO_T02_D1184:271a-14']	de ni gang zhig aasht'a na n'a ya zhes pa bod pa'i tshig go //	de ni gang zhig aasht'a na n'a ya zhes pa bod pa'i tshig go //	271a	That is what is called by the word aṣṭānana.
['BO_T02_D1184:271a-15']	de nyid kyi phyir ping gordhva ke sha bartma ne khyod la zhes pa ste /	de nyid kyi phyir ping gordhva ke sha bartma ne khyod la zhes pa ste /	271a	Therefore, piṅgalordhvakeśavartmane, “to you, O Piṅgalordhvakeśa.”
['BO_T02_D1184:271a-16']	ping gordhva nyi ma'o //	ping gordhva nyi ma'o //	271a	Piṅgala is the sun.
['BO_T02_D1184:271a-17']	ke sha bde ba'i dbang po zla ba ste /	ke sha bde ba'i dbang po zla ba ste /	271a	Keśa is the moon, the organ of pleasure.
['BO_T02_D1184:271a-18']	de ni ping go rdhva ke sha gang g'i bartma lam de'i ched du'o //	de ni ping go rdhva ke sha gang g'i bartma lam de'i ched du'o //	271a	That is piṅgalordhvakeśa.
['BO_T02_D1184:271a-19']	slar yang bod pa tsa tur bi sha ti nee tv'a ya ye shes lnga dang sku gsum gyi rang bzhin ni mkha' 'gro ma brgyad po rnams te /	slar yang bod pa tsa tur bi sha ti nee tv'a ya ye shes lnga dang sku gsum gyi rang bzhin ni mkha' 'gro ma brgyad po rnams te /	271a	Again, the invocation is caturviṃśatinetrāya, “to the one with twenty-four eyes.” The eight ḍākinīs are the nature of the five gnoses and the three bodies.
['BO_T02_D1184:271a-20']	de rnams kyang re re la ye shes gsum gyi bdag nyid kyis spyan nyi shu rtsa bzhi'i rang bzhin te /	de rnams kyang re re la ye shes gsum gyi bdag nyid kyis spyan nyi shu rtsa bzhi'i rang bzhin te /	271a	Each of them has the nature of twenty-four eyes, the nature of the three gnoses.
['BO_T02_D1184:271a-21']	de nyid gang gi aa ya ye shes de bod pa'o //	de nyid gang gi aa ya ye shes de bod pa'o //	271a	That is what is called by the word a.
['BO_T02_D1184:271a-22']	de rjes sho da sha bhu dz'a ya mkha' 'gro ma brgyad po rnams shes rab dang thabs kyi rang bzhin nyid kyis bcu drug ste /	de rjes sho da sha bhu dz'a ya mkha' 'gro ma brgyad po rnams shes rab dang thabs kyi rang bzhin nyid kyis bcu drug ste /	271a	Then, shodashabhuja, the eight dakinis, by the nature of wisdom and means, are sixteen.
['BO_T02_D1184:271a-23']	stong pa nyid bcu drug rnam par dag pa sho da sha ghu dz'a'o //	stong pa nyid bcu drug rnam par dag pa sho da sha ghu dz'a'o //	271a	The sixteen emptinesses are purified in Shodashagupta.
['BO_T02_D1184:271a-24']	de nyid kyi phyir a'a ya gang gi ye shes de bod pa'o //	de nyid kyi phyir a'a ya gang gi ye shes de bod pa'o //	271a	Therefore, aya, whose wisdom is that, is taken.
['BO_T02_D1184:271a-25']	krishna dza'i m'u ta wa pu she 'od gsal ba'i rang bzhin chos kyi sku khyod kyi phyir zhes pa'o //	krishna dza'i m'u ta wa pu she 'od gsal ba'i rang bzhin chos kyi sku khyod kyi phyir zhes pa'o //	271a	Krishnajhamutava pushe, for your Dharma body, which is the nature of clear light.
['BO_T02_D1184:271a-26', 'BO_T02_D1184:271a-27']	k'a p'a la m'a la a'a ne ka dh'a ri ne zhes pa mtha' yas pa'i ye shes kyi rang bzhin nyid kyis rnam pa thams cad mngon par rdzogs par byang chub pa mtshon pa'o //🔽aadham'a ta kr'u ra tsitt'a ya zhes pa aadhm'a ta nyid kyis kun rdzob kyi bden pa'i bdag nyid do //	k'a p'a la m'a la a'a ne ka dh'a ri ne zhes pa mtha' yas pa'i ye shes kyi rang bzhin nyid kyis rnam pa thams cad mngon par rdzogs par byang chub pa mtshon pa'o // aadham'a ta kr'u ra tsitt'a ya zhes pa aadhm'a ta nyid kyis kun rdzob kyi bden pa'i bdag nyid do //	271a	Kapalamal anaka dharine, by the nature of infinite wisdom, all aspects are indicated as fully enlightened.🔽Adhama karura citta-aya, by adhama, the nature of conventional truth.
['BO_T02_D1184:271a-28']	kr'u ra nyid kyis don dam pa'i bden pa'i bdag nyid do //	kr'u ra nyid kyis don dam pa'i bden pa'i bdag nyid do //	271a	By karura, the nature of ultimate truth.
['BO_T02_D1184:271a-29']	gang zhig bden pa gnyis kyi bdag nyid can de ni tsitt'a zhes pa ste /	gang zhig bden pa gnyis kyi bdag nyid can de ni tsitt'a zhes pa ste /	271a	That which has the nature of the two truths is called citta.
['BO_T02_D1184:271a-30']	aadhm'a ta kr'u ra tsitt'a 'o //	aadhm'a ta kr'u ra tsitt'a 'o //	271a	It is adhamākaruṇacitta.
['BO_T02_D1184:271a-31']	de ltar gyur pa'i a'a ya gang gis ye shes de bod pa'o //	de ltar gyur pa'i a'a ya gang gis ye shes de bod pa'o //	271a	By what means that wisdom is produced.
['BO_T02_D1184:271a-32']	aardhva aindu dam shtra'i ne zhes pa aardhva aindu n'a da ste /	aardhva aindu dam shtra'i ne zhes pa aardhva aindu n'a da ste /	271a	Ardhavindvadamasthriṇe means ardhavindvanāda.
['BO_T02_D1184:271a-33']	thabs kyi yan lag nyid kyis k'a li'i phreng ba cung zad gsal ba'i da dha da dha ya la rnams dang lhan cig n'a da bzhi bcu'o //	thabs kyi yan lag nyid kyis k'a li'i phreng ba cung zad gsal ba'i da dha da dha ya la rnams dang lhan cig n'a da bzhi bcu'o //	271a	By the very branch of means, the garland of kalās, together with the slightly clear daddhadya, yala, are the forty nādas.
['BO_T02_D1184:271a-34']	de nyid gang gi mche bar gyur pa de ni aardhva aandu dam shtr'i ne zhes pa ste /	de nyid gang gi mche bar gyur pa de ni aardhva aandu dam shtr'i ne zhes pa ste /	271a	That which has those as its fangs is called ardhavindvadamasthriṇe.
['BO_T02_D1184:271a-35']	tshems bzhi bcu gsungs so //	tshems bzhi bcu gsungs so //	271a	The forty teeth are taught.
['BO_T02_D1184:271b-0']	@271b m'ar ya m'ar ya /	@271b m'ar ya m'ar ya /	271b	Māraya māraya
['BO_T02_D1184:271b-1']	k'a ra ya k'a ra ya /	k'a ra ya k'a ra ya /	271b	Karaya karaya
['BO_T02_D1184:271b-2']	gardzdza ya gardzdza ya /	gardzdza ya gardzdza ya /	271b	Garjaya garjaya
['BO_T02_D1184:271b-3']	tardzdza ya tardzdza ya /	tardzdza ya tardzdza ya /	271b	Tarjaya tarjaya
['BO_T02_D1184:271b-4']	sho sha ya sho sha ya /	sho sha ya sho sha ya /	271b	Śoṣaya śoṣaya
['BO_T02_D1184:271b-5']	sapta s'a ga r'a na /	sapta s'a ga r'a na /	271b	Sapta sāgarān
['BO_T02_D1184:271b-6']	bandha bandha n'a ga aashd'a k'a na /	bandha bandha n'a ga aashd'a k'a na /	271b	Bandha bandha nāgāṣṭakān
['BO_T02_D1184:271b-7']	gri hna gri hna /	gri hna gri hna /	271b	Gṛhṇa gṛhṇa
['BO_T02_D1184:271b-8']	sha trum / ha h'a hi h'i hu h'u he hee ho hoo ham ha:/	sha trum / ha h'a hi h'i hu h'u he hee ho hoo ham ha:/	271b	Śatrum ha ha hī hū hū he he hai ho hau haṃ haḥ
['BO_T02_D1184:271b-9']	zhes pa bcom ldan 'das kyi sngags kyi rang bzhin shes rab dang thabs dbyer med pa nyid rab tu bstan te /	zhes pa bcom ldan 'das kyi sngags kyi rang bzhin shes rab dang thabs dbyer med pa nyid rab tu bstan te /	271b	This shows the nature of the Bhagavat's mantra as the inseparability of wisdom and means.
['BO_T02_D1184:271b-10']	kha sbyor mngon par gsal ba nyid kyi phyir ro //	kha sbyor mngon par gsal ba nyid kyi phyir ro //	271b	Because of the manifestation of union.
['BO_T02_D1184:271b-11']	ri r'i li l'i dbyangs bzhi'i sbyor ba ma bstan te /	ri r'i li l'i dbyangs bzhi'i sbyor ba ma bstan te /	271b	The four tones of ri, ri, li, and li are not taught.
['BO_T02_D1184:271b-12', 'BO_T02_D1184:271b-13']	ma ning nyid kyi phyir ro //🔽'bar ba'i phreng ba 'khrigs pa yi //	ma ning nyid kyi phyir ro // 'bar ba'i phreng ba 'khrigs pa yi //	271b	Because of their neuter nature.🔽The mandala is generated
['BO_T02_D1184:271b-14']	dkyil 'khor rab tu bzhengs nas ni //	dkyil 'khor rab tu bzhengs nas ni //	271b	from the blazing garland of light.
['BO_T02_D1184:271b-15']	zhes gsungs pa la /	zhes gsungs pa la /	271b	This is taught.
['BO_T02_D1184:271b-16']	dkyil 'khor de'i don nyid lha mos zhus pa'i sgo nas gsungs pa /	dkyil 'khor de'i don nyid lha mos zhus pa'i sgo nas gsungs pa /	271b	The meaning of that mandala is taught by the goddess's question.
['BO_T02_D1184:271b-17']	de la lha mo de dgyes nas ;	de la lha mo de dgyes nas ;	271b	The goddess is pleased by that,
['BO_T02_D1184:271b-18']	/ bsrub cing bsrubs pa'i sbyor ba las //	/ bsrub cing bsrubs pa'i sbyor ba las //	271b	and from the practice of churning and being churned,
['BO_T02_D1184:271b-19']	dam 'khyud tsumba na byed pas //	dam 'khyud tsumba na byed pas //	271b	through the embrace of samaya and the performance of cumbaka,
['BO_T02_D1184:271b-20']	dkyil 'khor yid du 'ong ba zhus //	dkyil 'khor yid du 'ong ba zhus //	271b	she requests the pleasing mandala.
['BO_T02_D1184:271b-21']	der ni ston pa ye shes che //	der ni ston pa ye shes che //	271b	There, the teacher of great wisdom
['BO_T02_D1184:271b-22']	rang nyid dkyil 'khor 'dri bar mdzad //	rang nyid dkyil 'khor 'dri bar mdzad //	271b	himself draws the mandala.
['BO_T02_D1184:271b-23']	der ni zhes pa da bang bskur ba sbyin pa'i dus su'o //	der ni zhes pa da bang bskur ba sbyin pa'i dus su'o //	271b	There is the time of giving the gift of the vase.
['BO_T02_D1184:271b-24']	ston pa zhes pa 'gro ba'i bla ma'o //	ston pa zhes pa 'gro ba'i bla ma'o //	271b	Teacher is the guru of beings.
['BO_T02_D1184:271b-25']	ye shes che zhes pa thams cad mkhyen pa ste /	ye shes che zhes pa thams cad mkhyen pa ste /	271b	Great knowledge means omniscience.
['BO_T02_D1184:271b-26']	de ni ma gzigs pa dang / ma gsan pa dang / ma rig pa cung zad kyang med pa'o //	de ni ma gzigs pa dang / ma gsan pa dang / ma rig pa cung zad kyang med pa'o //	271b	There is not the slightest thing that is not seen, not heard, and not known.
['BO_T02_D1184:271b-27']	rang nyid dkyil 'khor rdul tshon gyi rang bzhin 'dri bar mdzad do //	rang nyid dkyil 'khor rdul tshon gyi rang bzhin 'dri bar mdzad do //	271b	He himself draws the mandala, which is of the nature of colored particles.
['BO_T02_D1184:271b-28']	rdo rje padma mnyam sbyar nas //	rdo rje padma mnyam sbyar nas //	271b	Having united the vajra and lotus,
['BO_T02_D1184:271b-29']	dgyes pa'i thugs ni mnyam bzhag ste //	dgyes pa'i thugs ni mnyam bzhag ste //	271b	he is absorbed in the mind of joy,
['BO_T02_D1184:271b-30']	rim pa gcig pa sgo bzhi pa //	rim pa gcig pa sgo bzhi pa //	271b	the single stage with four doors,
['BO_T02_D1184:271b-31']	sna tshogs 'od zer yang dag 'khrigs //	sna tshogs 'od zer yang dag 'khrigs //	271b	perfectly entwined with various light rays.
['BO_T02_D1184:271b-32']	rta babs bzhi dang yang dag ldan //	rta babs bzhi dang yang dag ldan //	271b	It is endowed with four arched gates,
['BO_T02_D1184:271b-33']	rdo rje srad bu rnams kyis brgyan //	rdo rje srad bu rnams kyis brgyan //	271b	adorned with vajra threads,
['BO_T02_D1184:271b-34']	re kh'a lnga dang yang dag ldan //	re kh'a lnga dang yang dag ldan //	271b	perfectly endowed with five colors.
['BO_T02_D1184:271b-35']	de nas bum pa brgyad po dgod //	de nas bum pa brgyad po dgod //	271b	Then, the eight vases are arranged.
['BO_T02_D1184:271b-36']	rin chen lnga yi phye ma 'am //	rin chen lnga yi phye ma 'am //	271b	With the powder of the five precious substances,
['BO_T02_D1184:271b-37', 'BO_T02_D1184:271b-38']	yang na 'bras la sogs pa yis //🔽dur khrod so phag gis kyang ste //	yang na 'bras la sogs pa yis // dur khrod so phag gis kyang ste //	271b	or with rice and so forth,🔽with the bricks of the charnel ground,
['BO_T02_D1184:271b-39', 'BO_T02_D1184:271b-40']	de bzhin dur khrod sol bas so //🔽de dbus 'dab brgyad padma ni //	de bzhin dur khrod sol bas so // de dbus 'dab brgyad padma ni //	271b	and likewise with the charnel ground ash.🔽In the center, one should draw an eight-petaled lotus
['BO_T02_D1184:271b-41']	ze bar bcas pa bri bar bya //	ze bar bcas pa bri bar bya //	271b	with pistils,
['BO_T02_D1184:271b-42']	snying por thod pa cha gsum pa //	snying por thod pa cha gsum pa //	271b	in the center, a skull with three parts,
['BO_T02_D1184:271b-43']	kha dog dkar po bri bar bya //	kha dog dkar po bri bar bya //	271b	One should draw the color white.
['BO_T02_D1184:271b-44']	dbang ldan du ni sha ra bha //	dbang ldan du ni sha ra bha //	271b	In the northeast, one should draw a śarabha.
['BO_T02_D1184:271b-45']	me yi mtshams su dge slong bri //	me yi mtshams su dge slong bri //	271b	In the southeast, one should draw a monk.
['BO_T02_D1184:271b-46', 'BO_T02_D1184:271b-47']	bden bral du ni 'khor lo bri //🔽rlung du rdo rje bri bar bya //	bden bral du ni 'khor lo bri // rlung du rdo rje bri bar bya //	271b	In the southwest, one should draw a wheel.🔽In the northwest, one should draw a vajra.
['BO_T02_D1184:271b-48', 'BO_T02_D1184:271b-49', 'BO_T02_D1184:271b-50']	shar sgor de bzhin gri gug ste //🔽lho ru cang te'u bri bar bya ;🔽/ nub tu rus sbal bri bya zhing //	shar sgor de bzhin gri gug ste // lho ru cang te'u bri bar bya ; / nub tu rus sbal bri bya zhing //	271b	At the eastern gate, one should draw a flaying knife.🔽At the southern gate, one should draw a small drum.🔽At the western gate, one should draw a tortoise.
['BO_T02_D1184:271b-51']	de bzhin byang du lho 'phye'o //	de bzhin byang du lho 'phye'o //	271b	At the northern gate, one should draw a plow.🔽The eight implements are renowned
['BO_T02_D1184:271b-52', 'BO_T02_D1184:271b-53']	lha mo'i kha dog dbye ba yis //🔽phyag mtshan brgyad du rab tu grags //	lha mo'i kha dog dbye ba yis // phyag mtshan brgyad du rab tu grags //	271b	by the division of the goddesses’ colors.
['BO_T02_D1184:271b-54']	dbus su thod pa dkar po yang //	dbus su thod pa dkar po yang //	271b	In the center, one should draw a white skull
['BO_T02_D1184:271b-55']	sna tshogs rdo rjes mtshan pa bri //	sna tshogs rdo rjes mtshan pa bri //	271b	marked with a vajra cross.
['BO_T02_D1184:271b-56']	de nas rnam rgyal bum pa dgod //	de nas rnam rgyal bum pa dgod //	271b	Then, one should place the victorious vase
['BO_T02_D1184:271b-57', 'BO_T02_D1184:272a-0']	yal ga'i rtsa mo gos bzangs can //🔽lto ba rin @272a * //	yal ga'i rtsa mo gos bzangs can // lto ba rin @272a * //	271b	with a fine cloth on the top of the branch,
['BO_T02_D1184:272a-1']	chen lnga bzang po //	chen lnga bzang po //	272a	the belly filled with the five excellent jewels,
['BO_T02_D1184:272a-2']	sha li skyes pas yongs gang ba'o //	sha li skyes pas yongs gang ba'o //	272a	and completely filled with śāli rice.
['BO_T02_D1184:272a-3', 'BO_T02_D1184:272a-4']	mang du rab tu brjod pas ci //🔽ji ltar de nyid bsdus pa yis //	mang du rab tu brjod pas ci // ji ltar de nyid bsdus pa yis //	272a	What is the use of speaking much?🔽As in the Compendium of Principles,
['BO_T02_D1184:272a-5']	dkyil 'khor cho ga de bzhin bya //	dkyil 'khor cho ga de bzhin bya //	272a	one should perform the maṇḍala rite in the same way.
['BO_T02_D1184:272a-6']	sgra ji bzhin ba'i don rab tu gsal ba nyid do //	sgra ji bzhin ba'i don rab tu gsal ba nyid do //	272a	The meaning of the words is very clear.
