segmentnr	original	analyzed	folio	translated
['BO_T02_D1482:128b-0']	@128b # // rgya gar skad du /	@128b # // rgya gar skad du /	128b	In Sanskrit:
['BO_T02_D1482:128b-1']	shr'i he ru ka bhatt'a ra ka pra s'a dha no pa yi ka pandi ki n'a ma /	shr'i he ru ka bhatt'a ra ka pra s'a dha no pa yi ka pandi ki n'a ma /	128b	Shriheruka-bhattaraka-prasadhana-upayika-pandiki-nama.
['BO_T02_D1482:128b-2']	bod skad du /	bod skad du /	128b	In Tibetan:
['BO_T02_D1482:128b-3']	rje btsun dpal he ru ka sgrub pa'i thabs mdor bsdus pa zhes bya ba /	rje btsun dpal he ru ka sgrub pa'i thabs mdor bsdus pa zhes bya ba /	128b	The Concise Practice of the Glorious Heruka.
['BO_T02_D1482:128b-4']	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	128b	Homage to the glorious Vajradaka.
['BO_T02_D1482:128b-5']	re zhig dang po mal nas langs te /	re zhig dang po mal nas langs te /	128b	First, having risen from bed,
['BO_T02_D1482:128b-6']	gdong la sogs pa dag par byas te /	gdong la sogs pa dag par byas te /	128b	one should purify one's face and so forth,
['BO_T02_D1482:128b-7']	bdud rtsi lnga'i ril bu khar bcug la /	bdud rtsi lnga'i ril bu khar bcug la /	128b	place a pill of the five nectars in one's mouth,
['BO_T02_D1482:128b-8']	a'a li dang k'a li lan gsum brjod nas /	a'a li dang k'a li lan gsum brjod nas /	128b	recite the vowels and consonants three times,
['BO_T02_D1482:128b-9']	stan 'jam po la gnas shing lus drang por byas te /	stan 'jam po la gnas shing lus drang por byas te /	128b	sit on a soft seat, straighten one's body,
['BO_T02_D1482:128b-10']	sna'i rtse mor bltas nas ;	sna'i rtse mor bltas nas ;	128b	gaze at the tip of the nose,
['BO_T02_D1482:128b-11']	so'i rgyal po'i bar mtshams kyi skra'i rtse mo tsam la yang dag par reg cing /	so'i rgyal po'i bar mtshams kyi skra'i rtse mo tsam la yang dag par reg cing /	128b	and touch the tip of the tongue to the space between the teeth,
['BO_T02_D1482:128b-12']	ri bo ltar mi g-yo bar gnas par bya'o //	ri bo ltar mi g-yo bar gnas par bya'o //	128b	and one should remain still like a mountain.
['BO_T02_D1482:128b-13']	de nas phung po lnga rang rang gi lha'i nga rgyal bskyed cing /	de nas phung po lnga rang rang gi lha'i nga rgyal bskyed cing /	128b	Then, generating the pride of one's own deity in each of the five aggregates,
['BO_T02_D1482:128b-14']	rang dang gzhan la phan pa'i phyir 'og nas 'chad par 'gyur ba'i bcom ldan 'das kyi gzugs chos 'dis bsgom par bya'o //	rang dang gzhan la phan pa'i phyir 'og nas 'chad par 'gyur ba'i bcom ldan 'das kyi gzugs chos 'dis bsgom par bya'o //	128b	One should meditate on this Dharma for the sake of benefiting oneself and others, the form of the Blessed One, which will be explained below.🔽First, one should snap one's fingers in the ten directions with the mantras:
['BO_T02_D1482:128b-15', 'BO_T02_D1482:128b-16']	re zhig dang po aom sumbha ni sumbha h'um h'um phat /🔽aom grihna grihna h'um h'um phat /	re zhig dang po aom sumbha ni sumbha h'um h'um phat / aom grihna grihna h'um h'um phat /	128b	Oṃ, sumbha niḥ sumbha hūṃ hūṃ phaṭ🔽Oṃ, gṛhṇa gṛhṇa hūṃ hūṃ phaṭ
['BO_T02_D1482:128b-17', 'BO_T02_D1482:128b-18']	aom grihn'a pa ya grihn'a pa ya h'um h'um phat /🔽aom a'a na ya ho bha ga w'a na bidy'a r'a dza h'um h'um phat /	aom grihn'a pa ya grihn'a pa ya h'um h'um phat / aom a'a na ya ho bha ga w'a na bidy'a r'a dza h'um h'um phat /	128b	Oṃ, gṛhṇāpaya gṛhṇāpaya hūṃ hūṃ phaṭ🔽Oṃ, ānayaho bhagavān vidyā rāja hūṃ hūṃ phaṭ
['BO_T02_D1482:128b-19']	aom gha gha gh'a ta ya gh'a ta ya sarba dusht'am phat /	aom gha gha gh'a ta ya gh'a ta ya sarba dusht'am phat /	128b	Oṃ, gha gha ghatāya sarva duṣṭān phaṭ
['BO_T02_D1482:128b-20']	aom k'i la ya k'i la ya sarba p'a pam phat /	aom k'i la ya k'i la ya sarba p'a pam phat /	128b	Oṃ, kilaya kilaya sarva pāpaṃ phaṭ
['BO_T02_D1482:129a-0']	@129a * // h'um h'um h'um /	@129a * // h'um h'um h'um /	129a	Hūṃ hūṃ hūṃ
