segmentnr	original	analyzed	folio	translated
['BO_T02_D3114:214a-0']	@214a # // rgya gar skad du /	@214a # // rgya gar skad du /	214a	In Sanskrit:
['BO_T02_D3114:214a-1']	a'arya si t'a ta pa tre aa pa r'a dzi ta s'a dha nam /	a'arya si t'a ta pa tre aa pa r'a dzi ta s'a dha nam /	214a	Aryasitapaatre Aparajitasadhanam
['BO_T02_D3114:214a-2']	bod skad du /	bod skad du /	214a	In Tibetan:
['BO_T02_D3114:214a-3']	'phags ma gdugs dkar mo can gzhan gyis mi thub pa sgrub pa'i thabs /	'phags ma gdugs dkar mo can gzhan gyis mi thub pa sgrub pa'i thabs /	214a	The Means of Attaining the White Parasol, Aparajita
['BO_T02_D3114:214a-4']	gsang ba'i bdag po lag na rdo rje la phyag 'tshal lo //	gsang ba'i bdag po lag na rdo rje la phyag 'tshal lo //	214a	Homage to the Lord of Secrets, Vajrapani.
['BO_T02_D3114:214a-5']	dang por tho rangs langs te /	dang por tho rangs langs te /	214a	First, upon rising at dawn,
['BO_T02_D3114:214a-6']	byang chub kyi sems dran par byas la /	byang chub kyi sems dran par byas la /	214a	recall the thought of awakening.
['BO_T02_D3114:214a-7']	rang tha mal pa'i snying ga phye ba'i steng du zla ba nya ba la aom dkar po bsams te /	rang tha mal pa'i snying ga phye ba'i steng du zla ba nya ba la aom dkar po bsams te /	214a	Visualize a white om on a full moon above your open heart.
['BO_T02_D3114:214a-8']	de'i 'od kyis rang gi sdig pa dag pa dang / kha dang ba spu'i bu ga nas 'thon te /	de'i 'od kyis rang gi sdig pa dag pa dang / kha dang ba spu'i bu ga nas 'thon te /	214a	Its light purifies your misdeeds, and they emerge from your mouth and pores.
['BO_T02_D3114:214a-9']	sems can gyi don byas shing /	sems can gyi don byas shing /	214a	Having benefited sentient beings,
['BO_T02_D3114:214a-10']	'og min nas gdugs dkar mo can /	'og min nas gdugs dkar mo can /	214a	invite the White Parasol from Akanishtha
['BO_T02_D3114:214a-11']	bla ma dang sangs rgyas dang byang chub sems dpa' bskor ba mdun gyi nam mkha' la spyan drangs te /	bla ma dang sangs rgyas dang byang chub sems dpa' bskor ba mdun gyi nam mkha' la spyan drangs te /	214a	surrounded by gurus, buddhas, and bodhisattvas into the space in front.
['BO_T02_D3114:214a-12']	phyag 'tshal ba dang mchod pa dang / sdig pa bshags pa dang / bsod nams la rjes su yi rang ba dang / skyabs su 'gro ba dang / lam bsten pa dang / sems bskyed de /	phyag 'tshal ba dang mchod pa dang / sdig pa bshags pa dang / bsod nams la rjes su yi rang ba dang / skyabs su 'gro ba dang / lam bsten pa dang / sems bskyed de /	214a	One should perform the five limbs of worship,🔽which are prostration, offering, confession of sins, rejoicing in merit, going for refuge,
['BO_T02_D3114:214a-13']	yan lag lnga pa byas la /	yan lag lnga pa byas la /	214a	and arousing the mind of enlightenment.
['BO_T02_D3114:214a-14']	de'i bsod nams byang chub tu bsngo bar bya'o //	de'i bsod nams byang chub tu bsngo bar bya'o //	214a	One should dedicate the merit of that to enlightenment.
['BO_T02_D3114:214a-15']	de nas byams snying rje dga' ba btang snyoms bsgom par bya'o //	de nas byams snying rje dga' ba btang snyoms bsgom par bya'o //	214a	Then one should cultivate loving kindness, compassion, joy, and equanimity.
['BO_T02_D3114:214a-16']	de nas snod bcud ma lus pa bsdus te /	de nas snod bcud ma lus pa bsdus te /	214a	Then one should gather the entire world and its inhabitants
['BO_T02_D3114:214a-17']	stong pa nyid dmigs la /	stong pa nyid dmigs la /	214a	and visualize emptiness.
['BO_T02_D3114:214a-18']	aom sh'u n+ya t'a dzny'a badzra sva bh'a ba a'atma konyham zhes brjod do //	aom sh'u n+ya t'a dzny'a badzra sva bh'a ba a'atma konyham zhes brjod do //	214a	One should recite, “Oṃ śūnyatā-jñāna-vajra-svabhāvātmako ’haṃ.”
