segmentnr	original	analyzed	folio	translated
['BO_T02_D1186:141b-0']	de bzhin du brdzun du @141b smra ba gzhan la gnod pa dang ma byin par len pa dang gzhan gyi bud med len pa dang / dam tshig bsten pa dang / rigs dang rigs ma yin pa la bgrod pa dang / rang gi mgo bo'i mthar thug pa sbyin pa yang rang gi don du ni ma yin no //	de bzhin du brdzun du @141b smra ba gzhan la gnod pa dang ma byin par len pa dang gzhan gyi bud med len pa dang / dam tshig bsten pa dang / rigs dang rigs ma yin pa la bgrod pa dang / rang gi mgo bo'i mthar thug pa sbyin pa yang rang gi don du ni ma yin no //	141b	Likewise, lying, harming others, taking what is not given, taking another's wife, keeping a vow, going to a caste or non-caste, and giving up to one's own head, are not for one's own sake.
['BO_T02_D1186:141b-1']	da ni gang gi tshe 'chi ba'i mthar thug par mtshams med pa lnga byed na de'i tshe sngar bsgrubs pa'i sngags khro bo'i rigs la mi bskyod pa'i ting nge 'dzin 'di yis gsad par bya ste /	da ni gang gi tshe 'chi ba'i mthar thug par mtshams med pa lnga byed na de'i tshe sngar bsgrubs pa'i sngags khro bo'i rigs la mi bskyod pa'i ting nge 'dzin 'di yis gsad par bya ste /	141b	Now, when one commits the five acts of immediate retribution up to death, then at that time, one should kill with this meditative stabilization of Akshobhya, the wrathful type of mantra previously accomplished.
['BO_T02_D1186:141b-2']	bcom ldan 'das kyis so zhes pa ni drang ba'i don to zhes so //	bcom ldan 'das kyis so zhes pa ni drang ba'i don to zhes so //	141b	The Blessed One said means the provisional meaning.
['BO_T02_D1186:141b-3']	da ni sngags btub gsungs te /	da ni sngags btub gsungs te /	141b	Now, the mantra is said to be effective.
['BO_T02_D1186:141b-4']	dpal rdo rje rtse mor gsungs pa yang /	dpal rdo rje rtse mor gsungs pa yang /	141b	It is also said in the Shri Vajra-shekara:
['BO_T02_D1186:141b-5']	sngags ni ci yi don du brjod //	sngags ni ci yi don du brjod //	141b	Why is mantra spoken?🔽Mantra is for summoning,
['BO_T02_D1186:141b-6']	sngags rnams 'bod par byed ba dang // gdug pa thams cad rab sgrub byed //	sngags rnams 'bod par byed ba dang // gdug pa thams cad rab sgrub byed //	141b	and for subduing all evildoers.
['BO_T02_D1186:141b-7']	nyon mongs zhags pa gcod pa dang // sangs rgyas chos ni spyan 'dren pa'o //	nyon mongs zhags pa gcod pa dang // sangs rgyas chos ni spyan 'dren pa'o //	141b	and invites the qualities of buddhahood.
['BO_T02_D1186:141b-8']	zhes so // dpal yang dag par sbyor bar yang gsungs pa /	zhes so // dpal yang dag par sbyor bar yang gsungs pa /	141b	The glorious Authentically Compiling Phenomena also says:
['BO_T02_D1186:141b-9']	lha lags ya mtshan che ba thos //	lha lags ya mtshan che ba thos //	141b	“O god, I have heard the great wonder.
