segmentnr	original	analyzed	translated
['BO_T02_D3241:10a-0']	@10a # // rgya gar skad du /	@10a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3241:10a-1']	badzra shrim kh'a la s'a dha nam /	badzra shrim kh'a la s'a dha nam /	Vajraśṛṅkhalā sādhana
['BO_T02_D3241:10a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3241:10a-3']	rdo rje lcags sgrog ma'i sgrub thabs /	rdo rje lcags sgrog ma'i sgrub thabs /	Vajra-chain-woman practice
['BO_T02_D3241:10a-4']	rdo rje lcags sgrog ma la phyag 'tshal lo //	rdo rje lcags sgrog ma la phyag 'tshal lo //	Homage to Vajra-chain-woman.
['BO_T02_D3241:10a-5']	sngar bshad pa'i cho ga'i rim pas /	sngar bshad pa'i cho ga'i rim pas /	By the sequence of rites explained previously,
['BO_T02_D3241:10a-6']	snying gar zla ba'i dkyil 'khor la yi ge h'um ljang gu'i ye shes nges par rdzogs pa las rdo rje lcags sgrog ma zhal gsum phyag drug ma ste /	snying gar zla ba'i dkyil 'khor la yi ge h'um ljang gu'i ye shes nges par rdzogs pa las rdo rje lcags sgrog ma zhal gsum phyag drug ma ste /	from the perfection of the wisdom of the green letter hūṃ on a moon disk at the heart, one should visualize Vajra-chain-woman, with three faces and six arms.
['BO_T02_D3241:10a-7', 'BO_T02_D3241:10b-0']	mthing nag dang dkar po ni g-yas pa dang cig shos kyi zhal lo //🔽spyan gsum ma rdo rje dang rdo rje dang rdo rje lcags thag dang mda' dang ldan pa ni g-yas pa'i phyag @10b gsum mo //	mthing nag dang dkar po ni g-yas pa dang cig shos kyi zhal lo // spyan gsum ma rdo rje dang rdo rje dang rdo rje lcags thag dang mda' dang ldan pa ni g-yas pa'i phyag @10b gsum mo //	The right and left faces are blue-black and white.🔽She has three eyes, and the three right hands hold a vajra, a chain, and an arrow.
['BO_T02_D3241:10b-1']	sdigs mdzub dang zhags pa dang / gzhu dang ldan pa ni g-yon pa'i phyag gsum mo //	sdigs mdzub dang zhags pa dang / gzhu dang ldan pa ni g-yon pa'i phyag gsum mo //	The three left hands hold a threatening forefinger, a noose, and a bow.
['BO_T02_D3241:10b-2']	sku mdog ljang ser ma /	sku mdog ljang ser ma /	She is green-yellow in color.
['BO_T02_D3241:10b-3']	zhal cung zad bzhad pa dang ldan pa /	zhal cung zad bzhad pa dang ldan pa /	She has a slightly smiling face.
['BO_T02_D3241:10b-4']	rgyan thams cad kyis brgyan pa /	rgyan thams cad kyis brgyan pa /	She is adorned with all the ornaments.
['BO_T02_D3241:10b-5']	ma rungs pa'i sems can gtan nas 'joms par mdzad par bdag nyid bsgoms la phyag rgya bcing bar bya ste /	ma rungs pa'i sems can gtan nas 'joms par mdzad par bdag nyid bsgoms la phyag rgya bcing bar bya ste /	Having visualized oneself as the one who completely destroys the wicked beings, one should bind the seal.
['BO_T02_D3241:10b-6']	lag pa gnyis so sor rdo rje khu tshur du byas la mthe'u chung gnyis dang mdzub mo gnyis kyang lcags thag gi rnam par mdun par bya ba'o //	lag pa gnyis so sor rdo rje khu tshur du byas la mthe'u chung gnyis dang mdzub mo gnyis kyang lcags thag gi rnam par mdun par bya ba'o //	Having made the two hands into vajra fists, one should extend the two little fingers and the two index fingers in the form of an iron chain in front.
['BO_T02_D3241:10b-7']	aom badzra shrim kha le h'um phat sv'a h'a /	aom badzra shrim kha le h'um phat sv'a h'a /	Oṃ vajra śrikhalā hūṃ phaṭ svāhā.
['BO_T02_D3241:10b-8']	zhes bya ba ni bzlas pa'i sngags so //	zhes bya ba ni bzlas pa'i sngags so //	This is the mantra for recitation.
['BO_T02_D3241:10b-9']	rdo rje lcags sgrog ma'i sgrub thabs so /	rdo rje lcags sgrog ma'i sgrub thabs so /	The sādhana of Vajraśṛṅkhalā.
['BO_T02_D3241:10b-10']	// / ma la ba'i zhal snga nas dge slong tshul khrims rgyal mtshan gyis bsgyur ba'o//	// / ma la ba'i zhal snga nas dge slong tshul khrims rgyal mtshan gyis bsgyur ba'o//	By the monk Śīlākara at the behest of Mālava.
