segmentnr	original	analyzed	folio	translated
['BO_T02_D1399:268a-18']	dza la kam ra ni gos so //	dza la kam ra ni gos so //	268a	Jala means garment.
['BO_T02_D1399:268a-19']	khyab pa zhes pa ni khyim mo //	khyab pa zhes pa ni khyim mo //	268a	Khyapa means house.
['BO_T02_D1399:268a-20']	ka ma dam ni lha'i khang pa'o //	ka ma dam ni lha'i khang pa'o //	268a	Kamadam means divine abode.
['BO_T02_D1399:268a-21']	khre ta pa ni dkyil 'khor ro //	khre ta pa ni dkyil 'khor ro //	268a	Khetapa means mandala.
['BO_T02_D1399:268a-22']	bhem ta ni dkyil 'khor gyi dpon no //	bhem ta ni dkyil 'khor gyi dpon no //	268a	Bhemta means the master of the mandala.
['BO_T02_D1399:268a-23']	aa pa ya ni slob ma'o //	aa pa ya ni slob ma'o //	268a	Apa means disciple.
['BO_T02_D1399:268a-24', 'BO_T02_D1399:268a-25']	med ram ni dga' ba'i lha mo'o //🔽go pri ta ni rdo rje rnal 'byor ma'o //	med ram ni dga' ba'i lha mo'o // go pri ta ni rdo rje rnal 'byor ma'o //	268a	Medram means the goddess of joy.🔽Goprita means Vajrayoginī.
['BO_T02_D1399:268a-26']	dar ma ri ni rdo rje mkha' 'gro ma'o //	dar ma ri ni rdo rje mkha' 'gro ma'o //	268a	Dharmarī means Vajraḍāka.
['BO_T02_D1399:268a-27']	ya la pa ni me rnams so //	ya la pa ni me rnams so //	268a	Yalapa means the fires.
['BO_T02_D1399:268a-28']	sva mu kha ni pha'o //	sva mu kha ni pha'o //	268a	Svamukha means father.
['BO_T02_D1399:268a-29']	yo kya ni bu'o //	yo kya ni bu'o //	268a	Yokya means son.
['BO_T02_D1399:268a-30']	phrim phrim ni bu mo'o //	phrim phrim ni bu mo'o //	268a	Trim trim means daughter.
['BO_T02_D1399:268a-31']	ba hu la ni gzugs bzang ma'o //	ba hu la ni gzugs bzang ma'o //	268a	Bhu la means beautiful form.
['BO_T02_D1399:268a-32']	lo ta ni 'gro ba dang 'ong ba'o //	lo ta ni 'gro ba dang 'ong ba'o //	268a	Lota means coming and going.
['BO_T02_D1399:268a-33']	ba hi ri ni zo cig pa'o //	ba hi ri ni zo cig pa'o //	268a	Bhiri means eat.
['BO_T02_D1399:268a-34', 'BO_T02_D1399:268a-35']	dha nu ni rdzas byin cig pa'o //🔽she she ni song shig pa'o //	dha nu ni rdzas byin cig pa'o // she she ni song shig pa'o //	268a	Dhānu means give me the goods.🔽Śeśe means go.
['BO_T02_D1399:268a-36']	phre se ni shog cig pa'o //	phre se ni shog cig pa'o //	268a	Prese means come.
['BO_T02_D1399:268a-37']	tram ni med pa'o //	tram ni med pa'o //	268a	Tram means nonexistence.
['BO_T02_D1399:268a-38']	bi tu mo ni khros pa'o //	bi tu mo ni khros pa'o //	268a	Vitumoh means angry.
['BO_T02_D1399:268a-39']	tse ra ni rtsod pa'o //	tse ra ni rtsod pa'o //	268a	Cera means dispute.
