segmentnr	original	analyzed	folio	translated
['BO_T02_D1720:88a-0']	@88a # // rgya gar skad du /	@88a # // rgya gar skad du /	88a	In Sanskrit:🔽Svapnanāṭārāṇopikā
['BO_T02_D1720:88a-1']	sv'apna t'a ra no pik / bod skad du /	sv'apna t'a ra no pik / bod skad du /	88a	In Tibetan:
['BO_T02_D1720:88a-2']	rmi lam sgrol ma'i sgrub thabs /	rmi lam sgrol ma'i sgrub thabs /	88a	The Sādhana of Dream Tārā
['BO_T02_D1720:88a-3', 'BO_T02_D1720:88a-4']	'phags ma rmi lam sgrol ma la phyag 'tshal lo //🔽prin bral mkha' dkyil zla rgyas gzugs //	'phags ma rmi lam sgrol ma la phyag 'tshal lo // prin bral mkha' dkyil zla rgyas gzugs //	88a	Homage to Noble Tārā of Dreams.🔽Free from dust, with the form of the full moon in the sky,
['BO_T02_D1720:88a-5']	rab dkar bsil ba'i 'od ldan ma //	rab dkar bsil ba'i 'od ldan ma //	88a	radiating cool white light,
['BO_T02_D1720:88a-6']	ma lus rmi lam gsal mdzad de'i //	ma lus rmi lam gsal mdzad de'i //	88a	she illuminates all dreams without exception.
['BO_T02_D1720:88a-7']	zhabs la mgos ba tud de bsgrub bshad //	zhabs la mgos ba tud de bsgrub bshad //	88a	I bow my head to her feet and will explain the practice.
['BO_T02_D1720:88a-8']	dge bas rab tu sngar langs te //	dge bas rab tu sngar langs te //	88a	Having arisen early with virtue,
['BO_T02_D1720:88a-9']	gdong sogs dag byas dri zhim byugs //	gdong sogs dag byas dri zhim byugs //	88a	washing your face and so forth, apply perfume.
['BO_T02_D1720:88a-10']	rje btsun de rten mdun bdar la //	rje btsun de rten mdun bdar la //	88a	In front of the representation of the venerable one,
['BO_T02_D1720:88a-11', 'BO_T02_D1720:88a-12']	yid 'ong mchod bas mdzes par byas //🔽skyabs gsum lha mor bcas pa la //	yid 'ong mchod bas mdzes par byas // skyabs gsum lha mor bcas pa la //	88a	beautify it with pleasing offerings.🔽With a mind that seeks refuge in the three jewels and the goddesses,
['BO_T02_D1720:88a-13']	skyabs gsum 'grol phan yid kyis //	skyabs gsum 'grol phan yid kyis //	88a	go for refuge in the three jewels.
['BO_T02_D1720:88a-14']	mi dge med pa'i sems ldan pas //	mi dge med pa'i sems ldan pas //	88a	Endowed with a mind free from nonvirtue,
['BO_T02_D1720:88a-15']	thog mar bsod nams tshogs bsags bya //	thog mar bsod nams tshogs bsags bya //	88a	first gather the accumulation of merit.
['BO_T02_D1720:88a-16']	aom aamri ta kunda li han ha na sarba bighnam ta da ha ti da ha sarba b'a pam h'um phat sv'a h'a /	aom aamri ta kunda li han ha na sarba bighnam ta da ha ti da ha sarba b'a pam h'um phat sv'a h'a /	88a	Oṃ amṛta kuṇḍali hana hana sarva-vighaṃ tathā hṛdaye dāha sarva-pāpaṃ hūṃ phaṭ svāhā.
['BO_T02_D1720:88a-17']	'khyil pa khros pa'i sngags 'di yis //	'khyil pa khros pa'i sngags 'di yis //	88a	With this mantra of the wrathful Amṛtakuṇḍali,
['BO_T02_D1720:88a-18', 'BO_T02_D1720:88a-19']	rmi lam bar chad bgegs bsal la //🔽dri med bee d'urya 'dra yis //	rmi lam bar chad bgegs bsal la // dri med bee d'urya 'dra yis //	88a	And the obstacles and hindrances of dreams are removed.
['BO_T02_D1720:88a-20']	mkha' la 'phags ma bsgom par bya //	mkha' la 'phags ma bsgom par bya //	88a	Meditate on the noble one in the sky,🔽who is like stainless vaiḍūrya.
['BO_T02_D1720:88a-21']	rab mdzes pam las chu skyes snum 'jam gsal zhing gsar ba'i 'dab tshogs rgyas //	rab mdzes pam las chu skyes snum 'jam gsal zhing gsar ba'i 'dab tshogs rgyas //	88a	From a beautiful paṃ arises a lotus, smooth and glossy, with a fresh spread of petals.
['BO_T02_D1720:88a-22']	de steng dkar bsil ri bong 'dzin 'khyil de dbus khams gsum rgyas 'gengs t'am //	de steng dkar bsil ri bong 'dzin 'khyil de dbus khams gsum rgyas 'gengs t'am //	88a	Upon that is a white, cooling, curling moon, in the middle of which is a tāṃ, filling the three realms.
['BO_T02_D1720:88a-23']	kun nas mun sel skar ma'i rgyal po 'od bzang mdog can rab 'phros las //	kun nas mun sel skar ma'i rgyal po 'od bzang mdog can rab 'phros las //	88a	From the spreading of the excellent light of the moon, the king of stars, which dispels all darkness,
['BO_T02_D1720:88a-24']	yongs gyur 'phags ma rmi lam sgrol ma zhi mdog ma mdzes ma blta //	yongs gyur 'phags ma rmi lam sgrol ma zhi mdog ma mdzes ma blta //	88a	the noble one, Tārā of Dreams, arises, with a peaceful complexion, beautiful,
['BO_T02_D1720:88a-25']	rab dkar lang tsho rgyas pa'i gzugs //	rab dkar lang tsho rgyas pa'i gzugs //	88a	with a form of perfect youthfulness,
['BO_T02_D1720:88a-26']	zhal gcig phyag gnyis mchog sbyin mdzad //	zhal gcig phyag gnyis mchog sbyin mdzad //	88a	with one face, two arms, and the gesture of supreme generosity.🔽She is graceful with a swaying motion, holding a blue utpala flower,
['BO_T02_D1720:88b-0']	@88b autpala sngo 'dzin 'gying tshul sgeg / mtshungs med gcig pos kun khyab ma'o //	@88b autpala sngo 'dzin 'gying tshul sgeg / mtshungs med gcig pos kun khyab ma'o //	88b	pervading everything with her incomparable, single form.
['BO_T02_D1720:88b-1']	dri zhim dbu skra bzang 'khyil li //	dri zhim dbu skra bzang 'khyil li //	88b	Her fragrant hair is beautiful and curls to the right,
['BO_T02_D1720:88b-2']	lha rdzas rin chen du mas brgyan //	lha rdzas rin chen du mas brgyan //	88b	adorned with many divine jewels.
['BO_T02_D1720:88b-3']	mthing ga'i dar gyis stod g-yogs shing //	mthing ga'i dar gyis stod g-yogs shing //	88b	She wears a blue silk shawl over her upper body,🔽and a red silk garment on her lower body.
