segmentnr	original	analyzed	folio	translated
['BO_T02_D2691:207a-46']	gdan la phug la 'dug pa /	gdan la phug la 'dug pa /	207a	He sits on a cushion of pigeons.
['BO_T02_D2691:207a-47']	chu stod ljang gu lag na me tog gi phreng ba thogs pa'o ;	chu stod ljang gu lag na me tog gi phreng ba thogs pa'o ;	207a	He is green and holds a garland of flowers in his hand.
['BO_T02_D2691:207a-48']	/ gdan rdo rje la 'dug pa /	/ gdan rdo rje la 'dug pa /	207a	He sits on a cushion of vajras.
['BO_T02_D2691:207a-49']	chu smad mthing ga / lag na padma thogs pa /	chu smad mthing ga / lag na padma thogs pa /	207a	He is blue and holds a lotus in his hand.
['BO_T02_D2691:207a-50']	gdan rdo rje las byas pa /	gdan rdo rje las byas pa /	207a	His cushion is made of vajras.
['BO_T02_D2691:207a-51']	byi bzhin nag mo lag na zhags pa thogs pa /	byi bzhin nag mo lag na zhags pa thogs pa /	207a	She is black and holds a noose in her hand.
['BO_T02_D2691:207a-52']	bya khyung las gdan byas pa /	bya khyung las gdan byas pa /	207a	She sits on a cushion of garuḍas.
['BO_T02_D2691:207a-53']	gro bzhin ser mo lag na rdo rje thogs pa /	gro bzhin ser mo lag na rdo rje thogs pa /	207a	She is yellow and holds a vajra in her hand.
['BO_T02_D2691:207b-0']	seng ge la zhon pa gang dag nub phyogs srung zhing yongs @207b su skyong bar byed pa dag go zhes bya ba ni /	seng ge la zhon pa gang dag nub phyogs srung zhing yongs @207b su skyong bar byed pa dag go zhes bya ba ni /	207b	They are the ones who guard and protect the western direction.”
['BO_T02_D2691:207b-1']	yang dag par rdzogs pa'i sangs rgyas rnams kyi bstan pa bsrung ba /	yang dag par rdzogs pa'i sangs rgyas rnams kyi bstan pa bsrung ba /	207b	They guard the teachings of the perfectly awakened buddhas,
['BO_T02_D2691:207b-2']	rig sngags kyi bka' las mi 'da' bar sems can gyi don byed pa'o //	rig sngags kyi bka' las mi 'da' bar sems can gyi don byed pa'o //	207b	and they work for the welfare of sentient beings without transgressing the words of the vidyā mantra.
['BO_T02_D2691:207b-3']	de dag gis kyang rig sngags kyi rgyal mo rma bya chen mo 'dis bdag la bsrung ba gyis shig ces bya ba ni /	de dag gis kyang rig sngags kyi rgyal mo rma bya chen mo 'dis bdag la bsrung ba gyis shig ces bya ba ni /	207b	“May they also protect me with this queen of incantations, the great uṣṇīṣa.”
['BO_T02_D2691:207b-4', 'BO_T02_D2691:207b-5']	gang zag gang gis kyang rig sngags kyi rgyal mo 'di la gus par byas na /🔽rgyu skar nyi shu rtsa brgyad po 'di dag gis kyang /	gang zag gang gis kyang rig sngags kyi rgyal mo 'di la gus par byas na / rgyu skar nyi shu rtsa brgyad po 'di dag gis kyang /	207b	Whoever respectfully recites this queen of incantations🔽will be protected and guarded by all twenty-eight lunar mansions
['BO_T02_D2691:207b-6']	nub phyogs kyi 'jigs pa thams cad las srung ba dang skyob par byed do //	nub phyogs kyi 'jigs pa thams cad las srung ba dang skyob par byed do //	207b	from all the dangers in the west.
