segmentnr	original	analyzed	translated
['BO_T02_D2698:66b-0']	@66b # // rgya gar skad du /	@66b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2698:66b-1']	aa pa ri mi t'a yu ram sto tra /	aa pa ri mi t'a yu ram sto tra /	Aparimitāyur-stotra
['BO_T02_D2698:66b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2698:66b-3']	tshe dpag med la bstod pa /	tshe dpag med la bstod pa /	Praise of Amitāyus
['BO_T02_D2698:66b-4', 'BO_T02_D2698:66b-5']	chos kyi 'khor lo rgya chen bskor //🔽sems can sdug bsngal ma lus rnams //	chos kyi 'khor lo rgya chen bskor // sems can sdug bsngal ma lus rnams //	You turned the great wheel of Dharma,🔽And in an instant, you dispelled
['BO_T02_D2698:66b-6']	skad cig nyid la sel byed pa'i //	skad cig nyid la sel byed pa'i //	The suffering of all sentient beings without exception.
['BO_T02_D2698:66b-7']	sangs rgyas tshe dpag phyag 'tshal lo //	sangs rgyas tshe dpag phyag 'tshal lo //	I pay homage to Buddha Amitāyus.
['BO_T02_D2698:66b-8']	rdo rje sems dpa' las byung zhing //	rdo rje sems dpa' las byung zhing //	Arisen from Vajrasattva,
['BO_T02_D2698:66b-9']	nyes pa kun las khyod grol nas //	nyes pa kun las khyod grol nas //	You are liberated from all faults,
['BO_T02_D2698:66b-10']	rdo rje lus can rdo rje can //	rdo rje lus can rdo rje can //	With a vajra body, a vajra-holder.
['BO_T02_D2698:66b-11', 'BO_T02_D2698:66b-12']	rdo rje tshe dpag phyag 'tshal lo //🔽ji ltar nyon mongs dri ma yis //	rdo rje tshe dpag phyag 'tshal lo // ji ltar nyon mongs dri ma yis //	I pay homage to Vajra Amitāyus.🔽Just as you are not at all
['BO_T02_D2698:66b-13']	kun nas gos par mi 'gyur zhing //	kun nas gos par mi 'gyur zhing //	Covered by the stains of afflictions,
['BO_T02_D2698:66b-14']	thugs rjes chags tshul ston mdzad pa //	thugs rjes chags tshul ston mdzad pa //	You display the mode of attachment with compassion.
['BO_T02_D2698:66b-15', 'BO_T02_D2698:66b-16']	padma tshe dpag phyag 'tshal lo //🔽bsam pa dngos kun skad cig gis //	padma tshe dpag phyag 'tshal lo // bsam pa dngos kun skad cig gis //	I pay homage to Lotus Amitāyus.🔽In an instant, all desired things
['BO_T02_D2698:66b-17']	rang 'dod bzhin du tshim dang dpal //	rang 'dod bzhin du tshim dang dpal //	Are satisfied according to one's wishes,
['BO_T02_D2698:66b-18']	tshogs kyi bdag po chen po ste //	tshogs kyi bdag po chen po ste //	And you are the great lord of the assembly.
['BO_T02_D2698:66b-19']	rin chen tshe dpag phyag 'tshal lo //	rin chen tshe dpag phyag 'tshal lo //	I pay homage to Jewel Amitāyus.
['BO_T02_D2698:66b-20']	'dod pa'i don rnams ma lus pa //	'dod pa'i don rnams ma lus pa //	All desired aims without exception
['BO_T02_D2698:66b-21']	skad cig nyid la rdzogs dang dpal //	skad cig nyid la rdzogs dang dpal //	Instantly perfected, glorious,
['BO_T02_D2698:66b-22']	bsam kun 'phel byed dpag bsam shing //	bsam kun 'phel byed dpag bsam shing //	Wish-fulfilling tree that increases all wishes,
['BO_T02_D2698:66b-23']	phrin las tshe dpag phyag 'tshal lo //	phrin las tshe dpag phyag 'tshal lo //	I pay homage to you, Life-Expectancy of Action.
