segmentnr	original	analyzed	folio	translated
['BO_T04_D3897:109a-0']	@109a * // rgya gar skad du /	@109a * // rgya gar skad du /	109a	In Sanskrit:
['BO_T04_D3897:109a-1']	sam skri ta aa sam skri ta bi ni shtsa ya n'a ma /	sam skri ta aa sam skri ta bi ni shtsa ya n'a ma /	109a	Samskṛtāsamskṛtavinicaya-nāma
['BO_T04_D3897:109a-2']	bod skad du /	bod skad du /	109a	In Tibetan:
['BO_T04_D3897:109a-3']	'dus byas dang 'dus ma byas rnam par nges pa zhes bya ba /	'dus byas dang 'dus ma byas rnam par nges pa zhes bya ba /	109a	The Ascertainment of the Conditioned and the Unconditioned
['BO_T04_D3897:109a-4', 'BO_T04_D3897:109a-5']	sangs rgyas la phyag 'tshal lo //🔽chos rnams spros dang bcas pa ni //	sangs rgyas la phyag 'tshal lo // chos rnams spros dang bcas pa ni //	109a	Homage to the Buddha.🔽The Buddha taught the Dharma
['BO_T04_D3897:109a-6']	dpal ldan rang nyid kun mkhyen nas //	dpal ldan rang nyid kun mkhyen nas //	109a	To those who have conceptual elaborations
['BO_T04_D3897:109a-7']	de ltar sems can la gsung gang //	de ltar sems can la gsung gang //	109a	In a way that accords with their minds.
['BO_T04_D3897:109a-8']	thams cad rig pa de la 'dud //	thams cad rig pa de la 'dud //	109a	I bow to him, the Omniscient One.🔽The Sage taught in brief🔽That phenomena are of two types:
['BO_T04_D3897:109a-9', 'BO_T04_D3897:109a-10']	chos ni 'dus byas 'dus ma byas //🔽mdor bsdus nas ni thub pas gsungs //	chos ni 'dus byas 'dus ma byas // mdor bsdus nas ni thub pas gsungs //	109a	Conditioned and unconditioned.
['BO_T04_D3897:109a-11', 'BO_T04_D3897:109a-12']	de dag rnam par nges pa ni //🔽bdag nyid 'ba' zhig dran phyir bshad //	de dag rnam par nges pa ni // bdag nyid 'ba' zhig dran phyir bshad //	109a	The conditioned is impermanent.🔽The unconditioned is permanent.🔽Moreover, the conditioned is the conventional truth.🔽The unconditioned is the ultimate truth.
['BO_T04_D3897:109a-13', 'BO_T04_D3897:109a-14']	chos mdor bsdus na rnam pa gnyis nyid de /🔽'di lta ste /	chos mdor bsdus na rnam pa gnyis nyid de / 'di lta ste /	109a	In brief, phenomena are of two types:
['BO_T04_D3897:109a-15']	'dus byas dang 'dus ma byas so //	'dus byas dang 'dus ma byas so //	109a	Conditioned and unconditioned.
['BO_T04_D3897:109a-16']	de la 'dus byas ni mi rtag pa nyid do //	de la 'dus byas ni mi rtag pa nyid do //	109a	The conditioned is impermanent.
['BO_T04_D3897:109a-17']	'dus ma byas ni rtag pa nyid do //	'dus ma byas ni rtag pa nyid do //	109a	The unconditioned is permanent.
['BO_T04_D3897:109a-18']	yang 'dus byas ni kun rdzob kyi bden pa'o //	yang 'dus byas ni kun rdzob kyi bden pa'o //	109a	Moreover, the conditioned is the conventional truth.
['BO_T04_D3897:109a-19']	'dus ma byas ni don dam pa'i bden pa'o //	'dus ma byas ni don dam pa'i bden pa'o //	109a	The unconditioned is the ultimate truth.
