segmentnr	original	analyzed	folio	translated
['BO_T02_D1454:1b-0']	@1b # // rgya gar skad du //	@1b # // rgya gar skad du //	1b	In Sanskrit:
['BO_T02_D1454:1b-1']	shr'i badzra satva n'a ma s'a dha nam /	shr'i badzra satva n'a ma s'a dha nam /	1b	Śrī-vajrasattva-nāma-sādhana
['BO_T02_D1454:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D1454:1b-3']	dpal rdo rje sems dpa'i sgrub thabs zhes bya ba /	dpal rdo rje sems dpa'i sgrub thabs zhes bya ba /	1b	The glorious Vajrasattva Sādhana
['BO_T02_D1454:1b-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	1b	Homage to glorious Vajrasattva.
['BO_T02_D1454:1b-5']	rnal 'byor pa dbang rnam pa bzhi tshul bzhin du thob cing /	rnal 'byor pa dbang rnam pa bzhi tshul bzhin du thob cing /	1b	A yogi who has properly received the four empowerments
['BO_T02_D1454:1b-6']	dam tshig rnams srog gi phyir yang mi gtong bas /	dam tshig rnams srog gi phyir yang mi gtong bas /	1b	and who does not forsake the commitments even for the sake of his life,
['BO_T02_D1454:1b-7']	ri sul dang / brag phug dang / chu klung dang / dur khrod la sogs par gnas la /	ri sul dang / brag phug dang / chu klung dang / dur khrod la sogs par gnas la /	1b	should dwell in a mountain ravine, a cave, a riverbank, a charnel ground, and so forth.
['BO_T02_D1454:1b-8']	nang par dang por da ma ru'i sgras ldang bar bya'o //	nang par dang por da ma ru'i sgras ldang bar bya'o //	1b	In the morning, he should rise with the sound of a ḍamaru.
['BO_T02_D1454:1b-9']	de nas lag pa g-yas pa khro bo'i sdigs mdzub snying gar bstan la /	de nas lag pa g-yas pa khro bo'i sdigs mdzub snying gar bstan la /	1b	Then, with his right hand, he should display the threatening mudrā of wrath at his heart.
['BO_T02_D1454:1b-10', 'BO_T02_D1454:1b-11', 'BO_T02_D1454:1b-12']	aom sumbha ni sumbha h'um h'um phat /🔽aom grihna grihna h'um h'um phat /🔽aom grihn'a pa ya grihn'a pa ya h'um h'um phat /	aom sumbha ni sumbha h'um h'um phat / aom grihna grihna h'um h'um phat / aom grihn'a pa ya grihn'a pa ya h'um h'um phat /	1b	Oṃ, sumbha nisumbha hūṃ hūṃ phaṭ🔽Oṃ, gṛhṇa gṛhṇa hūṃ hūṃ phaṭ🔽Oṃ, gṛhṇāpaya gṛhṇāpaya hūṃ hūṃ phaṭ
