segmentnr	original	analyzed	folio	translated
['BO_T05_D4010:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T05_D4010:1b-1']	a'arya sarba dharma sva bh'a ba sa ma t'a pi panytsi ta sa m'a dhi r'a dza n'a ma ma h'a y'a na s'u tra t'i ka k'i ra ti m'a la n'a ma /	a'arya sarba dharma sva bh'a ba sa ma t'a pi panytsi ta sa m'a dhi r'a dza n'a ma ma h'a y'a na s'u tra t'i ka k'i ra ti m'a la n'a ma /	1b	Ārya-sarva-dharma-svabhāva-samatā-prāptī-piṇḍī-krama-samādhi-rāja-nāma-mahāyāna-sūtra-tīkā-kīrti-mālā-nāma
['BO_T05_D4010:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:🔽The commentary called Garland of Fame on the noble Mahāyāna sūtra called The King of Samādhis, the Profoundly Extensive Sūtra of the Inconceivable Secrets of the Tathāgatas, the Sūtra That Teaches the Equality of the Nature of All Phenomena.
['BO_T05_D4010:1b-3']	'phags pa chos thams cad kyi rang bzhin mnyam pa nyid rnam par spros pa'i ting nge 'dzin gyi rgyal po zhes bya ba theg pa chen po'i mdo'i 'grel pa grags pa'i phreng ba zhes bya ba 'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'phags pa chos thams cad kyi rang bzhin mnyam pa nyid rnam par spros pa'i ting nge 'dzin gyi rgyal po zhes bya ba theg pa chen po'i mdo'i 'grel pa grags pa'i phreng ba zhes bya ba 'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	1b	Homage to the youthful noble Mañjuśrī.
['BO_T05_D4010:1b-4']	sangs rgyas thugs dang 'jam dbyangs la sogs rgyal sras rab mchog rnams kyis ji lta bar //	sangs rgyas thugs dang 'jam dbyangs la sogs rgyal sras rab mchog rnams kyis ji lta bar //	1b	Just as the buddhas, Mañjuśrī, and the supreme bodhisattvas know
['BO_T05_D4010:1b-5']	mkhyen pa'i de nyid chos lam legs par blo ma sbyangs pa rnams kyis ma shes pa //	mkhyen pa'i de nyid chos lam legs par blo ma sbyangs pa rnams kyis ma shes pa //	1b	The reality of that wisdom, those with untrained minds do not understand the path of Dharma.
['BO_T05_D4010:1b-6']	shin tu sbyor ba goms par byas na blo chung rnams la'ang de blo skye bar 'gyur //	shin tu sbyor ba goms par byas na blo chung rnams la'ang de blo skye bar 'gyur //	1b	But if one becomes very familiar with the practice, even those with small minds can develop that wisdom.
['BO_T05_D4010:1b-7']	des na bdag la rtag tu chos kyi de nyid rtogs pa mngon par 'byung bar shog / mdo sde'i dbang po ting 'dzin rgyal po yi //	des na bdag la rtag tu chos kyi de nyid rtogs pa mngon par 'byung bar shog / mdo sde'i dbang po ting 'dzin rgyal po yi //	1b	Therefore, may the realization of the reality of the Dharma always manifest for me.
['BO_T05_D4010:1b-8']	'dir ni 'grel pa byed par 'bad pa de //	'dir ni 'grel pa byed par 'bad pa de //	1b	Here, the effort to compose the commentary
['BO_T05_D4010:1b-9']	blo yangs gyur pa nyid kyis sangs rgyas nas //	blo yangs gyur pa nyid kyis sangs rgyas nas //	1b	is the arising of the Buddha himself through the vastness of the mind,
