segmentnr	original	analyzed	folio	translated
['BO_T02_D2626:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D2626:1b-1']	bha ga ba ti sarba du rga ti pa ri shodha ni te dzo r'a dza ta th'a ga t'a ya aarha te samya ksam buddh'a ya mah'a ta ndra r'a dza by'a khya sunda r'a aa langk'a ra n'a ma /	bha ga ba ti sarba du rga ti pa ri shodha ni te dzo r'a dza ta th'a ga t'a ya aarha te samya ksam buddh'a ya mah'a ta ndra r'a dza by'a khya sunda r'a aa langk'a ra n'a ma /	1b	Bhagavatī-sarvadurgatipariśodhani-tejorājā tathāgatāyārhate samyaksaṃbuddhāya mahātaṇḍarāja-vyākhyā-sundarālaṅkāra-nāma.
['BO_T02_D2626:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D2626:1b-3']	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba gzi brjid kyi rgyal po'i rgyud kyi rgyal po chen po'i rnam par bshad pa mdzes pa'i rgyan zhes bya ba /	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba gzi brjid kyi rgyal po'i rgyud kyi rgyal po chen po'i rnam par bshad pa mdzes pa'i rgyan zhes bya ba /	1b	Bhagavatī-sarvadurgatipariśodhani-tejorājā tathāgatāyārhate samyaksaṃbuddhāya mahātaṇḍarāja-vyākhyā-sundarālaṅkāra-nāma.
['BO_T02_D2626:1b-4']	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas dpal phyag na rdo rje la phyag 'tshal lo //	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas dpal phyag na rdo rje la phyag 'tshal lo //	1b	Homage to the Blessed One, the Tathāgata, the Arhat, the Perfectly Enlightened Buddha Śrī Vajrapāṇi.
['BO_T02_D2626:1b-5']	thugs ni rnam dag chos kyi dbyings nas mi bskyod kyang ;	thugs ni rnam dag chos kyi dbyings nas mi bskyod kyang ;	1b	Although your mind is unmoving from the pure dharmadhātu,
['BO_T02_D2626:1b-6']	/ sku ni rnam par longs spyod rin chen gzhal yas nas //	/ sku ni rnam par longs spyod rin chen gzhal yas nas //	1b	Your form is in the immeasurable palace of enjoyment.
['BO_T02_D2626:1b-7']	thub pa'i 'od zer spros pas 'gro ba'i don sgrub sbyor //	thub pa'i 'od zer spros pas 'gro ba'i don sgrub sbyor //	1b	You accomplish the welfare of beings by emanating light rays from the Sage.
['BO_T02_D2626:1b-8']	bde gshegs 'khor los sgyur rgyal thabs la phyag 'tshal lo //	bde gshegs 'khor los sgyur rgyal thabs la phyag 'tshal lo //	1b	I pay homage to the Sugata, the universal monarch, the method.
['BO_T02_D2626:1b-9', 'BO_T02_D2626:1b-10']	rdo rje'i spyan can khyed ni rin chen bdag nyid 'dzin //🔽dam chos dkar pos 'gro ba ma lus rnams kyi ni //	rdo rje'i spyan can khyed ni rin chen bdag nyid 'dzin // dam chos dkar pos 'gro ba ma lus rnams kyi ni //	1b	You, who have the eyes of a vajra, hold the nature of jewels.🔽You purify the karmic obscurations of all beings without exception
