segmentnr	original	analyzed	folio	translated
['BO_T02_D1352:289b-0']	@289b # // rgya gar skad du //	@289b # // rgya gar skad du //	289b	In Sanskrit:
['BO_T02_D1352:289b-1']	se kod de sha ti phya ni /	se kod de sha ti phya ni /	289b	Sekoddeśaṭippaṇī
['BO_T02_D1352:289b-2']	bod skad du /	bod skad du /	289b	In Tibetan:
['BO_T02_D1352:289b-3']	dbang mdor bstan pa'i mdor bshad /	dbang mdor bstan pa'i mdor bshad /	289b	A brief explanation of the concise explanation of empowerment
['BO_T02_D1352:289b-4']	dpal dus kyi 'khor lo la phyag 'tshal lo //	dpal dus kyi 'khor lo la phyag 'tshal lo //	289b	Homage to glorious Kālacakra.
['BO_T02_D1352:289b-5']	rnam pa thams cad dri med stong pa'i rang bzhin yum dang ni //	rnam pa thams cad dri med stong pa'i rang bzhin yum dang ni //	289b	The mother, whose nature is the stainless emptiness of all aspects,
['BO_T02_D1352:289b-6']	gnyis med bde ba'i ro yis gang ba'i sku ni khyab bdag ste //	gnyis med bde ba'i ro yis gang ba'i sku ni khyab bdag ste //	289b	And the pervasive lord, whose body is filled with the taste of nondual bliss,
['BO_T02_D1352:289b-7']	rgyal ba rnams kyi sku gang zhig gis bskyed gyur mngon skyed pa //	rgyal ba rnams kyi sku gang zhig gis bskyed gyur mngon skyed pa //	289b	By which body of the victors is generated and manifestly generated,
['BO_T02_D1352:289b-8']	lhan skyes rnal 'byor rnam dag zhi ba de la phyag 'tshal lo //	lhan skyes rnal 'byor rnam dag zhi ba de la phyag 'tshal lo //	289b	I pay homage to that innate yoga, pure and peaceful.
['BO_T02_D1352:289b-9']	dpal ldan bla ma'i zhabs pad la //	dpal ldan bla ma'i zhabs pad la //	289b	Having bowed to the lotus feet of the glorious guru,
['BO_T02_D1352:289b-10']	phyag byas nas ni bdag dran phyir //	phyag byas nas ni bdag dran phyir //	289b	In order to remember myself,
['BO_T02_D1352:289b-11']	dbang mdor bstan pa'i mdor bshad pa //	dbang mdor bstan pa'i mdor bshad pa //	289b	This brief explanation of the concise explanation of empowerment
['BO_T02_D1352:289b-12']	de yi drin gyis bri bar bya //	de yi drin gyis bri bar bya //	289b	Will be written through his kindness.
['BO_T02_D1352:289b-13']	'dir nges par dpal 'bras spungs kyi mchod rten chen por /	'dir nges par dpal 'bras spungs kyi mchod rten chen por /	289b	Here, at the great glorious Dhānyakaṭaka Stūpa,
['BO_T02_D1352:289b-14']	sna tshogs pa'i rgyud kyi thos pa don du gnyer ba rnams kyis gsol ba btab par gyur bas /	sna tshogs pa'i rgyud kyi thos pa don du gnyer ba rnams kyis gsol ba btab par gyur bas /	289b	Requested by those who seek the hearing of various tantras,
['BO_T02_D1352:289b-15']	bcom ldan 'das dpal sh'akya seng ges sngags kyi theg pa chen po bstan par gyur to //	bcom ldan 'das dpal sh'akya seng ges sngags kyi theg pa chen po bstan par gyur to //	289b	The Blessed One, the glorious Śākyasimha, taught the Mahāyāna of Mantra.
['BO_T02_D1352:289b-16']	der bcom ldan 'das la sa bcu'i dbang phyug byang chub sems dpa' chen po phyag na rdo rje'i sprul pa'i sku rgyal po zla ba bzang pos mchog gi dang po'i sangs rgyas stong phrag bcu gnyis pa'i rgyud chen po gsol ba btab par gyur ba yin te /	der bcom ldan 'das la sa bcu'i dbang phyug byang chub sems dpa' chen po phyag na rdo rje'i sprul pa'i sku rgyal po zla ba bzang pos mchog gi dang po'i sangs rgyas stong phrag bcu gnyis pa'i rgyud chen po gsol ba btab par gyur ba yin te /	289b	There, the emanation body of the great bodhisattva Vajrapāṇi, the lord of the tenth stage, King Sucandra, requested the great tantra of the twelve thousand Mahāyāna sūtras of the supreme first buddha.
['BO_T02_D1352:289b-17']	de skad du ni /	de skad du ni /	289b	As it is said:
['BO_T02_D1352:289b-18']	bcom ldan 'das kyis lung bstan pa //	bcom ldan 'das kyis lung bstan pa //	289b	The Blessed One's prophecy
['BO_T02_D1352:289b-19']	bya rgod phung po'i ri bo cher //	bya rgod phung po'i ri bo cher //	289b	On Vulture Peak Mountain
['BO_T02_D1352:289b-20']	byang chub chen po'i byang chub gnas //	byang chub chen po'i byang chub gnas //	289b	Is the abode of the enlightenment of great enlightenment.
['BO_T02_D1352:289b-21']	shes rab pha rol phyin tshul du //	shes rab pha rol phyin tshul du //	289b	In the manner of the perfection of wisdom,
['BO_T02_D1352:289b-22']	nges par ston pa'i gnas yin no //	nges par ston pa'i gnas yin no //	289b	It is the abode of definitive teaching.
['BO_T02_D1352:289b-23']	'jig rten khams sogs dag pa yis //	'jig rten khams sogs dag pa yis //	289b	The pure world systems
['BO_T02_D1352:289b-24', 'BO_T02_D1352:289b-25']	sangs rgyas dus gsum 'jug rnams kyi /🔽gsang sngags tshul chen rab gsungs pa'i //	sangs rgyas dus gsum 'jug rnams kyi / gsang sngags tshul chen rab gsungs pa'i //	289b	Of the buddhas who enter the three times🔽Are the glorious realm of reality,
['BO_T02_D1352:289b-26']	gnas ni dpal ldan chos dbyings so //	gnas ni dpal ldan chos dbyings so //	289b	The abode of the great secret mantra way.
['BO_T02_D1352:289b-27']	sems can mchog gi bsam pa yis //	sems can mchog gi bsam pa yis //	289b	The supreme thought of sentient beings
['BO_T02_D1352:289b-28']	bye brag smra dang mdo sde pa //	bye brag smra dang mdo sde pa //	289b	The Vaibhāṣikas and Sautrāntikas
['BO_T02_D1352:289b-29']	gzungs dang rtog pa ston pa gang //	gzungs dang rtog pa ston pa gang //	289b	Taught the dhāraṇī and the kalpa.
['BO_T02_D1352:289b-30']	de gnas du mar rgyal bas gsungs //	de gnas du mar rgyal bas gsungs //	289b	The Victor taught them in many places.
['BO_T02_D1352:289b-31']	bya rgod phung por byams pas kyang //	bya rgod phung por byams pas kyang //	289b	Maitreya also taught🔽The method of the perfection of wisdom
['BO_T02_D1352:289b-32']	shes rab pha rol phyin tshul dang // sangs rgyas sngags tshul dag pa ni //	shes rab pha rol phyin tshul dang // sangs rgyas sngags tshul dag pa ni //	289b	And the pure method of the Buddha’s mantra
['BO_T02_D1352:289b-33']	dpal ldan 'bras spungs su ston 'gyur //	dpal ldan 'bras spungs su ston 'gyur //	289b	At glorious Dhānyakaṭaka.
['BO_T02_D1352:289b-34']	zhes pa'i gsung las na /	zhes pa'i gsung las na /	289b	From this statement,
['BO_T02_D1352:289b-35']	bcom ldan 'das kyis dpal 'bras spungs kho nar sngags kyi tshul bstan pa yin no //	bcom ldan 'das kyis dpal 'bras spungs kho nar sngags kyi tshul bstan pa yin no //	289b	it is clear that the Bhagavān taught the method of the mantra only at glorious Dhānyakaṭaka.🔽In other places,
['BO_T02_D1352:290a-0', 'BO_T02_D1352:290a-1']	gnas gzhan rnams su slar @290a * //🔽yang ; rgyud la mos pa'i skye bo gang yin pa de'i bsam pas sdud par byed pa po sa bcu'i dbang phyug byang chub sems dpa' chen po rnams kyis gzhan du'am /	gnas gzhan rnams su slar @290a * // yang ; rgyud la mos pa'i skye bo gang yin pa de'i bsam pas sdud par byed pa po sa bcu'i dbang phyug byang chub sems dpa' chen po rnams kyis gzhan du'am /	290a	again,
['BO_T02_D1352:290a-2', 'BO_T02_D1352:290a-3']	de nyid du rgyud rgyas par ston par mdzad pa yin no //🔽zla ba bzang po zhes pa la /	de nyid du rgyud rgyas par ston par mdzad pa yin no // zla ba bzang po zhes pa la /	290a	the compilers, the lords of the tenth stage, the great bodhisattvas, taught the tantra extensively elsewhere or in that very place, in accordance with the thoughts of those beings who were interested in the tantra.🔽To Sucandra
['BO_T02_D1352:290a-4']	zla ba yang 'di yin la bzang po yang yin pa ni zla ba bzang po ste /	zla ba yang 'di yin la bzang po yang yin pa ni zla ba bzang po ste /	290a	Sucandra is the moon and also good, so it is Sucandra.
['BO_T02_D1352:290a-5']	spyi bor byang chub kyi sems kyi zla ba dri ma med pa thob pa nyid kyi phyir ro //	spyi bor byang chub kyi sems kyi zla ba dri ma med pa thob pa nyid kyi phyir ro //	290a	Because the stainless moon of the Thought of Enlightenment is attained on the crown.
['BO_T02_D1352:290a-6']	dbang bskur zhes pa la sogs pa la /	dbang bskur zhes pa la sogs pa la /	290a	The empowerment and so on is as follows:
['BO_T02_D1352:290a-7']	chu la sogs pa bdun dang / bum pa la sogs pa gsum dang / bla na med ni 'jig rten las 'das pa shes rab chen po'i ye shes kyi dbang bskur ba ste bzhi pa'i don te //	chu la sogs pa bdun dang / bum pa la sogs pa gsum dang / bla na med ni 'jig rten las 'das pa shes rab chen po'i ye shes kyi dbang bskur ba ste bzhi pa'i don te //	290a	 The seven beginning with the water, the three beginning with the vase, and the unsurpassed is the empowerment of the supramundane gnosis of great prajñā, the meaning of the fourth.
['BO_T02_D1352:290a-8']	'jig rten 'das pa'i dngos grub phyir //	'jig rten 'das pa'i dngos grub phyir //	290a	For the sake of the supramundane powers,
['BO_T02_D1352:290a-9', 'BO_T02_D1352:290a-10']	zhes pa ni /🔽de la 'jig rten pa'i dngos grub ni /	zhes pa ni / de la 'jig rten pa'i dngos grub ni /	290a	is as follows:
['BO_T02_D1352:290a-11']	brtags pa'i dkyil 'khor gyi 'khor lo bsgoms pa las 'og min gyi srid pa'i mthar thug pa'i bdag po nyid do ;	brtags pa'i dkyil 'khor gyi 'khor lo bsgoms pa las 'og min gyi srid pa'i mthar thug pa'i bdag po nyid do ;	290a	The mundane powers are the lordship up to the end of existence in Akaniṣṭha from the meditation on the imagined maṇḍala wheel.
['BO_T02_D1352:290a-12']	/'das pa'i dngos grub ni /	/'das pa'i dngos grub ni /	290a	The supramundane powers are as follows:
['BO_T02_D1352:290a-13']	rnam par ma brtags pa'i rnam pa thams cad kyi mchog dang ldan pa'i stong pa nyid dang / dmigs pa med pa'i snying rje dbyer med pa'i ting nge 'dzin bsgom pa las /	rnam par ma brtags pa'i rnam pa thams cad kyi mchog dang ldan pa'i stong pa nyid dang / dmigs pa med pa'i snying rje dbyer med pa'i ting nge 'dzin bsgom pa las /	290a	From the meditation on the samādhi of the indivisibility of emptiness endowed with the most sublime of all aspects and non-objectifying compassion,
['BO_T02_D1352:290a-14', 'BO_T02_D1352:290a-15']	sa dang bo nas brtsams te ji srid sa bcu gnyis kyi dbang phyug rdo rje 'chang chen po'i go 'phang thob pa'o //🔽mdor bstan pa'i phyir mdor bsdus pa'o / dbang phyug la sogs pa'i yon tan 'byor ba'i phyir ram /	sa dang bo nas brtsams te ji srid sa bcu gnyis kyi dbang phyug rdo rje 'chang chen po'i go 'phang thob pa'o // mdor bstan pa'i phyir mdor bsdus pa'o / dbang phyug la sogs pa'i yon tan 'byor ba'i phyir ram /	290a	Beginning from the first stage, one attains the state of Great Vajradhara, the lord of the twelfth stage.🔽In order to indicate that in brief, it says in brief.
['BO_T02_D1352:290a-16']	bdud bzhi bcom pa'i phyir na bcom ldan 'das so //	bdud bzhi bcom pa'i phyir na bcom ldan 'das so //	290a	 Because of the mastery of the qualities of lordship, etc., or because of the destruction of the four demons, he is the Bhagavat.
['BO_T02_D1352:290a-17']	dbang bskur don zhes pa la /	dbang bskur don zhes pa la /	290a	The consecration is the meaning, it says.
