segmentnr	original	analyzed	translated
['BO_T02_D1894:233a-0']	@233a # // rgya gar skad du /	@233a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1894:233a-1']	shr'i guhya sa m'a dza sto tra /	shr'i guhya sa m'a dza sto tra /	Śrī-guhyasamaja-stotra
['BO_T02_D1894:233a-2', 'BO_T02_D1894:233a-3']	bod skad du /🔽dpal gsang ba 'dus pa'i bstod pa /	bod skad du / dpal gsang ba 'dus pa'i bstod pa /	In Tibetan:🔽Praise of the Glorious Guhyasamaja
['BO_T02_D1894:233a-4']	'jam pa'i rdo rje la phyag 'tshal lo //	'jam pa'i rdo rje la phyag 'tshal lo //	Homage to Manjushri Vajra.
['BO_T02_D1894:233a-5']	kun du rtog pa ma lus spangs //	kun du rtog pa ma lus spangs //	Abandoning all conceptual thoughts,
['BO_T02_D1894:233a-6']	dri ma dang bral bdag nyid can //	dri ma dang bral bdag nyid can //	Free from stains,
['BO_T02_D1894:233a-7']	kun bzang chos dbyings ngo bo nyid //	kun bzang chos dbyings ngo bo nyid //	Samantabhadra, the essence of the dharmadhatu,
['BO_T02_D1894:233a-8']	mi bskyod pa la phyag 'tshal lo //	mi bskyod pa la phyag 'tshal lo //	Akashgarbha, homage to you.
['BO_T02_D1894:233a-9']	ston ka'i zla ba ltar dkar ba //	ston ka'i zla ba ltar dkar ba //	White like the autumn moon,
['BO_T02_D1894:233a-10']	'od zer brgya phrag rnam 'gyed pa //	'od zer brgya phrag rnam 'gyed pa //	Radiating hundreds of light rays,
['BO_T02_D1894:233a-11']	me long ye shes ngo bo nyid //	me long ye shes ngo bo nyid //	The essence of mirror-like wisdom,
['BO_T02_D1894:233a-12']	rnam snang gtso la phyag 'tshal lo //	rnam snang gtso la phyag 'tshal lo //	Vairochana, homage to you.
['BO_T02_D1894:233a-13']	lta ngan rtog pa dang bral zhing //	lta ngan rtog pa dang bral zhing //	Free from the thoughts of wrong views,🔽Pure like the faultless sky,
['BO_T02_D1894:233a-14']	skyon med mkha' ltar rnam par dag / mnyam nyid ye shes ngo bo nyid //	skyon med mkha' ltar rnam par dag / mnyam nyid ye shes ngo bo nyid //	The essence of the wisdom of equality,
['BO_T02_D1894:233a-15']	rin chen dbang la phyag 'tshal lo //	rin chen dbang la phyag 'tshal lo //	Ratnasambhava, homage to you.
['BO_T02_D1894:233a-16']	dpag med 'od kyi mkha' kun khyab //	dpag med 'od kyi mkha' kun khyab //	Infinite light pervading all space,
['BO_T02_D1894:233a-17']	tshad med yon tan phreng ba yis //	tshad med yon tan phreng ba yis //	A garland of immeasurable qualities,
['BO_T02_D1894:233a-18']	kun rtog ye shes mkhyen pa yi //	kun rtog ye shes mkhyen pa yi //	The wisdom of discriminating awareness,
['BO_T02_D1894:233a-19']	'od dpag med la phyag 'tshal lo //	'od dpag med la phyag 'tshal lo //	Amitabha, homage to you.
['BO_T02_D1894:233a-20']	'gro ba'i don ni mdzad pa po //	'gro ba'i don ni mdzad pa po //	The one who acts for the welfare of the world,
