segmentnr	original	analyzed	folio	translated
['BO_K12_D0535=D0868_H0493:29b-0', 'BO_K12_D0535=D0868_H0493:29b-1']	@29b / /zla ba'i 'od de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la phyag 'tshal lo //🔽tadya th'a / tsandre tsandre /	@29b / /zla ba'i 'od de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la phyag 'tshal lo // tadya th'a / tsandre tsandre /	29b	Homage to the Tathāgata, the Arhat, the Perfectly Enlightened Buddha Candra­prabha.🔽Tadyathā:🔽candre, sucandre,
['BO_K12_D0535=D0868_H0493:29b-2']	su tsandre / ma ti tsandra /	su tsandre / ma ti tsandra /	29b	mati­candre,
['BO_K12_D0535=D0868_H0493:29b-3']	tsandra ki ra na /	tsandra ki ra na /	29b	candra­kirane,
['BO_K12_D0535=D0868_H0493:29b-4']	si ri si ri /	si ri si ri /	29b	siri siri,
['BO_K12_D0535=D0868_H0493:29b-5']	buddha aa dhishthi te /	buddha aa dhishthi te /	29b	buddha­adhiṣṭhite,
['BO_K12_D0535=D0868_H0493:29b-6', 'BO_K12_D0535=D0868_H0493:29b-7']	ki li ki li /🔽dharm'a aa dhishthi te /	ki li ki li / dharm'a aa dhishthi te /	29b	kili kili,🔽dharma­adhiṣṭhite,
['BO_K12_D0535=D0868_H0493:29b-8']	ki li ki li /	ki li ki li /	29b	kili kili,
['BO_K12_D0535=D0868_H0493:29b-9']	sam gha aa dhishthi te sv'ah'a /	sam gha aa dhishthi te sv'ah'a /	29b	saṃgha­adhiṣṭhite svāhā.
['BO_K12_D0535=D0868_H0493:29b-10']	rigs kyi bu 'am /	rigs kyi bu 'am /	29b	“Noble son,
['BO_K12_D0535=D0868_H0493:29b-11']	rigs kyi bu mo gang gis rtag tu nang bar langs te /	rigs kyi bu mo gang gis rtag tu nang bar langs te /	29b	if a noble son or daughter always rises in the morning
['BO_K12_D0535=D0868_H0493:29b-12']	zla ba'i 'od de bzhin gshegs pa'i mchan dran par byed pa de ni bskal pa bzhi khri'i tshe rabs dran par 'gyur te /	zla ba'i 'od de bzhin gshegs pa'i mchan dran par byed pa de ni bskal pa bzhi khri'i tshe rabs dran par 'gyur te /	29b	and remembers the name of the Tathāgata Candra­prabha, they will remember their past lives for forty thousand eons.
['BO_K12_D0535=D0868_H0493:29b-13']	de ni ngan song du ltung bar mi 'gyur ro //	de ni ngan song du ltung bar mi 'gyur ro //	29b	They will not fall into the lower realms.
['BO_K12_D0535=D0868_H0493:29b-14']	zla ba'i 'od gyi mtshan rjes su dran pas yon tan de rnams thob par 'gyur ro //	zla ba'i 'od gyi mtshan rjes su dran pas yon tan de rnams thob par 'gyur ro //	29b	By remembering the name of Candra­prabha, one will attain these qualities.
['BO_K12_D0535=D0868_H0493:30a-0']	zla ba'i 'od kyi mtshan @30a *//	zla ba'i 'od kyi mtshan @30a *//	30a	The recollection of the name of Candra­prabha
['BO_K12_D0535=D0868_H0493:30a-1']	rjes su dran pa rdzogs so //	rjes su dran pa rdzogs so //	30a	is complete.
