segmentnr	original	analyzed	folio	translated
['BO_T16_D4434:191b-0']	@191b * // sman dpyad gces pa grub pa zhes bya ba le'u sum cu rtsa gcig pa bzhugs /	@191b * // sman dpyad gces pa grub pa zhes bya ba le'u sum cu rtsa gcig pa bzhugs /	191b	The Thirty-One Chapters of the Siddhasāra, the Essential Medical Treatment
['BO_T16_D4434:191b-1']	// /# // rgya gar skad du /	// /# // rgya gar skad du /	191b	In Sanskrit:
['BO_T16_D4434:191b-2']	siddha sa ra /	siddha sa ra /	191b	Siddhasāra
['BO_T16_D4434:191b-3']	bod skad du /	bod skad du /	191b	In Tibetan:
['BO_T16_D4434:191b-4']	sman dpyad gces pa grub pa zhes bya ba /	sman dpyad gces pa grub pa zhes bya ba /	191b	The Thirty-One Chapters of the Siddhasāra, the Essential Medical Treatment
['BO_T16_D4434:191b-5']	bam po dang po'o //	bam po dang po'o //	191b	Volume One
['BO_T16_D4434:191b-6', 'BO_T16_D4434:191b-7']	sman dpyad kyi gzhung 'di la le'u bsdus pa sum cu rtsa gcig yod de ;🔽rgyud kyi le'u dang / sman gyi sde tshan gi le'u dang / zas kyi le'u dang / 'chi ltas kyi le'u dang / rims kyi le'u dang / 'khru ba'i le'u dang / khrag lud pa'i le'u dang / gcong chen po'i le'u dang / skran gyi le'u dang /	sman dpyad kyi gzhung 'di la le'u bsdus pa sum cu rtsa gcig yod de ; rgyud kyi le'u dang / sman gyi sde tshan gi le'u dang / zas kyi le'u dang / 'chi ltas kyi le'u dang / rims kyi le'u dang / 'khru ba'i le'u dang / khrag lud pa'i le'u dang / gcong chen po'i le'u dang / skran gyi le'u dang /	191b	This text on medical treatment has thirty-one chapters, which are:🔽The chapter on the tantra, the chapter on the categories of medicine, the chapter on food, the chapter on death omens, the chapter on fever, the chapter on diarrhea, the chapter on blood and phlegm, the chapter on chronic wasting, the chapter on tumors,
['BO_T16_D4434:191b-8']	dmu rdzings kyi le'u dang / gcin snyi'i le'u dang / mdze nad kyi le'u dang / gzhang 'brum dang / mtshan par rdol ba'i le'u dang / skya rbab kyi le'u dang / skyigs bu dang / dbugs mi bde ba'i le'u dang / lud pa'i le'u dang /	dmu rdzings kyi le'u dang / gcin snyi'i le'u dang / mdze nad kyi le'u dang / gzhang 'brum dang / mtshan par rdol ba'i le'u dang / skya rbab kyi le'u dang / skyigs bu dang / dbugs mi bde ba'i le'u dang / lud pa'i le'u dang /	191b	the chapter on dropsy, the chapter on urinary calculus, the chapter on leprosy, the chapter on hemorrhoids and anal fistula, the chapter on edema, the chapter on hiccup and dyspnea, the chapter on phlegm,
['BO_T16_D4434:191b-9']	skyug pa dang / skems pa'i le'u dang / gcin sri ba'i le'u dang / rtug skam gyi le'u dang / smyo byed dang ; brjed byed kyi le'u dang / rlung nad kyi le'u dang / chad nad kyi le'u dang / me dbal gyi le'u dang /	skyug pa dang / skems pa'i le'u dang / gcin sri ba'i le'u dang / rtug skam gyi le'u dang / smyo byed dang ; brjed byed kyi le'u dang / rlung nad kyi le'u dang / chad nad kyi le'u dang / me dbal gyi le'u dang /	191b	the chapter on vomiting, the chapter on thirst, the chapter on urinary retention, the chapter on constipation, the chapter on insanity and epilepsy, the chapter on wind disorders, the chapter on fractures, the chapter on erysipelas,
['BO_T16_D4434:191b-10']	skrangs pa'i le'u dang / rma gso ba'i le'u dang / mig sman gyi rgyud kyi le'u dang / dug gso ba'i rgyud kyi le'u dang / sman bcud kyi len dang / ro tsa'i rgyud kyi le'u dang / byis pa'i rgyud kyi le'u dang / las rnam lnga'i le'u dang /	skrangs pa'i le'u dang / rma gso ba'i le'u dang / mig sman gyi rgyud kyi le'u dang / dug gso ba'i rgyud kyi le'u dang / sman bcud kyi len dang / ro tsa'i rgyud kyi le'u dang / byis pa'i rgyud kyi le'u dang / las rnam lnga'i le'u dang /	191b	the chapter on swelling, the chapter on wound treatment, the chapter on eye medicine, the chapter on antidotes to poison, the chapter on elixirs, the chapter on mercury, the chapter on pediatrics, the chapter on the five types of actions,
['BO_T16_D4434:191b-11']	cho ga'i le'u rnams so //	cho ga'i le'u rnams so //	191b	and the chapter on rituals.
['BO_T16_D4434:191b-12']	bgrod par dka' bas bsrungs pa'i bus //	bgrod par dka' bas bsrungs pa'i bus //	191b	Protected by the difficult-to-traverse, the son
['BO_T16_D4434:191b-13']	kun phan kun mkhyen phyag btsal te //	kun phan kun mkhyen phyag btsal te //	191b	Having bowed to the all-beneficial, all-knowing one,
['BO_T16_D4434:191b-14']	yang dag phan pa gces grub 'di //	yang dag phan pa gces grub 'di //	191b	This truly beneficial, cherished accomplishment
['BO_T16_D4434:191b-15']	nyi mas bsrungs pas bshad par bya //	nyi mas bsrungs pas bshad par bya //	191b	Will be explained by the one protected by the sun.
['BO_T16_D4434:191b-16']	blo chung du gang dag tshe'i rig byed kyi rgya mtsho brgal bar mi nus pa de dag gis khong du chud par bya ba'i phyir /	blo chung du gang dag tshe'i rig byed kyi rgya mtsho brgal bar mi nus pa de dag gis khong du chud par bya ba'i phyir /	191b	For the sake of those of little intelligence who are unable to cross the ocean of the Veda of longevity,
['BO_T16_D4434:191b-17']	rgyud kyi gzhung 'grol bar 'di byas so //	rgyud kyi gzhung 'grol bar 'di byas so //	191b	this commentary on the tantra was composed.
['BO_T16_D4434:191b-18']	tshe 'dzin pa'i rig byed 'di ni //	tshe 'dzin pa'i rig byed 'di ni //	191b	This Veda of longevity
['BO_T16_D4434:191b-19']	tshangs pas mtho ris su bshad do //	tshangs pas mtho ris su bshad do //	191b	was taught by Brahma in the heavens
['BO_T16_D4434:191b-20']	rim gyis yul ka shi'i rgyal po'i mi rnams la bshad do //	rim gyis yul ka shi'i rgyal po'i mi rnams la bshad do //	191b	and gradually to the people of the land of Kashi.
['BO_T16_D4434:191b-21']	de la rgyud kyi le'u bshad par bya ste /	de la rgyud kyi le'u bshad par bya ste /	191b	Now, the chapters of the tantra will be explained.
['BO_T16_D4434:191b-22', 'BO_T16_D4434:192a-0']	'di'i yan lag ni mig sman dang / lus gso ba dang / gdon bsal ba dang / mtshon zug rdu dbyung ba dang / dug las bsrung ba dang / tshe bsrung ba dang / byis pa bsrung ba dang / khu chu 'phel bar bya'o //🔽'byung ba chen po'i yon tan gyi rang bzhin @192a * //	'di'i yan lag ni mig sman dang / lus gso ba dang / gdon bsal ba dang / mtshon zug rdu dbyung ba dang / dug las bsrung ba dang / tshe bsrung ba dang / byis pa bsrung ba dang / khu chu 'phel bar bya'o // 'byung ba chen po'i yon tan gyi rang bzhin @192a * //	191b	Its branches are eye medicine, physical healing, exorcising spirits, extracting arrowheads, protecting from poison, protecting life, protecting children, and increasing semen.
['BO_T16_D4434:192a-1']	can gyi mi ni nad kyi gzhi yin te /	can gyi mi ni nad kyi gzhi yin te /	192a	A person who is of the nature of the qualities of the great elements is the basis of illness.
['BO_T16_D4434:192a-2']	de yang lus kyi nad dang / sems kyi nad dang / glo bur gyi nad dang / lhan cig skyes pa'i nad rnams yin par 'dod do //	de yang lus kyi nad dang / sems kyi nad dang / glo bur gyi nad dang / lhan cig skyes pa'i nad rnams yin par 'dod do //	192a	The three kinds of illness are physical illness, mental illness, and adventitious illness.
['BO_T16_D4434:192a-3']	de la lus kyi nad ni rims dang / mdze la sogs pa'o //	de la lus kyi nad ni rims dang / mdze la sogs pa'o //	192a	Physical illness is fever, leprosy, etc.
['BO_T16_D4434:192a-4']	sems kyi nad ni khro ba la sogs pa'o //	sems kyi nad ni khro ba la sogs pa'o //	192a	Mental illness is anger, etc.
['BO_T16_D4434:192a-5']	glo bur gyi nang ni gnod pa las byung ba'i nad do //	glo bur gyi nang ni gnod pa las byung ba'i nad do //	192a	Adventitious illness is illness arising from injury.
