segmentnr	original	analyzed	folio	translated
['BO_T02_D1848:61b-26', 'BO_T02_D1848:61b-27']	ji ltar 'di 'dra ba'i sdom pa yin zhe na /🔽snying rje dang shes rab shin tu goms pa'i rang gi ba spu'i bu gnas /	ji ltar 'di 'dra ba'i sdom pa yin zhe na / snying rje dang shes rab shin tu goms pa'i rang gi ba spu'i bu gnas /	61b	How is this a vow?🔽The wise one emanates clouds of buddhas from the pores of his body,
['BO_T02_D1848:61b-28']	mkhas pas sangs rgyas sprin rnams spro //	mkhas pas sangs rgyas sprin rnams spro //	61b	which are extremely familiar with compassion and wisdom.
['BO_T02_D1848:61b-29']	zhes bdun pa las gsungs pa'i cho gas thabs rnam pa mang pos sems can thams cad bla na med pa'i byang chub la snying rjes bzhag par 'dod pas bde bar gshegs pa rnams des rjes su chags par bya'o zhes shes rab dang thabs shin tu goms pa'i so	zhes bdun pa las gsungs pa'i cho gas thabs rnam pa mang pos sems can thams cad bla na med pa'i byang chub la snying rjes bzhag par 'dod pas bde bar gshegs pa rnams des rjes su chags par bya'o zhes shes rab dang thabs shin tu goms pa'i so	61b	By the rite stated in the seventh chapter, the wise one, who wishes to establish all sentient beings in unsurpassed enlightenment through many methods out of compassion, should know that the sugatas are pleased by that.
['BO_T02_D1848:62a-0']	so'i rdul phra rab na gnas pa'i de bzhin gshegs pa thams cad kyi dkyil 'khor bde ba chen po'i mchod pas @62a * //	so'i rdul phra rab na gnas pa'i de bzhin gshegs pa thams cad kyi dkyil 'khor bde ba chen po'i mchod pas @62a * //	62a	Thus, by the great bliss of the maṇḍala of all tathāgatas abiding in each pore,
['BO_T02_D1848:62a-1']	tshim par byed pa ni kun rdzob tu'o //	tshim par byed pa ni kun rdzob tu'o //	62a	one should satisfy them with offerings.
['BO_T02_D1848:62a-2']	don dam par ni gnyis su med pa'i de bzhin nyid kyi ro gcig pa nyid kyis chos thams cad kyi mtha' gsum ma dmigs pa'i phyir /	don dam par ni gnyis su med pa'i de bzhin nyid kyi ro gcig pa nyid kyis chos thams cad kyi mtha' gsum ma dmigs pa'i phyir /	62a	In reality, since the three ends of all phenomena are not observed due to being of one taste in the nondual suchness,
['BO_T02_D1848:62a-3']	aom sarba ta th'a ga ta aa nu r'a ga na badzra sva bh'a wa a'atma ko&amp; ham /	aom sarba ta th'a ga ta aa nu r'a ga na badzra sva bh'a wa a'atma ko&amp; ham /	62a	Oṃ, I am the reality of the vajra of passion of all the tathāgatas.
['BO_T02_D1848:62a-4']	zhes pas rjes su chags pa la sogs pa'i tha dad pa'i rnam par rtog pa spangs pa nyid kyis /	zhes pas rjes su chags pa la sogs pa'i tha dad pa'i rnam par rtog pa spangs pa nyid kyis /	62a	By abandoning the different concepts of passion and so on,
['BO_T02_D1848:62a-5', 'BO_T02_D1848:62a-6']	shes rab kyis kyang phyin ci ma log pa yin te /🔽der mi gnas pa'i mya ngan las 'das pa bla na med pa'i byang chub kyi lam yin pa'i phyir ma la sogs pa'i 'brel ba'i rnam par rtog pa brtags pa nyid kyis dngos po ji lta ba'i de kho na nyid la mi 'jug pas bla na med pa'i	shes rab kyis kyang phyin ci ma log pa yin te / der mi gnas pa'i mya ngan las 'das pa bla na med pa'i byang chub kyi lam yin pa'i phyir ma la sogs pa'i 'brel ba'i rnam par rtog pa brtags pa nyid kyis dngos po ji lta ba'i de kho na nyid la mi 'jug pas bla na med pa'i	62a	wisdom is also unmistaken.🔽Because it is the path to unsurpassed enlightenment, the nonabiding nirvāṇa, the concepts of the connection of mother and so on are to be abandoned because they do not engage the suchness of things as they are and they are an obstacle to unsurpassed
['BO_T02_D1848:62a-7']	byang chub la gegs byed pas na spang bar bya ba'i phyir ro //	byang chub la gegs byed pas na spang bar bya ba'i phyir ro //	62a	enlightenment.
