segmentnr	original	analyzed	folio	translated
['BO_T02_D3544:181b-0']	@181b # // rgya gar skad du /	@181b # // rgya gar skad du /	181b	In Sanskrit:
['BO_T02_D3544:181b-1']	p'i ta barna sam kshipta pradzny'a p'a ra mi t'a s'a dha nam /	p'i ta barna sam kshipta pradzny'a p'a ra mi t'a s'a dha nam /	181b	Pitāvarṇaprajñāpāramitāsādhana
['BO_T02_D3544:181b-2', 'BO_T02_D3544:181b-3']	bod skad du /🔽shes rab kyi pha rol tu phyin ma sku mdog ser mo'i sgrub thabs mdor bsdus pa /	bod skad du / shes rab kyi pha rol tu phyin ma sku mdog ser mo'i sgrub thabs mdor bsdus pa /	181b	In Tibetan:🔽Sherap kyi parol tu chinma sermo kyi drupthab do sum pa
['BO_T02_D3544:181b-4']	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	181b	Homage to the Blessed Lady, Perfection of Wisdom.
['BO_T02_D3544:181b-5']	sngon du gsungs pa'i cho gas stong pa nyid bsgoms pa'i rjes la padma dmar po dang zla ba la gnas pa'i dh'i:ser po yongs su gyur pa las shes rab kyi pha rol tu phyin ma sku mdog ser mo mi bskyod ba bzhugs pa'i ral pa'i cod pan can	sngon du gsungs pa'i cho gas stong pa nyid bsgoms pa'i rjes la padma dmar po dang zla ba la gnas pa'i dh'i:ser po yongs su gyur pa las shes rab kyi pha rol tu phyin ma sku mdog ser mo mi bskyod ba bzhugs pa'i ral pa'i cod pan can	181b	After meditating on emptiness as previously taught, on a red lotus and moon seat is a yellow dhīḥ, which completely transforms into Perfection of Wisdom, yellow, with a crown of Akṣobhya.
['BO_T02_D3544:181b-6']	/ chos 'chad kyi phyag rgya mdzad nas /	/ chos 'chad kyi phyag rgya mdzad nas /	181b	She makes the mudrā of teaching the Dharma.
['BO_T02_D3544:181b-7']	g-yon logs su pu sting dang bcas pa'i autpa la sngon po bsnams pa /	g-yon logs su pu sting dang bcas pa'i autpa la sngon po bsnams pa /	181b	To her left is a blue utpala with a stalk, held with reverence.
['BO_T02_D3544:181b-8']	na bza' dkar po'i stong g-yogs can /	na bza' dkar po'i stong g-yogs can /	181b	She wears a white shawl.
['BO_T02_D3544:181b-9']	mdzes shing gis dang rgyan thams cad kyis brgyan pa'o //	mdzes shing gis dang rgyan thams cad kyis brgyan pa'o //	181b	She is beautiful and adorned with all ornaments.
['BO_T02_D3544:181b-10', 'BO_T02_D3544:182a-0', 'BO_T02_D3544:182a-1']	zhes de bzhin du bsams nas /🔽aom dh'i:shru ta smri ti @182a * //🔽bam dz'a ya sv'a h'a /	zhes de bzhin du bsams nas / aom dh'i:shru ta smri ti @182a * // bam dz'a ya sv'a h'a /	181b	Having contemplated in this way,
['BO_T02_D3544:182a-2']	zhes pa'i sngags bzlas par bya'o //	zhes pa'i sngags bzlas par bya'o //	182a	one should recite the mantra:🔽Oṃ dhīḥ śruti-smṛti🔽vaṃ jñāna-siddhi svāhā.
['BO_T02_D3544:182a-3']	shes rab kyi pha rol tu phyin ma sku mdog ser mo'i sgrub thabs mdor bsdus pa rdzogs so//	shes rab kyi pha rol tu phyin ma sku mdog ser mo'i sgrub thabs mdor bsdus pa rdzogs so//	182a	The concise sādhana of yellow Prajñāpāramitā is complete.
