segmentnr	original	analyzed	folio	translated
['BO_T02_D3644:256b-0']	@256b # // rgya gar skad du /	@256b # // rgya gar skad du /	256b	In Sanskrit:
['BO_T02_D3644:256b-1']	ma h'a k'a la s'a dha nam /	ma h'a k'a la s'a dha nam /	256b	Mahākālasādhana
['BO_T02_D3644:256b-2']	bod skad du /	bod skad du /	256b	In Tibetan:
['BO_T02_D3644:256b-3']	nag po chen po'i sgrub thabs /	nag po chen po'i sgrub thabs /	256b	Mahākāla Sādhana
['BO_T02_D3644:256b-4']	dpal ldan nag po chen po la phyag 'tshal lo //	dpal ldan nag po chen po la phyag 'tshal lo //	256b	Homage to glorious Mahākāla.
['BO_T02_D3644:256b-5']	dang por re zhig sngags pas rang gi yi dam gyi lha'i rnal 'byor gyi bdag nyid bskyed nas yi ges byin gyis brlab par bya'o //	dang por re zhig sngags pas rang gi yi dam gyi lha'i rnal 'byor gyi bdag nyid bskyed nas yi ges byin gyis brlab par bya'o //	256b	First, the mantrin, having generated himself as the deity of his chosen deity, should bless the syllables.
['BO_T02_D3644:256b-6']	de la rim pa 'dis so //	de la rim pa 'dis so //	256b	In that regard, by this process:
['BO_T02_D3644:256b-7']	nam mkha'i phyogs su bam yig yongs su gyur pa las padma de'i steng du a'a:yig yongs su gyur pa las nyi ma'i dkyil 'khor de'i dbus su h'um yig gi sa bon yongs su gyur pa las rdo rje rtse lnga pa /	nam mkha'i phyogs su bam yig yongs su gyur pa las padma de'i steng du a'a:yig yongs su gyur pa las nyi ma'i dkyil 'khor de'i dbus su h'um yig gi sa bon yongs su gyur pa las rdo rje rtse lnga pa /	256b	In the sky, from the transformation of the syllable vaṃ, a lotus; on that, from the transformation of the syllable āḥ, a sun maṇḍala; in its center, from the transformation of the seed syllable hūṃ, a five-pronged vajra;
['BO_T02_D3644:256b-8']	de'i lte ba la nyi ma la gnas pa'i h'um yig bltas nas de'i 'od zer gyis sngon ma bzhin du bsgrub cing sku mdog la sogs pa 'chad par 'gyur ba'i nag po chen po gdan drangs nas /	de'i lte ba la nyi ma la gnas pa'i h'um yig bltas nas de'i 'od zer gyis sngon ma bzhin du bsgrub cing sku mdog la sogs pa 'chad par 'gyur ba'i nag po chen po gdan drangs nas /	256b	in its center, looking at the syllable hūṃ situated on a sun, by the light rays from that, having accomplished as before, having invited Mahākāla, whose color and so forth will be explained,
['BO_T02_D3644:256b-9', 'BO_T02_D3644:257a-0']	h'um yig las byung ba'i mchod pa'i lha mo rnams kyis yang dag par mchod nas /🔽aom a'a:h'um mu: @257a * //	h'um yig las byung ba'i mchod pa'i lha mo rnams kyis yang dag par mchod nas / aom a'a:h'um mu: @257a * //	256b	Having made offerings with the offering goddesses arisen from the syllable hūṃ,
['BO_T02_D3644:257a-1']	zhes pas gshegs su gsol lo //	zhes pas gshegs su gsol lo //	257a	one should request departure with oṃ āḥ hūṃ muḥ.
['BO_T02_D3644:257a-2']	de nas thams cad stong pa nyid du bsgom pa'i sngags brjod par bya'o //	de nas thams cad stong pa nyid du bsgom pa'i sngags brjod par bya'o //	257a	Then one should recite the mantra for meditating on everything as emptiness:
['BO_T02_D3644:257a-3']	aom sh'u n+ya t'a dzny'a na badzra sva bh'a wa a'atma ko&amp; ham /	aom sh'u n+ya t'a dzny'a na badzra sva bh'a wa a'atma ko&amp; ham /	257a	oṃ śūnyatā-jñāna-vajra-svabhāvātmako ’haṃ.
['BO_T02_D3644:257a-4']	phyi nas padma la aa yig yongs su gyur pa las zla ba /	phyi nas padma la aa yig yongs su gyur pa las zla ba /	257a	After that, on a lotus, the letter aṃ becomes a moon,
['BO_T02_D3644:257a-5']	de la zla ba la h'um yig dkar po bltas nas de yongs su gyur pa las ral gri /	de la zla ba la h'um yig dkar po bltas nas de yongs su gyur pa las ral gri /	257a	on which one sees a white hūṃ syllable, which becomes a sword.
['BO_T02_D3644:257a-6']	de'i steng du zla ba'i dkyil 'khor la h'um yig gi sa bon gyis byin gyis brlabs la de thams cad yongs su gyur pa las /	de'i steng du zla ba'i dkyil 'khor la h'um yig gi sa bon gyis byin gyis brlabs la de thams cad yongs su gyur pa las /	257a	On top of that, on a moon disk, one blesses the seed syllable hūṃ, and all of that becomes
['BO_T02_D3644:257a-7']	nag po chen po sku mdog nag po dbu skra dmar ser gyen du brdzes pa /	nag po chen po sku mdog nag po dbu skra dmar ser gyen du brdzes pa /	257a	Mahākāla, black in color, with reddish-yellow hair streaming upward,
['BO_T02_D3644:257a-8']	klu brgyad kyis brgyan pa /	klu brgyad kyis brgyan pa /	257a	adorned with the eight nāgas,
['BO_T02_D3644:257a-9']	stag gi pags pa'i sham thabs can /	stag gi pags pa'i sham thabs can /	257a	wearing a tiger-skin skirt,
['BO_T02_D3644:257a-10']	phyag bzhi pa /	phyag bzhi pa /	257a	with four arms,
