segmentnr	original	analyzed	folio	translated
['BO_T02_D3665:268b-0']	@268b # // rgya gar skad du /	@268b # // rgya gar skad du /	268b	In Sanskrit:
['BO_T02_D3665:268b-1']	sha tam aashta s'a dha nam /	sha tam aashta s'a dha nam /	268b	Shatamashta-sadhana
['BO_T02_D3665:268b-2']	bod skad du /	bod skad du /	268b	In Tibetan:
['BO_T02_D3665:268b-3']	sgrub thabs brgya dang brgyad pa /	sgrub thabs brgya dang brgyad pa /	268b	The One Hundred and Eight Means of Attainment
['BO_T02_D3665:268b-4']	btsam ldan 'das 'od dpag tu med pa la phyag 'tshal lo //	btsam ldan 'das 'od dpag tu med pa la phyag 'tshal lo //	268b	Homage to the Bhagavat Amitabha.
['BO_T02_D3665:268b-5']	bla ma'i drin thob ba rtul zhugs ldan //	bla ma'i drin thob ba rtul zhugs ldan //	268b	Having obtained the kindness of the guru,🔽endowed with the observances,
['BO_T02_D3665:268b-6']	bla med ye shes sgrub pa pos //	bla med ye shes sgrub pa pos //	268b	the practitioner of unsurpassed pristine awareness,
['BO_T02_D3665:268b-7']	ri bo dben zhing yid 'ong bar //	ri bo dben zhing yid 'ong bar //	268b	in a solitary, delightful mountain,
['BO_T02_D3665:268b-8']	rin chen sna tshogs kyis mdzes shing //	rin chen sna tshogs kyis mdzes shing //	268b	adorned with various jewels,
['BO_T02_D3665:268b-9']	ljon shing mang pos rab tu gang //	ljon shing mang pos rab tu gang //	268b	filled with many trees,
['BO_T02_D3665:268b-10']	skad snyan bya rnams sgra 'byin cing //	skad snyan bya rnams sgra 'byin cing //	268b	birds singing sweetly,
['BO_T02_D3665:268b-11']	chu gtsang yan lag brgyad ldan 'bab //	chu gtsang yan lag brgyad ldan 'bab //	268b	flowing pure water with eight qualities,
['BO_T02_D3665:268b-12']	ri dvags 'tshe ba med pa'i gnas //	ri dvags 'tshe ba med pa'i gnas //	268b	a place free from the harm of wild animals,
['BO_T02_D3665:268b-13']	dri zhim me tog gis bkram pa'i //	dri zhim me tog gis bkram pa'i //	268b	strewn with fragrant flowers,
['BO_T02_D3665:268b-14']	shing tog la sogs 'bras bu mang //	shing tog la sogs 'bras bu mang //	268b	abundant with fruits such as mangoes,
['BO_T02_D3665:268b-15']	lha klu la sogs glu len cing //	lha klu la sogs glu len cing //	268b	with the singing of gods, nagas, and so forth,
['BO_T02_D3665:268b-16']	grub 'dzin kun gyis gnas bcas pa //	grub 'dzin kun gyis gnas bcas pa //	268b	a place frequented by all the adepts,
['BO_T02_D3665:268b-17']	phun sum tshogs pa'i gnas der ni //	phun sum tshogs pa'i gnas der ni //	268b	in that perfect place,
['BO_T02_D3665:268b-18']	sngags pas kun la phan brtson pas //	sngags pas kun la phan brtson pas //	268b	the mantrin who strives to benefit all,
['BO_T02_D3665:268b-19']	bde ba'i stan la bsdad nas ni //	bde ba'i stan la bsdad nas ni //	268b	having sat on a comfortable seat,
['BO_T02_D3665:268b-20']	rang snying sa bon 'od zer gyis //	rang snying sa bon 'od zer gyis //	268b	The seed syllable in one’s heart radiates light rays
['BO_T02_D3665:268b-21']	'phags ma sgrol sogs spyan drangs te //	'phags ma sgrol sogs spyan drangs te //	268b	that invoke Ārya Tārā and so forth.
['BO_T02_D3665:268b-22']	mchod pa kun gyis rab mchod nas //	mchod pa kun gyis rab mchod nas //	268b	Having made offerings with all offerings,
['BO_T02_D3665:268b-23']	bdun po rnam par dag par bya //	bdun po rnam par dag par bya //	268b	one should purify the seven aspects.
['BO_T02_D3665:268b-24']	de nas tshad med bzhi bsgoms pas //	de nas tshad med bzhi bsgoms pas //	268b	Then, by meditating on the four immeasurables,
['BO_T02_D3665:268b-25']	byang chub tu ni sems bskyed do //	byang chub tu ni sems bskyed do //	268b	one should generate the mind of awakening.
['BO_T02_D3665:268b-26']	'gyur med phyin ci ma log pas //	'gyur med phyin ci ma log pas //	268b	The unchanging and unmistaken
['BO_T02_D3665:268b-27']	de dag 'phags pa'i spyod yul ni //	de dag 'phags pa'i spyod yul ni //	268b	are the sphere of activity of the noble ones.
['BO_T02_D3665:268b-28']	stong pa nyid du rnam par bsgom //	stong pa nyid du rnam par bsgom //	268b	Meditate on emptiness.
['BO_T02_D3665:268b-29']	aom sva bh'a wa bi shuddha:sarba dharm'a:sva bh'a wa bi shuddho&amp; ham /	aom sva bh'a wa bi shuddha:sarba dharm'a:sva bh'a wa bi shuddho&amp; ham /	268b	oṃ svabhāva viśuddhaḥ sarvadharmaḥ svabhāva viśuddho ’haṃ
['BO_T02_D3665:268b-30']	padma zla bar yi ge t'am //	padma zla bar yi ge t'am //	268b	On a lotus and moon, the syllable tāṃ
['BO_T02_D3665:268b-31']	de la 'jig rten gsum g-yo ba'i //	de la 'jig rten gsum g-yo ba'i //	268b	trembles the three worlds.
['BO_T02_D3665:268b-32']	sgrol ma zhal bzhi phyag brgyad pa //	sgrol ma zhal bzhi phyag brgyad pa //	268b	Tārā has four faces and eight arms,
['BO_T02_D3665:268b-33', 'BO_T02_D3665:268b-34']	dmar ser bzang po'i zhabs kyis zhugs //🔽ser dang ljang bu dmar dang dkar//	dmar ser bzang po'i zhabs kyis zhugs // ser dang ljang bu dmar dang dkar//	268b	with the beautiful feet of a reddish-orange color.🔽Yellow, green, red, and white
['BO_T02_D3665:269a-0']	@269a * // rtsa zhal g-yas g-yon rgyab rim bzhin //	@269a * // rtsa zhal g-yas g-yon rgyab rim bzhin //	269a	are the root face, right, left, and back faces, respectively.🔽In her right hands she holds
['BO_T02_D3665:269a-1']	mchog sbyin nyi ma gdugs dang dung //	mchog sbyin nyi ma gdugs dang dung //	269a	a boon-granting gesture, sun, parasol, and conch,
['BO_T02_D3665:269a-2']	g-yas pa'i phyag na rim bzhin bsnams //	g-yas pa'i phyag na rim bzhin bsnams //	269a	in order.
['BO_T02_D3665:269a-3']	autpala zhags pa phreng ba dang // go khrab rnams ni g-yon na bsnams //	autpala zhags pa phreng ba dang // go khrab rnams ni g-yon na bsnams //	269a	In the left [hands] an utpala, a noose, a garland, and armor.
['BO_T02_D3665:269a-4']	rgyan rnams kun gyis yang dag rdzogs //	rgyan rnams kun gyis yang dag rdzogs //	269a	She is completely perfect with all the ornaments.
['BO_T02_D3665:269a-5']	ye shes drangs te gzhug par bya //	ye shes drangs te gzhug par bya //	269a	Having invoked the wisdom [being], one should cause it to enter.
['BO_T02_D3665:269a-6']	aom a'a:h'um / zhes pas sku gsung thugs byin brlab //	aom a'a:h'um / zhes pas sku gsung thugs byin brlab //	269a	With [the mantra] Oṃ āḥ hūṃ, one should bless the body, speech, and mind.
['BO_T02_D3665:269a-7']	dbang bskur rim gyis dbu brgyan bya //	dbang bskur rim gyis dbu brgyan bya //	269a	One should crown the head with the gradual conferral of initiation.
