segmentnr	original	analyzed	translated
['BO_T02_D1591:110a-0']	@110a # // rgya gar skad du /	@110a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1591:110a-1']	ratna aa lam k'a ra siddhi /	ratna aa lam k'a ra siddhi /	Ratnālaṃkārasiddhi
['BO_T02_D1591:110a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1591:110a-3']	rin po che rgyan gyi sgrub pa /	rin po che rgyan gyi sgrub pa /	The Attainment of the Jewel Ornament
['BO_T02_D1591:110a-4']	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	Homage to glorious Vajraḍāka.
['BO_T02_D1591:110a-5']	stong nyid rje dbyer med cing //	stong nyid rje dbyer med cing //	Emptiness, the indivisible lord,
['BO_T02_D1591:110a-6']	zab dang rgya che'i bdag nyid can //	zab dang rgya che'i bdag nyid can //	The essence of the profound and vast,
['BO_T02_D1591:110a-7']	rnam thar sgo gsum rang bzhin gyis //	rnam thar sgo gsum rang bzhin gyis //	By nature the three doors of liberation,
['BO_T02_D1591:110a-8']	rdo rje rnal 'byor ma la 'dud //	rdo rje rnal 'byor ma la 'dud //	I bow to Vajrayoginī.
['BO_T02_D1591:110a-9']	ao dya na yul nas byung ba yi //	ao dya na yul nas byung ba yi //	Arisen from the land of Oḍḍiyāna,
['BO_T02_D1591:110a-10']	brgyud pa'i rim bzhin ma chad pa'i //	brgyud pa'i rim bzhin ma chad pa'i //	The unbroken lineage
['BO_T02_D1591:110a-11']	rnal 'byor ma ni 'dod de'i gzhung //	rnal 'byor ma ni 'dod de'i gzhung //	Of the text of the yoginī of desire,
['BO_T02_D1591:110a-12']	rin chen rgyan gyi sgrub pa bshad //	rin chen rgyan gyi sgrub pa bshad //	I will explain the attainment of the jewel ornament.
['BO_T02_D1591:110a-13']	de la rnal 'byor pa dbang bskur thams cad rdzogs shing //	de la rnal 'byor pa dbang bskur thams cad rdzogs shing //	Therein, the yogī, having completed all the empowerments,
['BO_T02_D1591:110a-14']	au las ao dya na du bsams la /	au las ao dya na du bsams la /	Having imagined the syllable oṃ in the navel,
['BO_T02_D1591:110a-15']	stan bde ba la 'dug ste /	stan bde ba la 'dug ste /	Sits on a comfortable seat,
['BO_T02_D1591:110a-16']	rnal 'byor ma'i tshogs ma nyes par bya'o //	rnal 'byor ma'i tshogs ma nyes par bya'o //	And performs the faultless assembly of yoginīs.
['BO_T02_D1591:110a-17']	de nas dag pa gsum la sogs pa brjod nas /	de nas dag pa gsum la sogs pa brjod nas /	Then, having recited the three purities and so forth,
['BO_T02_D1591:110a-18']	stong ba nyid kyi rang bzhin du bsams la /	stong ba nyid kyi rang bzhin du bsams la /	One should imagine the nature of emptiness.
['BO_T02_D1591:110a-19']	de la sngon gyi bla ma'i man ngag gis /	de la sngon gyi bla ma'i man ngag gis /	Therein, by the oral instructions of the previous gurus,
['BO_T02_D1591:110a-20']	dbang bskur ba'i rim pas de'i don du dmigs la /	dbang bskur ba'i rim pas de'i don du dmigs la /	Visualize the meaning of that through the stages of the empowerment conferral.🔽
['BO_T02_D1591:110a-21']	rdo rje rnal 'byor mar bsam par bya'o //	rdo rje rnal 'byor mar bsam par bya'o //	One should imagine that for the sake of that, one is consecrated by the stage of consecration, and one should think of oneself as Vajrayoginī.
['BO_T02_D1591:110a-22']	de nas rdo rje 'dzin pas byin gyis brlabs te /	de nas rdo rje 'dzin pas byin gyis brlabs te /	Then, having been blessed by Vajradhara,
['BO_T02_D1591:110a-23']	khrus bya'o // de nas srung ba la sogs pa rim bzhin byas te /	khrus bya'o // de nas srung ba la sogs pa rim bzhin byas te /	one should bathe. Then, having performed the protection and so forth in sequence,
['BO_T02_D1591:110a-24']	mchod par bya'o //	mchod par bya'o //	one should make offerings.
['BO_T02_D1591:110a-25']	de la mchod pa'i rten me long la sogs pa'i snod gtsang mar /	de la mchod pa'i rten me long la sogs pa'i snod gtsang mar /	In that regard, in a clean vessel such as a mirror,
['BO_T02_D1591:110a-26']	si ndhu ra dang khu ba dang khrag dang til dang dri chus ri mo gru gsum brtsegs mar bya'o //	si ndhu ra dang khu ba dang khrag dang til dang dri chus ri mo gru gsum brtsegs mar bya'o //	one should draw a triangular pile with sindūra, semen, blood, sesame, and urine.
['BO_T02_D1591:110a-27']	de'i dbus su mi shigs pa dang skye ba med pa'i tshul gyis dgod par bya'o //	de'i dbus su mi shigs pa dang skye ba med pa'i tshul gyis dgod par bya'o //	In the middle of that, one should place the syllable hūṃ in the manner of indestructibility and non-arising.
['BO_T02_D1591:110a-28']	de la rnal 'byor ma'i sngags kyis bskor bar bya'o //	de la rnal 'byor ma'i sngags kyis bskor bar bya'o //	One should surround that with the mantra of Yoginī.
['BO_T02_D1591:110a-29']	'dab ma'i nang du rnal 'byor ma'i sngags bri bar bya'o //	'dab ma'i nang du rnal 'byor ma'i sngags bri bar bya'o //	One should write the mantra of Yoginī on the petals.
['BO_T02_D1591:110a-30']	de'i phyi rim du go cha'i sngags gzhag par bya'o //	de'i phyi rim du go cha'i sngags gzhag par bya'o //	On the outside of that, one should place the armor mantra.
['BO_T02_D1591:110a-31']	de rdo rje 'dzin pa'i steng du bzhag nas bsgom pa'i rim pas tshogs bsags par bya'o //	de rdo rje 'dzin pa'i steng du bzhag nas bsgom pa'i rim pas tshogs bsags par bya'o //	Having placed that on top of Vajradhara, one should accumulate the collections through the stage of meditation.
['BO_T02_D1591:110a-32']	de nas bdag gi g-yon du rdo rje rnal 'byor ma bzhag la /	de nas bdag gi g-yon du rdo rje rnal 'byor ma bzhag la /	Then, place Vajrayoginī to the left of oneself.
['BO_T02_D1591:110b-0']	de @110b la rang bzhin gyi rnal 'byor ma spyan drangs te /	de @110b la rang bzhin gyi rnal 'byor ma spyan drangs te /	Invite the natural Vajrayoginī into that [image].
['BO_T02_D1591:110b-1']	dgug pa dang gzhug pa dang bcing ba dang dbang du bya'o //	dgug pa dang gzhug pa dang bcing ba dang dbang du bya'o //	Summon, induct, bind, and control her.
['BO_T02_D1591:110b-2']	de nas dza: zhes brjod de /	de nas dza: zhes brjod de /	Then, saying “jaḥ,”
['BO_T02_D1591:110b-3']	rnal 'byor mas bdag bskul bar bya'o //	rnal 'byor mas bdag bskul bar bya'o //	the yoginī should be urged by oneself.
['BO_T02_D1591:110b-4']	de nas mchod pa sna tshogs pa dag gis mchod par bya'o //	de nas mchod pa sna tshogs pa dag gis mchod par bya'o //	Then, one should worship with various offerings.
['BO_T02_D1591:110b-5']	de'i dkyil 'khor de la 'dug pa rnam pa sna tshogs kyi 'khor los ma nyes par bya'o //	de'i dkyil 'khor de la 'dug pa rnam pa sna tshogs kyi 'khor los ma nyes par bya'o //	One should not err in the wheel of various aspects of that maṇḍala.
['BO_T02_D1591:110b-6']	de nas phyag 'tshal ba dang bstod de /	de nas phyag 'tshal ba dang bstod de /	Then, having bowed down and praised,
['BO_T02_D1591:110b-7']	sdig pa bshags pa la sogs pa bya'o //	sdig pa bshags pa la sogs pa bya'o //	one should confess evil and so forth.
['BO_T02_D1591:110b-8']	de dag ni tshogs bsag pa'o //	de dag ni tshogs bsag pa'o //	Those are the accumulation of merit.
['BO_T02_D1591:110b-9']	de nas lus gzhal yas khang du bsams la de'i lte bar bam las zhu ba dang / bde ba las sam /	de nas lus gzhal yas khang du bsams la de'i lte bar bam las zhu ba dang / bde ba las sam /	Then, having imagined one’s body as a celestial mansion, in its center, from vaṃ, is a moon, and upon that, from aṃ, is a sun.
['BO_T02_D1591:110b-10']	stong pa'i brda 'od kyi ri mo las bcom ldan 'das ma phag mo zhal gnyis pa phyag gnyis pa phag gdong khro mo zhal gnyis la rdo rje phreng bas thod byas pa //	stong pa'i brda 'od kyi ri mo las bcom ldan 'das ma phag mo zhal gnyis pa phyag gnyis pa phag gdong khro mo zhal gnyis la rdo rje phreng bas thod byas pa //	From the light rays that are the symbol of emptiness, the Bhagavatī Vajravārāhī arises, with two faces and two arms, with a pig face, with two wrathful faces, with a garland of skulls,
['BO_T02_D1591:110b-11']	sna tshogs rdo rje g-yung drung 'khyil bas brgyan pa /	sna tshogs rdo rje g-yung drung 'khyil bas brgyan pa /	adorned with a variegated vajra and svastika,
['BO_T02_D1591:110b-12']	smin ma rdo rjes g-yengs pa /	smin ma rdo rjes g-yengs pa /	with eyebrows that are a vajra,
['BO_T02_D1591:110b-13']	phyag g-yas na gri gug / g-yon pas thod pa bsnams pa /	phyag g-yas na gri gug / g-yon pas thod pa bsnams pa /	holding a flaying knife in the right hand and a skull cup in the left hand,
['BO_T02_D1591:110b-14']	sku mdog dmar nag 'od zer 'phro ba /	sku mdog dmar nag 'od zer 'phro ba /	reddish-black in color, radiating light rays,
['BO_T02_D1591:110b-15']	thod pa'i rgyan can /	thod pa'i rgyan can /	adorned with a garland of skulls,
['BO_T02_D1591:110b-16']	lus bde bas rgyas pa bsam par bya'o //	lus bde bas rgyas pa bsam par bya'o //	and with a body plump with bliss.
['BO_T02_D1591:110b-17']	de'i don yid la byas pas de'i lus gzhal yas khang du gyur te /	de'i don yid la byas pas de'i lus gzhal yas khang du gyur te /	By keeping that meaning in mind, her body becomes a celestial mansion.
['BO_T02_D1591:110b-18']	de'i lte ba'i gnas stong pa las rdo rje rnal 'byor ma bskyed par bya'o //	de'i lte ba'i gnas stong pa las rdo rje rnal 'byor ma bskyed par bya'o //	In the center of that, one should generate Vajrayoginī from the emptiness.
['BO_T02_D1591:110b-19']	de las dbugs lte ba las dal gyis drangs la /	de las dbugs lte ba las dal gyis drangs la /	From that, slowly draw up the breath from the navel,
['BO_T02_D1591:110b-20']	slar de ru bcug pas stong pa nyid du bsgyur te /	slar de ru bcug pas stong pa nyid du bsgyur te /	and by placing it there, transform it into emptiness.
['BO_T02_D1591:110b-21']	de las zhal gcig phyag gnyis pa'i rdo rje rnal 'byor ma bsam la /	de las zhal gcig phyag gnyis pa'i rdo rje rnal 'byor ma bsam la /	From that, imagine Vajrayoginī with one face and two arms,🔽and visualize her as before.
['BO_T02_D1591:110b-22']	de'i rigs las zhal gcig phyag gnyis pa'i dpal he ru ka / g-yas ba na rdo rje g-yon pa na thod pa bsnams pa bsams la /	de'i rigs las zhal gcig phyag gnyis pa'i dpal he ru ka / g-yas ba na rdo rje g-yon pa na thod pa bsnams pa bsams la /	From that type, imagine glorious Heruka with one face and two hands, holding a vajra in the right hand and a skull cup in the left hand.
['BO_T02_D1591:110b-23']	gnyis med du gyur par bsam mo //	gnyis med du gyur par bsam mo //	Imagine that he becomes nondual with oneself.
['BO_T02_D1591:110b-24']	de'i lte bar gru gsum dkar la dmar ba'i rgyan can /	de'i lte bar gru gsum dkar la dmar ba'i rgyan can /	In the center of that, there is a white, triangular source of phenomena, adorned with red.
['BO_T02_D1591:110b-25']	de'i dngos su rtog pa mtha' dag 'byung ba'i rgyu sku lan bzhir 'khor bar bsam par bya'o //	de'i dngos su rtog pa mtha' dag 'byung ba'i rgyu sku lan bzhir 'khor bar bsam par bya'o //	The cause of the arising of all concepts is imagined to be the body that revolves four times.
['BO_T02_D1591:110b-26']	de ltar cung zad bzhag la rjes su mthun pa'i btsun mo gang rnam pa rang bzhin gyis bsgom par bya'o //	de ltar cung zad bzhag la rjes su mthun pa'i btsun mo gang rnam pa rang bzhin gyis bsgom par bya'o //	Having rested in that way for a while, one should meditate on the queen who is in accord with oneself.
['BO_T02_D1591:110b-27']	de dang lhan cig gnas la rlung ma dang gnyid ma rtse sprad tsanda l'i drag la yun thung pa'am /	de dang lhan cig gnas la rlung ma dang gnyid ma rtse sprad tsanda l'i drag la yun thung pa'am /	Together with her, when the vāyu of the mother and the jñānavāyu meet, the caṇḍālī fire is ignited either strongly and for a short while or
