segmentnr	original	analyzed	translated
['BO_T02_D2369:9a-0']	@9a * // sangs rgyas la phyag 'tshal lo//	@9a * // sangs rgyas la phyag 'tshal lo//	Homage to the Buddha.
['BO_T02_D2369:9a-1']	ngan pa ngan pa 'jig rten kun smra yang //	ngan pa ngan pa 'jig rten kun smra yang //	The world is full of people who say, Bad, bad!
['BO_T02_D2369:9a-2']	gces pa'i yon tan dri med zab mo yod //	gces pa'i yon tan dri med zab mo yod //	 But there are also those with precious, profound, and spotless good qualities.🔽A lotus plucked from the water is not wetted by the water.
['BO_T02_D2369:9a-3', 'BO_T02_D2369:9a-4']	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //🔽tshong dus dang ni grong dang chu 'gram ni //	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa // tshong dus dang ni grong dang chu 'gram ni //	 So many magicians, so many Virupapas,🔽Wherever they go, to the marketplace, to the town, to the riverbank,
['BO_T02_D2369:9a-5']	gang du phyin nas lus 'gyel de mi shes //	gang du phyin nas lus 'gyel de mi shes //	 they fall down and are unconscious.🔽A lotus plucked from the water is not wetted by the water.
['BO_T02_D2369:9a-6']	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	 So many magicians, so many Virupapas,
['BO_T02_D2369:9a-7']	'jig rten ngan par smra ba de brdzun yin //	'jig rten ngan par smra ba de brdzun yin //	The world's bad talk is false.🔽 The Ganges is turned back by the force of anger.🔽A lotus plucked from the water is not wetted by the water.
['BO_T02_D2369:9a-8']	khros pas gangg'a bab pa rgyun las bzlog / autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	khros pas gangg'a bab pa rgyun las bzlog / autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	 So many magicians, so many Virupapas,
['BO_T02_D2369:9a-9']	nyi ma gta' mar bcug nas chang ni 'thungs //	nyi ma gta' mar bcug nas chang ni 'thungs //	The sun is held as a pledge and beer is drunk.
['BO_T02_D2369:9b-0']	aanda 'jigs @9b byas bhe me'i sa ra bshig //	aanda 'jigs @9b byas bhe me'i sa ra bshig //	 The Andhakas are destroyed by the fear of Bhima's club.
['BO_T02_D2369:9b-1']	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	autpala chu nang btus na chus mi reg / de 'dra'i mang po'i sgyu mkhan bi r'u pa //	Such is the many-sided illusion of Virūpa.
['BO_T02_D2369:9b-2']	bi r'u pa'i glu rdzogs so//	bi r'u pa'i glu rdzogs so//	The song of Virūpa is finished.
