segmentnr	original	analyzed	folio	translated
['BO_T17_MW1PD95844_0817:8000']	du smos pa'i don de sgrub pa po rnams kyis bya bar bstan to/_/kun tu bzang po	du smos pa'i don de sgrub pa po rnams kyis bya bar bstan to/_/kun tu bzang po	8000	The meaning of the above is taught to be the activity of the practitioner.
['BO_T17_MW1PD95844_0817:8001']	gsum zhes pa don dam par de bzhin gshegs pa thams cad kyi gsung gang yin	gsum zhes pa don dam par de bzhin gshegs pa thams cad kyi gsung gang yin	8001	The three is the speech of all tathāgatas in the ultimate
['BO_T17_MW1PD95844_0817:8002']	pa ni/_ston pa rdo rje mi bskyod par gnyis su med pa'i ngo bor gnas par	pa ni/_ston pa rdo rje mi bskyod par gnyis su med pa'i ngo bor gnas par	8002	that is taught to abide in the nature of nonduality with the teacher,
['BO_T17_MW1PD95844_0817:8003']	gsungs/_ston pa rdo rje mi bskyod pa'i gsung yang de bzhin gshegs pa thams	gsungs/_ston pa rdo rje mi bskyod pa'i gsung yang de bzhin gshegs pa thams	8003	Vajra Akṣobhya. The speech of the teacher, Vajra Akṣobhya, is also
['BO_T17_MW1PD95844_0817:8004', 'BO_T17_MW1PD95844_0817:8005']	cad dang yon tan mnyam pa gnyis su med par bstan to/_/mchog zhes pa phyi'i🔽lha tshhangs pa dang khyab 'jug dang /_dbang phyug chen po la sogs pa thams cad	cad dang yon tan mnyam pa gnyis su med par bstan to/_/mchog zhes pa phyi'i lha tshhangs pa dang khyab 'jug dang /_dbang phyug chen po la sogs pa thams cad	8004	taught to be nondual with the qualities of all tathāgatas.🔽Supreme is taught to be the supreme speech of the teacher, Vajra🔽Akṣobhya, among all the languages of the outer gods, Brahmā, Viṣṇu,
['BO_T17_MW1PD95844_0817:8006']	kyi skad kyi nang na ston pa rdo rje mi bskyod pa gsung mchog yin par bstan to/_/	kyi skad kyi nang na ston pa rdo rje mi bskyod pa gsung mchog yin par bstan to/_/	8006	Maheśvara, and so on.🔽Why is that? It is the essence of the core of the source of the pristine
['BO_T17_MW1PD95844_0817:8007']	ci'i phyir na phyi nang gi rig pa thams cad kyi ye shes 'byung ba'i gnas kyi snying	ci'i phyir na phyi nang gi rig pa thams cad kyi ye shes 'byung ba'i gnas kyi snying	8007	consciousness of all outer and inner knowledge. The gods mentioned
['BO_T17_MW1PD95844_0817:8008']	po'i ngo bo/_gong du smos pa'i lha tshhangs pa dang khyab 'jug dang /_dbang phyug	po'i ngo bo/_gong du smos pa'i lha tshhangs pa dang khyab 'jug dang /_dbang phyug	8008	above, Brahmā, Viṣṇu, Maheśvara, and so on, are not the source of the🔽pristine consciousness of the five pristine consciousnesses.
['BO_T17_MW1PD95844_0817:8009']	chen po la sogs pa pha rol gyi rgol ba thams cad pham par mdzad pa de'i phyir	chen po la sogs pa pha rol gyi rgol ba thams cad pham par mdzad pa de'i phyir	8009	Since he has defeated all opponents, such as the great ones,🔽he is supreme.
['BO_T17_MW1PD95844_0817:8010']	mchog ces gsungs so/_/dkyil 'khor dam pa bshad du gsol zhes pa ni ston	mchog ces gsungs so/_/dkyil 'khor dam pa bshad du gsol zhes pa ni ston	8010	The request “Please explain the sacred mandala” means that you,🔽Teacher Vajra Akṣobhya, please explain to us the sacred mandala of the
['BO_T17_MW1PD95844_0817:8011']	pa rdo rje mi bskyod pa khyod kyis kun tu bzang po gsung gi mchog gi dkyil 'khor	pa rdo rje mi bskyod pa khyod kyis kun tu bzang po gsung gi mchog gi dkyil 'khor	8011	supreme speech of Samantabhadra.
['BO_T17_MW1PD95844_0817:8012']	dam pa bdag cag la bshad du gsol zhes pa'o/_/don gzhan yang bshad par	dam pa bdag cag la bshad du gsol zhes pa'o/_/don gzhan yang bshad par	8012	The other meaning to be explained is as follows: “Peace” means that
['BO_T17_MW1PD95844_0817:8013']	bya ste zhi ba ni dkyil 'khor du zhugs nas mthong bas dga' zhing dad pa chen pos	bya ste zhi ba ni dkyil 'khor du zhugs nas mthong bas dga' zhing dad pa chen pos	8013	having entered the mandala, one sees it and, with great joy and faith,🔽the mind of awakening arises. Since samsara is thereby eliminated, it is
['BO_T17_MW1PD95844_0817:8014']	byang chub sems skyes pas 'khor ba med par byed pas de'i phyir zhi ba zhes bya'o/_/	byang chub sems skyes pas 'khor ba med par byed pas de'i phyir zhi ba zhes bya'o/_/	8014	called “peace.”🔽“Supreme Dharma” means that when one meditates on the mandala🔽that is nondual with the gnosis of the mind of all tathāgatas, at the time🔽of accomplishment, one will be able to display the maṇḍala of the body
['BO_T17_MW1PD95844_0817:8015']	chos mchog zhes pa ni de bzhin gshegs pa thams cad kyi thugs kyi ye shes dang gnyis su med pa'i dkyil 'khor de bsgoms pas grub pa'i dus su ji ltar ston pa	chos mchog zhes pa ni de bzhin gshegs pa thams cad kyi thugs kyi ye shes dang gnyis su med pa'i dkyil 'khor de bsgoms pas grub pa'i dus su ji ltar ston pa	8015	of all tathāgatas.
['BO_T17_MW1PD95844_0817:8016', 'BO_T17_MW1PD95844_0817:8017']	rdo rje mi bskyod pa phyi nang gi rigs pa thams cad mkhyen pa de bzhin du sgrub pa🔽rgyud kyi rgyal po chen po dpal gsang ba 'dus pa'i rgya cher 'grel pa	rdo rje mi bskyod pa phyi nang gi rigs pa thams cad mkhyen pa de bzhin du sgrub pa rgyud kyi rgyal po chen po dpal gsang ba 'dus pa'i rgya cher 'grel pa	8016	Vajra Akṣobhya is omniscient with regard to all outer and inner principles.
