segmentnr	original	analyzed	translated
['BO_T16_D4415:350a-0']	@350a # // rgya gar skad du /	@350a # // rgya gar skad du /	In Sanskrit:
['BO_T16_D4415:350a-1']	ratna tri sva sti g'a th'a /	ratna tri sva sti g'a th'a /	Ratnatrayasvasti-gāthā
['BO_T16_D4415:350a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T16_D4415:350a-3']	dkon mchog gsum gyi bkra shis kyi tshigs su bcad pa /	dkon mchog gsum gyi bkra shis kyi tshigs su bcad pa /	The Verses of Auspiciousness of the Three Jewels
['BO_T16_D4415:350a-4']	dkon mchog gsum la phyag 'tshal lo //	dkon mchog gsum la phyag 'tshal lo //	Homage to the Three Jewels.
['BO_T16_D4415:350a-5', 'BO_T16_D4415:350a-6']	bde gshegs rgyal ba gang gi mthu nyid kyis /🔽legs pa'i 'khor los sgyur rgyal las byung ba'i //	bde gshegs rgyal ba gang gi mthu nyid kyis / legs pa'i 'khor los sgyur rgyal las byung ba'i //	By the power of the Sugata, the Victor,🔽The auspiciousness of the three bodies that arise
['BO_T16_D4415:350a-7']	sku gsum mngon par mtho ba'i bkra shis gang //	sku gsum mngon par mtho ba'i bkra shis gang //	From the universal monarch of the good wheel,
['BO_T16_D4415:350a-8']	bkra shis des kyang deng 'dir bde legs shog / zhi ba chags med dam chos nor bu 'dra //	bkra shis des kyang deng 'dir bde legs shog / zhi ba chags med dam chos nor bu 'dra //	By that auspiciousness, may there be well-being here today.
['BO_T16_D4415:350a-9']	legs par bshad pa las byung bkra shis dang // bdud rtsi lta bur gsungs pa'i bkra shis gang //	legs par bshad pa las byung bkra shis dang // bdud rtsi lta bur gsungs pa'i bkra shis gang //	The auspiciousness that arises from the well-spoken🔽Gems of the peaceful, non-attached true dharma,🔽And the auspiciousness proclaimed to be like nectar,🔽By that auspiciousness, may there be well-being here today.
['BO_T16_D4415:350a-10', 'BO_T16_D4415:350a-11']	bkra shis des kyang deng 'dir bde legs shog / thugs rje che las mngon byung byang chub sems //🔽mngon par mtho ba 'khor ba'i sa rab non //	bkra shis des kyang deng 'dir bde legs shog / thugs rje che las mngon byung byang chub sems // mngon par mtho ba 'khor ba'i sa rab non //	The bodhicitta that manifestly arises from great compassion,
['BO_T16_D4415:350a-12']	stobs ldan dge 'dun dag gi bkra shis gang //	stobs ldan dge 'dun dag gi bkra shis gang //	The auspiciousness of the Saṅgha, which is powerful and enters the stage of saṃsāra,🔽By that auspiciousness, may there be well-being here today.
['BO_T16_D4415:350a-13']	bkra shis des kyang deng 'dir bde legs shog / dkon mchog gsum gyi bkra shis kyi tshigs su bcad pa rdzogs so /	bkra shis des kyang deng 'dir bde legs shog / dkon mchog gsum gyi bkra shis kyi tshigs su bcad pa rdzogs so /	The verses of auspiciousness of the Three Jewels are complete.
