segmentnr	original	analyzed	translated
['BO_T02_D1915:247a-25']	sbyin sreg phyi dang nang gsungs te //	sbyin sreg phyi dang nang gsungs te //	The external and internal fire sacrifice are taught.
['BO_T02_D1915:247a-26']	zhes pa ste de la sbyin sreg phyi dang zhes pa ni phyi rol du hom khung brtsigs pa la sogs pa'i sbyin sreg gi cho ga'o //	zhes pa ste de la sbyin sreg phyi dang zhes pa ni phyi rol du hom khung brtsigs pa la sogs pa'i sbyin sreg gi cho ga'o //	Therein, the external fire sacrifice is the rite of the fire sacrifice, such as the construction of the fire pit outside.
['BO_T02_D1915:247a-27']	de ni rtsa ba'i rgyud las bstan zin pas na /	de ni rtsa ba'i rgyud las bstan zin pas na /	Since that has already been taught in the Root Tantra,
['BO_T02_D1915:247a-28']	phyi ni sngon du bstan pa yin //	phyi ni sngon du bstan pa yin //	the external is taught first.
['BO_T02_D1915:247a-29']	zhes so // nang gi sbyin sreg gsungs pa nyon cig ces pa ni sogs pa ste //	zhes so // nang gi sbyin sreg gsungs pa nyon cig ces pa ni sogs pa ste //	Listen to the teaching of the internal fire sacrifice.
['BO_T02_D1915:247a-30']	de la / nyon cig khyod kyi nang gi ni //	de la / nyon cig khyod kyi nang gi ni //	Therein, listen to your internal
['BO_T02_D1915:247a-31']	zhes pa ni kye lha mo sgrol ma nang gi sbyin sreg rgyas par bshad kyis nyon cig ces pa'i tha tshig go //	zhes pa ni kye lha mo sgrol ma nang gi sbyin sreg rgyas par bshad kyis nyon cig ces pa'i tha tshig go //	is addressed to the goddess Tārā, meaning, “Listen, goddess Tārā, I will explain the internal fire sacrifice in detail.”
['BO_T02_D1915:247a-32']	padma bzhi rnams 'byor pa ni //	padma bzhi rnams 'byor pa ni //	The four lotuses are complete,
['BO_T02_D1915:247a-33']	lus kyi dbus su nye bar gnas //	lus kyi dbus su nye bar gnas //	abiding in the center of the body.
['BO_T02_D1915:247a-34']	zhes pa ni gsang ba dang / lte ba dang / snying ga dang / mgrin pa dang bzhi la padma'i gdan re re bsgom pa'o //	zhes pa ni gsang ba dang / lte ba dang / snying ga dang / mgrin pa dang bzhi la padma'i gdan re re bsgom pa'o //	The four are the secret place, the navel, the heart, and the throat.
['BO_T02_D1915:247b-0']	me dang zhes pa ni lte ba'i padma'i steng du ram las bskyed pa'i zur @247b gsum pa me'i dkyil 'khor dmar po'i dkyil du sa bon ram gyis mtshan pa bsgom mo //	me dang zhes pa ni lte ba'i padma'i steng du ram las bskyed pa'i zur @247b gsum pa me'i dkyil 'khor dmar po'i dkyil du sa bon ram gyis mtshan pa bsgom mo //	Fire means that one should meditate on a red triangular fire maṇḍala generated from raṃ on the lotus of the navel, marked in the center with the seed syllable raṃ.
['BO_T02_D1915:247b-1']	de bzhin rlung dang ni zhes pa ni gsang ba'i padma'i gdan la yam las bskyed pa'i rlung gi dkyil 'khor zla gam mdog sngon po'i dkyil du yi ge yam gis mtshan pa bsgom pa'o //	de bzhin rlung dang ni zhes pa ni gsang ba'i padma'i gdan la yam las bskyed pa'i rlung gi dkyil 'khor zla gam mdog sngon po'i dkyil du yi ge yam gis mtshan pa bsgom pa'o //	Wind means that one should meditate on a blue crescent wind maṇḍala generated from yaṃ on the seat of the secret lotus, marked in the center with the syllable yaṃ.
