segmentnr	original	analyzed	folio	translated
['BO_T16_D4436:290a-0']	@290a // na mo ratna tra y'a ya /	@290a // na mo ratna tra y'a ya /	290a	Namo ratnatrayāya.
['BO_T16_D4436:290a-1']	na mashtsanda badzra p'a nam ye ma h'a yaksha se na pa ta ya /	na mashtsanda badzra p'a nam ye ma h'a yaksha se na pa ta ya /	290a	Namo ścaṇḍavajrapāṇaye mahāyakṣasenāpataye.
['BO_T16_D4436:290a-2']	tadya th'a / aom dzva ra gri nu dzva ra gri nu gardza gardza /	tadya th'a / aom dzva ra gri nu dzva ra gri nu gardza gardza /	290a	Tadyathā. Oṃ jvālāgrīṇu jvālāgrīṇu garja garja.
['BO_T16_D4436:290a-3']	tstshardu tstshardu / munytsa munytsa /	tstshardu tstshardu / munytsa munytsa /	290a	Cchurda cchurda muñca muñca.
['BO_T16_D4436:290a-4']	nyin gcig pa dang / nyin gnyis pa dang / nyin gsum pa dang / nyin bzhi pa dang / rims mi bzad pa rnams /	nyin gcig pa dang / nyin gnyis pa dang / nyin gsum pa dang / nyin bzhi pa dang / rims mi bzad pa rnams /	290a	One-day, two-day, three-day, four-day, and uncurable fevers,
['BO_T16_D4436:290b-0', 'BO_T16_D4436:290b-1']	aa ta ha ta phyag na rdo rje'i bka' @290b bzhin du /🔽hu ru hu ru /	aa ta ha ta phyag na rdo rje'i bka' @290b bzhin du / hu ru hu ru /	290b	according to the command of Vajrapāṇi,🔽hurururu.
['BO_T16_D4436:290b-2']	dhu na dhu na /	dhu na dhu na /	290b	Dhuna dhuna.
['BO_T16_D4436:290b-3']	bi dhu na bi dhu na /	bi dhu na bi dhu na /	290b	Vidhuna vidhuna.
['BO_T16_D4436:290b-4']	si ri munytsa ka n'am munytsa tva zhi da yam munytsa munytsa /	si ri munytsa ka n'am munytsa tva zhi da yam munytsa munytsa /	290b	Sirī muñca kāṃ muñcatvaṃ śīdyaṃ muñca muñca.
['BO_T16_D4436:290b-5']	da da ram munytsa /	da da ram munytsa /	290b	Dadraṃ muñca.
['BO_T16_D4436:290b-6']	ka ti munytsa munytsa kantha munytsa /	ka ti munytsa munytsa kantha munytsa /	290b	Kaṭiṃ muñca muñca kaṇṭhaṃ muñca.
['BO_T16_D4436:290b-7']	hasti munydza / b'a do munytsa h'um h'um h'um phat phat phat che ge mo'i rims nyams par gyis shig sv'a h'a /	hasti munydza / b'a do munytsa h'um h'um h'um phat phat phat che ge mo'i rims nyams par gyis shig sv'a h'a /	290b	Hastī muñca vāḍī muñca hūṃ hūṃ hūṃ phaṭ phaṭ phaṭ. Weaken such-and-such's fever. Svāhā.
['BO_T16_D4436:290b-8']	rims bzlog pa'o //	rims bzlog pa'o //	290b	This is for averting fever.
['BO_T16_D4436:290b-9']	dbang po'i nas dang / zhu mkhan dang / pu she tsi dang ma sar /	dbang po'i nas dang / zhu mkhan dang / pu she tsi dang ma sar /	290b	The root of indrahasti, śuktimukha, puṣīka, and masūra,
['BO_T16_D4436:290b-10']	spos dkar / pa ma /	spos dkar / pa ma /	290b	White camphor, pāma,
['BO_T16_D4436:290b-11']	b'i t'a / ni phata'i 'dab ma rnams gcig tu byas nas btags te gdong la byugs na gdong zla ba lta bur 'gyur ro //	b'i t'a / ni phata'i 'dab ma rnams gcig tu byas nas btags te gdong la byugs na gdong zla ba lta bur 'gyur ro //	290b	and vit are made into one paste and applied to the face. The face becomes like the moon.
['BO_T16_D4436:290b-12']	k'a ma y'a'i rtsa ba gtsug tu bcings na gnyid du 'gyur ro //	k'a ma y'a'i rtsa ba gtsug tu bcings na gnyid du 'gyur ro //	290b	If the root of kāmayā is bound on the head, one will fall asleep.
['BO_T16_D4436:290b-13']	ku th'a ratstshinma'i rtsa ba khar bcug na ral gri la sogs pa zlog par byed do //	ku th'a ratstshinma'i rtsa ba khar bcug na ral gri la sogs pa zlog par byed do //	290b	If the root of kuṭharacchī is placed in the mouth, it wards off swords and so forth.
['BO_T16_D4436:290b-14']	aa lam mu sh'a'i rtsa ba rna ba gnyis la bcings na rims nyin bzhi pa nyams par byed do //	aa lam mu sh'a'i rtsa ba rna ba gnyis la bcings na rims nyin bzhi pa nyams par byed do //	290b	If the root of alamusī is bound on both ears, it wards off quartan fever.
['BO_T16_D4436:290b-15']	dur khrod du skyes pa'i dro na pushpa'i khu bas mig bkang na mig gi me tog sel bar byed do //	dur khrod du skyes pa'i dro na pushpa'i khu bas mig bkang na mig gi me tog sel bar byed do //	290b	If the eyes are filled with the juice of the flower that grows in the charnel ground, it removes the flower of the eye.
['BO_T16_D4436:290b-16']	kshu dgra  ai ni ka'i rtsa ba dang / gi wam lhan cig btags nas thig le byas na rgyal po'i sgor mchog tu 'gyur ro //	kshu dgra  ai ni ka'i rtsa ba dang / gi wam lhan cig btags nas thig le byas na rgyal po'i sgor mchog tu 'gyur ro //	290b	If a paste of the root of kṣudrakī and long pepper is made into a pill, it is supreme at the door of the king.
['BO_T16_D4436:290b-17']	shri g'a la bstu k'a'i rtsa ba rna ba la bcings na mig nad sel bar byed do //	shri g'a la bstu k'a'i rtsa ba rna ba la bcings na mig nad sel bar byed do //	290b	If the root of śrīgālabastuka is bound on the ear, it removes eye disease.
['BO_T16_D4436:290b-18']	sa kho ta ka'i rtsa bas mgul nad sel bar byed do //	sa kho ta ka'i rtsa bas mgul nad sel bar byed do //	290b	The root of sakhoṭaka removes throat disease.
['BO_T16_D4436:290b-19']	bhu mi tsam pa ka'i rtsa ba btags nas btungs na lto ba'i zug sel bar byed do //	bhu mi tsam pa ka'i rtsa ba btags nas btungs na lto ba'i zug sel bar byed do //	290b	If one drinks the root of bhūmīka ground with water, it will remove stomach pain.
['BO_T16_D4436:290b-20']	dka' thub pa'i chu 'ongs pa dang / 'bras s'a lu dang / 'bras thug po che dang / ka ra dkar po dang lhan cig btungs na bud med rnams kyi khrag 'bab pa sel bar byed do //	dka' thub pa'i chu 'ongs pa dang / 'bras s'a lu dang / 'bras thug po che dang / ka ra dkar po dang lhan cig btungs na bud med rnams kyi khrag 'bab pa sel bar byed do //	290b	If one drinks the water of ascetics together with śāli rice, masūra beans, and white sugar, it will remove the flow of blood in women.
['BO_T16_D4436:290b-21']	tri shru li ka'i rtsa ba khar bcug na glang po che dbang du 'gyur ro //	tri shru li ka'i rtsa ba khar bcug na glang po che dbang du 'gyur ro //	290b	If one puts the root of triśūlikā in one’s mouth, one will control elephants.
['BO_T16_D4436:290b-22']	bri ha t'i dkar po'i rtsa ba 'bras thug po che'i chu dang btags nas btungs na rde nad sel bar byed do //	bri ha t'i dkar po'i rtsa ba 'bras thug po che'i chu dang btags nas btungs na rde nad sel bar byed do //	290b	If one drinks the root of white bṛhatī ground with water, it will remove dysentery.
['BO_T16_D4436:290b-23']	su b'anna se ph'a li ka'i rtsa ba dar ba dang lhan cig btags nas byug pa byas na khyi rngo sel bar byed do //	su b'anna se ph'a li ka'i rtsa ba dar ba dang lhan cig btags nas byug pa byas na khyi rngo sel bar byed do //	290b	If one makes a paste of the root of subānapālikā together with curd and applies it, it will remove dog bites.
['BO_T16_D4436:290b-24']	mngon par bgrod pa'i dus su aagni bastu ka'i rtsa ba khar bcug na mod la bud med dbang du 'gyur ro //	mngon par bgrod pa'i dus su aagni bastu ka'i rtsa ba khar bcug na mod la bud med dbang du 'gyur ro //	290b	If one puts the root of agniṣṭhūlā in one’s mouth at the time of intercourse, one will immediately control a woman.
['BO_T16_D4436:291a-0']	aa la mu sh'a'i rtsa ba kam dzi ka dang btags @291a * //	aa la mu sh'a'i rtsa ba kam dzi ka dang btags @291a * //	291a	If one drinks the root of ālamūṣī together with kamjīka,
['BO_T16_D4436:291a-1']	nas mgo bo la byabs na mgo'i nad sel bar byed do //	nas mgo bo la byabs na mgo'i nad sel bar byed do //	291a	If one rubs [the root of] the white thorn-apple on one's head, it will cure head diseases.
['BO_T16_D4436:291a-2']	aarka dkar po'i rtsa ba dar ba dang btags nas btungs na mig ser sel bar byed do //	aarka dkar po'i rtsa ba dar ba dang btags nas btungs na mig ser sel bar byed do //	291a	If one drinks the root of the white arka plant, which has sprouted and is dried, it will cure jaundice.
['BO_T16_D4436:291a-3']	n'a ga lam dz'a ti'i rtsa ba khar bcug na mi snang bar 'gyur ro //	n'a ga lam dz'a ti'i rtsa ba khar bcug na mi snang bar 'gyur ro //	291a	If one puts the root of the nāgalatā into one's mouth, one will become invisible.
['BO_T16_D4436:291a-4']	'o ma dang lhan cig zos nas chags par byas na bu skye bar 'gyur ro //	'o ma dang lhan cig zos nas chags par byas na bu skye bar 'gyur ro //	291a	If one eats it together with milk, one will become pregnant.
['BO_T16_D4436:291a-5']	bhodza nanytsa ae ka ba la y'a dugdhi na sa ha k'a ra dang / mkhan pa'i rtsa ba dang / dro na pushpa'i rtsa ba dang / yung ba dang / 'bras thug po che lhan cig byas nas /	bhodza nanytsa ae ka ba la y'a dugdhi na sa ha k'a ra dang / mkhan pa'i rtsa ba dang / dro na pushpa'i rtsa ba dang / yung ba dang / 'bras thug po che lhan cig byas nas /	291a	One should make a paste of the root of the bhojanīyaka, the root of the ekavallī, and the root of the droṇa flower, together with indigo and rice,
