segmentnr	original	analyzed	translated
['BO_T04_D3940:189b-21', 'BO_T04_D3940:189b-22']	kun dga' bo de bas kyang gang su zhig byang chub sems dpa' sems dpa' chen po rnams la shes rab kyi pha rol tu phyin pa dang ldan pa'i chos tha na nyi ma gcig ston na de bsod nams kyi phung po ches mang du bskyed do //🔽kun dga' bo nyi ma gcig lta zhog la tha na snga dro'am /	kun dga' bo de bas kyang gang su zhig byang chub sems dpa' sems dpa' chen po rnams la shes rab kyi pha rol tu phyin pa dang ldan pa'i chos tha na nyi ma gcig ston na de bsod nams kyi phung po ches mang du bskyed do // kun dga' bo nyi ma gcig lta zhog la tha na snga dro'am /	Ananda, someone who teaches the perfection of wisdom to the Bodhisattva-mahāsattvas for even one day would create even more merit than that.🔽Ananda, let alone one day, even if it were just a morning,
['BO_T04_D3940:190a-0', 'BO_T04_D3940:190a-1']	kun dga' bo snga dro lta zhog la tha na chu tshod gcig nas @190a * //🔽skad cig gcig ces bya'o //	kun dga' bo snga dro lta zhog la tha na chu tshod gcig nas @190a * // skad cig gcig ces bya'o //	Ananda, let alone a morning, even if it were just one hour,
['BO_T04_D3940:190a-2']	de bzhin du sbyar te /	de bzhin du sbyar te /	Ananda, let alone one hour, even if it were just one moment,
['BO_T04_D3940:190a-3']	kun dga' bo 'di ni byang chub sems dpa' sems dpa' chen po de'i chos sbyin pa ste /	kun dga' bo 'di ni byang chub sems dpa' sems dpa' chen po de'i chos sbyin pa ste /	Ananda, this is the Dharma gift of that Bodhisattva-mahāsattva.
['BO_T04_D3940:190a-4']	nyan thos kyi theg pa thams cad dang rang sangs rgyas kyi theg pa'i gang zag thams cad kyi dge ba'i rtsa ba zil gyis /	nyan thos kyi theg pa thams cad dang rang sangs rgyas kyi theg pa'i gang zag thams cad kyi dge ba'i rtsa ba zil gyis /	It outshines the wholesome roots of all those in the Śrāvaka Vehicle and the Pratyekabuddha Vehicle.
['BO_T04_D3940:190a-5']	mnan pa'o // kun dga' bo byang chub sems dpa' sems dpa' chen po dge ba'i rtsa ba 'di lta bu dang ldan pa /	mnan pa'o // kun dga' bo byang chub sems dpa' sems dpa' chen po dge ba'i rtsa ba 'di lta bu dang ldan pa /	Ananda, the Bodhisattva-mahāsattva who possesses such wholesome roots,
['BO_T04_D3940:190a-6']	dge ba'i rtsa ba 'di lta bu sems pa la ni gnas ma yin zhing go skabs med de /	dge ba'i rtsa ba 'di lta bu sems pa la ni gnas ma yin zhing go skabs med de /	There is no place or opportunity for such a thought of wholesome action.
['BO_T04_D3940:190a-7']	gang byang chub sems dpa' sems dpa' chen po de bla na med pa yang dag par rdzogs pa'i byang chub las phyir ldog pa de ni gnas med do zhes bya ba'o //	gang byang chub sems dpa' sems dpa' chen po de bla na med pa yang dag par rdzogs pa'i byang chub las phyir ldog pa de ni gnas med do zhes bya ba'o //	It is not possible that a bodhisattva great being would turn away from unsurpassed, perfect, complete awakening.
['BO_T04_D3940:190a-8']	chos kyi sbyin pa ji ltar sbyin par bya zhe na /	chos kyi sbyin pa ji ltar sbyin par bya zhe na /	How should one give the gift of the Dharma?
['BO_T04_D3940:190a-9']	'phags pa dam pa'i chos padma dkar po'i mdo las gsungs pa /	'phags pa dam pa'i chos padma dkar po'i mdo las gsungs pa /	It is stated in the noble Lotus Sūtra:
['BO_T04_D3940:190a-10']	mkhas pa dus su sems par byed pa na //	mkhas pa dus su sems par byed pa na //	The wise one thinks at the right time,
['BO_T04_D3940:190a-11']	khang bur zhugs te de bzhin sgo bcad nas //	khang bur zhugs te de bzhin sgo bcad nas //	enters the house and likewise closes the door,
['BO_T04_D3940:190a-12']	chos 'di thams cad la ni tshul bzhin blta //	chos 'di thams cad la ni tshul bzhin blta //	and properly looks at all these phenomena.
['BO_T04_D3940:190a-13']	langs nas zhum pa med pa'i sems kyis shod //	langs nas zhum pa med pa'i sems kyis shod //	Having risen, one should teach with an undaunted mind.
['BO_T04_D3940:190a-14']	mkhas pa bde la rtag tu gnas par 'gyur //	mkhas pa bde la rtag tu gnas par 'gyur //	The wise one will always abide in bliss.
['BO_T04_D3940:190a-15']	bde la 'dug nas de bzhin chos kyang ston //	bde la 'dug nas de bzhin chos kyang ston //	Having sat in bliss, one should likewise teach the Dharma.
['BO_T04_D3940:190a-16']	gtsang zhing yid du 'ong ba'i sa phyogs su //	gtsang zhing yid du 'ong ba'i sa phyogs su //	In a clean and pleasant place,
['BO_T04_D3940:190a-17']	yangs pa'i stan ni rab tu bshams bting ste //	yangs pa'i stan ni rab tu bshams bting ste //	one should spread out a spacious seat.
