segmentnr	original	analyzed	folio	translated
['BO_T02_D1252:241b-0']	@241b # // rgya gar skad du /	@241b # // rgya gar skad du /	241b	In Sanskrit:
['BO_T02_D1252:241b-1']	shr'i he badzra ae ka bri tti b'i ra s'a dha nam /	shr'i he badzra ae ka bri tti b'i ra s'a dha nam /	241b	Śrī-hevajra-ekavīra-sādhana
['BO_T02_D1252:241b-2']	bod skad du /	bod skad du /	241b	In Tibetan:
['BO_T02_D1252:241b-3']	dpal dgyes pa rdo rje dpa' bo gcig pa'i sgrub pa'i thabs /	dpal dgyes pa rdo rje dpa' bo gcig pa'i sgrub pa'i thabs /	241b	The Means of Attaining the Single Hero, Glorious Hevajra
['BO_T02_D1252:241b-4']	thugs rje chen po'i mnga' bdag 'phags ba spyan ras gzigs dbang phyug la phyag 'tshal lo //	thugs rje chen po'i mnga' bdag 'phags ba spyan ras gzigs dbang phyug la phyag 'tshal lo //	241b	Homage to the noble Avalokiteśvara, lord of great compassion.
['BO_T02_D1252:241b-5']	gang goms ro ni myangs tsam gyis //	gang goms ro ni myangs tsam gyis //	241b	By merely tasting the flavor of what is cultivated,
['BO_T02_D1252:241b-6']	srid pa yi ni 'ching ba 'di //	srid pa yi ni 'ching ba 'di //	241b	The fetters of this existence
['BO_T02_D1252:241b-7']	rab tu spong ba'i yon tan rnams //	rab tu spong ba'i yon tan rnams //	241b	Are the qualities that attract
['BO_T02_D1252:241b-8']	'gugs byed he ru ka la 'dud //	'gugs byed he ru ka la 'dud //	241b	The hero Heruka.
['BO_T02_D1252:241b-9']	snga dro'i dus su mal nas langs te /	snga dro'i dus su mal nas langs te /	241b	In the morning, rise from bed
['BO_T02_D1252:241b-10']	snying gar ram las nyi ma'i dkyil 'khor bltas la //	snying gar ram las nyi ma'i dkyil 'khor bltas la //	241b	and look at the sun maṇḍala from ra in the heart.
['BO_T02_D1252:241b-11']	de'i 'od kyis bdag nyid dri ma med par byas la //	de'i 'od kyis bdag nyid dri ma med par byas la //	241b	Make oneself stainless with its light.
['BO_T02_D1252:241b-12']	aom raksha raksha h'u% h'u% h'u% phat sv'a h'a /	aom raksha raksha h'u% h'u% h'u% phat sv'a h'a /	241b	Oṃ rakṣa rakṣa hūṃ hūṃ hūṃ phaṭ svāhā.
['BO_T02_D1252:241b-13']	zhes lan gsum brjod de /	zhes lan gsum brjod de /	241b	Recite this three times,
['BO_T02_D1252:241b-14']	bdag dang gnas dang rnal 'byor bsrungs la /	bdag dang gnas dang rnal 'byor bsrungs la /	241b	and protect oneself, the place, and the yoga.🔽Enter the meditation hut
['BO_T02_D1252:241b-15']	bsam gtan gyi khang par zhugs te /	bsam gtan gyi khang par zhugs te /	241b	and,
['BO_T02_D1252:241b-16']	aom badzra re khe h'um zhes pas mandala der lag pa gzhag la /	aom badzra re khe h'um zhes pas mandala der lag pa gzhag la /	241b	With Om vajra rekhe hum, place one's hand on that mandala.
['BO_T02_D1252:241b-17']	aom badzra me di ni badzri bha ba banbha h'u% zhes bya bas byin gyis brlab bo //	aom badzra me di ni badzri bha ba banbha h'u% zhes bya bas byin gyis brlab bo //	241b	With Om vajra medini vajra bhava bhanja hum, consecrate it.
['BO_T02_D1252:241b-18']	aom a'a: h'u% zhes brjod de dbus su me tog gtor ro //	aom a'a: h'u% zhes brjod de dbus su me tog gtor ro //	241b	Reciting Om a: hum, scatter flowers in the center.
['BO_T02_D1252:241b-19']	shar du gam goo r'i na ma: zhes pas me tog gtor ro //	shar du gam goo r'i na ma: zhes pas me tog gtor ro //	241b	In the east, scatter flowers with Gam gaurī's name. .. .🔽 In the south, with Cam cāmuṇḍā's name. .. .🔽 In the west, with Bam vetālī's name. .. .🔽 In the north, with Gam ghasmarī's name. .. .
['BO_T02_D1252:241b-20']	lho ru tsam tsoo r'i na ma: / nub tu bam be tt'a li na ma: / byang du gham gha sma r'i na ma: / dbang ldan du pam pukka s'i n'a ma: / byin zar sham sha ba r'i n'a ma: / bden bral du lam tsanda l'i n'a	lho ru tsam tsoo r'i na ma: / nub tu bam be tt'a li na ma: / byang du gham gha sma r'i na ma: / dbang ldan du pam pukka s'i n'a ma: / byin zar sham sha ba r'i n'a ma: / bden bral du lam tsanda l'i n'a	241b	 In the northeast, with Pam pukkasī's name. .. .🔽 In the southeast, with Sham śavarī's name. .. .🔽 In the southwest, with Lam caṇḍālī's name. .. .
['BO_T02_D1252:241b-21', 'BO_T02_D1252:241b-22']	ma: / rlung du dam dombi n'i n'a ma: / zhes bya ba de rnams kyis me tog gtor ro //🔽de nas yang aom de ba pi tsu badzra h'u% h'u% h'u% phat sv'a h'a //	ma: / rlung du dam dombi n'i n'a ma: / zhes bya ba de rnams kyis me tog gtor ro // de nas yang aom de ba pi tsu badzra h'u% h'u% h'u% phat sv'a h'a //	241b	 In the northwest, with Dam ḍombinī's name. .. .
['BO_T02_D1252:241b-23', 'BO_T02_D1252:241b-24']	zhes bya bas bcom ldan 'das mchod la /🔽aom aa a'a ai a'im /	zhes bya bas bcom ldan 'das mchod la / aom aa a'a ai a'im /	241b	 Then, with Om devapicu vajra hum hum hum phat svāhā, make offerings to the Bhagavatī.🔽 Om a ā i ī
['BO_T02_D1252:241b-25']	au a'u ri r'i li l'i ae aee ao aoo aam aa: sv'a h'a /	au a'u ri r'i li l'i ae aee ao aoo aam aa: sv'a h'a /	241b	u ū ri rī li lī e ai o au aṃ aḥ svāhā.
['BO_T02_D1252:241b-26']	zhes bya bas bcom ldan 'das la mchod do //	zhes bya bas bcom ldan 'das la mchod do //	241b	With this, one makes offerings to the Bhagavān.
['BO_T02_D1252:241b-27']	de nas rkang pa brgyad kyis kyang mchod de /	de nas rkang pa brgyad kyis kyang mchod de /	241b	Then, one makes offerings with the eight lines:🔽Oṃ, homage to Aṣṭānanaya!
['BO_T02_D1252:242a-0', 'BO_T02_D1252:242a-1']	aom aa sht'a na n'a ya na ma: / aom pim go rdh'a ke sha wa rtma ne na ma: / aom tsa tu rbim sha ti ne @242a * //🔽tr'a ya na ma:/	aom aa sht'a na n'a ya na ma: / aom pim go rdh'a ke sha wa rtma ne na ma: / aom tsa tu rbim sha ti ne @242a * // tr'a ya na ma:/	242a	Oṃ, homage to Pingalgaurakṛṣṇajīmūtavāpuṣa!🔽Oṃ, homage to Ṣoḍaśabhuja!
['BO_T02_D1252:242a-2']	aom sho da sha bhu dz'a ya na ma: / aom kri shna dz'i m'u ta wa pu she na ma: / aom ka p'a la m'a l'a ne /	aom sho da sha bhu dz'a ya na ma: / aom kri shna dz'i m'u ta wa pu she na ma: / aom ka p'a la m'a l'a ne /	242a	Oṃ, homage to Kapāla-mālā-kadhari!🔽Oṃ, homage to Adhamakarūracittā!🔽Oṃ, homage to Ardhendu-damṣṭriṇi!
['BO_T02_D1252:242a-3']	ka dha ri ne na ma: / aom aa dhma ta kr'u ra tsi tt'a ya na ma: aom aa rdhe ndu dam shtha ne na ma: / de nas yang /	ka dha ri ne na ma: / aom aa dhma ta kr'u ra tsi tt'a ya na ma: aom aa rdhe ndu dam shtha ne na ma: / de nas yang /	242a	Then, again:
['BO_T02_D1252:242a-4']	aom badzra pu shpe a'a h'u%/	aom badzra pu shpe a'a h'u%/	242a	Oṃ vajra puṣpe āḥ hūṃ🔽Oṃ vajra dhūpe āḥ hūṃ
['BO_T02_D1252:242a-5', 'BO_T02_D1252:242a-6']	aom badzra dh'u shpe a'a: h'u% / aom badzra d'i pe a'a: h'u%/🔽aom badzra ga ndhe a'a h'u%/	aom badzra dh'u shpe a'a: h'u% / aom badzra d'i pe a'a: h'u%/ aom badzra ga ndhe a'a h'u%/	242a	Oṃ vajra dīpe āḥ hūṃ🔽Oṃ vajra gandhe āḥ hūṃ
['BO_T02_D1252:242a-7']	aom badzra nee wi ti a'a: h'u%/	aom badzra nee wi ti a'a: h'u%/	242a	Oṃ vajra naividye āḥ hūṃ
['BO_T02_D1252:242a-8']	zhes pas mngon par bsngags pa'i me tog la sogs pas yang dag par mchod nas gsum la skyabs su 'gro ba la sogs pa yan lag bdun pa lan gsum brjod do //	zhes pas mngon par bsngags pa'i me tog la sogs pas yang dag par mchod nas gsum la skyabs su 'gro ba la sogs pa yan lag bdun pa lan gsum brjod do //	242a	Having made offerings with the flowers and so forth that are consecrated with that mantra, one should recite the seven branches of worship, such as going for refuge, three times.
['BO_T02_D1252:242a-9']	de nas phyag byas te gtor ma phul la /	de nas phyag byas te gtor ma phul la /	242a	Then, having made prostrations, one should offer the bali.
['BO_T02_D1252:242a-10']	aom badzra mu: zhes bya bas gshegs su gsol lo //	aom badzra mu: zhes bya bas gshegs su gsol lo //	242a	With Oṃ vajra muḥ, one should request the departure.
['BO_T02_D1252:242a-11']	de nas byams pa la sogs pa tshad med pa bzhi cung zad bsgoms nas /	de nas byams pa la sogs pa tshad med pa bzhi cung zad bsgoms nas /	242a	Then, having meditated for a while on the four immeasurables, such as love,
['BO_T02_D1252:242a-12', 'BO_T02_D1252:242a-13']	chos thams cad blos dmigs te /🔽so sor brtags nas rang bzhin med cing /	chos thams cad blos dmigs te / so sor brtags nas rang bzhin med cing /	242a	one should mentally observe all phenomena.🔽Having analyzed them, one should meditate on their lack of inherent existence and
['BO_T02_D1252:242a-14']	'od gsal bar bsgoms la /	'od gsal bar bsgoms la /	242a	their clarity.
['BO_T02_D1252:242a-15']	aom sh'u nya t'a dzny'a na badzra sv'a bh'a ba a'a tma ko&amp; ham /	aom sh'u nya t'a dzny'a na badzra sv'a bh'a ba a'a tma ko&amp; ham /	242a	With Oṃ śūnyatā jñāna vajra svabhāva ātmako ’haṃ,
['BO_T02_D1252:242a-16']	zhes bya bas byin gyis brlab bo //	zhes bya bas byin gyis brlab bo //	242a	one should bless oneself.
