segmentnr	original	analyzed	folio	translated
['BO_T02_D1795:66a-28']	thams cad bdag nyid gnas dbang phyug / bde ba dam pas de kho na //	thams cad bdag nyid gnas dbang phyug / bde ba dam pas de kho na //	66a	the supreme bliss, is just that.
['BO_T02_D1795:66a-29']	dga' ba rtogs phyir rnam sangs rgyas//	dga' ba rtogs phyir rnam sangs rgyas//	66a	Because of the realization of joy, there is complete buddhahood.
['BO_T02_D1795:66a-30']	zhes gsungs so //	zhes gsungs so //	66a	Thus it is said.
['BO_T02_D1795:66a-31']	de bzhin du phyag rgya chen po thig le'i le'u brgyad pa las /	de bzhin du phyag rgya chen po thig le'i le'u brgyad pa las /	66a	Similarly, in the Eight Chapters on the Drop of the Great Seal, it states:
['BO_T02_D1795:66a-32']	de nas gzhan yang bshad kyis nyon //	de nas gzhan yang bshad kyis nyon //	66a	Now listen as I explain further:
['BO_T02_D1795:66a-33']	rigs ni rigs lnga'i bdag nyid can //	rigs ni rigs lnga'i bdag nyid can //	66a	The family is the nature of the five families.
['BO_T02_D1795:66a-34']	rigs ni mthong ba zhes byar brjod //	rigs ni mthong ba zhes byar brjod //	66a	The family is called “the seer.”
['BO_T02_D1795:66a-35']	thod pa ka sogs nyid du 'dod //	thod pa ka sogs nyid du 'dod //	66a	The skull is considered to be “ka” and so forth.
['BO_T02_D1795:66a-36']	ka sogs 'dir ni rtsa bar shes //	ka sogs 'dir ni rtsa bar shes //	66a	Here, “ka” and so forth are known to be the root.
['BO_T02_D1795:66a-37']	rtsa ba rnam pa lngar ni 'dod //	rtsa ba rnam pa lngar ni 'dod //	66a	The root is considered to be of five types.
['BO_T02_D1795:66b-0', 'BO_T02_D1795:66b-1']	lnga yi @66b bdag nyid de bzhin gshegs //🔽phung po lnga yi rang bzhin skyes //	lnga yi @66b bdag nyid de bzhin gshegs // phung po lnga yi rang bzhin skyes //	66b	The nature of the five is the tathagata.🔽The nature of the five aggregates is produced.
['BO_T02_D1795:66b-2']	'byung ba lnga yi ngo bor grags //	'byung ba lnga yi ngo bor grags //	66b	The essence of the five elements is renowned.🔽The supreme nature of the five wisdoms is Brahma, Vishnu, Rudra,
['BO_T02_D1795:66b-3']	ye shes lnga yi bdag nyid mchog / tshangs pa khyab 'jug drag po dang // dbang phyug dang ni rtag zhi ba //	ye shes lnga yi bdag nyid mchog / tshangs pa khyab 'jug drag po dang // dbang phyug dang ni rtag zhi ba //	66b	Ishvara, and Shiva.
['BO_T02_D1795:66b-4']	dngos su 'di rnams skyed byed de //	dngos su 'di rnams skyed byed de //	66b	These are the actual producers.
['BO_T02_D1795:66b-5']	thod pa gang zhig de lnga 'dod //	thod pa gang zhig de lnga 'dod //	66b	The skull is considered to be these five.
['BO_T02_D1795:66b-6']	kun la khyab pa'i stong pa che //	kun la khyab pa'i stong pa che //	66b	The great emptiness that pervades all
['BO_T02_D1795:66b-7']	gcig pu ma skyes mi 'pho ba //	gcig pu ma skyes mi 'pho ba //	66b	Not born, not transmigrating,
['BO_T02_D1795:66b-8']	thod pa zhes bya 'od kyi gzugs //	thod pa zhes bya 'od kyi gzugs //	66b	the skull is the form of light.
['BO_T02_D1795:66b-9']	thams cad rdo rje 'chang bdag nyid //	thams cad rdo rje 'chang bdag nyid //	66b	All are the nature of Vajradhara.
['BO_T02_D1795:66b-10']	gang du snying rje btung ba ste //	gang du snying rje btung ba ste //	66b	Where there is the drink of compassion,
['BO_T02_D1795:66b-11']	dam tshig nyid kyang skyong ba dang // dan 'gro rnams las rgal ba yi //	dam tshig nyid kyang skyong ba dang // dan 'gro rnams las rgal ba yi //	66b	and also the protection of the commitments,
['BO_T02_D1795:66b-12']	thod pa de ni rab tu bsngags //	thod pa de ni rab tu bsngags //	66b	the skull is praised as🔽the crossing over of transmigrators.
['BO_T02_D1795:66b-13']	sogs pa'i sgras ni lhan cig skyes//	sogs pa'i sgras ni lhan cig skyes//	66b	The word “etc.” includes the innate.
['BO_T02_D1795:66b-14']	ka ni gang du'ang mi gnas te //	ka ni gang du'ang mi gnas te //	66b	Ka does not abide anywhere.
['BO_T02_D1795:66b-15']	de nyid rdo rje'i ngo bo yis //	de nyid rdo rje'i ngo bo yis //	66b	By the nature of that very vajra,
['BO_T02_D1795:66b-16']	chos kyi 'khor lo nyid du gnas //	chos kyi 'khor lo nyid du gnas //	66b	it abides in the dharmacakra.
['BO_T02_D1795:66b-17']	mgrin pa'i 'khor lo rtag zhi ba //	mgrin pa'i 'khor lo rtag zhi ba //	66b	The wheel of the throat is always peaceful.
['BO_T02_D1795:66b-18']	spyi bor de yi bdag po gnas //	spyi bor de yi bdag po gnas //	66b	The lord of that abides in the head.
['BO_T02_D1795:66b-19']	drag po lte ba'i 'khor lor gnas //	drag po lte ba'i 'khor lor gnas //	66b	Rudra abides in the navel chakra.
['BO_T02_D1795:66b-20']	de yi 'og tu tshangs pa gnas //	de yi 'og tu tshangs pa gnas //	66b	Below that, Brahmā abides.
['BO_T02_D1795:66b-21']	khyab 'jug rlung gi 'khor lor gnas //	khyab 'jug rlung gi 'khor lor gnas //	66b	Viṣṇu abides in the wind chakra.
['BO_T02_D1795:66b-22', 'BO_T02_D1795:66b-23']	me sogs rnams la zhugs pa'i phyir //🔽bdag ni 'khor lo thams cad la //	me sogs rnams la zhugs pa'i phyir // bdag ni 'khor lo thams cad la //	66b	Because of entering fire and so on,🔽I am the lord
['BO_T02_D1795:66b-24']	bdag po yi ni rnam par gnas //	bdag po yi ni rnam par gnas //	66b	who abides in all the chakras.
['BO_T02_D1795:66b-25']	stong pa chen po'i ngo bor grags //	stong pa chen po'i ngo bor grags //	66b	I am renowned as the essence of the great emptiness.
