segmentnr	original	analyzed	folio	translated
['BO_T02_D1641:268b-0']	@268b # // s'atstsha gdab pa'i man ngag la dang po 'jim pa byas nas mdun du bzhag ste /	@268b # // s'atstsha gdab pa'i man ngag la dang po 'jim pa byas nas mdun du bzhag ste /	268b	The esoteric instruction for casting the sācchas: First, having made the clay, place it in front.
['BO_T02_D1641:268b-1']	rang nyid lhag pa'i lhar bsams la /	rang nyid lhag pa'i lhar bsams la /	268b	Imagine oneself as the excellent deity.
['BO_T02_D1641:268b-2']	tshad med pa bzhi bsgom par bya'o //	tshad med pa bzhi bsgom par bya'o //	268b	One should meditate on the four immeasurables.
['BO_T02_D1641:268b-3']	de nas chos nyid rnam par dag pa'i sngags kyis 'jim pa mi dmigs par bsgoms la /	de nas chos nyid rnam par dag pa'i sngags kyis 'jim pa mi dmigs par bsgoms la /	268b	Then, meditate that the clay is not perceived by the mantra of pure reality.
['BO_T02_D1641:268b-4']	cho ga gsum gyis he ru ka yab yum gyi skur bskyed do //	cho ga gsum gyis he ru ka yab yum gyi skur bskyed do //	268b	Generate the form of Heruka with consort by the three rites.
['BO_T02_D1641:268b-5']	de nas snying ga'i hr'i:'am h'um gi 'od zer gyis sangs rgyas dang byang chub sems dpa' thams cad bkug la //	de nas snying ga'i hr'i:'am h'um gi 'od zer gyis sangs rgyas dang byang chub sems dpa' thams cad bkug la //	268b	Then, by the light rays of hriḥ or hūṃ at the heart, summon all buddhas and bodhisattvas.
['BO_T02_D1641:268b-6']	he ru ka yab yum la bstim par bya /	he ru ka yab yum la bstim par bya /	268b	They dissolve into the Heruka with consort.
['BO_T02_D1641:268b-7']	de nas yab yum snyoms par zhugs pa las 'od du zhu ste /	de nas yab yum snyoms par zhugs pa las 'od du zhu ste /	268b	Then, the father and mother enter into union and melt into light.
['BO_T02_D1641:268b-8']	byang chub kyi sems su gnas pa las he ru ka'i snying po nyi shu rtsa gcig gis byin gyis brlabs te /	byang chub kyi sems su gnas pa las he ru ka'i snying po nyi shu rtsa gcig gis byin gyis brlabs te /	268b	The bodhicitta remains, blessed by the essence of Heruka twenty-one times.
['BO_T02_D1641:268b-9', 'BO_T02_D1641:269a-0']	yang de nyid kyis gdab par bya'o //🔽s'atstsha re re yang he @269a * //	yang de nyid kyis gdab par bya'o // s'atstsha re re yang he @269a * //	268b	Again, cast with that.
['BO_T02_D1641:269a-1']	ru ka re re bsams la /	ru ka re re bsams la /	269a	Also, imagine each sācchas is a Heruka.
['BO_T02_D1641:269a-2']	de re re las he ru ka mang po spro ba dang / bsdu ba byas pa las /	de re re las he ru ka mang po spro ba dang / bsdu ba byas pa las /	269a	From each of those, many Herukas emanate and reabsorb.
['BO_T02_D1641:269a-3']	bdag dang gzhan gyi don rdzogs par bsam mo //	bdag dang gzhan gyi don rdzogs par bsam mo //	269a	Think that the aims of self and other are accomplished.
['BO_T02_D1641:269a-4']	de nas rten 'brel gyi sngags kyis mjug bsdu'o//	de nas rten 'brel gyi sngags kyis mjug bsdu'o//	269a	Then, conclude with the mantra of dependent origination.
