segmentnr	original	analyzed	folio	translated
['BO_T02_D1234:67b-0']	@67b # // rgya gar skad du /	@67b # // rgya gar skad du /	67b	In Sanskrit:
['BO_T02_D1234:67b-1']	bhikshu britti n'a ma /	bhikshu britti n'a ma /	67b	Bhikṣubhṛtti-nāma
['BO_T02_D1234:67b-2']	bod skad du /	bod skad du /	67b	In Tibetan:
['BO_T02_D1234:67b-3']	slong mo'i 'grel pa zhes bya ba /	slong mo'i 'grel pa zhes bya ba /	67b	The Commentary on Begging
['BO_T02_D1234:68a-0']	@68a * // 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	@68a * // 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	68a	Homage to youthful Mañjuśrī.
['BO_T02_D1234:68a-1']	dpal ldan 'khrul 'khor sngags kyi don //	dpal ldan 'khrul 'khor sngags kyi don //	68a	The glorious one, the meaning of the mantra of the machine,
['BO_T02_D1234:68a-2']	rig pa nges par 'byung ba'i bdag //	rig pa nges par 'byung ba'i bdag //	68a	The self-arisen one of knowledge,
['BO_T02_D1234:68a-3']	rtog pa'i dra ba sreg pa yi //	rtog pa'i dra ba sreg pa yi //	68a	The one who burns the net of concepts,
['BO_T02_D1234:68a-4']	'jam dbyangs dpal la phyag 'tshal lo //	'jam dbyangs dpal la phyag 'tshal lo //	68a	Homage to glorious Mañjughoṣa.
['BO_T02_D1234:68a-5']	bla ma dam pa'i zhabs chu skyes//	bla ma dam pa'i zhabs chu skyes//	68a	The lotus feet of the sublime guru
['BO_T02_D1234:68a-6']	lo drug rtog pa med par bsten //	lo drug rtog pa med par bsten //	68a	I served for six years without concepts.
['BO_T02_D1234:68a-7']	de yi ge sar mchog gi rdul //	de yi ge sar mchog gi rdul //	68a	From his supreme pollen
['BO_T02_D1234:68a-8']	legs par sbyar byas slong mo che //	legs par sbyar byas slong mo che //	68a	I properly composed this great begging.
['BO_T02_D1234:68a-9']	de nas nga rgyal che dor nas //	de nas nga rgyal che dor nas //	68a	Then, casting off great pride,
['BO_T02_D1234:68a-10', 'BO_T02_D1234:68a-11']	lam bral nam mkha'i gnas sdug tu //🔽brtse ba'i sbyor nyid rtag tu ni //	lam bral nam mkha'i gnas sdug tu // brtse ba'i sbyor nyid rtag tu ni //	68a	In a secluded and beautiful place in the sky,🔽With the union of compassion,
['BO_T02_D1234:68a-12']	nges par slong mo rtag tu bsten //	nges par slong mo rtag tu bsten //	68a	I always definitely relied on begging.
['BO_T02_D1234:68a-13']	bla ma dang por bsnyen bkur nas ;	bla ma dang por bsnyen bkur nas ;	68a	First serving the guru,
['BO_T02_D1234:68a-14']	/ rang 'dod sgrub thabs rtsom zhing dbye //	/ rang 'dod sgrub thabs rtsom zhing dbye //	68a	Composing the means of accomplishing one's own desires,
['BO_T02_D1234:68a-15']	thos bsam sgom pa'i rnal 'byor pa //	thos bsam sgom pa'i rnal 'byor pa //	68a	The yogi of listening, contemplating, and meditating,
