segmentnr	original	analyzed	folio	translated
['BO_T02_D3550:185a-0']	@185a # // rgya gar skad du /	@185a # // rgya gar skad du /	185a	In Sanskrit:
['BO_T02_D3550:185a-1']	pradzny'a p'a ra mi t'a s'a dha nam /	pradzny'a p'a ra mi t'a s'a dha nam /	185a	Prajñāpāramitā Sādhana
['BO_T02_D3550:185a-2']	bod skad du /	bod skad du /	185a	In Tibetan:
['BO_T02_D3550:185a-3']	shes rab kyi pha rol tu phyin pa'i sgrub thabs /	shes rab kyi pha rol tu phyin pa'i sgrub thabs /	185a	The Means of Attaining the Perfection of Wisdom
['BO_T02_D3550:185a-4']	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	185a	Homage to the Blessed Lady Perfection of Wisdom!
['BO_T02_D3550:185a-5']	shes rab pha rol phyin gnyis med //	shes rab pha rol phyin gnyis med //	185a	The perfection of wisdom is non-dual,
['BO_T02_D3550:185a-6']	ye shes de ni de bzhin gshegs //	ye shes de ni de bzhin gshegs //	185a	That wisdom is the Tathāgata.
['BO_T02_D3550:185a-7']	bsgrub bya'i don de sbyar ba yis //	bsgrub bya'i don de sbyar ba yis //	185a	By applying that to the object of attainment,
['BO_T02_D3550:185a-8']	gzhung lam dag la de yi sgra //	gzhung lam dag la de yi sgra //	185a	In the scriptures, that is its name.
['BO_T02_D3550:185a-9']	byang chub sa bon bla na med //	byang chub sa bon bla na med //	185a	The unsurpassed seed of enlightenment,
['BO_T02_D3550:185a-10']	shes rab pha rol phyin btud nas //	shes rab pha rol phyin btud nas //	185a	Having bowed to the perfection of wisdom,
['BO_T02_D3550:185a-11']	gnyis med ye shes bsgrub pa'i phyir //	gnyis med ye shes bsgrub pa'i phyir //	185a	For the sake of accomplishing non-dual wisdom,
['BO_T02_D3550:185a-12']	de yi sgrub thabs bri bar bya //	de yi sgrub thabs bri bar bya //	185a	I will write its means of attainment.
['BO_T02_D3550:185a-13']	dang po re zhig sngags pas mnyam par gzhag par gyur pas /	dang po re zhig sngags pas mnyam par gzhag par gyur pas /	185a	First, the mantra practitioner, having become equipoised,
['BO_T02_D3550:185a-14']	shes rab kyi pha rol tu phyin ma'i sgrub pa yid la byas te /	shes rab kyi pha rol tu phyin ma'i sgrub pa yid la byas te /	185a	Should bring to mind the practice of the Perfection of Wisdom.
['BO_T02_D3550:185a-15']	tsandan gyi mandal byas nas da'i yan lag ngo bo nyid med pa'i rang bzhin gyis de la dbus su mi bskyod pa bltas nas me tog dbul bar bya'o //	tsandan gyi mandal byas nas da'i yan lag ngo bo nyid med pa'i rang bzhin gyis de la dbus su mi bskyod pa bltas nas me tog dbul bar bya'o //	185a	Having made a maṇḍala of sandalwood, one should offer flowers to that [buddha] in the center, looking at Akṣobhya, with the nature of the limbs being essenceless.
['BO_T02_D3550:185a-16']	sngags 'dis so //	sngags 'dis so //	185a	With this mantra:
['BO_T02_D3550:185a-17']	aom na mo aaksho bhya h'um aom badzra pushpe h'um sv'a h'a /	aom na mo aaksho bhya h'um aom badzra pushpe h'um sv'a h'a /	185a	Oṃ namo’kṣobhyāya hūṃ. Oṃ vajra puṣpe hūṃ svāhā.
['BO_T02_D3550:185a-18']	de bzhin du aa ksho bhya dh'um zhes pa'i sa bon gyi yi ge brjod par bya'o //	de bzhin du aa ksho bhya dh'um zhes pa'i sa bon gyi yi ge brjod par bya'o //	185a	In the same way, one should say the seed syllable of Akṣobhya, dhuṃ.
['BO_T02_D3550:185a-19', 'BO_T02_D3550:185a-20']	gzhan rnams kyang ngo //🔽aom badzra dh'u pe h'um sv'a h'a /	gzhan rnams kyang ngo // aom badzra dh'u pe h'um sv'a h'a /	185a	And the others:🔽Oṃ vajra dhūpe hūṃ svāhā.
['BO_T02_D3550:185a-21', 'BO_T02_D3550:185a-22']	aom badzra gandhe h'um sv'a h'a /🔽aom badzra d'i pe h'um sv'a h'a /	aom badzra gandhe h'um sv'a h'a / aom badzra d'i pe h'um sv'a h'a /	185a	Oṃ vajra gandhe hūṃ svāhā.🔽Oṃ vajra dīpe hūṃ svāhā.
['BO_T02_D3550:185a-23']	aom badzra ne bi dhye h'um sv'a h'a /	aom badzra ne bi dhye h'um sv'a h'a /	185a	Oṃ vajra naividye hūṃ svāhā.
['BO_T02_D3550:185b-0']	zhes pas @185b thams cad dbul bar bya'o //	zhes pas @185b thams cad dbul bar bya'o //	185b	With these, one should offer everything.
['BO_T02_D3550:185b-1']	de'i mdun du aom na mo bee ro tsa n'a ya aom /	de'i mdun du aom na mo bee ro tsa n'a ya aom /	185b	In front of that [buddha], oṃ namo vairocanāya oṃ.
['BO_T02_D3550:185b-2']	aom badzra pushpe h'um sv'a h'a /	aom badzra pushpe h'um sv'a h'a /	185b	Oṃ vajra puṣpe hūṃ svāhā.
['BO_T02_D3550:185b-3']	zhes so // de bzhin du g-yas phyogs su aom na mo ratna sambha b'a ya tr'am /	zhes so // de bzhin du g-yas phyogs su aom na mo ratna sambha b'a ya tr'am /	185b	In the same way, to the right, oṃ namo ratnasaṃbhavāya taṃ.
['BO_T02_D3550:185b-4']	aom badzra pushpe h'um sv'a h'a /	aom badzra pushpe h'um sv'a h'a /	185b	Oṃ vajra puṣpe hūṃ svāhā.
['BO_T02_D3550:185b-5']	de bzhin du rgyab tu /	de bzhin du rgyab tu /	185b	Likewise, in the back,
