segmentnr	original	analyzed	folio	translated
['BO_T02_D2704:73a-0']	@73a # // rgya gar skad du /	@73a # // rgya gar skad du /	73a	In Sanskrit:
['BO_T02_D2704:73a-1']	manydzu shr'i bhatta r'a ka s'a dha nam pradzny'a tsakra /	manydzu shr'i bhatta r'a ka s'a dha nam pradzny'a tsakra /	73a	Mañjuśrī Bhāṣitāraka Sādhana Prajñācakra
['BO_T02_D2704:73a-2']	bod skad du /	bod skad du /	73a	In Tibetan:
['BO_T02_D2704:73a-3']	rje btsun 'jam dpal shes rab 'khor lo'i sgrub thabs /	rje btsun 'jam dpal shes rab 'khor lo'i sgrub thabs /	73a	The Practice of Venerable Mañjuśrī Prajñācakra
['BO_T02_D2704:73a-4']	'phags pa 'jam pa'i dbyangs la phyag 'tshal lo //	'phags pa 'jam pa'i dbyangs la phyag 'tshal lo //	73a	Homage to the noble Mañjughoṣa.
['BO_T02_D2704:73b-0']	gang mthus snying gi ma rig mun sel shes rab @73b snang ba kun bskyed mdzad //	gang mthus snying gi ma rig mun sel shes rab @73b snang ba kun bskyed mdzad //	73b	By whose power, the darkness of ignorance in the heart is dispelled, and the light of wisdom is generated in all ways,
['BO_T02_D2704:73b-1']	sna tshogs bstan bcos rig pa dang ni gsang sngags phan pa rnams sbyin pa //	sna tshogs bstan bcos rig pa dang ni gsang sngags phan pa rnams sbyin pa //	73b	Granting the knowledge of various treatises and the benefits of secret mantra,
['BO_T02_D2704:73b-2']	'dod dgu'i gter gcig gzhon nu yid 'od zur phud lnga dang ldan pa gang //	'dod dgu'i gter gcig gzhon nu yid 'od zur phud lnga dang ldan pa gang //	73b	The sole treasure of all desires, the youthful Mañjuśrī with five locks of hair,
['BO_T02_D2704:73b-3']	'jam dbyangs mgon la gus pas btud de de bsten man ngag bri bar bya //	'jam dbyangs mgon la gus pas btud de de bsten man ngag bri bar bya //	73b	I bow with devotion to the protector Mañjughoṣa and write these instructions on relying on him.
['BO_T02_D2704:73b-4']	sngags pas rjes su mthun pa'i gnas //	sngags pas rjes su mthun pa'i gnas //	73b	The mantra practitioner, in a suitable place,
['BO_T02_D2704:73b-5']	byi dor byug pa bzang byas la //	byi dor byug pa bzang byas la //	73b	Having swept and made it fragrant,
['BO_T02_D2704:73b-6']	khyad par skyabs rten sems bskyed nas //	khyad par skyabs rten sems bskyed nas //	73b	In particular, having taken refuge and generated bodhicitta,
['BO_T02_D2704:73b-7']	gzhon nu shes rab 'khor lo bsgom //	gzhon nu shes rab 'khor lo bsgom //	73b	Meditate on the youthful Prajñācakra.
['BO_T02_D2704:73b-8']	snying dbus bu gar ri bong 'dzin //	snying dbus bu gar ri bong 'dzin //	73b	In the center of the heart, in a cavity,
['BO_T02_D2704:73b-9']	ye shes sa bon dh'i: yig 'od //	ye shes sa bon dh'i: yig 'od //	73b	The wisdom seed syllable DHĪḤ radiates light.
['BO_T02_D2704:73b-10']	skar mdog rnam par gsal bar blta //	skar mdog rnam par gsal bar blta //	73b	And the stars are clearly seen.
['BO_T02_D2704:73b-11']	de las tshogs rten dkyil 'khor dgug /	de las tshogs rten dkyil 'khor dgug /	73b	From that, the assembly is invited into the mandala.
['BO_T02_D2704:73b-12']	dngos dang yid las byung dang gzhan //	dngos dang yid las byung dang gzhan //	73b	The real, the mentally produced, and others
['BO_T02_D2704:73b-13']	yang dag ye shes mchod pas mchod //	yang dag ye shes mchod pas mchod //	73b	Are worshipped with the offerings of pure wisdom.🔽Prostrations, the removal of evil,
['BO_T02_D2704:73b-14']	phyag 'tshal ba dang sdig sel dang // bsod nams phung po gzhan yang ngo //	phyag 'tshal ba dang sdig sel dang // bsod nams phung po gzhan yang ngo //	73b	And the accumulation of merit are also others.🔽With love, compassion, joy,
['BO_T02_D2704:73b-15']	byams dang snying rje dga' ba dang // btang snyoms tshangs pa'i gnas bzhi yis //	byams dang snying rje dga' ba dang // btang snyoms tshangs pa'i gnas bzhi yis //	73b	And equanimity, the four divine abodes,
