segmentnr	original	analyzed	folio	translated
['BO_T02_D2030:118a-0']	@118a # // rgya gar skad du /	@118a # // rgya gar skad du /	118a	In Sanskrit:
['BO_T02_D2030:118a-1']	rakta ya m'a ri ba lim bi dhi:/	rakta ya m'a ri ba lim bi dhi:/	118a	Raktayamarimandalavidhi
['BO_T02_D2030:118a-2']	bod skad du /	bod skad du /	118a	In Tibetan:🔽The ritual of the torma of Red Yamantaka
['BO_T02_D2030:118a-3']	gshin rje gshed dmar po'i gtor ma'i cho ga / dpal gshin rje gshed dmar po la phyag 'tshal lo //	gshin rje gshed dmar po'i gtor ma'i cho ga / dpal gshin rje gshed dmar po la phyag 'tshal lo //	118a	Homage to glorious Red Yamantaka.
['BO_T02_D2030:118a-4']	de la slob dpon rnal 'byor bzhi dang ldan pas mdun du gtor ma shing rta'i steng bkang ba'i snod rnams sam /	de la slob dpon rnal 'byor bzhi dang ldan pas mdun du gtor ma shing rta'i steng bkang ba'i snod rnams sam /	118a	There, the master endowed with the four yogas should arrange in front of him the vessels filled with the torma on a chariot,
['BO_T02_D2030:118a-5']	tha na bza' ba tsam dang bcas pa'i chu khyor ba gsum bshams la /	tha na bza' ba tsam dang bcas pa'i chu khyor ba gsum bshams la /	118a	or at least three handfuls of water together with food.
['BO_T02_D2030:118a-6']	de nas khro bo phyag na lcags kyu dang zhags pa bsnams pa spros pas phyogs skyong rnams kyi snying gnas lcags kyus phug cing ske nas zhags pas bcings nas 'gugs par bsam par bya'o //	de nas khro bo phyag na lcags kyu dang zhags pa bsnams pa spros pas phyogs skyong rnams kyi snying gnas lcags kyus phug cing ske nas zhags pas bcings nas 'gugs par bsam par bya'o //	118a	Then, by emanating wrathful beings holding hooks and lassos, one should imagine that they pierce the hearts of the directional guardians with hooks, bind their necks with lassos, and summon them.
['BO_T02_D2030:118a-7']	de la aom hr'i: shtri: wi kri t'a na na h'um h'um phat phat dushta aindra /	de la aom hr'i: shtri: wi kri t'a na na h'um h'um phat phat dushta aindra /	118a	For that, [recite] Oṃ hrīḥ ṣṭṛīḥ vikṛtānana hūṃ hūṃ phaṭ phaṭ duṣṭa indra
['BO_T02_D2030:118a-8']	sa pa ri b'a ra a'a karsha ya dza:sv'a h'a /	sa pa ri b'a ra a'a karsha ya dza:sv'a h'a /	118a	saparivāra ākarṣaya jaḥ svāhā.
['BO_T02_D2030:118b-0']	zhes bya ba'i sngags 'dis dbang po spyan stong @118b dang ldan pa ser skya glang po che la 'dug pa g-yas pa dang cig shos na rdo rje dang sdigs mdzub mdzad pa bkug la shar du gzhag par bya'o //	zhes bya ba'i sngags 'dis dbang po spyan stong @118b dang ldan pa ser skya glang po che la 'dug pa g-yas pa dang cig shos na rdo rje dang sdigs mdzub mdzad pa bkug la shar du gzhag par bya'o //	118b	With this mantra, one should summon Indra, who has a thousand eyes, is yellow, sits on an elephant, and makes a vajra and a threatening gesture with his right and left [hands], and place him in the east.
