segmentnr	original	analyzed	folio	translated
['BO_T07_D4099:24a-32']	mkhas pas dam pa bsten byas la //	mkhas pas dam pa bsten byas la //	24a	The wise rely on the holy.🔽
['BO_T07_D4099:24a-33']	dge slong de'i lam rjes 'brang na //	dge slong de'i lam rjes 'brang na //	24a	The wise one who follows the path
['BO_T07_D4099:24a-34', 'BO_T07_D4099:24a-35']	sdug bsngal zad pa thob par 'gyur //🔽byis pas ji srid gson par du //	sdug bsngal zad pa thob par 'gyur // byis pas ji srid gson par du //	24a	of that monk will attain the end of suffering.🔽Even if the childish one follows the wise
['BO_T07_D4099:24a-36']	gal te mkhas pa bsten byas kyang //	gal te mkhas pa bsten byas kyang //	24a	for as long as he lives,
['BO_T07_D4099:24a-37']	de yis chos shes mi 'gyur te //	de yis chos shes mi 'gyur te //	24a	he will not understand the Dharma,
['BO_T07_D4099:24a-38']	gzar bus tshod ma'i ro bzhin no //	gzar bus tshod ma'i ro bzhin no //	24a	just as the spoon did not know the taste of the soup.🔽But the wise one who follows the wise
['BO_T07_D4099:24a-39']	shes rab ldan pas yud tsam zhig / mkhas pa nye bar bsten pas kyang //	shes rab ldan pas yud tsam zhig / mkhas pa nye bar bsten pas kyang //	24a	for just a moment
['BO_T07_D4099:24a-40']	de yis chos rnams shes 'gyur te //	de yis chos rnams shes 'gyur te //	24a	will understand the Dharma,
['BO_T07_D4099:24a-41', 'BO_T07_D4099:24a-42']	lce yis tshod ma'i ro bzhin no //🔽byis pas ji srid gson par du //	lce yis tshod ma'i ro bzhin no // byis pas ji srid gson par du //	24a	just as the tongue knows the taste of the soup.🔽Even if the childish one follows the wise
['BO_T07_D4099:24a-43', 'BO_T07_D4099:24a-44']	gal te mkhas pa bsten byas kyang //🔽de la mig ni med pa'i phyir //	gal te mkhas pa bsten byas kyang // de la mig ni med pa'i phyir //	24a	for as long as he lives,🔽he will not understand the Dharma,
['BO_T07_D4099:24a-45']	chos rnams shes par mi 'gyur ro //	chos rnams shes par mi 'gyur ro //	24a	because he lacks the eye of Dharma.🔽But the wise one who follows the wise
