segmentnr	original	analyzed	folio	translated
['BO_T02_D2504:202a-0']	@202a # // rgya gar skad du /	@202a # // rgya gar skad du /	202a	In Sanskrit:
['BO_T02_D2504:202a-1']	badzra dh'a tu ma h'a mandala de ba sarba bya basth'a na n'a ma /	badzra dh'a tu ma h'a mandala de ba sarba bya basth'a na n'a ma /	202a	Vajradhātumahāmaṇḍaladeva sarvavyavasthānanāma
['BO_T02_D2504:202a-2']	bod skad du //	bod skad du //	202a	In Tibetan:
['BO_T02_D2504:202a-3']	rdo rje dbyings kyi dkyil 'khor chen po'i lha rnams kyi rnam par gzhag pa zhes bya ba /	rdo rje dbyings kyi dkyil 'khor chen po'i lha rnams kyi rnam par gzhag pa zhes bya ba /	202a	The Arrangement of the Deities of the Great Maṇḍala of the Vajra Realm, Called All Activities
['BO_T02_D2504:202a-4', 'BO_T02_D2504:202a-5']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //🔽'dod chags zha sdang la sogs pa //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo // 'dod chags zha sdang la sogs pa //	202a	Homage to youthful Mañjuśrī.🔽The kāya filled with bliss,
['BO_T02_D2504:202a-6', 'BO_T02_D2504:202a-7']	rnam par rtog pa rnam spangs pa'i //🔽sku ni bde bas kun nas gang //	rnam par rtog pa rnam spangs pa'i // sku ni bde bas kun nas gang //	202a	free from the concepts of desire, anger, and so on,
['BO_T02_D2504:202a-8']	rdo rje 'chad chen phyag 'tshal lo //	rdo rje 'chad chen phyag 'tshal lo //	202a	homage to the great vajra holder.
['BO_T02_D2504:202a-9']	'di yi rigs kyi 'dod pa pos //	'di yi rigs kyi 'dod pa pos //	202a	Those who desire this family
['BO_T02_D2504:202a-10', 'BO_T02_D2504:202a-11']	phyag rgya chen po rtogs pa'i phyir //🔽rdor dbyings dkyil 'khor chen po yi //	phyag rgya chen po rtogs pa'i phyir // rdor dbyings dkyil 'khor chen po yi //	202a	in order to realize the great seal
['BO_T02_D2504:202a-12']	rnam par gzhag pa bdag gis bri //	rnam par gzhag pa bdag gis bri //	202a	I will write the arrangement🔽of the great maṇḍala of the vajra realm.
['BO_T02_D2504:202a-13']	de la 'dod chags la sogs pa'i dri ma ma lus pa dang bral ba nyid de /	de la 'dod chags la sogs pa'i dri ma ma lus pa dang bral ba nyid de /	202a	There, being free from all stains of desire and so on,
['BO_T02_D2504:202b-0']	de las gzhan pa'i khyad par can gyi rgyur gyur pa nyid kyis na me long lta bu'i ye shes kyi ngo bo nyid dang / dbye ba @202b ma lus pa'i rang bzhin dang bral ba nyid kyis na mnyam pa nyid kyi ye shes kyi ngo bo nyid dang /	de las gzhan pa'i khyad par can gyi rgyur gyur pa nyid kyis na me long lta bu'i ye shes kyi ngo bo nyid dang / dbye ba @202b ma lus pa'i rang bzhin dang bral ba nyid kyis na mnyam pa nyid kyi ye shes kyi ngo bo nyid dang /	202b	It is the essence of mirror-like primordial wisdom by virtue of being the cause of the special other-dependent nature. It is the essence of the primordial wisdom of equality by virtue of being free from all distinctions.
['BO_T02_D2504:202b-1']	phyin ci log ma lus pa dang bral ba'i rang bzhin nyid kyis na so sor rtog pa'i ye shes kyi ngo bo nyid dang / 'gro ba ma lus pa la phan pa skyed pa'i rgyur gyur pas bya ba grub pa'i ye shes kyi ngo bo nyid dang /	phyin ci log ma lus pa dang bral ba'i rang bzhin nyid kyis na so sor rtog pa'i ye shes kyi ngo bo nyid dang / 'gro ba ma lus pa la phan pa skyed pa'i rgyur gyur pas bya ba grub pa'i ye shes kyi ngo bo nyid dang /	202b	It is the essence of the primordial wisdom of individual discernment by virtue of being the nature free from all error. It is the essence of the primordial wisdom of successful activities by virtue of being the cause for the benefit of all beings.
['BO_T02_D2504:202b-2']	gzung ba dang 'dzin pa rnam pa gnyis dang bral bas chos kyi dbyings shin tu rnam par dag pa'i ngo bo nyid yin no //	gzung ba dang 'dzin pa rnam pa gnyis dang bral bas chos kyi dbyings shin tu rnam par dag pa'i ngo bo nyid yin no //	202b	And it is the essence of the extremely pure expanse of reality by virtue of being free from the duality of subject and object.
['BO_T02_D2504:202b-3']	de bas na me long lta bu'i ye shes la sogs pa'i bdag nyid can yang de nyid yin pas sangs rgyas thams cad kyi nga bo nyid yin no //	de bas na me long lta bu'i ye shes la sogs pa'i bdag nyid can yang de nyid yin pas sangs rgyas thams cad kyi nga bo nyid yin no //	202b	Therefore, it is the essence of all the buddhas because it is the essence of mirror-like primordial wisdom and so forth.
['BO_T02_D2504:202b-4']	de nyid ni nye bar dmigs pa rnams las ldog pa'i stong pa nyid kyi bdag nyid can yin pa'i phyir rdo rje sems ma'o //	de nyid ni nye bar dmigs pa rnams las ldog pa'i stong pa nyid kyi bdag nyid can yin pa'i phyir rdo rje sems ma'o //	202b	She is Vajrasattva because she is the nature of emptiness, which is the reversal of all that is perceived.
['BO_T02_D2504:202b-5']	mtshan ma lus pa las ldog cing mtshan ma med pa'i bdag nyid can ni rin chen sems ma'o //	mtshan ma lus pa las ldog cing mtshan ma med pa'i bdag nyid can ni rin chen sems ma'o //	202b	She is Ratnasattva because she is the nature of the signless, which is the reversal of all signs.
['BO_T02_D2504:202b-6']	log pa'i rmi lam las ldog cing smon pa med pa'i bdag nyid can yin pas na chos kyi sems ma'o //	log pa'i rmi lam las ldog cing smon pa med pa'i bdag nyid can yin pas na chos kyi sems ma'o //	202b	She is Dharmasattva because she is the nature of the wishless, which is the reversal of false dreams.
['BO_T02_D2504:202b-7']	phyin ci log gi smon par byed pa las bzlog cing mngon par 'dus pa'i bdag nyid can yin pas na las kyi sems ma'o //	phyin ci log gi smon par byed pa las bzlog cing mngon par 'dus pa'i bdag nyid can yin pas na las kyi sems ma'o //	202b	She is Karma-sattva because she is the nature of the non-accumulative, which is the reversal of the accumulation of error.
['BO_T02_D2504:202b-8']	rdo rje sems ma la sogs pa rigs kyi yum bzhi ni go rims bzhin du stong pa nyid la sogs pa rnam par thar pa'i sgo bzhi'i ngo bo nyid yin pa'i phyir ro //	rdo rje sems ma la sogs pa rigs kyi yum bzhi ni go rims bzhin du stong pa nyid la sogs pa rnam par thar pa'i sgo bzhi'i ngo bo nyid yin pa'i phyir ro //	202b	The four types of consorts of the families, beginning with Vajrasattva, are the natures of the four doors of liberation, beginning with emptiness, respectively.
['BO_T02_D2504:202b-9']	de bzhin du de nyid ni snod kyi 'jig rten gyi mthar rtog pa las ldog cing /	de bzhin du de nyid ni snod kyi 'jig rten gyi mthar rtog pa las ldog cing /	202b	In the same way, she is the nature of the reversal of the conception of the end of the world-receptacle.
['BO_T02_D2504:202b-10']	chen po stong pa nyid kyi ngo bo nyid du gyur pa byang chub kyi sems skyed pa'i rgyur gyur pas na rdo rje sems dpa'o //	chen po stong pa nyid kyi ngo bo nyid du gyur pa byang chub kyi sems skyed pa'i rgyur gyur pas na rdo rje sems dpa'o //	202b	Vajrasattva is the cause of generating the Thought of Enlightenment, which is the nature of the emptiness of the great.
['BO_T02_D2504:202b-11']	mig la sogs pa nye par dmigs pa las ldog cing nang stong ba nyid kyi ngo bo nyid du gyur pa dang / byang chub tu sems bskyed pa rnams 'gugs pa'i rgyur gyur pas rdo rje rgyal po'o //	mig la sogs pa nye par dmigs pa las ldog cing nang stong ba nyid kyi ngo bo nyid du gyur pa dang / byang chub tu sems bskyed pa rnams 'gugs pa'i rgyur gyur pas rdo rje rgyal po'o //	202b	Vajrarāja is the cause of summoning those who have generated the Thought of Enlightenment, since it turns away from the apprehension of the eyes, etc., and is the nature of the emptiness of the inner.
['BO_T02_D2504:202b-12']	gzugs la sogs pa nye bar dmigs pa las ldog pas phyi stong pa nyid kyi bdag nyid can du gyur pa dang / dgug pa rnams kyi rjes su chags pa'i rgyur gyur bas rdo rje chags pa'o //	gzugs la sogs pa nye bar dmigs pa las ldog pas phyi stong pa nyid kyi bdag nyid can du gyur pa dang / dgug pa rnams kyi rjes su chags pa'i rgyur gyur bas rdo rje chags pa'o //	202b	Vajrarāga is the cause of the passion of those who have been summoned, since it is the nature of the emptiness of the external, turning away from the apprehension of form, etc.,
['BO_T02_D2504:202b-13']	phyi nang gi skye mched dang lus dang gnas su nye bar dmigs pa las bzlog pas phyi nang stong pa nyid kyi bdag nyid can du gyur pa dang / chags par gyur pa'i sems kyi yid bde ba skyed par 'gyur pas rdo rje legs pa'o //	phyi nang gi skye mched dang lus dang gnas su nye bar dmigs pa las bzlog pas phyi nang stong pa nyid kyi bdag nyid can du gyur pa dang / chags par gyur pa'i sems kyi yid bde ba skyed par 'gyur pas rdo rje legs pa'o //	202b	Vajrasādhu is the cause of generating the mental satisfaction of the mind which has become passionate, since it is the nature of the emptiness of the external and internal, turning away from the apprehension of the external and internal sense-fields, the body, and the abode.
['BO_T02_D2504:203a-0']	mig dang gzugs la sogs pa'i bag chags kyi gnas yongs su gyur pa dag gis me long lta @203a * //	mig dang gzugs la sogs pa'i bag chags kyi gnas yongs su gyur pa dag gis me long lta @203a * //	203a	The mirror-like intuition is the essence of the four great emptinesses, etc., which are the cause of that intuition, by the transformation of the bases of the instincts of eye, form, etc.
['BO_T02_D2504:203a-1', 'BO_T02_D2504:203a-2']	bu'i ye shes de'i rgyur gyur pa chen po stong pa nyid la sogs pa bzhi'i ngo bo nyid ni rdo rje sems dpa' la sogs pa yin no //🔽stong pa nyid du nye bar dmigs pa las ldog pas stong ba nyid stong pa nyid kyi bdag nyid can du gyur pa dang / byang chub kyi sems mngon par 'phel ba rnams kyi rgyal mtshan du dbang bskur ba'i rgyur gyur bas rdo rje rin chen no //	bu'i ye shes de'i rgyur gyur pa chen po stong pa nyid la sogs pa bzhi'i ngo bo nyid ni rdo rje sems dpa' la sogs pa yin no // stong pa nyid du nye bar dmigs pa las ldog pas stong ba nyid stong pa nyid kyi bdag nyid can du gyur pa dang / byang chub kyi sems mngon par 'phel ba rnams kyi rgyal mtshan du dbang bskur ba'i rgyur gyur bas rdo rje rin chen no //	203a	The vajra-mind, etc., are the essence of the four great emptinesses, etc., which are the cause of that mirror-like intuition, by the transformation of the bases of the instincts of eye, form, etc.🔽The vajra-jewel is the cause of the consecration as the banner of those who have increased the spirit of enlightenment, by becoming the essence of the emptiness of emptiness, which turns away from the apprehension of emptiness.
['BO_T02_D2504:203a-3']	don dam par nye bar dmigs pa las ldog cing don dam pa stong pa nyid kyi bdag nyid du gyur pa dang dbang bskur ba rnyed pa rnams la mi 'jigs pa rab tu sbyin pa'i mtshan nyid can du gzi brjid kyi rgyur gyur pas rdo rje gzi brjid	don dam par nye bar dmigs pa las ldog cing don dam pa stong pa nyid kyi bdag nyid du gyur pa dang dbang bskur ba rnyed pa rnams la mi 'jigs pa rab tu sbyin pa'i mtshan nyid can du gzi brjid kyi rgyur gyur pas rdo rje gzi brjid	203a	The vajra-splendor is the cause of splendor, having the characteristic of granting fearlessness to those who have attained consecration, by becoming the essence of the emptiness of the ultimate, which turns away from the apprehension of the ultimate.
['BO_T02_D2504:203a-4']	do // 'dus byas pa'i bsod nams kyi tshogs su nye bar dmigs pa las ldog pas 'dus byas stong pa nyid kyi bdag nyid can du gyur pa dang / gzi byin thob pa rnams la byams pa'i mtshan nyid kyi rgyur gyur pas rdo rje dpal lo //	do // 'dus byas pa'i bsod nams kyi tshogs su nye bar dmigs pa las ldog pas 'dus byas stong pa nyid kyi bdag nyid can du gyur pa dang / gzi byin thob pa rnams la byams pa'i mtshan nyid kyi rgyur gyur pas rdo rje dpal lo //	203a	Since it turns away from the perception of the accumulation of conditioned merit, it becomes the nature of the emptiness of conditioned phenomena, and since it is the cause of the loving character of those who have attained majesty, it is the vajra glory.
['BO_T02_D2504:203a-5']	'dus ma byas pa'i byang chub kyi tshogs kyi nye bar dmigs pa las ldog pas 'dus ma byas stong ba nyid kyi bdag nyid can du gyur pa dang / byams pa'i rgyal mtshan bsgreng ba'i mtshan nyid rnams la chos kyi sbyin pa bla na med pa'i yid bde ba'i rgyur gyur pas na rdo rje bzhad pa'o //	'dus ma byas pa'i byang chub kyi tshogs kyi nye bar dmigs pa las ldog pas 'dus ma byas stong ba nyid kyi bdag nyid can du gyur pa dang / byams pa'i rgyal mtshan bsgreng ba'i mtshan nyid rnams la chos kyi sbyin pa bla na med pa'i yid bde ba'i rgyur gyur pas na rdo rje bzhad pa'o //	203a	Since it turns away from the perception of the accumulation of unconditioned enlightenment, it becomes the nature of the emptiness of unconditioned phenomena, and since it is the cause of the unsurpassed mental satisfaction of the gift of Dharma for those who have the character of raising the victory banner of love, it is the vajra smile.
['BO_T02_D2504:203a-6', 'BO_T02_D2504:203a-7']	nyon mongs ba can gyi yid gnas gyur ba nyid kyis mnyam pa nyid kyi ye shes de'i phyin ci log spong ba'i mnyam pa nyid kyi rkyen du gyur bas stong ba nyid la sogs pa bzhi'i ngo bo nyid ni rdo rje rin chen la sogs pa bzhi yin🔽no // sgro btags pa dang skur ba btab ba'i mthar nye bar dmigs pa las ldog pas shin tu stong pa nyid du gyur pa dang ; chos kyi sbyin pa la yid bde ba la zhugs pa rnams kyi ting nge 'dzin skyed pa'i rgyur gyur pas na rdo rje chos so //	nyon mongs ba can gyi yid gnas gyur ba nyid kyis mnyam pa nyid kyi ye shes de'i phyin ci log spong ba'i mnyam pa nyid kyi rkyen du gyur bas stong ba nyid la sogs pa bzhi'i ngo bo nyid ni rdo rje rin chen la sogs pa bzhi yin no // sgro btags pa dang skur ba btab ba'i mthar nye bar dmigs pa las ldog pas shin tu stong pa nyid du gyur pa dang ; chos kyi sbyin pa la yid bde ba la zhugs pa rnams kyi ting nge 'dzin skyed pa'i rgyur gyur pas na rdo rje chos so //	203a	The four vajras, such as the vajra gem, are the nature of the four such as emptiness, because the transformation of the afflicted mind itself is the condition for the equality of the gnosis of equality, which is the equality that abandons error.🔽The vajra Dharma is the cause for generating the meditative stabilization of those who are engaged in the mental bliss of the gift of Dharma, because it is the extreme emptiness that turns away from the observation of superimposition and deprecation.
['BO_T02_D2504:203a-8']	'khor ba dmigs pa las ldog pas thog ma dang tha ma med pa stong ba nyid can du gyur pa dang / ting nge 'dzin rdzogs pa rnams kyi de kho na nyid kyi ye shes skyed pa'i rgyur gyur pas rdo rje rnon po'o //	'khor ba dmigs pa las ldog pas thog ma dang tha ma med pa stong ba nyid can du gyur pa dang / ting nge 'dzin rdzogs pa rnams kyi de kho na nyid kyi ye shes skyed pa'i rgyur gyur pas rdo rje rnon po'o //	203a	The vajra sharpness is the cause for generating the gnosis of reality of those who have perfected meditative stabilization, because it is the emptiness that is without beginning or end, which turns away from the observation of cyclic existence.
['BO_T02_D2504:203a-9']	dge ba'i phyogs yongs su mi gtong ba'i nye bar dmigs pa las ldog pas dor ba med pa stong ba nyid kyi bdag nyid can du gyur pa dang / chos kyi 'khor lor zhugs pa de rnams gdul bya'i skye bo rnams kyi ngor chos ston du 'jug pa'i rgyur gyur pas rdo rje smra ba'o //	dge ba'i phyogs yongs su mi gtong ba'i nye bar dmigs pa las ldog pas dor ba med pa stong ba nyid kyi bdag nyid can du gyur pa dang / chos kyi 'khor lor zhugs pa de rnams gdul bya'i skye bo rnams kyi ngor chos ston du 'jug pa'i rgyur gyur pas rdo rje smra ba'o //	203a	The nature of the emptiness of non-rejection is that they do not turn away from the objective reference of not giving up the side of virtue.
['BO_T02_D2504:203b-0', 'BO_T02_D2504:203b-1']	yid kyi rnam par shes pa @203b gnas gyur pa'i ngo bo nyid kyis so sor rtog pa'i ye shes ji skad du bshad pa'i phyin ci log las rnam par dben pa'i ngo bo nyid kyi de'i 'khor du gyur pas shin tu stong pa nyid la sogs pa bzhi'i🔽ngo bo nyid du gyur pa ni rdo rje chos la sogs pa nyid do //	yid kyi rnam par shes pa @203b gnas gyur pa'i ngo bo nyid kyis so sor rtog pa'i ye shes ji skad du bshad pa'i phyin ci log las rnam par dben pa'i ngo bo nyid kyi de'i 'khor du gyur pas shin tu stong pa nyid la sogs pa bzhi'i🔽ngo bo nyid du gyur pa ni rdo rje chos la sogs pa nyid do //	203b	The nature of the emptiness of non-rejection is that they do not turn
