segmentnr	original	analyzed	folio	translated
['BO_T11_D4266:132a-14']	srin po'i tshig tu 'gyur yin na //	srin po'i tshig tu 'gyur yin na //	132a	Would be the language of the rākṣasas.
['BO_T11_D4266:132a-15']	de mtshan nyid kun yod pa'i phyir //	de mtshan nyid kun yod pa'i phyir //	132a	Because all the characteristics of that are present,
['BO_T11_D4266:132a-16', 'BO_T11_D4266:132a-17']	de nyid sangs rgyas yin zad mod //🔽gang phyir ming gzhan brtags pa yis //	de nyid sangs rgyas yin zad mod // gang phyir ming gzhan brtags pa yis //	132a	It is certainly just that which is the Buddha.🔽Because the nature of a thing does not change
['BO_T11_D4266:132a-18']	dngos po'i ngo bo ldog 'gyur min //	dngos po'i ngo bo ldog 'gyur min //	132a	By being designated with another name.
['BO_T11_D4266:132a-19']	khyad par can la dman pa'i ming //	khyad par can la dman pa'i ming //	132a	If you call something special “inferior,”
['BO_T11_D4266:132a-20']	byed na khyed rang smad byar 'gyur //	byed na khyed rang smad byar 'gyur //	132a	You yourself will be disparaged.🔽Sexual misconduct, killing living beings, and so on,
['BO_T11_D4266:132a-21']	'dod pa log par g-yem pa dang // srog chags 'tshe sogs mtshan nyid can //	'dod pa log par g-yem pa dang // srog chags 'tshe sogs mtshan nyid can //	132a	Which have characteristics
['BO_T11_D4266:132a-22']	goms dang de yi bya ba ni //	goms dang de yi bya ba ni //	132a	That are well known to everyone,
['BO_T11_D4266:132a-23', 'BO_T11_D4266:132a-24']	tshig gang zhig gis gsal bar byas //🔽de nyid sbyang po sha za sogs //	tshig gang zhig gis gsal bar byas // de nyid sbyang po sha za sogs //	132a	What words could clarify them?
['BO_T11_D4266:132a-25', 'BO_T11_D4266:132a-26']	smras pa zhes ni dogs par 'gyur //🔽de'i spyod mngon par chags rnams la //	smras pa zhes ni dogs par 'gyur // de'i spyod mngon par chags rnams la //	132a	It is feared that they would be said🔽To be like the flesh of one’s own son.
['BO_T11_D4266:132a-27', 'BO_T11_D4266:132a-28']	de 'dra'i tshig ni srid pa yin //🔽'gal bcas gtsang mi gtsang sogs kyi //	de 'dra'i tshig ni srid pa yin // 'gal bcas gtsang mi gtsang sogs kyi //	132a	Such words are possible🔽For those who are attached to their conduct.🔽The nature of things that are mutually exclusive,
['BO_T11_D4266:132a-29']	rang bzhin rnams ni cig car du //	rang bzhin rnams ni cig car du //	132a	Such as pure and impure,🔽Is seen to be simultaneously understood
['BO_T11_D4266:132a-30']	blo gcig gis ni rtogs par mthong //	blo gcig gis ni rtogs par mthong //	132a	By a single mind.
['BO_T11_D4266:132a-31', 'BO_T11_D4266:132a-32']	de dag blo dang 'gal ba min //🔽phan tshun spangs te gnas pa yi //	de dag blo dang 'gal ba min //🔽phan tshun spangs te gnas pa yi //	132a	Those are not contradictory to the mind.
['BO_T11_D4266:132a-33', 'BO_T11_D4266:132a-34']	mtshan nyid can nam yang na ni //🔽gcig la lhan cig mi gnas pa'i //	mtshan nyid can nam yang na ni // gcig la lhan cig mi gnas pa'i //	132a	Nor can they be characterized as such.🔽They do not exist in things
['BO_T11_D4266:132a-35']	'gal ba de dag la yod min //	'gal ba de dag la yod min //	132a	That are mutually exclusive and do not coexist.
['BO_T11_D4266:132a-36']	shes pa gcig la snang ba nyid //	shes pa gcig la snang ba nyid //	132a	The fact that they appear to a single cognition
['BO_T11_D4266:132a-37']	de dag la ni 'gal ba min //	de dag la ni 'gal ba min //	132a	Does not make them mutually exclusive.
['BO_T11_D4266:132a-38']	gtsang dang mi gtsang la sogs dang // sbrul dang rma bya la sogs ni //	gtsang dang mi gtsang la sogs dang // sbrul dang rma bya la sogs ni //	132a	Pure and impure things, snakes and ropes,
['BO_T11_D4266:132a-39']	mig la cig car snang ba'i phyir //	mig la cig car snang ba'i phyir //	132a	And so forth appear simultaneously to the eye.
['BO_T11_D4266:132a-40']	bde dang sdug bsngal sogs dbye bas //	bde dang sdug bsngal sogs dbye bas //	132a	But they are distinguished as pleasant and painful,🔽And so forth, because they are not uncaused,
['BO_T11_D4266:132a-41', 'BO_T11_D4266:132a-42']	rgyu med nye bar gnas med pas //🔽de shes bya ste 'gal bas min //	rgyu med nye bar gnas med pas // de shes bya ste 'gal bas min //	132a	And because they are not present without a basis.🔽They are not mutually exclusive, like blue and yellow,
['BO_T11_D4266:132a-43', 'BO_T11_D4266:132a-44']	sngo dang ser dang dkar sogs bzhin //🔽yul dang rang bzhin dbye ba yis //	sngo dang ser dang dkar sogs bzhin // yul dang rang bzhin dbye ba yis //	132a	Or white and so forth.🔽Things that are mutually exclusive
['BO_T11_D4266:132a-45']	dngos po'i dbye bas 'gal ba can //	dngos po'i dbye bas 'gal ba can //	132a	Are distinguished by their objects and natures.
['BO_T11_D4266:132a-46']	gang phyir cig car du snang 'gyur //	gang phyir cig car du snang 'gyur //	132a	Because they appear simultaneously,
['BO_T11_D4266:132a-47']	shes bya'i dkyil 'khor ma lus pa //	shes bya'i dkyil 'khor ma lus pa //	132a	The entire sphere of knowledge
['BO_T11_D4266:132a-48']	shes pa skad cig gcig khyab can //	shes pa skad cig gcig khyab can //	132a	Is pervaded by a single instant of cognition.
['BO_T11_D4266:132a-49']	gang phyir kun mkhyen bsgrub bya ba //	gang phyir kun mkhyen bsgrub bya ba //	132a	Because it is the basis for the attainment of omniscience,
['BO_T11_D4266:132a-50']	de ni rim pa la brten phyir //	de ni rim pa la brten phyir //	132a	It is established by means of stages.
['BO_T11_D4266:132b-0']	gang @132b dang gang dag rtogs bzhed pa //	gang @132b dang gang dag rtogs bzhed pa //	132b	Whatever is to be realized
['BO_T11_D4266:132b-1']	de dang de ring nges sbyor las //	de dang de ring nges sbyor las //	132b	And today, he is definitely joined with them.
['BO_T11_D4266:132b-2']	de la nus pa de ltar mnga' //	de la nus pa de ltar mnga' //	132b	He has such power over them.
['BO_T11_D4266:132b-3']	gang phyir sgrib spangs can de yin //	gang phyir sgrib spangs can de yin //	132b	Because he is free from obscurations.🔽By the power of his wisdom
['BO_T11_D4266:132b-4']	zag pa zad pa sogs rnams kyi //	zag pa zad pa sogs rnams kyi //	132b	Of the exhaustion of defilements and so on,
['BO_T11_D4266:132b-5']	ye shes dbang gyur rnyed pa des //	ye shes dbang gyur rnyed pa des //	132b	He knows all things
['BO_T11_D4266:132b-6']	rim gyis sam ni cig car du //	rim gyis sam ni cig car du //	132b	In sequence or instantaneously,
['BO_T11_D4266:132b-7']	rang gi bzhed pas mkhyen par gyur //	rang gi bzhed pas mkhyen par gyur //	132b	According to his wish.
['BO_T11_D4266:132b-8']	shes pa'i skad cig bcu drug gis //	shes pa'i skad cig bcu drug gis //	132b	By means of the sixteen moments of knowing,
['BO_T11_D4266:132b-9']	bden pa bzhi yi rang bzhin can //	bden pa bzhi yi rang bzhin can //	132b	Which have the nature of the four truths,
['BO_T11_D4266:132b-10']	shes bya kun ni rim gyis mkhyen //	shes bya kun ni rim gyis mkhyen //	132b	He knows all objects of knowledge in sequence.
['BO_T11_D4266:132b-11']	yang na kho bo la kun mkhyen //	yang na kho bo la kun mkhyen //	132b	Or else, he is omniscient.
['BO_T11_D4266:132b-12']	de la de 'dra'i ye shes ni //	de la de 'dra'i ye shes ni //	132b	In this regard, such wisdom
['BO_T11_D4266:132b-13']	rim gyis gtso bo las byung 'gyur //	rim gyis gtso bo las byung 'gyur //	132b	Arises in sequence from the principal.
['BO_T11_D4266:132b-14']	thad cig tsam yang sdod min na //	thad cig tsam yang sdod min na //	132b	If he does not even remain for a moment,
['BO_T11_D4266:132b-15']	lo brgya smos kyang ci dgos kye ;	lo brgya smos kyang ci dgos kye ;	132b	What need is there to mention a hundred years?
['BO_T11_D4266:132b-16']	/ rnam dbye ma byas pa'i ngo bos //	/ rnam dbye ma byas pa'i ngo bos //	132b	By means of the nature that is not differentiated,
['BO_T11_D4266:132b-17']	dngos po kun ni gang gis rtogs //	dngos po kun ni gang gis rtogs //	132b	He knows all things.
['BO_T11_D4266:132b-18']	dngos po kun gyi rang bzhin nyid //	dngos po kun gyi rang bzhin nyid //	132b	The nature of all things
['BO_T11_D4266:132b-19']	des ni mkhyen par 'gyur ba yin //	des ni mkhyen par 'gyur ba yin //	132b	Is known by him.
['BO_T11_D4266:132b-20']	bdag bcas skad cig min sogs las //	bdag bcas skad cig min sogs las //	132b	He is not momentary and so on,
['BO_T11_D4266:132b-21']	gang zhig log par rang mtshan nyid //	gang zhig log par rang mtshan nyid //	132b	And those who have the wrong view of nihilism.🔽
['BO_T11_D4266:132b-22', 'BO_T11_D4266:132b-23']	rtag tu nyer rtogs rgyu mtshan phyir //🔽de 'dir spyi zhes brjod pa yin //	rtag tu nyer rtogs rgyu mtshan phyir // de 'dir spyi zhes brjod pa yin //	132b	The universal is that which is always perceived as the cause of the misapprehension of the particular.
['BO_T11_D4266:132b-24']	de 'dzin byed pa'i rnam shes ni //	de 'dzin byed pa'i rnam shes ni //	132b	It is called a universal because it is grasped by the consciousness
