segmentnr	original	analyzed	translated
['BO_T17_O2MS163914CZ189519:2', 'BO_T17_O2MS163914CZ189519:3']	@ga  @#/_/sngags kyi bstan chos gsang ba'i🔽mdzod ces bya ba/	@ga  @#/_/sngags kyi bstan chos gsang ba'i mdzod ces bya ba/	The Secret Treasury of Mantra
['BO_T17_O2MS163914CZ189519:4']	@##/_/rgya gar skad du/_'gu' ya ma ha ko sha na ma sha sra/_bod	@##/_/rgya gar skad du/_'gu' ya ma ha ko sha na ma sha sra/_bod	In Sanskrit: Guhyamahākoṣaṇāmaśāstra
['BO_T17_O2MS163914CZ189519:5']	skad du/_sngags kyi bstan chos gsang ba'i mdzod ces bya ba/_dpal kye'i rdo	skad du/_sngags kyi bstan chos gsang ba'i mdzod ces bya ba/_dpal kye'i rdo	In Tibetan: The Secret Treasury of Mantra🔽Homage to glorious Hevajra.🔽I pay homage to Hevajra,
['BO_T17_O2MS163914CZ189519:6']	rje la phyag 'tshhal lo/_/rang byung gdod nas dag pa'i/_/kye rdo rje la phyag	rje la phyag 'tshhal lo/_/rang byung gdod nas dag pa'i/_/kye rdo rje la phyag	self-arisen and primordially pure,🔽and will now, for the time being,🔽distinguish the various philosophical systems
['BO_T17_O2MS163914CZ189519:7']	'tshhal te/_/rang dang gzhan gyi grub mtha' dang /_/theg pa'i rim pa rnam	'tshhal te/_/rang dang gzhan gyi grub mtha' dang /_/theg pa'i rim pa rnam	and stages of the vehicles
['BO_T17_O2MS163914CZ189519:8']	par dbye/_/theg pa'i rim pa thug med la/_/re shig bdag gis 'di ltar dbye//	par dbye/_/theg pa'i rim pa thug med la/_/re shig bdag gis 'di ltar dbye//	in the infinite stages of the vehicles.🔽The person who enters, the reason for protection,
['BO_T17_O2MS163914CZ189519:9']	'jug pa'i gang zag bsrung ba'i tshhul/_/bgrod pa'i lam dang thob pa'i 'bras/_/	'jug pa'i gang zag bsrung ba'i tshhul/_/bgrod pa'i lam dang thob pa'i 'bras/_/	the path to be traversed, and the result to be attained,
['BO_T17_O2MS163914CZ189519:10']	mnyam bzhag blta dang rjes thob spyod/_/	mnyam bzhag blta dang rjes thob spyod/_/	the view in meditative equipoise, and the conduct in postmeditation,🔽First, the stages of the person
['BO_T17_O2MS163914CZ189519:11']	dang por gang zag rim pa yang /_/sgra dang tha snyad ma zhugs shing /_/	dang por gang zag rim pa yang /_/sgra dang tha snyad ma zhugs shing /_/	are those who have not engaged in terms and conventions,🔽and those who have not engaged in the systems of others
['BO_T17_O2MS163914CZ189519:12']	gzhan gyi rjes su ma zhugs pa'i/_/skye bo chad lta la zhugs yin/_/chad lta	gzhan gyi rjes su ma zhugs pa'i/_/skye bo chad lta la zhugs yin/_/chad lta	are people who have entered into nihilism.
['BO_T17_O2MS163914CZ189519:13']	la zhugs gang zag ni/_/rtag lta la 'jug gang zag yin/_/kyi'i rtul	la zhugs gang zag ni/_/rtag lta la 'jug gang zag yin/_/kyi'i rtul	The person who enters this path is a person who enters into the view of permanence.🔽The power of the vow of the🔽means of protection and so forth is the moral discipline of protection.
['BO_T17_O2MS163914CZ189519:14']	shugs la sogs pa/_/de'i bsrung ba'i tshhul khrims yin/_/lam ni lnga ste	shugs la sogs pa/_/de'i bsrung ba'i tshhul khrims yin/_/lam ni lnga ste	The path is fivefold:
['BO_T17_O2MS163914CZ189519:15', 'BO_T17_O2MS163914CZ189519:16']	sngags kyi bstan chos gsang ba'i mdzod ces bya ba/🔽tshhogs dang sbyor/_/mthong dang sgom dang mthar phyin lam/_/lam des	sngags kyi bstan chos gsang ba'i mdzod ces bya ba/ tshhogs dang sbyor/_/mthong dang sgom dang mthar phyin lam/_/lam des	The Secret Treasury of the Teachings of Mantra🔽is the path of accumulation, the path of application, the path of seeing, the path of meditation, and the path of perfection.
['BO_T17_O2MS163914CZ189519:17']	thob pa'i 'bras bu ni/_/tshhangs pa dang ni khyab 'jug dang /_/ma ha de ba	thob pa'i 'bras bu ni/_/tshhangs pa dang ni khyab 'jug dang /_/ma ha de ba	The result that is attained by that path is🔽Brahma, Vishnu, Maheshavara, and so forth.🔽The two views are for the time being
['BO_T17_O2MS163914CZ189519:18']	la sogs thob/_/lta ba rnam gnyis re shig ste/_/ji ltar 'jig rten grags	la sogs thob/_/lta ba rnam gnyis re shig ste/_/ji ltar 'jig rten grags	in accordance with what is renowned in the world.
['BO_T17_O2MS163914CZ189519:19']	'di la/_/mu stegs rang gi sems 'khrul pas/_/snang ba med las rtag pa	'di la/_/mu stegs rang gi sems 'khrul pas/_/snang ba med las rtag pa	In this, the non-Buddhists, due to the confusion of their own minds,🔽see the appearance of permanence and annihilation🔽in the absence of appearance.
['BO_T17_O2MS163914CZ189519:20']	dang /_/chad par 'di ltar snang ba mthong /_/'di ni kun rdzob lta ba ste/_/	dang /_/chad par 'di ltar snang ba mthong /_/'di ni kun rdzob lta ba ste/_/	This is the view of the relative.🔽The Sāṃkhya, the transformation, and so on,
['BO_T17_O2MS163914CZ189519:21']	grangs can 'gyur ba la sogs pa/_/bla ma'i zhal nas shes par bya/_/shes	grangs can 'gyur ba la sogs pa/_/bla ma'i zhal nas shes par bya/_/shes	should be understood from the guru’s instruction.🔽The pure crystal sphere of consciousness,🔽the emptiness of dharmatā, and the spontaneous presence,
['BO_T17_O2MS163914CZ189519:22']	pa shel sgong dag pa dang /_/chos nyid stong pa lhun grub dang /_/nyi tshhe'i	pa shel sgong dag pa dang /_/chos nyid stong pa lhun grub dang /_/nyi tshhe'i	the sun and moon,
['BO_T17_O2MS163914CZ189519:23']	stong pa la sogs pa'i/_/stong pa brgyad ni don dam gyi/_/lta ba yin par mu	stong pa la sogs pa'i/_/stong pa brgyad ni don dam gyi/_/lta ba yin par mu	are the view of the ultimate.
['BO_T17_O2MS163914CZ189519:24']	stegs smra/_/spyod pa mi'i mchod sbyin stshogs/_/snying rje bral ba'i yin par	stegs smra/_/spyod pa mi'i mchod sbyin stshogs/_/snying rje bral ba'i yin par	They assert that the conduct is the assembly of human sacrifices and is devoid of compassion.
['BO_T17_O2MS163914CZ189519:25']	'dod/_/_// nyan thos 'jug pa'i gang zag ni/_/rtag lta las log gang zag go/_/	'dod/_/_// nyan thos 'jug pa'i gang zag ni/_/rtag lta las log gang zag go/_/	The person who enters the śrāvakas is the person who turns away from the view of permanence.
['BO_T17_O2MS163914CZ189519:26']	tshhul khrims nyis brgya lnga bcu'i stshogs/_/bgrod pa'i lam ni rnam pa lnga/	tshhul khrims nyis brgya lnga bcu'i stshogs/_/bgrod pa'i lam ni rnam pa lnga/	The assembly is the assembly of two hundred and fifty, and the path to be traversed is the five paths.
['BO_T17_O2MS163914CZ189519:27']	tshhogs la stshogs pa gong ma bzhin/_/'di dag mtshhan nyid so so'o/_/'bras bu	tshhogs la stshogs pa gong ma bzhin/_/'di dag mtshhan nyid so so'o/_/'bras bu	The assembly is the same as the previous one. These are the individual characteristics.
['BO_T17_O2MS163914CZ189519:28']	skyes bu zung bzhi dang /_/gang zag ya brgyad yin par gsung /_/'di'i lta ba	skyes bu zung bzhi dang /_/gang zag ya brgyad yin par gsung /_/'di'i lta ba	The result is said to be the four pairs of beings and the eight kinds of persons.
['BO_T17_O2MS163914CZ189519:29']	rnam pa gnyis/_/'di ltar snang zhing grags pa kun/_/nyan thos rang sems	rnam pa gnyis/_/'di ltar snang zhing grags pa kun/_/nyan thos rang sems	The view of this is twofold. All of this appearance and sound is🔽the śrāvakas’ own deluded mind.
['BO_T17_O2MS163914CZ189519:30']	'khrul pa nyid/_/phra rab rdul du rang sems snang /_/de ni kun rdzob lta ba ste/_/	'khrul pa nyid/_/phra rab rdul du rang sems snang /_/de ni kun rdzob lta ba ste/_/	The mind appears as the subtle particle. That is the view of the relative.
['BO_T17_O2MS163914CZ189519:31']	don dam stong pa bcu gnyis te/_/'di ni don dam lta ba'o/_/spyod pa khrus	don dam stong pa bcu gnyis te/_/'di ni don dam lta ba'o/_/spyod pa khrus	The ultimate is the twelve emptinesses. This is the view of the ultimate.🔽The conduct is the ritual ablution, the three foundations, and the three trainings.
['BO_T17_O2MS163914CZ189519:32']	dang rtshang sbra sogs/_/sbyangs pa'i yon tan bcu gnyis sogs/_/so sor thar	dang rtshang sbra sogs/_/sbyangs pa'i yon tan bcu gnyis sogs/_/so sor thar	The twelve ascetic practices, such as living in a charnel ground,🔽are the conduct of the Pratimoksha.🔽The person who enters the Pratyekabuddha
['BO_T17_O2MS163914CZ189519:33']	pa'i spyod pa'o/_/ rang rgyal 'jug pa'i gang zag ni/_/nyan thos sngon du so ba'o/_/bsrung	pa'i spyod pa'o/_/ rang rgyal 'jug pa'i gang zag ni/_/nyan thos sngon du so ba'o/_/bsrung	Vehicle is a Shravaka who has gone before.🔽The protection is the same as the lower one,🔽and the twelve links of interdependent origination.
['BO_T17_O2MS163914CZ189519:34']	ba go dang 'og ma dang /_/rten cing 'brel pa bcu gnyis so/_/lam yang thun	ba go dang 'og ma dang /_/rten cing 'brel pa bcu gnyis so/_/lam yang thun	It is said that the path is also the same.🔽The result should be known as being like a rhinoceros
['BO_T17_O2MS163914CZ189519:35']	mong yin par gsung /_/'bras bu bse ru lta bu dang /_/ne tshho lta bur rig	mong yin par gsung /_/'bras bu bse ru lta bu dang /_/ne tshho lta bur rig	or like a flock of birds.
['BO_T17_O2MS163914CZ189519:36']	par bya/_/lta ba rnam pa gnyis yin te/_/ji ltar snang zhing grags pa kun/	par bya/_/lta ba rnam pa gnyis yin te/_/ji ltar snang zhing grags pa kun/	The view is twofold: all that appears and resounds🔽is included in interdependent origination,
['BO_T17_O2MS163914CZ189519:37', 'BO_T17_O2MS163914CZ189519:38']	rten cing 'brel par gtogs pa dang /_/stong pa bcu drug rtogs pa'o/_/spyod🔽pa nyan thos thun mong dang /_/thun mong min pa shes par bya/_/rang sangs	rten cing 'brel par gtogs pa dang /_/stong pa bcu drug rtogs pa'o/_/spyod pa nyan thos thun mong dang /_/thun mong min pa shes par bya/_/rang sangs	and the realization of the sixteen emptinesses.🔽The conduct should be known as being
['BO_T17_O2MS163914CZ189519:39']	rgyas kyi bye brag go/_/	rgyas kyi bye brag go/_/	the same as the Shravakas and different from the Shravakas.
