segmentnr	original	analyzed	folio	translated
['BO_T04_D3867:267a-0']	@267a * // rgya gar skad du /	@267a * // rgya gar skad du /	267a	In Sanskrit:
['BO_T04_D3867:267a-1']	sh'u n+ya t'a sapta ti ki bratita //	sh'u n+ya t'a sapta ti ki bratita //	267a	Śūnyatāsaptatiṭīkā
['BO_T04_D3867:267a-2']	bod skad du /	bod skad du /	267a	In Tibetan:
['BO_T04_D3867:267a-3']	stong nyid bdun cu pa'i 'grel pa /	stong nyid bdun cu pa'i 'grel pa /	267a	The Commentary on the Seventy Stanzas on Emptiness
['BO_T04_D3867:267a-4']	sangs rgyas la phyag 'tshal lo //	sangs rgyas la phyag 'tshal lo //	267a	Homage to the Buddha
['BO_T04_D3867:267a-5']	mdor bsdus de nyid nges pa'i phyir //	mdor bsdus de nyid nges pa'i phyir //	267a	In order to ascertain reality in brief,
['BO_T04_D3867:267a-6', 'BO_T04_D3867:267a-7']	stong nyid bdun cu gsung ba gang //🔽de la phyag 'tshal bdun cu par //	stong nyid bdun cu gsung ba gang // de la phyag 'tshal bdun cu par //	267a	The Seventy Stanzas on Emptiness were taught.🔽I will now explain the meaning of the Seventy
['BO_T04_D3867:267a-8']	bstan don bdag gis yang dag dbye //	bstan don bdag gis yang dag dbye //	267a	In accordance with the commentary.
['BO_T04_D3867:267a-9']	'dir slob dpon bdag nyid kyis zab pa dang shin tu rgya che ba'i dngos po rnams kyi don rnam par nges pa'i dbu ma'i bstan bcos rnams brtsams pa yod mod kyi /	'dir slob dpon bdag nyid kyis zab pa dang shin tu rgya che ba'i dngos po rnams kyi don rnam par nges pa'i dbu ma'i bstan bcos rnams brtsams pa yod mod kyi /	267a	Here, although the master himself composed treatises on the middle way that ascertain the meaning of profound and vast topics,
['BO_T04_D3867:267a-10']	gzhung dang don dag shin tu mang ba'i phyir dang / shes rab chud rnams bya bar nges pa 'di la kun nas chags pa dang ldan pa stong pa nyid bstan pa'i snod du gyur kyang /	gzhung dang don dag shin tu mang ba'i phyir dang / shes rab chud rnams bya bar nges pa 'di la kun nas chags pa dang ldan pa stong pa nyid bstan pa'i snod du gyur kyang /	267a	because the texts and their meanings are extremely vast, and because those with discerning minds who are certain about this teaching are vessels for the teaching on emptiness,
['BO_T04_D3867:267a-11']	de thob pa dang / 'dzin pa dang / nye bar sems pas 'jigs pa rnams la slob dpon gyi thugs kyi rgyud shes rab dang thabs dang brtse ba'i rjes su zhugs pa'i phyir tshigs su bcad pa bdun cus kyang khyad par du 'phags pa don grub par gzigs nas /	de thob pa dang / 'dzin pa dang / nye bar sems pas 'jigs pa rnams la slob dpon gyi thugs kyi rgyud shes rab dang thabs dang brtse ba'i rjes su zhugs pa'i phyir tshigs su bcad pa bdun cus kyang khyad par du 'phags pa don grub par gzigs nas /	267a	Having attained it, and having grasped it, and having reflected upon it, he saw that the meaning of the seven hundred verses is accomplished, and is superior, because of the knowledge, means, and compassion of the mind of the Master who is engaged in the protection of those who are frightened.
['BO_T04_D3867:267a-12']	mdor bsdus pas de kho na nyid nges pa'i don du stong pa nyid bdun cu pa zhes bya ba 'di brtsams so //	mdor bsdus pas de kho na nyid nges pa'i don du stong pa nyid bdun cu pa zhes bya ba 'di brtsams so //	267a	Therefore, he composed this work called “The Perfection of Wisdom in Seventy Verses” for the ascertainment of the meaning of reality in brief.
['BO_T04_D3867:267a-13']	de yang mdor bsdus pas de kho na nyid nges pa 'di ni shin tu don chen po yang gnas pa dang skye ba la sogs pa'i sgo nas 'jig rten pas bde blag tu shes par 'gyur ro //	de yang mdor bsdus pas de kho na nyid nges pa 'di ni shin tu don chen po yang gnas pa dang skye ba la sogs pa'i sgo nas 'jig rten pas bde blag tu shes par 'gyur ro //	267a	Moreover, this ascertainment of reality in brief has a great meaning, because it is easily understood by the world through such topics as the abiding, arising, and so forth.
['BO_T04_D3867:267a-14']	gang zhig thog ma med pa ni sa log pa'i lta ba la goms pa'i phyir byis pa log par rtog pa'i dngos po'i rang gi mtshan nyid kyis gnas pa'i mtshan nyid la gnas pa la chags pa'i rten la dngos por nye bar brtags la /	gang zhig thog ma med pa ni sa log pa'i lta ba la goms pa'i phyir byis pa log par rtog pa'i dngos po'i rang gi mtshan nyid kyis gnas pa'i mtshan nyid la gnas pa la chags pa'i rten la dngos por nye bar brtags la /	267a	Because they are accustomed to the wrong view that things have existed from beginningless time, childish beings are attached to the intrinsic characteristics of things that are established by their own characteristics.
['BO_T04_D3867:267a-15']	de'i dbang las byung ba'i 'dod chags la sogs pa'i nyon mongs pa'i dbang phyug gzhan la rag las nas 'jug pa dag las mi byed par gnas pa ni skad cig kyang mi rnyed la /	de'i dbang las byung ba'i 'dod chags la sogs pa'i nyon mongs pa'i dbang phyug gzhan la rag las nas 'jug pa dag las mi byed par gnas pa ni skad cig kyang mi rnyed la /	267a	They are attached to the basis of that and do not act without relying on another, the powerful one who arises from that, such as attachment.
['BO_T04_D3867:267a-16']	gal te yang las mi byed par 'gyur grang na /	gal te yang las mi byed par 'gyur grang na /	267a	But if they do not act,
['BO_T04_D3867:267a-17']	'di ltar las can rnams kyi las de'i rgyu las byung ba'i 'bras bu med par 'gyur ba'i phyir des par skye ba ldog par 'gyur na /	'di ltar las can rnams kyi las de'i rgyu las byung ba'i 'bras bu med par 'gyur ba'i phyir des par skye ba ldog par 'gyur na /	267a	then the karma of those who possess karma would not exist. Because the result that arises from the cause of that karma would not exist, they would definitely stop taking rebirth.
['BO_T04_D3867:267a-18']	gang zhig dang drag cing rgyun ring ba'i mchog tu 'dzin pa dang / khon du 'dzin pa dang 'dod chags la sogs pa nyon mongs pa'i dbang phyug gis byin gyis brlabs pa'i skye ba'i skye bo rnams las mi byed par 'gyur zhing /	gang zhig dang drag cing rgyun ring ba'i mchog tu 'dzin pa dang / khon du 'dzin pa dang 'dod chags la sogs pa nyon mongs pa'i dbang phyug gis byin gyis brlabs pa'i skye ba'i skye bo rnams las mi byed par 'gyur zhing /	267a	It is impossible that there are people who are born under the influence of the lord of afflictions, such as intense and long-lasting grasping at the supreme,
['BO_T04_D3867:267b-0']	@267b las kyi 'bras bu yang srid 'byung bar mi 'gyur ba 'di lta bu yod pa yang mi srid do //	@267b las kyi 'bras bu yang srid 'byung bar mi 'gyur ba 'di lta bu yod pa yang mi srid do //	267b	resentment, desire, etc., and who do not perform actions and do not experience the results of actions in the form of rebirth.
['BO_T04_D3867:267b-1']	de'i phyir gnas pa la sogs pa la mngon par zhen pa ni byis pa rnams kyi don ma yin pa thams cad kyi rgyu'i gtso bo'o //	de'i phyir gnas pa la sogs pa la mngon par zhen pa ni byis pa rnams kyi don ma yin pa thams cad kyi rgyu'i gtso bo'o //	267b	Therefore, attachment to endurance, etc., is the primary cause of all the misfortune of the childish.
['BO_T04_D3867:267b-2']	gnas pa 'di yang rten cing 'brel bar 'byung ba'i chos nyid dang rjes su 'brel pa dang ldan pas nges par skye ba dang 'jig pa la ltos la /	gnas pa 'di yang rten cing 'brel bar 'byung ba'i chos nyid dang rjes su 'brel pa dang ldan pas nges par skye ba dang 'jig pa la ltos la /	267b	Moreover, this endurance is definitely related to the intrinsic nature of dependent origination and is associated with it, and so it depends on arising and destruction.
['BO_T04_D3867:267b-3']	skye ba dang 'jig pa dang mi ldan pa'i nam mkha' la sogs pa ni gnas pa ma yin pa'i phyir ro zhes bya'o //	skye ba dang 'jig pa dang mi ldan pa'i nam mkha' la sogs pa ni gnas pa ma yin pa'i phyir ro zhes bya'o //	267b	Space, etc., which are not associated with arising and destruction, are not endurance.
['BO_T04_D3867:267b-4']	des na gnas pa'i sgo nas 'dus byas rnams 'chad par gyur pa'i mtshan nyid dang mtshan gzhi la sogs pa la dpyad pa stong pa nyid la mos pa rna mas kyi yid mgu ba'i phyir brjod do //	des na gnas pa'i sgo nas 'dus byas rnams 'chad par gyur pa'i mtshan nyid dang mtshan gzhi la sogs pa la dpyad pa stong pa nyid la mos pa rna mas kyi yid mgu ba'i phyir brjod do //	267b	Therefore, in order to please the minds of those who aspire to emptiness, the analysis of the characteristics, the basis of characteristics, and so on, which are taught in terms of endurance, is expressed.
['BO_T04_D3867:267b-5']	gzhan yang gnas pa la sogs pa'i don 'di rnams 'dus byas kyi mtshan nyid nye bar bstan bzhin pa'am bzung bzhin pa dag mtshan gzhi la ltos pa kho nas gnas la /	gzhan yang gnas pa la sogs pa'i don 'di rnams 'dus byas kyi mtshan nyid nye bar bstan bzhin pa'am bzung bzhin pa dag mtshan gzhi la ltos pa kho nas gnas la /	267b	Moreover, these objects such as endurance are only dependent on the basis of characteristics, as they are taught or grasped as the characteristics of conditioned phenomena.
['BO_T04_D3867:267b-6']	mtshan gzhi de yang mtshan nyid med na mtshan nyid la ltos pas mtshan gzhi med pa'i phyir ro //	mtshan gzhi de yang mtshan nyid med na mtshan nyid la ltos pas mtshan gzhi med pa'i phyir ro //	267b	If the basis of characteristics has no characteristics, then since it depends on characteristics, the basis of characteristics does not exist.
['BO_T04_D3867:267b-7']	de bzhin phan tshun brten pas bsdus pa'i bdag nyid kyi dngos po mtshan gzhi dang mtshan nyid dag mtshan nyid la ltos par mtshan gzhir gyur pa gang du gnas pa la sogs pa'i mtshan nyid can gyi rten 'grub par gal 'gyur //	de bzhin phan tshun brten pas bsdus pa'i bdag nyid kyi dngos po mtshan gzhi dang mtshan nyid dag mtshan nyid la ltos par mtshan gzhir gyur pa gang du gnas pa la sogs pa'i mtshan nyid can gyi rten 'grub par gal 'gyur //	267b	In the same way, the objects that are included by mutual dependence, the characteristics and the basis of characteristics, are dependent on characteristics. In what basis of characteristics do the characteristics such as endurance exist?
['BO_T04_D3867:267b-8']	gnas pa la sogs pa ma grub pas rnam par shes pa la sogs pa yod pa ma yin la /	gnas pa la sogs pa ma grub pas rnam par shes pa la sogs pa yod pa ma yin la /	267b	Since abiding and so on are not established, consciousness and so on do not exist.
['BO_T04_D3867:267b-9']	rnam par shes pa la sogs pa'i dngos po med na de la ltos nas de las log pa'i dngos po med pa'i rang bzhin ga la yod /	rnam par shes pa la sogs pa'i dngos po med na de la ltos nas de las log pa'i dngos po med pa'i rang bzhin ga la yod /	267b	If the entities of consciousness and so on do not exist, how could there be a nature that is the opposite of those, the nonexistence of entities?
['BO_T04_D3867:267b-10']	dngos po med par gyur pa la ci rnam par shes pa'i dmigs pa yod dam /	dngos po med par gyur pa la ci rnam par shes pa'i dmigs pa yod dam /	267b	In the absence of entities, is there an object of consciousness?
['BO_T04_D3867:267b-11']	dmigs pas bskyed pa'i rnam bar shes pa dmigs pa med par skye bar nus pa ma yin no //	dmigs pas bskyed pa'i rnam bar shes pa dmigs pa med par skye bar nus pa ma yin no //	267b	Consciousness generated by an object is not able to arise without an object.
['BO_T04_D3867:267b-12']	rnam par shes pa skye ba med na 'dod chags la sogs pa rten med pas na med la /	rnam par shes pa skye ba med na 'dod chags la sogs pa rten med pas na med la /	267b	If consciousness does not arise, attachment and so on do not exist because they lack a basis.
['BO_T04_D3867:267b-13']	phyin ci log rtsad nas phyung la yod pa ma yin pas las skyed pa'i rgyu ma yin no //	phyin ci log rtsad nas phyung la yod pa ma yin pas las skyed pa'i rgyu ma yin no //	267b	Since error is completely eliminated, it does not exist and is not a cause that generates karma.
['BO_T04_D3867:267b-14']	las med na de'i 'bras bu ma 'ongs pa'i skye ba mi 'byung ba dang / sngar skyes pa'i nye bar len pa zad pas nyer len med de /	las med na de'i 'bras bu ma 'ongs pa'i skye ba mi 'byung ba dang / sngar skyes pa'i nye bar len pa zad pas nyer len med de /	267b	If there is no karma, the effect of that, future birth, does not occur, and since the appropriated aggregates that were previously born have ceased, there is no appropriation.
['BO_T04_D3867:267b-15', 'BO_T04_D3867:267b-16']	nges par gnas pa la sogs pa la dpyod pa rnams mya ngan las 'das pa'i snod du 'gyur ro //🔽ji skad du 'phags pa las /	nges par gnas pa la sogs pa la dpyod pa rnams mya ngan las 'das pa'i snod du 'gyur ro // ji skad du 'phags pa las /	267b	Those who analyze abiding, etc. become vessels for nirvana.
['BO_T04_D3867:268a-0', 'BO_T04_D3867:268a-1']	gang gi rnam @268a * //🔽shes de nyid dang // gnas pa la sogs rnam shes pa //	gang gi rnam @268a * // shes de nyid dang // gnas pa la sogs rnam shes pa //	268a	As it is said in the Āryaśatasāhasrikāprajñāpāramitā:🔽The consciousness of thatness
['BO_T04_D3867:268a-2']	de tshe blo ldan nyon mongs la //	de tshe blo ldan nyon mongs la //	268a	and the consciousness of abiding, etc.
['BO_T04_D3867:268a-3']	nam yang gnas pa ma yin no //	nam yang gnas pa ma yin no //	268a	The wise are never attached
['BO_T04_D3867:268a-4']	zhes gsungs so //	zhes gsungs so //	268a	to the afflictions.
['BO_T04_D3867:268a-5']	gal te de ltar gnas pa la sogs pa med na /	gal te de ltar gnas pa la sogs pa med na /	268a	If abiding, etc. do not exist,
['BO_T04_D3867:268a-6']	de lta na gang zhig 'di ltar phyin ci log gi ma rig pa ma lus pa bral bas mngon par rtogs pa'i sangs rgyas kyis gsungs pa /	de lta na gang zhig 'di ltar phyin ci log gi ma rig pa ma lus pa bral bas mngon par rtogs pa'i sangs rgyas kyis gsungs pa /	268a	then how is it that the Buddha, the realized one, free from all errors and ignorance, said this:
['BO_T04_D3867:268a-7']	dge slong dag 'dus byas ni skye bar yang rab tu shes so //	dge slong dag 'dus byas ni skye bar yang rab tu shes so //	268a	“Monks, I know that conditioned things arise and
['BO_T04_D3867:268a-8']	'gag par yang rab tu shes so //	'gag par yang rab tu shes so //	268a	I know that they cease.
['BO_T04_D3867:268a-9']	gnas pa las gzhan du 'gyur bar yang rab tu shes so zhes so //	gnas pa las gzhan du 'gyur bar yang rab tu shes so zhes so //	268a	I know that they abide and I know that they change.”
['BO_T04_D3867:268a-10']	de ji ltar de bzhin gshegs pa'i gsung don med par 'gyur ba ni rigs pa ma yin no //	de ji ltar de bzhin gshegs pa'i gsung don med par 'gyur ba ni rigs pa ma yin no //	268a	How could it be right that the words of the Tathāgata be meaningless?
['BO_T04_D3867:268a-11']	'di dag bcom ldan 'das kyis gsungs pa ni bden la /	'di dag bcom ldan 'das kyis gsungs pa ni bden la /	268a	The Bhagavān has said that these are true.
['BO_T04_D3867:268a-12', 'BO_T04_D3867:268a-13']	'di dag don med par 'gyur bar rigs pa ma yin te /🔽rgyu mtshan cis na gang gi phyir //	'di dag don med par 'gyur bar rigs pa ma yin te / rgyu mtshan cis na gang gi phyir //	268a	It is not reasonable that these would be meaningless.🔽Why is it so?
['BO_T04_D3867:268a-14']	gnas pa'i skye 'jig yod med dam //	gnas pa'i skye 'jig yod med dam //	268a	Because of the existence or nonexistence of the arising and🔽cessation of endurance,
['BO_T04_D3867:268a-15']	dman pa'am mnyam pa'am khyad par can //	dman pa'am mnyam pa'am khyad par can //	268a	inferiority, equality, or superiority,
['BO_T04_D3867:268a-16']	sangs rgyas 'jig rten snyed dbang gis //	sangs rgyas 'jig rten snyed dbang gis //	268a	the Buddha taught in accordance with the world,
['BO_T04_D3867:268a-17', 'BO_T04_D3867:268a-18']	gsungs kyi yang dag dbang gis min //🔽'dir dngos po rnams phyin ci log dang phyin ci ma log pa'i shes pa'i dbang gis bden pa gnyis te /	gsungs kyi yang dag dbang gis min // 'dir dngos po rnams phyin ci log dang phyin ci ma log pa'i shes pa'i dbang gis bden pa gnyis te /	268a	not in accordance with reality.
['BO_T04_D3867:268a-19']	kun rdzob kyi bden pa dang don dam pa'i bden pa zhes bya bar 'phags pas tha snyad mdzad la /	kun rdzob kyi bden pa dang don dam pa'i bden pa zhes bya bar 'phags pas tha snyad mdzad la /	268a	Here, due to the power of the cognition of things that is either erroneous or nonerroneous, there are two truths, called the conventional truth and the ultimate truth.🔽The āryas make this distinction.
['BO_T04_D3867:268a-20']	'phags pa 'ba' zhig kho na bden pa gnyis rnam par 'jog par mdzad pa ma yin te /	'phags pa 'ba' zhig kho na bden pa gnyis rnam par 'jog par mdzad pa ma yin te /	268a	But it is not only the āryas who make this distinction between the two truths.
['BO_T04_D3867:268a-21']	'jig rten pa 'jig rten gyi tha snyad la mkhas pa rnams kyang bden pa gnyis tha snyad byed do //	'jig rten pa 'jig rten gyi tha snyad la mkhas pa rnams kyang bden pa gnyis tha snyad byed do //	268a	Even worldly people who are skilled in worldly conventions make this distinction between the two truths.
