segmentnr	original	analyzed	folio	translated
['BO_T02_D2752:132b-0', 'BO_T02_D2752:132b-1']	@132b * // 'phags pa spyan ras gzigs sku gsum dang ldan pa la phyag 'tshal lo //🔽de nas / mchod rdzogs sprul pa'i sku 'chang ba //	@132b * // 'phags pa spyan ras gzigs sku gsum dang ldan pa la phyag 'tshal lo // de nas / mchod rdzogs sprul pa'i sku 'chang ba //	132b	Homage to the noble Avalokiteśvara, who possesses the three bodies.🔽Next, the sādhana called “The Perfection of Worship, the Emanation Body Holder”
['BO_T02_D2752:132b-2']	zhes bya ba 'byung ba'i sgrub thabs bshad par bya'o //	zhes bya ba 'byung ba'i sgrub thabs bshad par bya'o //	132b	should be explained.
['BO_T02_D2752:132b-3', 'BO_T02_D2752:132b-4']	lus can kun gyi sems dbus la gnas bde chen 'dod gsal dri med sku //🔽de stobs kyis snang dpe byad brgyad cu de bzhin mtshan mchog sum cu gnyis //	lus can kun gyi sems dbus la gnas bde chen 'dod gsal dri med sku // de stobs kyis snang dpe byad brgyad cu de bzhin mtshan mchog sum cu gnyis //	132b	The body of great bliss, stainless and clear, abides in the center of the mind of all embodied beings.
['BO_T02_D2752:132b-5']	bcu gnyis mdzad sogs ji lta ji ltar gdul bya'i rim bzhin de lta de //	bcu gnyis mdzad sogs ji lta ji ltar gdul bya'i rim bzhin de lta de //	132b	By its power, the eighty minor marks and the thirty-two major marks appear, just as they are, for those to be tamed.
['BO_T02_D2752:132b-6', 'BO_T02_D2752:132b-7']	ston mdzad sku gsum rtag tu lhun grub 'jig rten mgon la phyag 'tshal 'dud //🔽drang srong mchog gi pho brang mchog / po ta la yi ri bo yi //	ston mdzad sku gsum rtag tu lhun grub 'jig rten mgon la phyag 'tshal 'dud // drang srong mchog gi pho brang mchog / po ta la yi ri bo yi //	132b	I pay homage and bow to the protector of the world, the three bodies that are always spontaneously present.🔽On the peak of the mountain of Potala, the supreme palace of the supreme sage,
['BO_T02_D2752:132b-8']	rtse nas skyob pa spyan ras gzigs //	rtse nas skyob pa spyan ras gzigs //	132b	the protector Avalokiteśvara
['BO_T02_D2752:132b-9']	sku gsum zhes pa 'di bskyod bya //	sku gsum zhes pa 'di bskyod bya //	132b	is to be visualized with three bodies.
['BO_T02_D2752:132b-10']	de ni zla ba'i kha dog go //	de ni zla ba'i kha dog go //	132b	He has the color of the moon.
['BO_T02_D2752:132b-11']	zhal gsum g-yas sngo g-yon dmar //	zhal gsum g-yas sngo g-yon dmar //	132b	His three faces are blue on the right, red on the left,
['BO_T02_D2752:132b-12']	dbus dkar zhi ba'i spyan gsum //	dbus dkar zhi ba'i spyan gsum //	132b	and white in the center, with three peaceful eyes.
