segmentnr	original	analyzed	translated
['BO_T02_D3540:180a-0']	@180a # // rgya gar skad du /	@180a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3540:180a-1']	a'arya parna sha ba ri dh'a ra ni /	a'arya parna sha ba ri dh'a ra ni /	Ārya-Parṇaśavarīdhāraṇī
['BO_T02_D3540:180a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3540:180a-3', 'BO_T02_D3540:180a-4']	'phags ma ri khrod ma lo ma can gyi gzungs /🔽dkon mchog gsum la phyag 'tshal lo //	'phags ma ri khrod ma lo ma can gyi gzungs / dkon mchog gsum la phyag 'tshal lo //	The Dhāraṇī of Noble Leaf-Earring Forest-Dwelling Nun🔽Homage to the Three Jewels!
['BO_T02_D3540:180a-5']	na mo ratna tra y'a ya /	na mo ratna tra y'a ya /	Homage to the Three Jewels.
['BO_T02_D3540:180a-6']	na mo aa mi t'a bh'a ya /	na mo aa mi t'a bh'a ya /	Homage to Amitābha,
['BO_T02_D3540:180a-7']	ta th'a ga t'a ya /	ta th'a ga t'a ya /	the Tathāgata,
['BO_T02_D3540:180a-8']	aarha te sam myaksam buddh'a ya /	aarha te sam myaksam buddh'a ya /	the Arhat, the Perfectly Enlightened One.
['BO_T02_D3540:180a-9']	na ma a'ary'a ba lo ki te shva r'a ya /	na ma a'ary'a ba lo ki te shva r'a ya /	Homage to Noble Avalokiteśvara,
['BO_T02_D3540:180a-10', 'BO_T02_D3540:180a-11', 'BO_T02_D3540:180a-12']	bo dhi satv'a ya /🔽ma h'a satv'a ya /🔽ma h'a k'a ru ni k'a ya /	bo dhi satv'a ya / ma h'a satv'a ya / ma h'a k'a ru ni k'a ya /	the Bodhisattva,🔽the Great Being,🔽the Greatly Compassionate One.
['BO_T02_D3540:180a-13']	na mo ma h'astha ma pr'apt'a ya /	na mo ma h'astha ma pr'apt'a ya /	Homage to the One Who Has Attained the Great Elephant,
['BO_T02_D3540:180a-14']	bo dhi satv'a ya /	bo dhi satv'a ya /	to the Bodhisattva,
['BO_T02_D3540:180a-15']	ma h'a satv'a ya /	ma h'a satv'a ya /	the Great Being,
['BO_T02_D3540:180a-16', 'BO_T02_D3540:180a-17']	ma h'a k'a ru ni k'a ya /🔽b'a ma ne tv'am na ma shy'a mi b'a ma ne /	ma h'a k'a ru ni k'a ya / b'a ma ne tv'am na ma shy'a mi b'a ma ne /	the Greatly Compassionate One.
['BO_T02_D3540:180a-18']	bha ga ba t'i pi sh'a tsi parna sha ba ri pi sh'a tsi p'a sha pa ra shuddha ri ni /	bha ga ba t'i pi sh'a tsi parna sha ba ri pi sh'a tsi p'a sha pa ra shuddha ri ni /	The Blessed One's Piśācī Parṇaśavarī, the Piśācī who has purified the noose,🔽the noose.
