segmentnr	original	analyzed	translated
['BO_T08_D4115:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	In Sanskrit:
['BO_T08_D4115:1b-1']	a'a ga ma ksh'u dra ka by'a khy'a na /	a'a ga ma ksh'u dra ka by'a khy'a na /	Āgama-kṣudrakavyakhyāna
['BO_T08_D4115:1b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T08_D4115:1b-3']	lung phran tshegs kyi rnam par bshad pa /	lung phran tshegs kyi rnam par bshad pa /	The Explanation of the Minor Transmissions
['BO_T08_D4115:1b-4']	bam po dang po /	bam po dang po /	Volume One
['BO_T08_D4115:1b-5']	byang chub sems dpa' 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	byang chub sems dpa' 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	Homage to the Bodhisattva Mañjuśrī Kumārabhūta.
['BO_T08_D4115:1b-6']	dpal ldan gang gi yon tan dag gis nyon mongs dgra yi tshogs rnams ma lus 'dul mdzad cing //	dpal ldan gang gi yon tan dag gis nyon mongs dgra yi tshogs rnams ma lus 'dul mdzad cing //	By whose glorious qualities, all the hosts of afflictive enemies are subdued,
['BO_T08_D4115:1b-7']	don rnams ma lus rig pa'i dri med mkhyen ldan bdag nyid thugs rjes 'dul gsung ba'i //	don rnams ma lus rig pa'i dri med mkhyen ldan bdag nyid thugs rjes 'dul gsung ba'i //	And the stainless knowledge of all meanings is possessed, the one with a compassionate nature who teaches,
['BO_T08_D4115:1b-8']	sangs rgyas zhabs kyi padma lha yi rin chen cod pan zer gyis reg par gyur de la //	sangs rgyas zhabs kyi padma lha yi rin chen cod pan zer gyis reg par gyur de la //	The one whose feet are like lotuses, touched by the light of the divine jeweled crown,
['BO_T08_D4115:1b-9']	phyag byas nas ni phra mo'i rtogs dka'i de nyid tshig gi rnam bshad 'di brtsam bya//	phyag byas nas ni phra mo'i rtogs dka'i de nyid tshig gi rnam bshad 'di brtsam bya//	Having paid homage, this word-explanation of the subtle truth difficult to realize is composed.
['BO_T08_D4115:1b-10']	phran tshegs kyi gzhi'i sdom zhes bya ba la /	phran tshegs kyi gzhi'i sdom zhes bya ba la /	The summary of the Kṣudraka-vastus is called🔽.
['BO_T08_D4115:1b-11']	phal cher bslab pa'i gzhi phra zhing kha na ma tho ba chung ba ston par byed pa'i lung gang yin pa de ni phran tshegs zhes bya'o //	phal cher bslab pa'i gzhi phra zhing kha na ma tho ba chung ba ston par byed pa'i lung gang yin pa de ni phran tshegs zhes bya'o //	The Collection of Miscellaneous Matter is so called because it mostly teaches the subtle points of training and minor transgressions.
['BO_T08_D4115:1b-12', 'BO_T08_D4115:1b-13']	gzhi zhes bya ba ni 'di la bslab pa'i gzhi brjod par bya ba'i dngos po'i sgo nas gnas par byed pa'i phyir gzhi yin te /🔽don dang ldan pa'i sgra bkod pa zhes bya ba'i don to //	gzhi zhes bya ba ni 'di la bslab pa'i gzhi brjod par bya ba'i dngos po'i sgo nas gnas par byed pa'i phyir gzhi yin te / don dang ldan pa'i sgra bkod pa zhes bya ba'i don to //	The term “matter” means that which is the basis for the expression of the points of training.
['BO_T08_D4115:2a-0']	sdom zhes bya ba ni sgro 'dogs pa bsal @2a * //	sdom zhes bya ba ni sgro 'dogs pa bsal @2a * //	The meaning of the term “collection” is that it is an arrangement of words that have meaning.
