segmentnr	original	analyzed	folio	translated
['BO_T02_D1984:171b-0']	@171b # // rgya gar skad du /	@171b # // rgya gar skad du /	171b	In Sanskrit:
['BO_T02_D1984:171b-1']	ma h'a shr'i bhee ra wa badzra tsakra m'a ra na n'a ma /	ma h'a shr'i bhee ra wa badzra tsakra m'a ra na n'a ma /	171b	Mahāśrīherukavajracakra-māraṇa-nāma
['BO_T02_D1984:171b-2']	bod skad du /	bod skad du /	171b	In Tibetan:
['BO_T02_D1984:171b-3']	dpal rdo rje 'jigs byed chen po'i gsad pa'i 'khor lo zhes bya ba /	dpal rdo rje 'jigs byed chen po'i gsad pa'i 'khor lo zhes bya ba /	171b	The Glorious Wheel of Killing of Great Vajrabhairava
['BO_T02_D1984:171b-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	171b	Homage to glorious Vajrasattva.
['BO_T02_D1984:171b-5']	shes bya ba la sogs sgrib spangs shing //	shes bya ba la sogs sgrib spangs shing //	171b	Abandoning obscurations of objects of knowledge and so forth,
['BO_T02_D1984:171b-6']	mtshan nyid thams cad thugs su chud //	mtshan nyid thams cad thugs su chud //	171b	comprehending all characteristics in the mind,
['BO_T02_D1984:171b-7']	shin tu khros pa'i tshul bstan pas //	shin tu khros pa'i tshul bstan pas //	171b	displaying the mode of intense wrath,
['BO_T02_D1984:171b-8']	gdug pa 'joms la phyag 'tshal lo //	gdug pa 'joms la phyag 'tshal lo //	171b	homage to the conqueror of the wicked.
['BO_T02_D1984:171b-9']	dkon mchog la gnod bla ma smod //	dkon mchog la gnod bla ma smod //	171b	Those who harm the Three Jewels, revile gurus,
['BO_T02_D1984:171b-10']	dam tshig la sdang sems can 'tshe //	dam tshig la sdang sems can 'tshe //	171b	hate commitments, harm sentient beings,
['BO_T02_D1984:171b-11']	theg pa chen po sun 'byin pa //	theg pa chen po sun 'byin pa //	171b	and disparage the Mahāyāna🔽and mantras and tantras,
['BO_T02_D1984:171b-12']	sngags dang rgyud la gshe ba dag / rjes su bzung nas bsgral ba'i phyir //	sngags dang rgyud la gshe ba dag / rjes su bzung nas bsgral ba'i phyir //	171b	having accepted them, in order to liberate them,
['BO_T02_D1984:171b-13']	gsad pa'i 'khor lo gsal bar byas //	gsad pa'i 'khor lo gsal bar byas //	171b	the wheel of killing is clarified.
['BO_T02_D1984:171b-14']	sngon du bsnyen pa rdzogs nas gsad pa'i las la 'jug par bya ste /	sngon du bsnyen pa rdzogs nas gsad pa'i las la 'jug par bya ste /	171b	Having completed the prior approximation, one should engage in the activity of killing,
['BO_T02_D1984:171b-15']	gzhan du ni ma yin no //	gzhan du ni ma yin no //	171b	not otherwise.
['BO_T02_D1984:171b-16']	rnal 'byor pa dbang rnams dang ldan zhing /	rnal 'byor pa dbang rnams dang ldan zhing /	171b	The yogi who possesses the empowerments
['BO_T02_D1984:171b-17']	dam tshig ma nyams pa rnam par rtog pa med pa'i brtul zhugs brtan pa /	dam tshig ma nyams pa rnam par rtog pa med pa'i brtul zhugs brtan pa /	171b	One who has not broken the commitments, who is firm in the conduct of non-conceptuality,
['BO_T02_D1984:171b-18']	gtsang zhing bla ma la gus pa dul ba /	gtsang zhing bla ma la gus pa dul ba /	171b	pure, respectful to the guru, disciplined,
['BO_T02_D1984:171b-19']	bstan pa la gcig tu gnas pa /	bstan pa la gcig tu gnas pa /	171b	who abides solely in the teaching,
['BO_T02_D1984:171b-20']	brtson 'grus dang ldan pas /	brtson 'grus dang ldan pas /	171b	endowed with diligence,
['BO_T02_D1984:171b-21', 'BO_T02_D1984:172a-0']	dur khrod chen por gnas te /🔽de bzhin gshegs @172a * //	dur khrod chen por gnas te / de bzhin gshegs @172a * //	171b	should dwell in the great charnel ground.
