segmentnr	original	analyzed	folio	translated
['BO_K12_D0417-18-2_H0378-2:353b-0']	@353b / /rdo rje'i snying pos gsol pa /	@353b / /rdo rje'i snying pos gsol pa /	353b	Vajra Essence made a request:
['BO_K12_D0417-18-2_H0378-2:353b-1']	bcom ldan rdo rje snying po bdag /	bcom ldan rdo rje snying po bdag /	353b	“Blessed One, Vajra Essence,
['BO_K12_D0417-18-2_H0378-2:353b-2', 'BO_K12_D0417-18-2_H0378-2:353b-3']	sangs rgyas thams cad gcig bsdus pha //🔽rab gnas mtshan nyid bzang po nyid //	sangs rgyas thams cad gcig bsdus pha // rab gnas mtshan nyid bzang po nyid //	353b	the one who has gathered all buddhas into one,🔽please explain the excellent characteristics of consecration
['BO_K12_D0417-18-2_H0378-2:353b-4']	rim pa ji bzhin bshad du gsol //	rim pa ji bzhin bshad du gsol //	353b	in their proper sequence.”
['BO_K12_D0417-18-2_H0378-2:353b-5']	bcom ldan 'das kyis bka' stsal ba //	bcom ldan 'das kyis bka' stsal ba //	353b	The Blessed One replied:
['BO_K12_D0417-18-2_H0378-2:353b-6']	ci gsungs sbyin sreg byas nas ni //	ci gsungs sbyin sreg byas nas ni //	353b	“Having performed the fire puja as explained,🔽erect the excellent maṇḍala,🔽purify the statue beforehand,
['BO_K12_D0417-18-2_H0378-2:353b-7']	dkyil 'khor dam pa bzhengs pa dang // snga bar sku gzugs sbyang ba dang // sta gon la sogs byas nas ni //	dkyil 'khor dam pa bzhengs pa dang // snga bar sku gzugs sbyang ba dang // sta gon la sogs byas nas ni //	353b	and perform the preparatory rites, and so forth.
['BO_K12_D0417-18-2_H0378-2:353b-8']	nam mkhar bzhugs pa'i sangs rgyas kun //	nam mkhar bzhugs pa'i sangs rgyas kun //	353b	All the buddhas dwelling in the sky
['BO_K12_D0417-18-2_H0378-2:353b-9']	sku gzugs snying gar rab tu gzhug //	sku gzugs snying gar rab tu gzhug //	353b	should be fully absorbed into the heart of the statue.
['BO_K12_D0417-18-2_H0378-2:353b-10']	rang 'dod lha mnyam rnal 'byor pa //	rang 'dod lha mnyam rnal 'byor pa //	353b	The yogin who is equal to the desired deity
['BO_K12_D0417-18-2_H0378-2:353b-11', 'BO_K12_D0417-18-2_H0378-2:353b-12', 'BO_K12_D0417-18-2_H0378-2:353b-13']	rab mthong sngags kyi pha rol son //🔽aom badzra pushpe a'a: h'um sv'a h'a /🔽aom badzra dhu pe a'a: h'um sv'a h'a /	rab mthong sngags kyi pha rol son // aom badzra pushpe a'a: h'um sv'a h'a / aom badzra dhu pe a'a: h'um sv'a h'a /	353b	has fully seen and perfected the mantra.🔽Oṃ vajra puṣpe āḥ hūṃ svāhā🔽Oṃ vajra dhūpe āḥ hūṃ svāhā
['BO_K12_D0417-18-2_H0378-2:353b-14', 'BO_K12_D0417-18-2_H0378-2:353b-15']	aom badzra d'i pe a'a: h'um sv'a h'a /🔽aom badzra gandha a'a: h'um sv'a h'a /	aom badzra d'i pe a'a: h'um sv'a h'a / aom badzra gandha a'a: h'um sv'a h'a /	353b	Oṃ vajra dīpe āḥ hūṃ svāhā🔽Oṃ vajra gandhe āḥ hūṃ svāhā
['BO_K12_D0417-18-2_H0378-2:353b-16']	aom badzra nee wi dye a'a: h'um sv'ah'a /	aom badzra nee wi dye a'a: h'um sv'ah'a /	353b	Oṃ vajra naividye āḥ hūṃ svāhā
['BO_K12_D0417-18-2_H0378-2:353b-17', 'BO_K12_D0417-18-2_H0378-2:353b-18']	sna tshogs h'um ni rdzogs pa dang // me tog la sogs dbul ba nyid //🔽gong ma'i rgyud kyi chog rim pas //	sna tshogs h'um ni rdzogs pa dang // me tog la sogs dbul ba nyid // gong ma'i rgyud kyi chog rim pas //	353b	and the offerings of flowers, and so forth.🔽The sequence of rites of the higher tantras
['BO_K12_D0417-18-2_H0378-2:353b-19']	mchod yon zhabs bsil gong ma bzhin //	mchod yon zhabs bsil gong ma bzhin //	353b	is the same as above, beginning with the water for the feet.
['BO_K12_D0417-18-2_H0378-2:354a-0']	zhi ba'i thab khung zlum @354a *//	zhi ba'i thab khung zlum @354a *//	354a	The hearth for pacifying is round,
['BO_K12_D0417-18-2_H0378-2:354a-1']	po nyid; ;rgyas pa nyid kyi gru bzhi pa //	po nyid; ;rgyas pa nyid kyi gru bzhi pa //	354a	and for enriching, square.
['BO_K12_D0417-18-2_H0378-2:354a-2']	gsad pa la ni gru gsum brjod //	gsad pa la ni gru gsum brjod //	354a	For killing, it is said to be triangular,
['BO_K12_D0417-18-2_H0378-2:354a-3']	'di nyid la ni lhag ma sgrub //	'di nyid la ni lhag ma sgrub //	354a	and for subjugating, like this.
['BO_K12_D0417-18-2_H0378-2:354a-4']	khru gang dang ni khru phyed nyid //	khru gang dang ni khru phyed nyid //	354a	One cubit and half a cubit🔽are for pacifying above and below,
['BO_K12_D0417-18-2_H0378-2:354a-5']	zhi ba'i steng dang 'og tu yin; ;khru do dang ni khru gang nyid //	zhi ba'i steng dang 'og tu yin; ;khru do dang ni khru gang nyid //	354a	two cubits and one cubit
['BO_K12_D0417-18-2_H0378-2:354a-6']	rgyas pa'i steng dang 'og tu brjod //	rgyas pa'i steng dang 'og tu brjod //	354a	are said to be for enriching above and below.
['BO_K12_D0417-18-2_H0378-2:354a-7']	sor mo nyi shu'am de yi phyed //	sor mo nyi shu'am de yi phyed //	354a	Twenty finger breadths or half of that
['BO_K12_D0417-18-2_H0378-2:354a-8']	gsad pa'i steng dang 'og tu yang //	gsad pa'i steng dang 'og tu yang //	354a	are for killing above and below.
['BO_K12_D0417-18-2_H0378-2:354a-9']	zhi bar kha dog dkar po 'gyur //	zhi bar kha dog dkar po 'gyur //	354a	For pacifying, the color is white,
