segmentnr	original	analyzed	folio	translated
['BO_T02_D2690:32a-34', 'BO_T02_D2690:32a-35']	bdag gis su ni bcing bar bya //🔽zhes bya ba ni rig sngags kyi dmod mo'i zhags pas //	bdag gis su ni bcing bar bya // zhes bya ba ni rig sngags kyi dmod mo'i zhags pas //	32a	Whom shall I bind?
['BO_T02_D2690:32a-36']	smin drug la sogs pa'i rgyu skar rnams bcing ba'o //	smin drug la sogs pa'i rgyu skar rnams bcing ba'o //	32a	This means binding the lunar mansions such as Magha with the noose of the curse of the knowledge mantra.
['BO_T02_D2690:32a-37']	gang dag rab tu sdang byed cing //	gang dag rab tu sdang byed cing //	32a	Those who are hostile
['BO_T02_D2690:32a-38', 'BO_T02_D2690:32a-39']	'jig rten la ni phan mi byed //🔽ces bya ba ni stong gsum gyi stong chen po'i 'jig rten gyi khams su rgyu zhing //	'jig rten la ni phan mi byed // ces bya ba ni stong gsum gyi stong chen po'i 'jig rten gyi khams su rgyu zhing //	32a	and do not benefit the world,
['BO_T02_D2690:32a-40']	gnod pa skyel ba rnams la rig sngags kyi bcing ba lngas bcings pa'o //	gnod pa skyel ba rnams la rig sngags kyi bcing ba lngas bcings pa'o //	32a	This means binding with the five bonds of the knowledge mantra those who wander in the trichiliocosm and bring harm.
['BO_T02_D2690:32a-41']	de dag la ni thams cad du //	de dag la ni thams cad du //	32a	To them, everywhere
['BO_T02_D2690:32b-0']	@32b phyogs kyang snang bar mi bya'o //	@32b phyogs kyang snang bar mi bya'o //	32b	the directions should not be shown.
['BO_T02_D2690:32b-1']	zhes bya ba ni /	zhes bya ba ni /	32b	This means
['BO_T02_D2690:32b-2']	gnod pa skyel ba'i 'byung po rnams /	gnod pa skyel ba'i 'byung po rnams /	32b	that the evil spirits who bring harm
['BO_T02_D2690:32b-3']	phyogs bcu rnams su gnas pa'i sa med par //	phyogs bcu rnams su gnas pa'i sa med par //	32b	have no place to stay in the ten directions
['BO_T02_D2690:32b-4']	sdug bsngal drag po myong ba'o //	sdug bsngal drag po myong ba'o //	32b	and experience intense suffering.
['BO_T02_D2690:32b-5']	'jig rten lha dang bcas pa de //	'jig rten lha dang bcas pa de //	32b	The world with its gods
['BO_T02_D2690:32b-6']	'byung po rnams kyi phyir smod de //	'byung po rnams kyi phyir smod de //	32b	condemns the evil spirits.
['BO_T02_D2690:32b-7']	zhes bya ba ni lha dang klu dang lha ma yin la sogs pa /	zhes bya ba ni lha dang klu dang lha ma yin la sogs pa /	32b	This means that the gods, nagas, asuras, and so forth
