segmentnr	original	analyzed	translated
['BO_T02_D1560:216a-0']	@216a ` // phag mo thugs kyi sgrub thabs bzhugs//	@216a ` // phag mo thugs kyi sgrub thabs bzhugs//	The Means of Attaining Vajravārāhī, the Mind
['BO_T02_D1560:216a-1']	# // rje btsun ma rdo rje phag mo la phyag 'tshal lo //	# // rje btsun ma rdo rje phag mo la phyag 'tshal lo //	Homage to the Venerable Vajravārāhī.
['BO_T02_D1560:216a-2']	rje btsun ma ser mo'i gdams pa 'di nyams su len par 'dod pas 'di ltar bya ste //	rje btsun ma ser mo'i gdams pa 'di nyams su len par 'dod pas 'di ltar bya ste //	Those who wish to practice this instruction on the yellow Venerable Lady should proceed as follows.
['BO_T02_D1560:216a-3']	thog mar rje btsun ma'i thang sku gcig rang dang nye bar bkram pa de'i spyan sngar /	thog mar rje btsun ma'i thang sku gcig rang dang nye bar bkram pa de'i spyan sngar /	First, set up a painting of the Venerable Lady nearby.
['BO_T02_D1560:216a-4']	blu dza bzang po bshams la 'dir khyad par du sha chen gyi spos cig gal che'o //	blu dza bzang po bshams la 'dir khyad par du sha chen gyi spos cig gal che'o //	In front of it, arrange excellent offerings, and in particular, it is important to have an incense of human flesh.
['BO_T02_D1560:216a-5']	de nas bdag gis sems can thams cad kyi don du //	de nas bdag gis sems can thams cad kyi don du //	Then, think, “For the sake of all sentient beings,
['BO_T02_D1560:216a-6']	rje btsun ma 'di bsgrub po snyam du sems bskyed la skyabs su 'gro ba dang / sdig pa bshags pa la sogs pa byas la de'i rjes la //	rje btsun ma 'di bsgrub po snyam du sems bskyed la skyabs su 'gro ba dang / sdig pa bshags pa la sogs pa byas la de'i rjes la //	I will accomplish this Venerable Lady,” and having generated the mind [of awakening], go for refuge, confess misdeeds, and so forth.
['BO_T02_D1560:216a-7']	thang sku la mig bltas la sems shin tu ma yengs par de ka la shes par gtad la bsgom /	thang sku la mig bltas la sems shin tu ma yengs par de ka la shes par gtad la bsgom /	After that, look at the painting with your eyes, and without being distracted, focus your mind on it and meditate.
['BO_T02_D1560:216a-8']	de nas mig na zhing ngal bar gyur na /	de nas mig na zhing ngal bar gyur na /	Then, if your eyes become tired,
['BO_T02_D1560:216a-9']	mig btsums la yid kyi yul du rje btsun ma de /	mig btsums la yid kyi yul du rje btsun ma de /	close your eyes and visualize the Venerable Lady in the field of your mind.
['BO_T02_D1560:216a-10']	thang sku la bris pa de ka lta bu gcig mdun du bsgom /	thang sku la bris pa de ka lta bu gcig mdun du bsgom /	Meditate on this in front of you, just like the painting on the thangka.
['BO_T02_D1560:216a-11']	bzhugs tshul ni kurma p'a da /	bzhugs tshul ni kurma p'a da /	As for the way he sits, it is called the “turtle posture.”
['BO_T02_D1560:216a-12']	bya ba rus sbal gyi 'dug lugs dang 'dra ba yin pas /	bya ba rus sbal gyi 'dug lugs dang 'dra ba yin pas /	This is similar to the way a turtle sits,
['BO_T02_D1560:216a-13', 'BO_T02_D1560:216a-14']	mtshan yang rus sbal zhabs bya ba yin /🔽rgya skad du /	mtshan yang rus sbal zhabs bya ba yin / rgya skad du /	and so he is also called “the one with the turtle posture.”
['BO_T02_D1560:216a-15']	kurma p'a da zer ba'o //	kurma p'a da zer ba'o //	In Sanskrit, this is called “kurmapada.”
['BO_T02_D1560:216a-16']	de ltar bsgoms pas /	de ltar bsgoms pas /	By meditating in this way,
['BO_T02_D1560:216a-17']	thang sku dang yid la yod pa gnyis khyad mi 'dug na dmigs pa zin pa yin pas /	thang sku dang yid la yod pa gnyis khyad mi 'dug na dmigs pa zin pa yin pas /	if there is no difference between the thangka and the one in your mind, then you have captured the visualization.
['BO_T02_D1560:216a-18']	yang bdag nyid kyi lte bar padma dkar po 'dab ma bzhi pa cig gi lte bar sna tshogs padma 'dab ma brgyad pa'i steng du /	yang bdag nyid kyi lte bar padma dkar po 'dab ma bzhi pa cig gi lte bar sna tshogs padma 'dab ma brgyad pa'i steng du /	Then, at your navel is a white four-petaled lotus. In the center of that is an eight-petaled multicolored lotus.
['BO_T02_D1560:216a-19']	bhee ra wa nag po //	bhee ra wa nag po //	Upon that is a black bherava
['BO_T02_D1560:216a-20']	zhal gcig phyag gnyis pa gcig pa kha sbub tu bsgyel ba /	zhal gcig phyag gnyis pa gcig pa kha sbub tu bsgyel ba /	with one face and two arms lying face down.
['BO_T02_D1560:216a-21']	gri gug dang thod pa 'dzin pa /	gri gug dang thod pa 'dzin pa /	He holds a flaying knife and a skull cup.
['BO_T02_D1560:216a-22']	stag gi pags pa'i sham thabs rus pa'i rgyan can cig gi thog tu mi lpags rlon pa'i gdan bting ba'i steng du rje btsun ma sku mdog ser mo //	stag gi pags pa'i sham thabs rus pa'i rgyan can cig gi thog tu mi lpags rlon pa'i gdan bting ba'i steng du rje btsun ma sku mdog ser mo //	He wears a tiger-skin skirt and bone ornaments. On top of him is a seat of fresh human skin. On top of that is Venerable Vajrayoginī, yellow in color.
['BO_T02_D1560:216b-0', 'BO_T02_D1560:216b-1']	zhal @216b gcig phyag gnyis pa /🔽g-yas gri gug 'dzin pa'i phyag thur la brkyang ba /	zhal @216b gcig phyag gnyis pa / g-yas gri gug 'dzin pa'i phyag thur la brkyang ba /	She has one face and two arms.🔽Her right hand holds a flaying knife and is extended outward.
['BO_T02_D1560:216b-2', 'BO_T02_D1560:216b-3']	g-yon pa thod pa thugs kar 'dzin pa /🔽dbu skra ser po thur du 'phyang ba /	g-yon pa thod pa thugs kar 'dzin pa / dbu skra ser po thur du 'phyang ba /	Her left hand holds a skull cup to her heart.🔽Her yellow hair hangs down.
['BO_T02_D1560:216b-4']	me mgo rlon pa'i phreng ba yod ba /	me mgo rlon pa'i phreng ba yod ba /	She has a garland of fresh heads.
['BO_T02_D1560:216b-5']	zhabs gnyis pa kha ru bzhugs pa /	zhabs gnyis pa kha ru bzhugs pa /	She stands with two legs in a cross-legged posture.
['BO_T02_D1560:216b-6']	phyag rgya lnga dang ldan pa /	phyag rgya lnga dang ldan pa /	She has the five symbolic ornaments.
['BO_T02_D1560:216b-7']	'od zer bskal ba'i me ltar 'bar ba cig tu bskyed la bsgom /	'od zer bskal ba'i me ltar 'bar ba cig tu bskyed la bsgom /	She blazes with light like the fire at the end of the eon.🔽Meditate on her in this way.
['BO_T02_D1560:216b-8']	de ltar bsgoms pas ye shes skye bar 'gyur ro //	de ltar bsgoms pas ye shes skye bar 'gyur ro //	By meditating in this way, the wisdom being will arise.
['BO_T02_D1560:216b-9']	shes pa rgod pa dang / 'dar ba dang / spu ldang ba dang / phyi rol gyi rtog pa 'gags nas /	shes pa rgod pa dang / 'dar ba dang / spu ldang ba dang / phyi rol gyi rtog pa 'gags nas /	If your mind becomes agitated, trembling, with goose bumps, and external thoughts cease,
['BO_T02_D1560:216b-10']	'gul mi shes pa lta bu byung na thun ran par bsgom /	'gul mi shes pa lta bu byung na thun ran par bsgom /	and you feel as if you cannot move, meditate in sessions of appropriate length.
['BO_T02_D1560:216b-11']	lus la bsku mnye bya /	lus la bsku mnye bya /	Massage your body.
['BO_T02_D1560:216b-12']	sems glod / bzlas pa mang du bya ;	sems glod / bzlas pa mang du bya ;	Relax your mind and do many recitations.
['BO_T02_D1560:216b-13']	bzlas pa bya ba'i thabs ni /	bzlas pa bya ba'i thabs ni /	The method of doing the recitation is as follows.
