segmentnr	original	analyzed	folio	translated
['BO_T02_D1787:203b-0']	@203b # // rgya gar skad du /	@203b # // rgya gar skad du /	203b	In Sanskrit:
['BO_T02_D1787:203b-1']	sarbba gu hya pra t'i pa t'i ka //	sarbba gu hya pra t'i pa t'i ka //	203b	Sarva-guhya-pratīta-tantra
['BO_T02_D1787:203b-2']	bod skad du /	bod skad du /	203b	In Tibetan:
['BO_T02_D1787:203b-3']	gsang ba thams cad kyis gron ma'i rgya cher 'grel pa /	gsang ba thams cad kyis gron ma'i rgya cher 'grel pa /	203b	The Great Commentary on the Tantra of All Secrets
['BO_T02_D1787:203b-4']	dpal rdo rje rnon po la phyag 'tshal lo //	dpal rdo rje rnon po la phyag 'tshal lo //	203b	Homage to glorious Vajra-sharpening!🔽Emptiness, great emptiness,
['BO_T02_D1787:203b-5']	stong pa shin tu stong pa dang // chen po stong pa thams cad stong //	stong pa shin tu stong pa dang // chen po stong pa thams cad stong //	203b	and all emptiness,
['BO_T02_D1787:203b-6']	zung 'jug rdo rje sems dpa' la //	zung 'jug rdo rje sems dpa' la //	203b	to Vajrasattva, the union,🔽I pay homage.
['BO_T02_D1787:203b-7']	btung de phyi ma'i rgyud bshad bya //	btung de phyi ma'i rgyud bshad bya //	203b	I will explain the continuation of the tantra.
['BO_T02_D1787:203b-8']	de bzhin gshegs pa thams cad kyi sku dang gsung dang thugs kyi gsang ba'i 'dus pa'i rgyud kyi /	de bzhin gshegs pa thams cad kyi sku dang gsung dang thugs kyi gsang ba'i 'dus pa'i rgyud kyi /	203b	This continuation tantra of the tantra of the assembly of the secrets of the body, speech, and mind of all tathāgatas
['BO_T02_D1787:203b-9']	rgyud phyi ma 'dis gong du le'u bcu bdun po rtsa ba'i rgyud kyi don thams cad gsal bar ston pa dang / don ma tshang ba rnams kyang rgyas par byed pa dang / le'u so so'i des pa'i dbye ba ston pa dang / rgyud kyi rgyal po 'di'i don gyi gtso bo bsnyen sgrub zhi yin par ston pa'i phyir /	rgyud phyi ma 'dis gong du le'u bcu bdun po rtsa ba'i rgyud kyi don thams cad gsal bar ston pa dang / don ma tshang ba rnams kyang rgyas par byed pa dang / le'u so so'i des pa'i dbye ba ston pa dang / rgyud kyi rgyal po 'di'i don gyi gtso bo bsnyen sgrub zhi yin par ston pa'i phyir /	203b	clearly teaches all the topics of the root tantra in the above seventeen chapters, expands on incomplete topics, teaches the specific divisions of each chapter, and shows that the main topic of this king of tantras is the approach and accomplishment of peace.
