segmentnr	original	analyzed	translated
['BO_K10_Dx_H0290:413a-0', 'BO_K10_Dx_H0290:413a-1']	gzugs dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa yang spangs shing yongs su ma shes pa @413a *//🔽yin nam zhe na /	gzugs dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa yang spangs shing yongs su ma shes pa @413a *// yin nam zhe na /	“Is it the case that one who has not abandoned and has not fully understood the lack of restraint that is associated with form🔽has not abandoned and has not fully understood the lack of restraint that is associated with the formless realm?”
['BO_K10_Dx_H0290:413a-2', 'BO_K10_Dx_H0290:413a-3', 'BO_K10_Dx_H0290:413a-4']	smras pa / gang gi gzugs dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa ma spangs shing yongs su ma shes pa de'i ni /🔽gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa yang ma spangs shing yongs su ma shes pa yin no //🔽gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa ma spangs shing /	smras pa / gang gi gzugs dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa ma spangs shing yongs su ma shes pa de'i ni / gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa yang ma spangs shing yongs su ma shes pa yin no // gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa ma spangs shing /	“One who has not abandoned and has not fully understood the lack of restraint that is associated with form
['BO_K10_Dx_H0290:413a-5', 'BO_K10_Dx_H0290:413a-6']	yongs su ma shes la /🔽gzugs dang ldan pa'i ni /	yongs su ma shes la / gzugs dang ldan pa'i ni /	has not abandoned and has not fully understood the lack of restraint that is associated with the formless realm.🔽“Is it the case that one who has not abandoned and has not fully understood the lack of restraint that is associated with the formless realm
['BO_K10_Dx_H0290:413a-7']	ma spangs shing yongs su ma shes pa ma yin pa yod dam zhe na /	ma spangs shing yongs su ma shes pa ma yin pa yod dam zhe na /	has not abandoned and has not fully understood the lack of restraint that is associated with form?”🔽“Yes, it is.
['BO_K10_Dx_H0290:413a-8', 'BO_K10_Dx_H0290:413a-9']	smras pa / yod de; dper na /🔽gzugs rnams las 'dod chags dang bral la /	smras pa / yod de; dper na / gzugs rnams las 'dod chags dang bral la /	For example,🔽one who is free of attachment to the form realm
['BO_K10_Dx_H0290:413a-10']	gzugs med pa rnams las ni /	gzugs med pa rnams las ni /	but is not free of attachment to the formless realm
['BO_K10_Dx_H0290:413a-11']	'dod chags dang ma bral ba lta bu'o //	'dod chags dang ma bral ba lta bu'o //	For example, one who is not free from attachment.
['BO_K10_Dx_H0290:413a-12']	yang dag par ma bsdams pa'i sdom pa ma yin pa drug yod de /	yang dag par ma bsdams pa'i sdom pa ma yin pa drug yod de /	There are six types of non-restraint that are not fully restrained.
['BO_K10_Dx_H0290:413a-13']	drug gang zhe na /	drug gang zhe na /	What are the six?
['BO_K10_Dx_H0290:413a-14']	'dod pa dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mtshungs par ldan pa dang /	'dod pa dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mtshungs par ldan pa dang /	Those associated with the mind possessing desire, those not associated with the mind, those associated with the mind possessing form, those not associated with the mind, those associated with the mind possessing formlessness,
['BO_K10_Dx_H0290:413a-15']	sems dang mi ldan pa'o //	sems dang mi ldan pa'o //	and those not associated with the mind.
['BO_K10_Dx_H0290:413a-16']	'dod pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa dang / sdom pa ma yin pa du zhig gis ma bsdams zhes bya /	'dod pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa dang / sdom pa ma yin pa du zhig gis ma bsdams zhes bya /	When one manifests non-restraint associated with desire, by how many non-restraints is one unrestrained?
['BO_K10_Dx_H0290:413b-0']	gzugs dang ldan pa dang / @413b gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na /	gzugs dang ldan pa dang / @413b gzugs med pa dang ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na /	When one manifests non-restraint associated with form and formlessness,
['BO_K10_Dx_H0290:413b-1']	sdom pa ma yin pa du zhig gis ma bsdams zhes bya zhe na /	sdom pa ma yin pa du zhig gis ma bsdams zhes bya zhe na /	How many types of non-restraint are there?
['BO_K10_Dx_H0290:413b-2']	smras pa / 'dod pa dang ldan pa'i sems dang mtshungs par ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na ni /	smras pa / 'dod pa dang ldan pa'i sems dang mtshungs par ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na ni /	It is said: When one who possesses a desire realm mind manifests non-restraint that is concomitant with a desire realm mind,
['BO_K10_Dx_H0290:413b-3']	sdom pa ma yin pa bzhis ma bsdams pa zhes bya ste /	sdom pa ma yin pa bzhis ma bsdams pa zhes bya ste /	one is said to be unrestrained by four types of non-restraint.
['BO_K10_Dx_H0290:413b-4']	'dod pa dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs dang ldan pa'i sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mi ldan pas so //	'dod pa dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs dang ldan pa'i sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mi ldan pas so //	Because one possesses a desire realm mind, one possesses a desire realm mind, one possesses a form realm mind, and one possesses a formless realm mind.🔽When one who possesses a form realm mind manifests non-restraint that is concomitant with a form realm mind,
['BO_K10_Dx_H0290:413b-5']	gzugs dang ldan pa'i sems dang mtshungs par ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na ni; sdom pa ma yin pa gsum gyis ma bsdams pa zhes bya ste /	gzugs dang ldan pa'i sems dang mtshungs par ldan pa'i yang dag par ma bsdams pa'i sdom pa ma yin pa mngon sum du byed pa na ni; sdom pa ma yin pa gsum gyis ma bsdams pa zhes bya ste /	one is said to be unrestrained by three types of non-restraint.
['BO_K10_Dx_H0290:413b-6']	gzugs dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mi ldan pas so //	gzugs dang ldan pa'i sems dang mtshungs par ldan pa dang / sems dang mi ldan pa dang / gzugs med pa dang ldan pa'i sems dang mi ldan pas so //	associated with the form realm, not associated with the mind, and not associated with the formless realm.
