segmentnr	original	analyzed	folio	translated
['BO_T02_D3154:175b-0']	@175b # // rgya gar skad du /	@175b # // rgya gar skad du /	175b	In Sanskrit:
['BO_T02_D3154:175b-1']	kharsa pa na s'a dha nam /	kharsa pa na s'a dha nam /	175b	Karşapana-sadhana
['BO_T02_D3154:175b-2']	bod skad du /	bod skad du /	175b	In Tibetan:
['BO_T02_D3154:175b-3']	bde ba 'byung ba'i sgrub thabs /	bde ba 'byung ba'i sgrub thabs /	175b	The Means of Attaining Happiness
['BO_T02_D3154:175b-4']	bcom ldan 'das bde ba thams cad 'byung bar mdzad pa la phyag 'tshal lo //	bcom ldan 'das bde ba thams cad 'byung bar mdzad pa la phyag 'tshal lo //	175b	Homage to the Blessed One, the Bestower of All Happiness.
['BO_T02_D3154:175b-5']	mngon 'dod 'bras ster dpag bsam ljon shing dpal ni kun nas nyer rgyas pa'i //	mngon 'dod 'bras ster dpag bsam ljon shing dpal ni kun nas nyer rgyas pa'i //	175b	The wish-fulfilling tree that grants the desired fruit, the glory that completely spreads,
['BO_T02_D3154:175b-6']	bde bar gshegs tshul lam chen rnams ni shin tu bde mdzad ded dpon pa //	bde bar gshegs tshul lam chen rnams ni shin tu bde mdzad ded dpon pa //	175b	The great path of the Sugata's way, the captain who brings complete happiness,
['BO_T02_D3154:175b-7']	srid zhi mnyam par dgongs pa dngos po'i rang bzhin ma lus thams cad kyi //	srid zhi mnyam par dgongs pa dngos po'i rang bzhin ma lus thams cad kyi //	175b	The one who has realized the equality of existence and peace, the one who has completely pacified🔽All the inherent natures of all beings, may this lotus in his hand pacify all misfortune.
['BO_T02_D3154:176a-0']	@176a * // skye dgu'i chad pa 'di ni phyag na padmo 'di yis zhi gyur cig / snga mor gdong sogs legs bkrus la //	@176a * // skye dgu'i chad pa 'di ni phyag na padmo 'di yis zhi gyur cig / snga mor gdong sogs legs bkrus la //	176a	First, having well washed the face and so forth,
['BO_T02_D3154:176a-1']	dben pa'i gnas su cho ga yi //	dben pa'i gnas su cho ga yi //	176a	In a solitary place, with the ritual,
['BO_T02_D3154:176a-2']	snying ga'i sa bon spro bya ba //	snying ga'i sa bon spro bya ba //	176a	The seed syllable in the heart should be emanated.
['BO_T02_D3154:176a-3']	padma'i stan la legs gnas pa'i //	padma'i stan la legs gnas pa'i //	176a	Well-seated upon a lotus seat,
['BO_T02_D3154:176a-4']	zla rgyas steng du rab 'bar ba //	zla rgyas steng du rab 'bar ba //	176a	Upon a full moon, blazing,
['BO_T02_D3154:176a-5']	sa bon rang gi snying gar bsgom //	sa bon rang gi snying gar bsgom //	176a	The seed syllable should be visualized in one's heart.
['BO_T02_D3154:176a-6']	'od des legs par bskul byas la //	'od des legs par bskul byas la //	176a	Having been well-enlightened by that light,
['BO_T02_D3154:176a-7']	yang dag spyan drangs mkha' dbyings mdun //	yang dag spyan drangs mkha' dbyings mdun //	176a	I invite the perfect one in the space in front.
['BO_T02_D3154:176a-8']	dpal ldan kharsa pa na mgon //	dpal ldan kharsa pa na mgon //	176a	Glorious protector of Kharaṣana,
['BO_T02_D3154:176a-9']	bla ma sangs rgyas rgya mtsho sras //	bla ma sangs rgyas rgya mtsho sras //	176a	son of the ocean of buddhas and gurus,
['BO_T02_D3154:176a-10']	mchod sprin rnam pa sna tshogs pa //	mchod sprin rnam pa sna tshogs pa //	176a	with various kinds of offering clouds
['BO_T02_D3154:176a-11']	sa bon de las byung bas mchod //	sa bon de las byung bas mchod //	176a	arising from that seed, I make offerings.
['BO_T02_D3154:176a-12']	de nas mngon par phyag byas la//	de nas mngon par phyag byas la//	176a	Then, having bowed down,
['BO_T02_D3154:176a-13']	sdig pa bshags la sogs pa'o //	sdig pa bshags la sogs pa'o //	176a	I confess my misdeeds and so forth.🔽Whatever nonvirtuous actions I have done
