segmentnr	original	analyzed	folio	translated
['BO_T02_D1999:201b-0']	@201b # // rgya gar skad du /	@201b # // rgya gar skad du /	201b	In Sanskrit:
['BO_T02_D1999:201b-1']	shr'i badzra bhee ra wa s'a dha na /	shr'i badzra bhee ra wa s'a dha na /	201b	Śrīvajra-bhairavasādhana
['BO_T02_D1999:201b-2']	bod skad du /	bod skad du /	201b	In Tibetan:
['BO_T02_D1999:201b-3']	dpal rdo rje 'jigs byed kyi sgrub thabs //	dpal rdo rje 'jigs byed kyi sgrub thabs //	201b	The Means of Attaining the Glorious Vajrabhairava
['BO_T02_D1999:201b-4']	dpal gshin rje gshed la phyag 'tshal lo //	dpal gshin rje gshed la phyag 'tshal lo //	201b	Homage to glorious Yamāri!
['BO_T02_D1999:201b-5']	rnam rtog dra ba rab bsal zhing //	rnam rtog dra ba rab bsal zhing //	201b	Having thoroughly eliminated the net of discursive thoughts,
['BO_T02_D1999:201b-6']	ye shes rgya mtsho blo mnga' ba'i //	ye shes rgya mtsho blo mnga' ba'i //	201b	And possessing the ocean of wisdom,
['BO_T02_D1999:201b-7']	'jam pa'i dbyangs la rab btud de //	'jam pa'i dbyangs la rab btud de //	201b	I bow to Mañjughoṣa
['BO_T02_D1999:201b-8']	rdo rje 'jigs byed sgrub thabs bshad //	rdo rje 'jigs byed sgrub thabs bshad //	201b	And explain the means of attaining Vajrabhairava.
['BO_T02_D1999:201b-9']	dang por re zhig sngags pa yis //	dang por re zhig sngags pa yis //	201b	First, the mantra practitioner
['BO_T02_D1999:201b-10']	dur khrod dang ni chu yi 'gram //	dur khrod dang ni chu yi 'gram //	201b	In a charnel ground, on the bank of a river,
['BO_T02_D1999:201b-11']	shing gcig dang ni mtshan ma gcig / lam gyi bzhi mdo ri bo'i rtse //	shing gcig dang ni mtshan ma gcig / lam gyi bzhi mdo ri bo'i rtse //	201b	At a solitary tree, a single landmark, a crossroads, a mountain peak,
['BO_T02_D1999:201b-12']	khang stong dang ni ma mo'i gnas //	khang stong dang ni ma mo'i gnas //	201b	An empty house, a mother's place,
['BO_T02_D1999:201b-13']	lha rnams yang dag rtsod pa'i sa //	lha rnams yang dag rtsod pa'i sa //	201b	A place where the gods truly quarrel,🔽At the edge of a city or town,
['BO_T02_D1999:201b-14']	grong khyer grong gi mtha' rnams dang// rang nyid rjes dga'i gnas 'dug nas //	grong khyer grong gi mtha' rnams dang// rang nyid rjes dga'i gnas 'dug nas //	201b	Or in a place of one's own delight,
['BO_T02_D1999:201b-15']	'jam dbyangs khro bo bsgrub par bya //	'jam dbyangs khro bo bsgrub par bya //	201b	One should accomplish the wrathful Mañjuśrī.
['BO_T02_D1999:201b-16']	rang gi snying gar padma la //	rang gi snying gar padma la //	201b	In one's heart, on a lotus,
['BO_T02_D1999:201b-17']	nyi ma la gnas yi ge mchog / thugs kyi bdag nyid rnam bsgoms te //	nyi ma la gnas yi ge mchog / thugs kyi bdag nyid rnam bsgoms te //	201b	meditating on the nature of mind,
['BO_T02_D1999:201b-18']	bla ma dang bcas lha dmigs bya //	bla ma dang bcas lha dmigs bya //	201b	one should visualize the deity together with the guru.
['BO_T02_D1999:201b-19']	ye shes las gzhan tshogs kyi phyir //	ye shes las gzhan tshogs kyi phyir //	201b	For the sake of the assembly, other than wisdom,
['BO_T02_D1999:201b-20']	phyag 'tshal mchod cing bsngo mthar thug / rnam bdun bsags nas de rjes su //	phyag 'tshal mchod cing bsngo mthar thug / rnam bdun bsags nas de rjes su //	201b	having accumulated the seven branches, in the end,
['BO_T02_D1999:201b-21', 'BO_T02_D1999:201b-22']	tshangs pa'i gnas ni bsgom par bya //🔽aom sva bh'a wa shuddha: sarba dharm'a: sva bh'a wa shuddho&amp; ham /	tshangs pa'i gnas ni bsgom par bya // aom sva bh'a wa shuddha: sarba dharm'a: sva bh'a wa shuddho&amp; ham /	201b	one should meditate on the Brahma abodes.🔽Oṃ svabhāva śuddhāḥ sarvadharmāḥ svabhāva śuddho ’haṃ
['BO_T02_D1999:201b-23']	aom sh'u n+ya t'a dzny'a na badzra sva bh'a wa a'atma ko&amp; ham /	aom sh'u n+ya t'a dzny'a na badzra sva bh'a wa a'atma ko&amp; ham /	201b	Oṃ śūnyatā jñāna vajra svabhāva ātmako ’haṃ
['BO_T02_D1999:201b-24']	stong pa nyid du rnam pa bsgoms nas //	stong pa nyid du rnam pa bsgoms nas //	201b	Having meditated on emptiness,
['BO_T02_D1999:201b-25', 'BO_T02_D1999:201b-26']	yam ram wam lam yi ge las //🔽rlung dang me dang chu dang ni //	yam ram wam lam yi ge las // rlung dang me dang chu dang ni //	201b	from the syllables yaṃ, raṃ, vaṃ, and laṃ,🔽one should imagine the maṇḍalas of wind, fire, water,
['BO_T02_D1999:201b-27']	dbang chen dkyil 'khor bsam par bya //	dbang chen dkyil 'khor bsam par bya //	201b	and earth.
['BO_T02_D1999:201b-28', 'BO_T02_D1999:201b-29']	der ni h'um gi rnam pa las //🔽rdo rje'i sa gzhi ra ba dang // de bzhin rdo rje'i gur dang ni //	der ni h'um gi rnam pa las // rdo rje'i sa gzhi ra ba dang // de bzhin rdo rje'i gur dang ni //	201b	There, from the form of hūṃ,🔽one should imagine the vajra ground, the enclosure,🔽and likewise the vajra tent
['BO_T02_D1999:201b-30']	bla re yang ni bsam par bya //	bla re yang ni bsam par bya //	201b	and canopy.
['BO_T02_D1999:201b-31']	de dbus gnod mdzes rgyal po ni //	de dbus gnod mdzes rgyal po ni //	201b	In the center of that, one should visualize
['BO_T02_D1999:201b-32']	bka' yi 'khor lo bsgom par bya //	bka' yi 'khor lo bsgom par bya //	201b	One should visualize the wheel of the Word.
['BO_T02_D1999:201b-33']	rtsibs bcu rab 'bar cung zad ser //	rtsibs bcu rab 'bar cung zad ser //	201b	It has ten blazing spokes, slightly yellow,
['BO_T02_D1999:202a-0', 'BO_T02_D1999:202a-1']	khro bo bcu dang @202a * //🔽bcas pa bsam //	khro bo bcu dang @202a * // bcas pa bsam //	202a	Together with the ten wrathful ones.
['BO_T02_D1999:202a-2']	gnod mdzes la sogs khro bo'i tshogs //	gnod mdzes la sogs khro bo'i tshogs //	202a	The assembly of wrathful ones, such as Sumbha,
['BO_T02_D1999:202a-3']	sna tshogs padma nyi zla la //	sna tshogs padma nyi zla la //	202a	Are on variegated lotuses, suns, and moons.
['BO_T02_D1999:202a-4']	g-yon brkyang zhabs kyis yang dag gnas //	g-yon brkyang zhabs kyis yang dag gnas //	202a	They stand with left legs straight.
['BO_T02_D1999:202a-5']	zhal gsum phyag drug dang po yi //	zhal gsum phyag drug dang po yi //	202a	The first has three faces and six arms.
['BO_T02_D1999:202a-6']	phyag gnyis rang gi shes rab 'khyud //	phyag gnyis rang gi shes rab 'khyud //	202a	The first two arms embrace his own wisdom.
['BO_T02_D1999:202a-7']	'di lta bu yi 'khor lo 'di //	'di lta bu yi 'khor lo 'di //	202a	This kind of wheel
['BO_T02_D1999:202a-8']	rdo rje 'bar ba'i sprin lta bus//	rdo rje 'bar ba'i sprin lta bus//	202a	With a cloud of blazing vajras
['BO_T02_D1999:202a-9', 'BO_T02_D1999:202a-10', 'BO_T02_D1999:202a-11']	bgegs kyi tshogs rnams rab tu 'joms //🔽gnod mdzes dang ni gshin rje gshed //🔽gzhan gyis mi thub rta mgrin dang // bdud rtsi 'khyil rnams dbus dang ni //	bgegs kyi tshogs rnams rab tu 'joms // gnod mdzes dang ni gshin rje gshed // gzhan gyis mi thub rta mgrin dang // bdud rtsi 'khyil rnams dbus dang ni //	202a	Completely conquers the hosts of obstructors.🔽Sumbha, Yamântaka,
['BO_T02_D1999:202a-12', 'BO_T02_D1999:202a-13']	shar la sogs pa'i phyogs su bsam //🔽'dod pa dbyug pa stobs mi g-yo //	shar la sogs pa'i phyogs su bsam // 'dod pa dbyug pa stobs mi g-yo //	202a	Aparajita, Hayagrîva, and Amrtakundalin are visualized in the center and in the east, etc.
['BO_T02_D1999:202a-14', 'BO_T02_D1999:202a-15']	byin za la sogs mtshams su'o //🔽gtsug tor rdo rje sa 'og ni //	byin za la sogs mtshams su'o // gtsug tor rdo rje sa 'og ni //	202a	Desire, Danda, Bala, and Acalanatha are in the intermediate directions beginning with the northeast.
['BO_T02_D1999:202a-16']	de bzhin steng dang 'og tu bsam //	de bzhin steng dang 'og tu bsam //	202a	Usnîsha-Vajra and Pâthâ are visualized above and below.
['BO_T02_D1999:202a-17']	dbus dang shar dang lho dang nub //	dbus dang shar dang lho dang nub //	202a	In the center, east, south, and north
['BO_T02_D1999:202a-18']	de bzhin steng gi khro bo rnams //	de bzhin steng gi khro bo rnams //	202a	Likewise, the wrathful ones above🔽are blue, white, and red,
['BO_T02_D1999:202a-19']	mthing dang dkar po dmar po dang // de ltar sngon po dkar dang dmar //	mthing dang dkar po dmar po dang // de ltar sngon po dkar dang dmar //	202a	and likewise, blue, white, and red,🔽white, blue, and red,
