segmentnr	original	analyzed	translated
['BO_T02_D2157:253a-0']	@253a # // rgya gar skad du /	@253a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2157:253a-1']	du hi aa mri ta p'u dza n'a ma ;	du hi aa mri ta p'u dza n'a ma ;	Duhī-amṛta-pūjā-nāma
['BO_T02_D2157:253a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2157:253a-3']	bdud rtsi 'o ma'i mchod pa zhes bya ba /	bdud rtsi 'o ma'i mchod pa zhes bya ba /	The Offering of Milk Amṛta
['BO_T02_D2157:253a-4']	rdo rje bsnams la phyag 'tshal lo //	rdo rje bsnams la phyag 'tshal lo //	Homage to Vajrapāṇi!🔽I bow to you, who are like amṛta,
['BO_T02_D2157:253a-5', 'BO_T02_D2157:253a-6']	nyon mongs dug rnams 'joms mdzad ba'i //🔽bdud rtsi lta bu khyod la 'dud //	nyon mongs dug rnams 'joms mdzad ba'i // bdud rtsi lta bu khyod la 'dud //	the conqueror of the poisons of affliction.
['BO_T02_D2157:253a-7']	'gro ba rnams la phan pa'i phyir //	'gro ba rnams la phan pa'i phyir //	In order to benefit migrating beings,
['BO_T02_D2157:253a-8']	bsad pa gso ba'i thabs 'di bri //	bsad pa gso ba'i thabs 'di bri //	I write this method of reviving the dead.
['BO_T02_D2157:253a-9']	gser zangs la sogs snod du bsham ;	gser zangs la sogs snod du bsham ;	Arrange it in a vessel of gold, copper, and so forth,
['BO_T02_D2157:253a-10']	/ sa bon gsum gyis byin gyis brlabs //	/ sa bon gsum gyis byin gyis brlabs //	consecrated with the three seed syllables.
['BO_T02_D2157:253a-11']	rjes su gzung phyir sku bskyed nas //	rjes su gzung phyir sku bskyed nas //	For the sake of protection, generate the body,
['BO_T02_D2157:253a-12']	de nas de la mchod pa 'bul //	de nas de la mchod pa 'bul //	then make offerings to it.
['BO_T02_D2157:253a-13']	rdo rje bsnams la phyag 'tshal lo //	rdo rje bsnams la phyag 'tshal lo //	Homage to Vajrapāṇi!
['BO_T02_D2157:253a-14']	h'um 'gro ba'i mgon po thugs rje can //	h'um 'gro ba'i mgon po thugs rje can //	Hūṃ! Compassionate protector of migrating beings,
['BO_T02_D2157:253a-15']	gzung 'dzin dri ma'i skyon spangs nas //	gzung 'dzin dri ma'i skyon spangs nas //	having abandoned the faults of the stains of percepts and perceivers,
['BO_T02_D2157:253a-16']	mnyes pas sku gsung thugs la dbul //	mnyes pas sku gsung thugs la dbul //	I offer the body, speech, and mind that please you.
['BO_T02_D2157:253a-17']	thugs rjes dgongs nas bzhes su gsol //	thugs rjes dgongs nas bzhes su gsol //	Please accept them with compassionate intention.
['BO_T02_D2157:253a-18']	aom sarbba ta th'a ga ta badzra p'a ni n'i l'am bar dha ra ma h'a k'a ya a'a ha ra p'u dza me gha sa mu dra spha ra na sa ma ye h'um /	aom sarbba ta th'a ga ta badzra p'a ni n'i l'am bar dha ra ma h'a k'a ya a'a ha ra p'u dza me gha sa mu dra spha ra na sa ma ye h'um /	oṃ sarvatathāgata vajrapāṇi nīlāmbaradhara mahākāya āhara pūja megha samudra spharaṇa samaye hūṃ
['BO_T02_D2157:253a-19']	zhes mchod yon dbul /	zhes mchod yon dbul /	Thus offer the welcome water.🔽Hūṃ. These sublime flowers
['BO_T02_D2157:253a-20']	h'um me tog dam pa 'di dag dang // de bzhin mdzes pa'i me tog rnams //	h'um me tog dam pa 'di dag dang // de bzhin mdzes pa'i me tog rnams //	and likewise beautiful flowers
['BO_T02_D2157:253a-21']	bde gshegs thugs la dbul bar bgyi ;	bde gshegs thugs la dbul bar bgyi ;	are offered to the sugatas’ minds.
