segmentnr	original	analyzed	folio	translated
['BO_T02_D3390:56a-0']	@56a # // rgya gar skad du /	@56a # // rgya gar skad du /	56a	In Sanskrit:
['BO_T02_D3390:56a-1']	ha ya gr'i ba s'a dha nam /	ha ya gr'i ba s'a dha nam /	56a	Hayagrivasādhana
['BO_T02_D3390:56a-2']	bod skad du /	bod skad du /	56a	In Tibetan:
['BO_T02_D3390:56a-3']	rta mgrin gyi sgrub pa'i thabs /	rta mgrin gyi sgrub pa'i thabs /	56a	Hayagriva's Means of Achievement
['BO_T02_D3390:56a-4']	dpal rta mgrin la phyag 'tshal lo //	dpal rta mgrin la phyag 'tshal lo //	56a	Homage to glorious Hayagriva.
['BO_T02_D3390:56a-5']	sngon du bstan pa'i cho gas sna tshogs padma dang nyi ma la h'um dmar po'i ye shes las yongs su rdzogs pa'i 'phags pa rta mgrin mdog dmar ba /	sngon du bstan pa'i cho gas sna tshogs padma dang nyi ma la h'um dmar po'i ye shes las yongs su rdzogs pa'i 'phags pa rta mgrin mdog dmar ba /	56a	With the rite taught previously, on a multicolored lotus and sun, from the gnosis of a red hum, is the completely perfect noble Hayagriva, red,
['BO_T02_D3390:56a-6']	zhal gsum pa /	zhal gsum pa /	56a	with three faces,
['BO_T02_D3390:56a-7']	phyag brgyad pa /	phyag brgyad pa /	56a	eight arms,
['BO_T02_D3390:56a-8']	zhal so so nas spyan gsum gsum mo //	zhal so so nas spyan gsum gsum mo //	56a	and three eyes in each face.
['BO_T02_D3390:56a-9']	sngon po dang dkar po ni g-yas dang cig gos kyi zhal lo //	sngon po dang dkar po ni g-yas dang cig gos kyi zhal lo //	56a	The right and left secondary faces are blue and white.
['BO_T02_D3390:56a-10']	sbrul gyi rgyan can 'gying bag gis gnon cing gnas pa /	sbrul gyi rgyan can 'gying bag gis gnon cing gnas pa /	56a	He is adorned with snakes, haughty, and standing.
['BO_T02_D3390:56a-11']	khro bo'i lta stangs kyis gzigs pa /	khro bo'i lta stangs kyis gzigs pa /	56a	He gazes with wrathful glances.
['BO_T02_D3390:56b-0', 'BO_T02_D3390:56b-1', 'BO_T02_D3390:56b-2']	@56b zhal dang po bzhad pa /🔽g-yas pa'i zhal ljags 'dril ba /🔽mche ba gnyis kyis ma mchu btsir ba /	@56b zhal dang po bzhad pa / g-yas pa'i zhal ljags 'dril ba / mche ba gnyis kyis ma mchu btsir ba /	56b	The first face is laughing.🔽The right face has a rolled tongue.
['BO_T02_D3390:56b-3']	g-yon pa'i zhal lo //	g-yon pa'i zhal lo //	56b	The left face has two fangs bared and biting the lower lip.
['BO_T02_D3390:56b-4']	stag gi pags pa'i sham thabs can no //	stag gi pags pa'i sham thabs can no //	56b	He has a tiger-skin skirt.
['BO_T02_D3390:56b-5']	rdo rje dang dbyug pa dang / byed pa'i phyag rgya dang / mda' 'phyar ba ni g-yas pa'i phyag bzhi na'o //	rdo rje dang dbyug pa dang / byed pa'i phyag rgya dang / mda' 'phyar ba ni g-yas pa'i phyag bzhi na'o //	56b	The four right hands hold a vajra, a club, a making-all-things-to-be-done seal, and a drawn bow.
['BO_T02_D3390:56b-6']	sdigs mdzub dang rang gi nu ma bzung ba dang / padma dang gzhu 'phyar ba ni g-yon gyi phyag bzhi na'o //	sdigs mdzub dang rang gi nu ma bzung ba dang / padma dang gzhu 'phyar ba ni g-yon gyi phyag bzhi na'o //	56b	The four left hands hold a threatening forefinger, one's own breast, a drawn lotus, and a bow.
['BO_T02_D3390:56b-7']	mi bskyod pas mnan pa'i dbu rgyan can bsam par bya'o zhes bya ba ni rta mchog ye shes rdo rje zhes bya ba'i ting nge 'dzin to //	mi bskyod pas mnan pa'i dbu rgyan can bsam par bya'o zhes bya ba ni rta mchog ye shes rdo rje zhes bya ba'i ting nge 'dzin to //	56b	One should visualize the crown of the head as being pressed down by Akṣobhya. This is the samādhi called “Hayagrīva-jñāna-vajra.”
['BO_T02_D3390:56b-8']	sngags kyi bzlas pa ni /	sngags kyi bzlas pa ni /	56b	The mantra recitation is:
['BO_T02_D3390:56b-9']	aom ha ya gr'i ba sv'a h'a /	aom ha ya gr'i ba sv'a h'a /	56b	Oṃ hayagrīva svāhā.
['BO_T02_D3390:56b-10']	rta mgrin gyi sgrub thabs rdzogs so //	rta mgrin gyi sgrub thabs rdzogs so //	56b	The sādhana of Hayagrīva is complete.
['BO_T02_D3390:56b-11']	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur ba'o //	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur ba'o //	56b	By the paṇḍita Amoghavajra and the Khampa translator-editor Gelong Bar.
