segmentnr	original	analyzed	translated
['BO_T02_D1843:38b-22']	rdo rje 'dzin pa 'am gang yang rung //	rdo rje 'dzin pa 'am gang yang rung //	or a vajra-holder, or anyone else.
['BO_T02_D1843:38b-23', 'BO_T02_D1843:38b-24', 'BO_T02_D1843:38b-25']	phyag rgya chen por byin brlabs na /🔽de ni dpal dang ldan pa yi //🔽sangs rgyas 'od dang 'dra bar 'gyur //	phyag rgya chen por byin brlabs na / de ni dpal dang ldan pa yi // sangs rgyas 'od dang 'dra bar 'gyur //	Having consecrated the great seal,🔽he becomes glorious
['BO_T02_D1843:38b-26']	zhes gsungs so //	zhes gsungs so //	like the Buddha Vairocana.
['BO_T02_D1843:38b-27']	de nyid kyi yon tan ni //	de nyid kyi yon tan ni //	The qualities of that are
['BO_T02_D1843:38b-28']	'dod khams pa yi bu mo ni //	'dod khams pa yi bu mo ni //	the daughters of the desire realm
['BO_T02_D1843:38b-29']	zhes bya ba la sogs pa gsungs te lha'i bu mo dag la 'dod pa spyod par 'gyur ro //	zhes bya ba la sogs pa gsungs te lha'i bu mo dag la 'dod pa spyod par 'gyur ro //	and so forth. One will enjoy desire with the daughters of the gods.
['BO_T02_D1843:38b-30']	de nas de bzhin gshegs pa thams cad don de la mnyes par gyur nas ngo mtshar gyi tshig gsungs pa ni /	de nas de bzhin gshegs pa thams cad don de la mnyes par gyur nas ngo mtshar gyi tshig gsungs pa ni /	Then, all the tathagatas were pleased with that meaning and spoke these words of amazement:
['BO_T02_D1843:38b-31']	ae ma'o rab tu ngo mtshar che //	ae ma'o rab tu ngo mtshar che //	Amazing! How amazing!
['BO_T02_D1843:38b-32']	zhes bya ba la sogs pa ste /	zhes bya ba la sogs pa ste /	and so forth.
['BO_T02_D1843:39a-0', 'BO_T02_D1843:39a-1']	mi gtsang ba'i rdzas rnams kyang @39a * //🔽dngos grub kyi rgyur gyur pa ngo bo nyid kyis dag par gsungs pa ngo mtshar ro zhes so //	mi gtsang ba'i rdzas rnams kyang @39a * // dngos grub kyi rgyur gyur pa ngo bo nyid kyis dag par gsungs pa ngo mtshar ro zhes so //	The substances of impurity🔽become the cause of spiritual powers.
['BO_T02_D1843:39a-2']	da ni dkyil 'khor gyi lha rnams la rang gi rigs kyi phyag rgyas rgyas gdab pa bstan pa'i phyir /	da ni dkyil 'khor gyi lha rnams la rang gi rigs kyi phyag rgyas rgyas gdab pa bstan pa'i phyir /	Now, in order to demonstrate the sealing of the mandala deities with their respective consorts, it is said:
['BO_T02_D1843:39a-3']	de nas ston pa rdo rje 'dzin //	de nas ston pa rdo rje 'dzin //	Then the teacher Vajradhara🔽and so forth.
['BO_T02_D1843:39a-4']	zhes bya ba la sogs pa gsungs te /	zhes bya ba la sogs pa gsungs te /	Among them,
['BO_T02_D1843:39a-5']	de la / sangs rgyas rdo rje can rnams kun //	de la / sangs rgyas rdo rje can rnams kun //	all the Buddhas, the Vajra-holders,
['BO_T02_D1843:39a-6']	rdo rje'i sbyor bas mnyes par 'gyur //	rdo rje'i sbyor bas mnyes par 'gyur //	are pleased by the Vajra-union.
