segmentnr	original	analyzed	folio	translated
['BO_T02_D1189:221a-0']	@221a * // rgya gar skad du /	@221a * // rgya gar skad du /	221a	In Sanskrit:
['BO_T02_D1189:221a-1']	shr'i he badzra panytsi k'a n'a ma mukti ka aa ba li /	shr'i he badzra panytsi k'a n'a ma mukti ka aa ba li /	221a	Śrī-hevajrapañjikā-nāma-muktikāvalī
['BO_T02_D1189:221a-2']	bod skad du /	bod skad du /	221a	In Tibetan:
['BO_T02_D1189:221a-3']	dpal dgyes pa'i rdo rje'i dka' 'grel mu tig phreng ba zhes bya ba /	dpal dgyes pa'i rdo rje'i dka' 'grel mu tig phreng ba zhes bya ba /	221a	The Commentary on the Difficult Points of the Glorious Hevajra Tantra Called “A Garland of Pearls”
['BO_T02_D1189:221a-4']	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	dpal rdo rje mkha' 'gro la phyag 'tshal lo //	221a	Homage to the glorious Vajraḍāka.
['BO_T02_D1189:221a-5']	zhabs rnams bzhag pas sa bzhi grum mdzad shin tu bzhad pas sa 'dzin bsgyel mdzad pa //	zhabs rnams bzhag pas sa bzhi grum mdzad shin tu bzhad pas sa 'dzin bsgyel mdzad pa //	221a	With his feet he shattered the four continents, and with his great laughter he toppled the world-holding mountains.
['BO_T02_D1189:221a-6']	spyan gyi zer dang rgyal mtshan dril bu'i sgra yis 'gro rnams bcom nas slar gso mdzad //	spyan gyi zer dang rgyal mtshan dril bu'i sgra yis 'gro rnams bcom nas slar gso mdzad //	221a	With the light from his eyes and the sound of the banner-bells, he destroyed and revived the beings.
['BO_T02_D1189:221a-7']	dregs pas rlom pa rab tu zhi byed cho ga 'jigs par ston pa'i thabs 'chang ba //	dregs pas rlom pa rab tu zhi byed cho ga 'jigs par ston pa'i thabs 'chang ba //	221a	He holds the method of displaying the terrifying rite that completely pacifies the arrogance of the haughty.
['BO_T02_D1189:221a-8']	rgyal ba gsang gsum snying po'i snying po he ru ka yi gar gyis khyed srungs shig //	rgyal ba gsang gsum snying po'i snying po he ru ka yi gar gyis khyed srungs shig //	221a	May the Heruka dance, the essence of the secret of the Victorious Ones, protect you.
['BO_T02_D1189:221a-9']	tshad mthun rjes 'jug mdo ston pa //	tshad mthun rjes 'jug mdo ston pa //	221a	Following the standard, teaching the sūtras,
