segmentnr	original	analyzed	folio	translated
['BO_K10_D0312=D0628=D1093_H0316:242a-0']	@242a rgya gar skad du /	@242a rgya gar skad du /	242a	In Sanskrit:
['BO_K10_D0312=D0628=D1093_H0316:242a-1']	a'arya bee sh'a l'i pra be sha mah'a s'u tra /	a'arya bee sh'a l'i pra be sha mah'a s'u tra /	242a	Ārya-vaiśālīpraveśa-mahāsūtra
['BO_K10_D0312=D0628=D1093_H0316:242a-2']	bod skad du /	bod skad du /	242a	In Tibetan:
['BO_K10_D0312=D0628=D1093_H0316:242a-3']	'phags pa yangs pa'i grong khyer du 'jug pa'i mdo chen po /	'phags pa yangs pa'i grong khyer du 'jug pa'i mdo chen po /	242a	The Great Sūtra of the Noble Entry into Vaiśālī
['BO_K10_D0312=D0628=D1093_H0316:242a-4']	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	242a	Homage to all the Buddhas and Bodhisattvas.
['BO_K10_D0312=D0628=D1093_H0316:242a-5']	'di skad bdag gis thos pa dus gcig na /	'di skad bdag gis thos pa dus gcig na /	242a	Thus have I heard at one time.
['BO_K10_D0312=D0628=D1093_H0316:242a-6']	bcom ldan 'das 'dam bu'i khrod na gzings pa'i 'dug gnas na bzhugs te /	bcom ldan 'das 'dam bu'i khrod na gzings pa'i 'dug gnas na bzhugs te /	242a	The Blessed One was dwelling in the abode of the Nāgas in the midst of the reeds.
['BO_K10_D0312=D0628=D1093_H0316:242b-0']	de nas @242b bcom ldan 'das kyis tshe dang ldan pa kun dga' bo la bka' stsal pa /	de nas @242b bcom ldan 'das kyis tshe dang ldan pa kun dga' bo la bka' stsal pa /	242b	Then the Blessed One said to the venerable Ānanda:
['BO_K10_D0312=D0628=D1093_H0316:242b-1']	kun dga' bo /	kun dga' bo /	242b	Ānanda,
['BO_K10_D0312=D0628=D1093_H0316:242b-2']	yangs pa'i grong khyer ga la ba der 'dong ngo //	yangs pa'i grong khyer ga la ba der 'dong ngo //	242b	let us go to the city of Vaiśālī.
['BO_K10_D0312=D0628=D1093_H0316:242b-3']	btsun pa / de ltar bgyi'o zhes gsol nas; tshe dang ldan pa kun dga' bos bcom ldan 'das kyi ltar nyan to //	btsun pa / de ltar bgyi'o zhes gsol nas; tshe dang ldan pa kun dga' bos bcom ldan 'das kyi ltar nyan to //	242b	Yes, O Venerable One, the venerable Ānanda replied to the Blessed One.
['BO_K10_D0312=D0628=D1093_H0316:242b-4']	de nas bcom ldan 'das yul bri dzir rgyu zhing gshegs te /	de nas bcom ldan 'das yul bri dzir rgyu zhing gshegs te /	242b	Then the Blessed One, wandering through the country of Vṛji,
['BO_K10_D0312=D0628=D1093_H0316:242b-5']	yangs pa'i grong khyer du byon nas /	yangs pa'i grong khyer du byon nas /	242b	arrived at the city of Vaiśālī.
