segmentnr	original	analyzed	folio	translated
['BO_K10_Dx_H0259:573b-0']	yang rigs kyi bu dag tshor ba'i phung po mchog tu stong zhing log par rtog pa la ma thogs par brtan cing rdzogs @573b la gsal ba'i ting nge 'dzin las 'gog pa la 'jug par 'dod cing yun ring du brtson pas sprul bsgyur gyi rang bzhin la stong	yang rigs kyi bu dag tshor ba'i phung po mchog tu stong zhing log par rtog pa la ma thogs par brtan cing rdzogs @573b la gsal ba'i ting nge 'dzin las 'gog pa la 'jug par 'dod cing yun ring du brtson pas sprul bsgyur gyi rang bzhin la stong	573b	“Moreover, sons of noble family, when the aggregate of sensation is supreme, empty, and unobstructed, and when you wish to enter cessation through the samādhi that is stable, complete, and clear with regard to false thoughts, and when you seek profound emptiness in the nature of emanation and transformation through long-term effort, at that time the māra of the gods will find an opportunity.
['BO_K10_Dx_H0259:573b-1']	pa zab mo tshol ba na de'i tshe lha'i bdud kyis glags rnyed nas de ma thag tu rdzu 'phrul gyis 'ongs shing mi de la zhugs te ngag gis mdo sde bshad kyang rang nyid la bdud zhugs pa ma tshor bar bla na med pa'i mya ngan las 'das	pa zab mo tshol ba na de'i tshe lha'i bdud kyis glags rnyed nas de ma thag tu rdzu 'phrul gyis 'ongs shing mi de la zhugs te ngag gis mdo sde bshad kyang rang nyid la bdud zhugs pa ma tshor bar bla na med pa'i mya ngan las 'das	573b	Immediately, through his magical power, he will come and enter that person. Although he explains the sūtras with his voice, he will not sense that the māra has entered him.
['BO_K10_Dx_H0259:573b-2']	pa thob bo //	pa thob bo //	573b	He will say, ‘I have attained nirvāṇa.’
['BO_K10_Dx_H0259:573b-3']	zhes smra zhing rigs kyi bu gang dag stong pa tshol ba dag gi gam du 'ongs nas stan la 'dug ste chos 'chad cing 'khor gyi nang du rang nyid kyi lus glo bur du mi snang bar gyur te 'khor gyis mi mthong zhing /	zhes smra zhing rigs kyi bu gang dag stong pa tshol ba dag gi gam du 'ongs nas stan la 'dug ste chos 'chad cing 'khor gyi nang du rang nyid kyi lus glo bur du mi snang bar gyur te 'khor gyis mi mthong zhing /	573b	When he comes into the presence of sons of noble family who seek emptiness, he will sit on the seat and explain the Dharma. In the midst of the assembly, his own body will suddenly disappear and the assembly will not see him.
['BO_K10_Dx_H0259:573b-4']	stong pa de'i nang nas thol gyis byung ste /	stong pa de'i nang nas thol gyis byung ste /	573b	Having arisen suddenly from within that emptiness,
['BO_K10_Dx_H0259:573b-5']	'byung ba dang nub par byed pa la dbang thob bo //	'byung ba dang nub par byed pa la dbang thob bo //	573b	they gain power over the arising and disappearance of things.
['BO_K10_Dx_H0259:573b-6']	la lar lus shin tu dvangs pa beed'urya ltar ston /	la lar lus shin tu dvangs pa beed'urya ltar ston /	573b	In some places they display a body that is very clear like a beryl.
['BO_K10_Dx_H0259:573b-7']	rkang lag brkyang bskum tsam gyis tsandan gyi dri 'byin /	rkang lag brkyang bskum tsam gyis tsandan gyi dri 'byin /	573b	By merely stretching out and drawing in their arms and legs, they emit the scent of sandalwood.
['BO_K10_Dx_H0259:573b-8']	la lar bshang gci yang ro sbrang rtsi ltar ston /	la lar bshang gci yang ro sbrang rtsi ltar ston /	573b	In some places they display feces and urine that taste like honey.
['BO_K10_Dx_H0259:573b-9']	rgyu des 'dul khrims la skur ba 'debs /	rgyu des 'dul khrims la skur ba 'debs /	573b	Because of that, they slander the moral discipline.
['BO_K10_Dx_H0259:573b-10']	rab tu byung ba la brnyas shing smod /	rab tu byung ba la brnyas shing smod /	573b	They despise and disparage those who have gone forth.
['BO_K10_Dx_H0259:573b-11']	rtag par ngag tu rgyu dang 'bras bu med /	rtag par ngag tu rgyu dang 'bras bu med /	573b	They constantly say that there is no cause and effect.
['BO_K10_Dx_H0259:573b-12']	lan gcig shi nas slar gtan du mi skye /	lan gcig shi nas slar gtan du mi skye /	573b	Once you die, you are never reborn again.
['BO_K10_Dx_H0259:573b-13']	'phags pa dang so so skye bo med ces smra la /	'phags pa dang so so skye bo med ces smra la /	573b	There are no noble beings and no ordinary beings.
['BO_K10_Dx_H0259:573b-14']	stong pa mngon du gyur kyang lkog tu log g-yem spyod do //	stong pa mngon du gyur kyang lkog tu log g-yem spyod do //	573b	Even though emptiness is manifest, they engage in secret sexual activity.
['BO_K10_Dx_H0259:573b-15']	zhes smra'o // de dag 'dod pa dang du blangs te stong pa'i sems thob nas rgyu dang 'bras bu med ces smra'o //	zhes smra'o // de dag 'dod pa dang du blangs te stong pa'i sems thob nas rgyu dang 'bras bu med ces smra'o //	573b	They accept those desires and, having attained the mind of emptiness, they say that there is no cause and effect.
['BO_K10_Dx_H0259:574a-0']	'di la nyi zla gza' 'dzin gyi @574a *//	'di la nyi zla gza' 'dzin gyi @574a *//	574a	Here, the eclipse of the sun and moon
['BO_K10_Dx_H0259:574a-1']	zer dang / gser dang / shel dang / bkra shis kyi rtsva dang / gyi ling dang / mkha' lding dang / rus sbal dang / khrung khrung dang / gzhan yang lo stong dang khri lon nas mi 'chi bar mi ma yin du gyur cing yul khams su 'byung ste rgas nas bdud du gyur pa zhes bya'o //	zer dang / gser dang / shel dang / bkra shis kyi rtsva dang / gyi ling dang / mkha' lding dang / rus sbal dang / khrung khrung dang / gzhan yang lo stong dang khri lon nas mi 'chi bar mi ma yin du gyur cing yul khams su 'byung ste rgas nas bdud du gyur pa zhes bya'o //	574a	 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you.🔽 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you and your family.🔽 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you and your family and burn your house.🔽 The man said, I will not tell anyone else.
['BO_K10_Dx_H0259:574a-2']	mi de la 'tshe bar byed pa'i tshul des skyo ba'i sems skyes nas de'i lus las bral ba dang slob mar bcas pa la rgyal po'i chad pa phog par 'gyur ro //	mi de la 'tshe bar byed pa'i tshul des skyo ba'i sems skyes nas de'i lus las bral ba dang slob mar bcas pa la rgyal po'i chad pa phog par 'gyur ro //	574a	 The king said, If you tell anyone else, I will kill you and your family, burn your house, and destroy your country.🔽 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you and your family, burn your house, destroy your country, and kill all your relatives.🔽 The man said, I will not tell anyone else.
['BO_K10_Dx_H0259:574a-3']	khyed cag thog ma nas rig na 'khor bar mi 'jug la 'khrul zhing bslus pas ma rig na mnar med pa'i dmyal bar ltung ngo //	khyed cag thog ma nas rig na 'khor bar mi 'jug la 'khrul zhing bslus pas ma rig na mnar med pa'i dmyal bar ltung ngo //	574a	 The king said, If you tell anyone else, I will kill you and your family, burn your house, destroy your country, kill all your relatives, and kill all the people in your village.🔽 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you and your family, burn your house, destroy your country, kill all your relatives, kill all the people in your village, and kill all the people in your region.🔽 The man said, I will not tell anyone else.🔽 The king said, If you tell anyone else, I will kill you and your
['BO_K10_Dx_H0259:574a-4']	yang rigs kyi bu dag tshor ba'i phung po mchog tu stong zhing log par rtog pa la ma thogs par brtan cing rdzogs la gsal ba'i ting nge 'dzin las sems la tshe ring bar 'dod pa'i dbang gis lus ngal ba khyad du bsad nas yun ring du 'tsho	yang rigs kyi bu dag tshor ba'i phung po mchog tu stong zhing log par rtog pa la ma thogs par brtan cing rdzogs la gsal ba'i ting nge 'dzin las sems la tshe ring bar 'dod pa'i dbang gis lus ngal ba khyad du bsad nas yun ring du 'tsho	574a	“Moreover, sons of the family, when the aggregate of feeling is extremely empty and, due to the power of the wish for a long life, one is stable, complete, and clear in the samādhi of unimpeded, false conception, one disregards the fatigue of the body and seeks the means of a long life.
['BO_K10_Dx_H0259:574a-5', 'BO_K10_Dx_H0259:574a-6']	ba'i thabs tshol zhing las kyi dbang gis skye 'chi dor nas rang dbang gis skye 'chi nus pa'i gzugs phra mos ring du gnas par 'dod pa na de'i tshe lha'i bdud kyis glags rnyed nas de ma thag tu rdzu 'phrul gyis 'ongs shing mi de la zhugs te🔽ngag gis mdo sde bshad kyang rang nyid la bdud zhugs pa ma tshor bar bla na med pa'i mya ngan las 'das pa thob bo //	ba'i thabs tshol zhing las kyi dbang gis skye 'chi dor nas rang dbang gis skye 'chi nus pa'i gzugs phra mos ring du gnas par 'dod pa na de'i tshe lha'i bdud kyis glags rnyed nas de ma thag tu rdzu 'phrul gyis 'ongs shing mi de la zhugs te ngag gis mdo sde bshad kyang rang nyid la bdud zhugs pa ma tshor bar bla na med pa'i mya ngan las 'das pa thob bo //	574a	When one wishes to remain for a long time with a subtle body that is able to take birth and die under one’s own power, having cast off birth and death through the power of karma, at that time the māra of the devas finds an opportunity and immediately comes by his magical power and enters that person.
['BO_K10_Dx_H0259:574a-7']	zhes smra zhing /	zhes smra zhing /	574a	Although he explains the sūtras with his speech, he does not feel the māra has entered him and says, ‘I have attained the highest nirvāṇa.’
