segmentnr	original	analyzed	folio	translated
['BO_T16_D4449:384b-0']	@384b * // thabs shes sgron ma bzhugs //	@384b * // thabs shes sgron ma bzhugs //	384b	The Lamp of Method and Wisdom
['BO_T16_D4449:384b-1']	# // dus gsum rgyal bas ji ltar thugs chud pa'i //	# // dus gsum rgyal bas ji ltar thugs chud pa'i //	384b	The nature of phenomena, as realized by the victorious ones of the three times,
['BO_T16_D4449:384b-2']	chos kyi rang bzhin rig pa'i rnal 'byor pas //	chos kyi rang bzhin rig pa'i rnal 'byor pas //	384b	Is the nature of mind, as realized by the yogin.
['BO_T16_D4449:384b-3']	ma thob thob phyir brtson par mi byed kyang //	ma thob thob phyir brtson par mi byed kyang //	384b	Even though one does not strive to attain what has not been attained,
['BO_T16_D4449:384b-4']	snying rje'i bye brag thabs kyi spyod pa'ang ston //	snying rje'i bye brag thabs kyi spyod pa'ang ston //	384b	One still displays the conduct of method, which is a particular aspect of compassion.
['BO_T16_D4449:384b-5']	ji ltar mkha' la 'ja' tshon rnam mang yang //	ji ltar mkha' la 'ja' tshon rnam mang yang //	384b	Just as the many-colored rainbow in the sky
['BO_T16_D4449:384b-6']	nam mkha'i ngang du ro gcig bye brag med //	nam mkha'i ngang du ro gcig bye brag med //	384b	Is of one taste in the realm of space, without distinction,
['BO_T16_D4449:384b-7', 'BO_T16_D4449:385a-0']	de bzhin rgyal ba'i gzugs sku rnam mang yang //🔽ye shes dbyings @385a * //	de bzhin rgyal ba'i gzugs sku rnam mang yang // ye shes dbyings @385a * //	384b	So too are the many-colored rupakayas of the victorious ones
['BO_T16_D4449:385a-1']	su ro gcig bye brag med //	su ro gcig bye brag med //	385a	Of one taste in the space of wisdom, without distinction.
['BO_T16_D4449:385a-2']	bde gshegs snying po sems kyi rang bzhin la //	bde gshegs snying po sems kyi rang bzhin la //	385a	In the nature of mind, the sugatagarbha,
['BO_T16_D4449:385a-3']	yun ring dus nas rmongs pa'i sems can rnams //	yun ring dus nas rmongs pa'i sems can rnams //	385a	Sentient beings, deluded for a long time,
['BO_T16_D4449:385a-4']	bdag tu 'dzin pa'i sems rgyud so sor snang //	bdag tu 'dzin pa'i sems rgyud so sor snang //	385a	Perceive the mind that grasps at self as separate.🔽Yet the nature itself is one in the dharmakaya of the victorious ones.🔽The buddhas, who appear as the illusion of wisdom,
['BO_T16_D4449:385a-5']	rang bzhin nyid ni rgyal ba'i chos skur gcig / ye shes sgyu mar snang ba'i sangs rgyas dang // log rtog sgyu mar snang ba'i sems can gnyis //	rang bzhin nyid ni rgyal ba'i chos skur gcig / ye shes sgyu mar snang ba'i sangs rgyas dang // log rtog sgyu mar snang ba'i sems can gnyis //	385a	And sentient beings, who appear as the illusion of misconception,
['BO_T16_D4449:385a-6']	ye shes log rtog khyad par bsam yas kyang //	ye shes log rtog khyad par bsam yas kyang //	385a	The various kinds of wisdom and misconceptions are inconceivable,
['BO_T16_D4449:385a-7']	sgyu ma yin phyir rang bzhin yongs kyis mnyam //	sgyu ma yin phyir rang bzhin yongs kyis mnyam //	385a	But since they are illusions, they are completely equal in nature.
['BO_T16_D4449:385a-8']	sems can sangs rgyas bden par tshul gcig cing //	sems can sangs rgyas bden par tshul gcig cing //	385a	Sentient beings and buddhas are the same in being true,
['BO_T16_D4449:385a-9']	rang gi sems nyid sangs rgyas yin shes na //	rang gi sems nyid sangs rgyas yin shes na //	385a	And if you know that your own mind is buddha,
['BO_T16_D4449:385a-10']	gzhan nas bsgrub par bya ba ci yang med //	gzhan nas bsgrub par bya ba ci yang med //	385a	There is nothing else to be accomplished.
['BO_T16_D4449:385a-11']	de lta bas na spang bar bya ba'ang med //	de lta bas na spang bar bya ba'ang med //	385a	Therefore, there is nothing to be abandoned.
['BO_T16_D4449:385a-12']	'di lta bu yi chos kyi tshul rig na //	'di lta bu yi chos kyi tshul rig na //	385a	If you know the way of this kind of Dharma,
['BO_T16_D4449:385a-13']	ma rig rnams la snying rje yongs kyis skye //	ma rig rnams la snying rje yongs kyis skye //	385a	You will feel compassion for those who do not know it.
['BO_T16_D4449:385a-14']	snying rje skyes nas sgyu ma'i ting 'dzin gyis //	snying rje skyes nas sgyu ma'i ting 'dzin gyis //	385a	Once you have compassion, through the samādhi of illusion
['BO_T16_D4449:385a-15']	phan 'dogs thabs kyi spyod pa cir yang ston //	phan 'dogs thabs kyi spyod pa cir yang ston //	385a	You will display any kind of activity that is a method of benefit.
['BO_T16_D4449:385a-16']	sangs rgyas dgongs pa ji lta ba //	sangs rgyas dgongs pa ji lta ba //	385a	The intention of the buddhas is
['BO_T16_D4449:385a-17']	sems kyi rang bzhin gnas med de ltar bsgom //	sems kyi rang bzhin gnas med de ltar bsgom //	385a	To meditate on the nature of mind as being without location.
['BO_T16_D4449:385a-18']	thugs rje'i 'bad pa rab 'byams ji lta ba //	thugs rje'i 'bad pa rab 'byams ji lta ba //	385a	The vast effort of compassion is
['BO_T16_D4449:385a-19']	rnal 'byor thabs kyi ting 'dzin de ltar sprul //	rnal 'byor thabs kyi ting 'dzin de ltar sprul //	385a	Emanated as the samādhi of the method of yoga.
['BO_T16_D4449:385a-20']	bdag dang bdag gir 'dzin pa med pa'i phyir //	bdag dang bdag gir 'dzin pa med pa'i phyir //	385a	Because there is no grasping at “I” and “mine,”
['BO_T16_D4449:385a-21']	pha rol phyin drug dmigs med rdzogs par ldan //	pha rol phyin drug dmigs med rdzogs par ldan //	385a	The six perfections are complete without reference point.
['BO_T16_D4449:385a-22']	thabs kyi spyod pas gdul bya kun 'dul yang //	thabs kyi spyod pas gdul bya kun 'dul yang //	385a	Though all trainees are guided by the conduct of methods,
['BO_T16_D4449:385a-23']	sgyu ma'i blo ldan rlom sems ci yang med //	sgyu ma'i blo ldan rlom sems ci yang med //	385a	the one with the mind of illusion has no pride at all.
['BO_T16_D4449:385a-24']	ma skyes sems la sems can med pa'i phyir //	ma skyes sems la sems can med pa'i phyir //	385a	Because there are no sentient beings in the unborn mind,
['BO_T16_D4449:385a-25']	ngo bo nyid kyi chos sku'i nga rgyal 'chang //	ngo bo nyid kyi chos sku'i nga rgyal 'chang //	385a	the pride of the dharmakāya of the essence is maintained.
['BO_T16_D4449:385a-26']	chos kun sgyu mar mngon sum gsal ba'i phyir //	chos kun sgyu mar mngon sum gsal ba'i phyir //	385a	Because all phenomena are clearly perceived as illusions,
['BO_T16_D4449:385a-27']	ting 'dzin sgyu mas ci 'dus de ltar ston //	ting 'dzin sgyu mas ci 'dus de ltar ston //	385a	whatever is gathered by the illusion of samādhi is taught.
['BO_T16_D4449:385a-28']	chos sku mnyam nyid rtogs nas 'gro don du //	chos sku mnyam nyid rtogs nas 'gro don du //	385a	Having realized the equality of the dharmakāya, for the benefit of migrating beings,
['BO_T16_D4449:385a-29']	bde gshegs byin rlabs cir yang ston pa ltar //	bde gshegs byin rlabs cir yang ston pa ltar //	385a	the blessing of the sugatas is displayed in every way.
['BO_T16_D4449:385a-30']	bdag nyid chos sku rig pa'i rnal 'byor pas //	bdag nyid chos sku rig pa'i rnal 'byor pas //	385a	The yogin of the dharmakāya vidyā
['BO_T16_D4449:385a-31']	thabs kyi bye brag da nas de ltar brjod //	thabs kyi bye brag da nas de ltar brjod //	385a	should speak in that way with the distinctions of methods.
['BO_T16_D4449:385a-32']	thabs dang shes rab ldan pa'i sgron ma rdzogs so /	thabs dang shes rab ldan pa'i sgron ma rdzogs so /	385a	The Lamp of Method and Wisdom is complete.
['BO_T16_D4449:385a-33']	// / slob dpon dpal dbyangs kyis mdzad pa'o /	// / slob dpon dpal dbyangs kyis mdzad pa'o /	385a	It was composed by Ācārya Śrīkara.
