segmentnr	original	analyzed	folio	translated
['BO_T02_D2362:7b-0']	@7b * // sangs rgyas la phyag 'tshal lo //	@7b * // sangs rgyas la phyag 'tshal lo //	7b	Homage to the Buddha.
['BO_T02_D2362:7b-1']	me tog gcig rgyas kha dog sna tshogs pa //	me tog gcig rgyas kha dog sna tshogs pa //	7b	A single flower with various colors,
['BO_T02_D2362:7b-2']	stong pa'i ljon shing dag las shin tu rgyas //	stong pa'i ljon shing dag las shin tu rgyas //	7b	fully blooming from the tree of emptiness.
['BO_T02_D2362:7b-3']	btsan po dpe med me tog rab rgyas pa //	btsan po dpe med me tog rab rgyas pa //	7b	O incomparable king, with fully blooming flowers,🔽accept this priceless flower.
['BO_T02_D2362:7b-4']	rin thang med pa'i me tog 'di snoms shig / de shing rtsa ba yal ga lo ma med //	rin thang med pa'i me tog 'di snoms shig / de shing rtsa ba yal ga lo ma med //	7b	That tree has no roots, branches, or leaves.
['BO_T02_D2362:7b-5', 'BO_T02_D2362:7b-6']	ltos dang zla nyal 'gro ni bzang po'i dus //🔽btsan po dpe med me tog rab rgyas pa //	ltos dang zla nyal 'gro ni bzang po'i dus // btsan po dpe med me tog rab rgyas pa //	7b	Look, the moon is lying down, it's a good time to go.
['BO_T02_D2362:8a-0']	rin @8a * //	rin @8a * //	8a	O incomparable king, with fully blooming flowers,🔽accept this priceless flower.
['BO_T02_D2362:8a-1']	thang med pa'i me tog 'di snoms pa shig / ge sar gcod mkhas sgyu ma'i mkhan po yin //	thang med pa'i me tog 'di snoms pa shig / ge sar gcod mkhas sgyu ma'i mkhan po yin //	8a	The skilled flower cutter is the magician.
['BO_T02_D2362:8a-2']	chos dbyings rdo rje dbang phyug mchod pa 'bul //	chos dbyings rdo rje dbang phyug mchod pa 'bul //	8a	I offer worship to the vajra lord of the realm of reality.
['BO_T02_D2362:8a-3']	btsan po dpe med me tog rab rgyas pa //	btsan po dpe med me tog rab rgyas pa //	8a	O incomparable king, with fully blooming flowers,🔽accept this priceless flower.
['BO_T02_D2362:8a-4']	rin thang med pa'i me tog 'di snoms shig / mchog dga' dang ni dga' bral gzhig nas longs //	rin thang med pa'i me tog 'di snoms shig / mchog dga' dang ni dga' bral gzhig nas longs //	8a	Enjoy it after cutting the stamen.
['BO_T02_D2362:8a-5']	yang dag bla ma'i zhabs btud nan tan gyis //	yang dag bla ma'i zhabs btud nan tan gyis //	8a	Respectfully bowing at the feet of the true guru,
['BO_T02_D2362:8a-6']	btsan po dpe med me tog rab rgyas pa //	btsan po dpe med me tog rab rgyas pa //	8a	O incomparable king, with fully blooming flowers,🔽accept this priceless flower.
['BO_T02_D2362:8a-7']	rin thang med pa'i me tog 'di snoms shig / ma ti tsi tri'i glu rdzogs so//	rin thang med pa'i me tog 'di snoms shig / ma ti tsi tri'i glu rdzogs so//	8a	The song of Maticitra is finished.
