segmentnr	original	analyzed	folio	translated
['BO_K12_D0437_H0411:278a-0']	@278a / /rgya gar skad du /	@278a / /rgya gar skad du /	278a	In Sanskrit:
['BO_K12_D0437_H0411:278a-1']	a'ar+ya t'a re ku ru kulle kalpa /	a'ar+ya t'a re ku ru kulle kalpa /	278a	Āryatārākurukullākalpa
['BO_K12_D0437_H0411:278a-2']	bod skad du /	bod skad du /	278a	In Tibetan:
['BO_K12_D0437_H0411:278b-0']	'phags ma sgrol ma ku @278b ru kulle'i rtog pa /	'phags ma sgrol ma ku @278b ru kulle'i rtog pa /	278b	The Tantra of Noble Tārā Kurukullā
['BO_K12_D0437_H0411:278b-1']	'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	278b	Homage to the noble youthful Mañjuśrī.
['BO_K12_D0437_H0411:278b-2']	'phags ma lha mo sgrol ma la phyag 'tshal lo //	'phags ma lha mo sgrol ma la phyag 'tshal lo //	278b	Homage to the noble goddess Tārā.
['BO_K12_D0437_H0411:278b-3']	sgrol ma 'byung ba'i rnal 'byor rgya mtsho'i rgyud kyi ni //	sgrol ma 'byung ba'i rnal 'byor rgya mtsho'i rgyud kyi ni //	278b	The Tantra of the Ocean of Yoga of Tārā's Origin
['BO_K12_D0437_H0411:278b-4']	gzhung dang rtog pa nyams shing nub par gyur nas yang //	gzhung dang rtog pa nyams shing nub par gyur nas yang //	278b	Has declined and disappeared,
['BO_K12_D0437_H0411:278b-5']	sgrol ma 'byung ba'i ting 'dzin zhes bya rgyud kyi gtso //	sgrol ma 'byung ba'i ting 'dzin zhes bya rgyud kyi gtso //	278b	And the main tantra called the Tārā Origin Samādhi
['BO_K12_D0437_H0411:278b-6']	de yang nub par gyur nas rtog pa 'di yang 'byung //	de yang nub par gyur nas rtog pa 'di yang 'byung //	278b	Has also disappeared, and this tantra has arisen.
['BO_K12_D0437_H0411:278b-7']	sems can mang po'i don du rnal 'byor pa //	sems can mang po'i don du rnal 'byor pa //	278b	For the sake of many beings, the yogi
['BO_K12_D0437_H0411:278b-8']	rgyas par bstan pa'i rgyud las bsdus byas nas //	rgyas par bstan pa'i rgyud las bsdus byas nas //	278b	Has condensed it from the extensive tantra,
['BO_K12_D0437_H0411:278b-9']	rtog pa 'di ni 'jig rten dbang phyug gsungs //	rtog pa 'di ni 'jig rten dbang phyug gsungs //	278b	And this tantra was spoken by Lokeśvara.
['BO_K12_D0437_H0411:278b-10']	byang chub sems dpa' thams cad mnyan par gyis //	byang chub sems dpa' thams cad mnyan par gyis //	278b	All bodhisattvas, listen!
['BO_K12_D0437_H0411:278b-11']	'jig rten skyabs med gyur la rnam bltas nas //	'jig rten skyabs med gyur la rnam bltas nas //	278b	Having seen the world without refuge,
['BO_K12_D0437_H0411:278b-12']	'gro kun don byed pa yi tshul 'di ni //	'gro kun don byed pa yi tshul 'di ni //	278b	This way of acting for the benefit of all beings,
['BO_K12_D0437_H0411:278b-13']	sdug bsngal gsum gyis sdug bsngal gyur bltas nas //	sdug bsngal gsum gyis sdug bsngal gyur bltas nas //	278b	Having seen them suffering from the three kinds of suffering,
['BO_K12_D0437_H0411:278b-14']	gus pa chen pos khyod kyi sa blang bar byos //	gus pa chen pos khyod kyi sa blang bar byos //	278b	You should take up your ground with great respect.
['BO_K12_D0437_H0411:278b-15']	'jig rten rnam rtog zhi bar bya phyir rtog pa 'di //	'jig rten rnam rtog zhi bar bya phyir rtog pa 'di //	278b	This thought, in order to pacify the conceptual thoughts of the world,
['BO_K12_D0437_H0411:278b-16']	sangs rgyas thams cad kyis ni rab tu gsungs //	sangs rgyas thams cad kyis ni rab tu gsungs //	278b	Was taught by all the buddhas.🔽On the glorious Gṛhadevatā mountain, Mañjuśrī,🔽Padmabhṛt, Jayakara, Nīvaraṇaviṣkambhin, Sāgaramati,
['BO_K12_D0437_H0411:278b-17']	dpal ldan gru 'dzin ri la 'jam dpal dang // padma bsnams dang rgyal bar byed pa dang // sgrib pa rnam sel blo gros rgya mtsho dang // byams pa la sogs tshogs rnams thams cad kyis //	dpal ldan gru 'dzin ri la 'jam dpal dang // padma bsnams dang rgyal bar byed pa dang // sgrib pa rnam sel blo gros rgya mtsho dang // byams pa la sogs tshogs rnams thams cad kyis //	278b	Maitreya, and so forth, all the assemblies,
['BO_K12_D0437_H0411:278b-18']	gang yang chos kyi tshig 'di thos gyur nas //	gang yang chos kyi tshig 'di thos gyur nas //	278b	Having heard these words of the Dharma,
['BO_K12_D0437_H0411:278b-19']	rjes su yi rang spyi bos gus phyag byas //	rjes su yi rang spyi bos gus phyag byas //	278b	Rejoiced and bowed their heads in respect.
['BO_K12_D0437_H0411:278b-20']	rgyal ba'i sras kyis mnga' byas bstod pa'am //	rgyal ba'i sras kyis mnga' byas bstod pa'am //	278b	The sons of the Victor, having taken up this praise,
['BO_K12_D0437_H0411:279a-0', 'BO_K12_D0437_H0411:279a-1']	yang na glu dang dbyangs @279a *//🔽dag byas pa yis //	yang na glu dang dbyangs @279a *// dag byas pa yis //	279a	Or having made songs and melodies,
['BO_K12_D0437_H0411:279a-2']	sna tshogs gar gyis 'di ni mchod pa byas //	sna tshogs gar gyis 'di ni mchod pa byas //	279a	Made offerings with various dances.
['BO_K12_D0437_H0411:279a-3']	gnod sbyin srin po yi dvags 'jig rten dang // sna tshogs bu mo dang ni rgyu skar dang // sa yi dbang dang lag na rdo rje dang // rlabs rnams sna tshogs can gang gnas pa yi //	gnod sbyin srin po yi dvags 'jig rten dang // sna tshogs bu mo dang ni rgyu skar dang // sa yi dbang dang lag na rdo rje dang // rlabs rnams sna tshogs can gang gnas pa yi //	279a	And those who dwell in various waves,🔽The naga maidens who gaze with sidelong glances,
['BO_K12_D0437_H0411:279a-4']	klu yi bu mo zur gyis lta bas blta ba dang // sa 'og skyong dang lha dbang grub pa'i bu mos mchod //	klu yi bu mo zur gyis lta bas blta ba dang // sa 'og skyong dang lha dbang grub pa'i bu mos mchod //	279a	The daughters of the accomplished gods who protect the underworld,🔽The kings of the gandharvas with their very full breasts,🔽The wives of the vidyadharas and kinnaras,
['BO_K12_D0437_H0411:279a-5']	dri za'i rgyal mo nu ma shin tu rgyas pa dang // rig pa 'dzin dang mi 'am ci yi chung ma dang // gnod sbyin chung ma ri yi bu mo'i bu dag ni //	dri za'i rgyal mo nu ma shin tu rgyas pa dang // rig pa 'dzin dang mi 'am ci yi chung ma dang // gnod sbyin chung ma ri yi bu mo'i bu dag ni //	279a	And the daughters of the yakshas and mountain spirits,
['BO_K12_D0437_H0411:279a-6']	gang yin bdag dang skyabs med ces ni 'di skad smra //	gang yin bdag dang skyabs med ces ni 'di skad smra //	279a	They say, We are yours, and we have no protector.
['BO_K12_D0437_H0411:279a-7']	gang phyir skyabs med skyabs gyur sangs rgyas bstan pa 'dir //	gang phyir skyabs med skyabs gyur sangs rgyas bstan pa 'dir //	279a	Because you are the protector for those without a protector, in this teaching of the Buddha,
['BO_K12_D0437_H0411:279a-8']	mgon med mgon gyur 'jig rten mgon po khyod //	mgon med mgon gyur 'jig rten mgon po khyod //	279a	You are the lord of the world, the protector for those without a protector.
['BO_K12_D0437_H0411:279a-9']	bde ba bskyed cing ngo mtshar che gyur gang //	bde ba bskyed cing ngo mtshar che gyur gang //	279a	The joy you create is truly amazing.
['BO_K12_D0437_H0411:279a-10']	mgon po tshogs kyi tshig dbang 'di thos nas //	mgon po tshogs kyi tshig dbang 'di thos nas //	279a	O lord, having heard these words of the assembly,
