segmentnr	original	analyzed	folio	translated
['BO_T02_D2454:115b-0']	@115b # // rgya gar skad du /	@115b # // rgya gar skad du /	115b	In Sanskrit:
['BO_T02_D2454:115b-1']	ma h'a mu dra ka na ka m'a le n'a ma /	ma h'a mu dra ka na ka m'a le n'a ma /	115b	Mahāmudrā Kanakamālā-nāma
['BO_T02_D2454:115b-2']	bod skad du /	bod skad du /	115b	In Tibetan:
['BO_T02_D2454:115b-3']	phyag rgya chen po gser phreng zhes bya ba /	phyag rgya chen po gser phreng zhes bya ba /	115b	The Great Seal: The Golden Garland
['BO_T02_D2454:115b-4']	blang ma dam pa rnams la phyag 'tshal lo //	blang ma dam pa rnams la phyag 'tshal lo //	115b	Homage to the supreme gurus.
['BO_T02_D2454:115b-5']	ljon shing me tog 'dab rgyas 'bras bu mngar mang zhing //	ljon shing me tog 'dab rgyas 'bras bu mngar mang zhing //	115b	A tree with flowers, leaves, and many sweet fruits,
['BO_T02_D2454:115b-6']	chos ldan rgyal pos stong gsum zhi dul rgyan gyis mdzes //	chos ldan rgyal pos stong gsum zhi dul rgyan gyis mdzes //	115b	A righteous king adorns the three thousand worlds with the ornaments of peace and discipline,
['BO_T02_D2454:115b-7']	nam mkha' nyi sla'i gar dang rgyu skar gang dang bcas //	nam mkha' nyi sla'i gar dang rgyu skar gang dang bcas //	115b	The sky with the dance of the sun and moon and the stars,
['BO_T02_D2454:115b-8']	klu rgyal spyi bo nor bu rin chen rgyan gyis brgyan //	klu rgyal spyi bo nor bu rin chen rgyan gyis brgyan //	115b	The nāga king with the ornament of a precious jewel on his head,
['BO_T02_D2454:115b-9']	mdzes ldan yid 'phrog skyes bu mu tig phra yis spras //	mdzes ldan yid 'phrog skyes bu mu tig phra yis spras //	115b	A beautiful and captivating person adorned with fine pearls,
['BO_T02_D2454:115b-10']	mtshan ldan sangs rgyas lha mi 'khor gyi tshogs na gsal //	mtshan ldan sangs rgyas lha mi 'khor gyi tshogs na gsal //	115b	A qualified buddha shining in the assembly of gods and humans.
['BO_T02_D2454:115b-11']	nor bu rin chen yon tan mang ldan yang //	nor bu rin chen yon tan mang ldan yang //	115b	A precious jewel with many good qualities
['BO_T02_D2454:115b-12']	ded dpon dang bral rgya mtshor bgrod mi nus //	ded dpon dang bral rgya mtshor bgrod mi nus //	115b	Cannot be taken to the ocean without a captain.
['BO_T02_D2454:115b-13']	thos mang sde snod yon tan kun ldan pas //	thos mang sde snod yon tan kun ldan pas //	115b	One with much learning and all the good qualities of the scriptural collections
['BO_T02_D2454:115b-14']	byin rlabs dang bral skye med don mi rtogs //	byin rlabs dang bral skye med don mi rtogs //	115b	Will not realize the meaning of non-arising without blessings.
['BO_T02_D2454:115b-15']	dbyar gyi dus na sngo rnams skye 'gyur kyang //	dbyar gyi dus na sngo rnams skye 'gyur kyang //	115b	Just as in the summer, although the plants grow,
['BO_T02_D2454:115b-16']	zhing la ma btab lo tog 'byung min ltar //	zhing la ma btab lo tog 'byung min ltar //	115b	without cultivation, the harvest will not appear.
['BO_T02_D2454:115b-17']	'gro drug sems can sangs rgyas rang bzhin yang //	'gro drug sems can sangs rgyas rang bzhin yang //	115b	Likewise, although the six classes of beings have the nature of buddhahood,
['BO_T02_D2454:115b-18']	ma bsgoms rnam grol ye shes don mi mthong //	ma bsgoms rnam grol ye shes don mi mthong //	115b	without meditation, they will not see the meaning of the pristine consciousness of liberation.
['BO_T02_D2454:115b-19']	mig yor the tshom lam gyi 'drul chad de //	mig yor the tshom lam gyi 'drul chad de //	115b	Just as a mirage is cut off by the path of doubt,
['BO_T02_D2454:115b-20']	'dod ba'i yul du phyin bar 'gyur min ltar //	'dod ba'i yul du phyin bar 'gyur min ltar //	115b	one will not arrive at the place of the desired object.
['BO_T02_D2454:115b-21']	yid ches ma gyur the tshom blo can gyis //	yid ches ma gyur the tshom blo can gyis //	115b	Likewise, those who are not confident and have doubting minds
['BO_T02_D2454:115b-22']	bde chen po byang chub go 'phang rnyed mi 'gyur //	bde chen po byang chub go 'phang rnyed mi 'gyur //	115b	will not attain the stage of great bliss, enlightenment.
['BO_T02_D2454:115b-23', 'BO_T02_D2454:115b-24', 'BO_T02_D2454:116a-0', 'BO_T02_D2454:116a-1']	bsgom dang mi bsgom rtog pa blo yi yul //🔽bsgom min snyam bral yengs su med pa'i sa //🔽yid @116a * //🔽la mi byed phyag rgya chen po'i lam //	bsgom dang mi bsgom rtog pa blo yi yul // bsgom min snyam bral yengs su med pa'i sa // yid @116a * // la mi byed phyag rgya chen po'i lam //	115b	Meditation and nonmeditation are objects of the conceptual mind.🔽The path of mahāmudrā is free from the thought “It is not meditation.”
['BO_T02_D2454:116a-2']	kye ho bya bral skye med blo las 'das //	kye ho bya bral skye med blo las 'das //	116a	KYE HO.
['BO_T02_D2454:116a-3']	gsal stong 'od rig chos nyid ye shes sgron //	gsal stong 'od rig chos nyid ye shes sgron //	116a	The lamp of the pristine consciousness of dharmatā, the luminous empty awareness,
['BO_T02_D2454:116a-4']	bde stong zag med bde chen rgyal po la //	bde stong zag med bde chen rgyal po la //	116a	is the king of great bliss, the uncontaminated bliss of empty clarity.
['BO_T02_D2454:116a-5']	snang stong rtog med chos nyid spyan pa yis //	snang stong rtog med chos nyid spyan pa yis //	116a	The eyes of the nonconceptual dharmatā of empty appearance
