segmentnr	original	analyzed	folio	translated
['BO_T02_D1543:182a-0']	@182a * // rdo rje rnal 'byor ma la mchod pa mdor bsdus pa bzhugs /	@182a * // rdo rje rnal 'byor ma la mchod pa mdor bsdus pa bzhugs /	182a	Brief Worship of Vajrayoginī
['BO_T02_D1543:182b-0', 'BO_T02_D1543:182b-1']	// / @182b # //  rdo rje rnal 'byor ma la phyag 'tshal lo //🔽bla ma rje btsun mnga' bdag gi khrod pa'i //	// / @182b # //  rdo rje rnal 'byor ma la phyag 'tshal lo // bla ma rje btsun mnga' bdag gi khrod pa'i //	182b	Homage to Vajrayoginī.
['BO_T02_D1543:182b-2']	zhabs kyi rdul la bdag gis phyag 'tshal te //	zhabs kyi rdul la bdag gis phyag 'tshal te //	182b	I pay homage at the feet of the dust🔽of the lord guru Jetsun Drokpa.
['BO_T02_D1543:182b-3']	rdo rje rnal 'byor ma ni mchod pa'i thabs //	rdo rje rnal 'byor ma ni mchod pa'i thabs //	182b	The method of worship of Vajrayoginī
['BO_T02_D1543:182b-4']	bla ma'i bka' ni ji bzhin dran nas bris //	bla ma'i bka' ni ji bzhin dran nas bris //	182b	is written, remembering the guru's words.
['BO_T02_D1543:182b-5']	rnal 'byor pa yis dang por ni //	rnal 'byor pa yis dang por ni //	182b	First, the yogī
['BO_T02_D1543:182b-6']	gru bzhi la sogs dkyil 'khor bya //	gru bzhi la sogs dkyil 'khor bya //	182b	should make a maṇḍala with four sides, and so on.
['BO_T02_D1543:182b-7']	me tog lha yi grangs bzhin dgod //	me tog lha yi grangs bzhin dgod //	182b	Arrange flowers according to the number of deities.
['BO_T02_D1543:182b-8']	mchod sogs gtor ma ji bzhin bya //	mchod sogs gtor ma ji bzhin bya //	182b	Make offerings, and so on, as before.
['BO_T02_D1543:182b-9']	bdag nyid 'dod pa'i lha yi ni //	bdag nyid 'dod pa'i lha yi ni //	182b	For the deity of one's desire,
['BO_T02_D1543:182b-10']	skad cig nga rgyal gnas pa la //	skad cig nga rgyal gnas pa la //	182b	one should abide in the pride of being that deity.
['BO_T02_D1543:182b-11']	lag pa g-yon pas reg byas pas //	lag pa g-yon pas reg byas pas //	182b	By touching with the left hand,🔽one should do the armor of the six heroes
['BO_T02_D1543:182b-12']	dpa' bo drug gi go cha dang // dpa' mo'i go cha de bzhin byas //	dpa' bo drug gi go cha dang // dpa' mo'i go cha de bzhin byas //	182b	and the armor of the heroines.
['BO_T02_D1543:182b-13']	aom ha ni snying gar ro //	aom ha ni snying gar ro //	182b	Oṃ haṃ is at the heart.
['BO_T02_D1543:182b-14']	na ma: hi ni mgo la'o //	na ma: hi ni mgo la'o //	182b	Na mo haṃ is on the head.
['BO_T02_D1543:182b-15']	sv'a h'a hu ni spyi gtsug tu'o //	sv'a h'a hu ni spyi gtsug tu'o //	182b	Svāhā huṃ is on the crown of the head.
['BO_T02_D1543:182b-16']	boo shat he ni phrag pa gnyis la'o //	boo shat he ni phrag pa gnyis la'o //	182b	BHO and SHI are on the two shoulders.
['BO_T02_D1543:182b-17']	h'um h'um ho ni mig dag la'o //	h'um h'um ho ni mig dag la'o //	182b	 HUM HUM HO are on the two eyes.
['BO_T02_D1543:182b-18', 'BO_T02_D1543:182b-19']	mtshon char phat ham ni yan lag thams cad la'o //🔽aom bam ni lte bar ro //	mtshon char phat ham ni yan lag thams cad la'o // aom bam ni lte bar ro //	182b	 The weapon PHAṬ and HAM are on all the limbs.🔽 OM and BAM are at the navel.
['BO_T02_D1543:182b-20', 'BO_T02_D1543:182b-21', 'BO_T02_D1543:182b-22']	ham yom ni snying gar ro //🔽hrim mom ni kha la'o //🔽hrem hrim ni mgo la'o //	ham yom ni snying gar ro // hrim mom ni kha la'o // hrem hrim ni mgo la'o //	182b	 YOM and HAM are at the heart.🔽 HRIM and MOM are at the mouth.🔽 HREM HREM are on the head.
['BO_T02_D1543:182b-23']	h'um h'um ni spyi gtsug gu'o //	h'um h'um ni spyi gtsug gu'o //	182b	 HUM HUM are on the crown of the head.
['BO_T02_D1543:182b-24', 'BO_T02_D1543:182b-25']	mtshon cha phat phat yan lag thams cad la'o //🔽de ltar na go cha gnyis bgos nas dang por spyang bar bya ba ni /	mtshon cha phat phat yan lag thams cad la'o // de ltar na go cha gnyis bgos nas dang por spyang bar bya ba ni /	182b	 The weapon PHAṬ PHAṬ are on all the limbs.
['BO_T02_D1543:182b-26']	yam las rlung dang ram las me //	yam las rlung dang ram las me //	182b	 In that way, having donned the two armors, first one should purify with YAM from wind and RAM from fire.🔽On that is A with three heads,
['BO_T02_D1543:182b-27']	de steng aa la mgo gsum dang // de yi steng du ka p'a la //	de steng aa la mgo gsum dang // de yi steng du ka p'a la //	182b	and above that is the kapāla.
['BO_T02_D1543:182b-28']	bh'u / a'am /	bh'u / a'am /	182b	 BHUH, AUM,🔽 JRIH, KHAM,
['BO_T02_D1543:182b-29', 'BO_T02_D1543:182b-30']	dzr'im / kham /🔽h'um / de dag yongs su gyur pa las //	dzr'im / kham / h'um / de dag yongs su gyur pa las //	182b	 HUM.
['BO_T02_D1543:182b-31']	bshad ba la sogs bdud rtsi lnga //	bshad ba la sogs bdud rtsi lnga //	182b	Those completely transform into the five elixirs, such as the explanation, and so on.
['BO_T02_D1543:182b-32']	de steng yi ge lnga nyid las //	de steng yi ge lnga nyid las //	182b	 Above that, from the five seed syllables,
