segmentnr	original	analyzed	translated
['BO_T02_D1693:49b-0']	@49b # // rgya gar skad du /	@49b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1693:49b-1']	a'ar+ya t'a ra sto tra /	a'ar+ya t'a ra sto tra /	Āryatārāsthotra
['BO_T02_D1693:49b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1693:49b-3']	'phags ma sgrol ma la bstod pa /	'phags ma sgrol ma la bstod pa /	Praise of Noble Tārā
['BO_T02_D1693:49b-4']	bcom ldan 'das 'jam pa'i dbyangs la phyag 'tshal lo //	bcom ldan 'das 'jam pa'i dbyangs la phyag 'tshal lo //	Homage to the Blessed One Mañjughoṣa.
['BO_T02_D1693:49b-5']	sgrol mdzad 'khor ba'i rgya mtsho mtha' yas pa //	sgrol mdzad 'khor ba'i rgya mtsho mtha' yas pa //	You who liberate from the endless ocean of saṃsāra,
['BO_T02_D1693:49b-6']	stod pa las sgrol thugs rje'i spyan yangs ma //	stod pa las sgrol thugs rje'i spyan yangs ma //	with the liberating praise, your compassionate eyes wide open,
['BO_T02_D1693:49b-7']	bde gshegs yum gyur lha mo sgrol ma la //	bde gshegs yum gyur lha mo sgrol ma la //	Mother of the Sugatas, Goddess Tārā,
['BO_T02_D1693:49b-8']	lus ngag yid gsum gus pas phyag 'tshal lo //	lus ngag yid gsum gus pas phyag 'tshal lo //	I pay homage with devotion in body, speech, and mind.🔽No one can express in full
['BO_T02_D1693:49b-9', 'BO_T02_D1693:49b-10']	khyod kyis mdzad pa'i phrin las rgya che ba //🔽ma lus brjod par sus kyang mi spobs te //	khyod kyis mdzad pa'i phrin las rgya che ba // ma lus brjod par sus kyang mi spobs te //	the vast activity you perform.
['BO_T02_D1693:50a-0']	che long rags pas rnam brgyad @50a * //	che long rags pas rnam brgyad @50a * //	But I will relate the eight great ones
['BO_T02_D1693:50a-1']	mang po sogs //	mang po sogs //	and many others,
['BO_T02_D1693:50a-2', 'BO_T02_D1693:50a-3']	ngo mtshar legs spyad gtam snyan 'di skad thos //🔽shin tu rmad byung yon tan rgya mtsho'i gter //	ngo mtshar legs spyad gtam snyan 'di skad thos // shin tu rmad byung yon tan rgya mtsho'i gter //	having heard this wondrous tale of good deeds.🔽An ocean of wondrous qualities, a treasure,
['BO_T02_D1693:50a-4']	dge tshogs nor bu dam pa rin chen gling //	dge tshogs nor bu dam pa rin chen gling //	an isle of precious jewels, a collection of virtue,
['BO_T02_D1693:50a-5']	sna tshogs padmo'i tshal ni dri bsung can //	sna tshogs padmo'i tshal ni dri bsung can //	a fragrant lotus grove,
['BO_T02_D1693:50a-6']	phreng mdzes tshig gi me tog mchod par bzhes //	phreng mdzes tshig gi me tog mchod par bzhes //	I accept this garland of beautiful words as an offering.
['BO_T02_D1693:50a-7']	skal ldan rigs can lam mtshon med pa zhig / rang yul ma slebs ri dgas rgyal pos bdas //	skal ldan rigs can lam mtshon med pa zhig / rang yul ma slebs ri dgas rgyal pos bdas //	was driven by the king of beasts to his own country.
['BO_T02_D1693:50a-8']	khom ldan skyes bus gsum la skyabs 'gro byas //	khom ldan skyes bus gsum la skyabs 'gro byas //	A free man took refuge in the three.
['BO_T02_D1693:50a-9']	sgrol mas rjes bzung seng ges gus phyag 'tshal //	sgrol mas rjes bzung seng ges gus phyag 'tshal //	Tara took him under her care, and the lion paid him homage.🔽A traveler in search of his goal, with the complexion of the snow mountains of the red-faced,
