segmentnr	original	analyzed	folio	translated
['BO_T07_D4095:189b-22']	skye dang gnas par bya phyir dang // nyon mongs pas ni 'jigs phyir yang //	skye dang gnas par bya phyir dang // nyon mongs pas ni 'jigs phyir yang //	189b	In order to be born and to abide, and also in order to avoid fear of the defilements.
['BO_T07_D4095:189b-23']	phyir mi 'ong ba dbang po rnon po rnams ni gnas gtsang mar skye bar bya ba'i phyir dang / mthong ba'i chos la bde bar gnas par bya ba'i phyir ro //	phyir mi 'ong ba dbang po rnon po rnams ni gnas gtsang mar skye bar bya ba'i phyir dang / mthong ba'i chos la bde bar gnas par bya ba'i phyir ro //	189b	Nonreturners of sharp faculty are born in the immaculate abodes in order to abide in comfort in this life and in order to be born in the immaculate abodes.
['BO_T07_D4095:189b-24']	dbang po rtul po rnams ni nyon mongs pas 'jigs pa'i yang phyir te /	dbang po rtul po rnams ni nyon mongs pas 'jigs pa'i yang phyir te /	189b	Nonreturners of dull faculty are born in the immaculate abodes in order to avoid fear of the defilements.
['BO_T07_D4095:189b-25']	de bzhin du dgra bcom pa rnams skye ba ma yin pas gnas gtsang mar skye ba spangs nas so //	de bzhin du dgra bcom pa rnams skye ba ma yin pas gnas gtsang mar skye ba spangs nas so //	189b	Similarly, arhats are not born there because they have abandoned birth.
['BO_T07_D4095:189b-26']	yang ci'i phyir gnas gtsang mar skye ba lnga kho na yin zhe na /	yang ci'i phyir gnas gtsang mar skye ba lnga kho na yin zhe na /	189b	Why are there only five births in the immaculate abodes?
['BO_T07_D4095:189b-27', 'BO_T07_D4095:189b-28']	bsam gtan bzhi pa spel mang bsgom par bshad pa gang yin pa /🔽de ni rnam pa lnga yi phyir //	bsam gtan bzhi pa spel mang bsgom par bshad pa gang yin pa / de ni rnam pa lnga yi phyir //	189b	The fourth absorption is explained as the meditation of the many varieties.🔽It is fivefold,
['BO_T07_D4095:189b-29']	gnas gtsang skye ba lnga kho na //	gnas gtsang skye ba lnga kho na //	189b	therefore there are only five births in the immaculate abodes.
['BO_T07_D4095:190a-0']	spel mar bsgom pa de ni chung ngu dang / 'bring dang / chen po dang / shin tu che @190a * //	spel mar bsgom pa de ni chung ngu dang / 'bring dang / chen po dang / shin tu che @190a * //	190a	That meditation of the many varieties is small, medium, great, very great and extremely great.
['BO_T07_D4095:190a-1']	ba dang / shin tu ches che ba'i bye brag gis rnam pa lnga yin te /	ba dang / shin tu ches che ba'i bye brag gis rnam pa lnga yin te /	190a	There are five types of nonreturners: those who attain nirvana in the intermediate state, those who attain nirvana after birth, those who attain nirvana with effort, those who attain nirvana without effort, and those who go to the highest.
['BO_T07_D4095:190a-2']	phyi ma re re la gsum gsum du spel bar byas nas so //	phyi ma re re la gsum gsum du spel bar byas nas so //	190a	Each of the latter four is further classified as threefold, making a total of twelve.
['BO_T07_D4095:190a-3', 'BO_T07_D4095:190a-4', 'BO_T07_D4095:190a-5']	bar ma zag pa dang bcas pa las skye'o //🔽'gog pa thob pa'i phyir mi 'ong //🔽lus kyi mngon sum byed par 'dod //	bar ma zag pa dang bcas pa las skye'o // 'gog pa thob pa'i phyir mi 'ong // lus kyi mngon sum byed par 'dod //	190a	The intermediate one is born from the contaminated one.
['BO_T07_D4095:190a-6']	phyir mi 'ong ba gang la la 'gog pa thob pa de ni sems med par mya ngan las 'das pa dang 'dra ba lus kyis mngon sum du byed pa'i phyir lus kyis mngon sum du byed pa zhes bya'o //	phyir mi 'ong ba gang la la 'gog pa thob pa de ni sems med par mya ngan las 'das pa dang 'dra ba lus kyis mngon sum du byed pa'i phyir lus kyis mngon sum du byed pa zhes bya'o //	190a	Nonreturners who have attained cessation are called “those who manifest nirvana through the body” because they manifest nirvana without thought, as if in a body.
['BO_T07_D4095:190a-7']	srid rtse'i bar cha brgyad zad pa //	srid rtse'i bar cha brgyad zad pa //	190a	Nonreturners who have destroyed the eighth stage
['BO_T07_D4095:190a-8']	dgra bcom nyid la zhugs pa yin //	dgra bcom nyid la zhugs pa yin //	190a	on the peak of existence enter the state of an arhat.
['BO_T07_D4095:190a-9']	phyir mi 'ong ba zhes bya ba'i dbang du byas pa ste /	phyir mi 'ong ba zhes bya ba'i dbang du byas pa ste /	190a	This is from the perspective of nonreturners.
['BO_T07_D4095:190a-10']	yang phyir mi 'ong ba de bsam gtan dang po'i rnam pa gcig las 'dod chags dang bral ba nas bzung ste /	yang phyir mi 'ong ba de bsam gtan dang po'i rnam pa gcig las 'dod chags dang bral ba nas bzung ste /	190a	Nonreturners who are free from attachment to one stage of the first absorption and
['BO_T07_D4095:190a-11']	srid pa'i rtse mo'i bar du brgyad kyi bar spangs pas dgra bcom pa nyid bzhugs pa yin no //	srid pa'i rtse mo'i bar du brgyad kyi bar spangs pas dgra bcom pa nyid bzhugs pa yin no //	190a	He is an arhat, for he has abandoned the eighth stage of the summit of cyclic existence.
['BO_T07_D4095:190a-12']	dgu pa'i bar chad med lam yang //	dgu pa'i bar chad med lam yang //	190a	The ninth uninterrupted path
['BO_T07_D4095:190a-13', 'BO_T07_D4095:190a-14']	dgra bcom pa nyid la zhugs pa kho na yin no //🔽de ni rdo rje lta bu yin //	dgra bcom pa nyid la zhugs pa kho na yin no // de ni rdo rje lta bu yin //	190a	is the path of insight into the cessation of the summit of cyclic existence.🔽The ninth uninterrupted path is the path of insight into the cessation of the summit of cyclic existence.
['BO_T07_D4095:190a-15']	bar chad med pa'i lam de ni phra rgyas thams cad 'joms par byed pa yin pa'i phyir rdo rje lta bu'i ting nge 'dzin zhes bya'o //	bar chad med pa'i lam de ni phra rgyas thams cad 'joms par byed pa yin pa'i phyir rdo rje lta bu'i ting nge 'dzin zhes bya'o //	190a	This uninterrupted path is called the vajra-like concentration, because it destroys all the proclivities.
['BO_T07_D4095:190a-16']	yang srid pa'i rtse mo pa'i rnam pa dgu par bshad pa gang yin pa /	yang srid pa'i rtse mo pa'i rnam pa dgu par bshad pa gang yin pa /	190a	The ninth stage of the summit of cyclic existence is explained as being of two types:
['BO_T07_D4095:190a-17']	de zad thob dang zag pa shes //	de zad thob dang zag pa shes //	190a	The knowledge of the destruction of the impurities is the first knowledge.
